representative	grouped_terms	genes
response to peptide hormone	response to peptide hormone;response to peptide	Rab8a;Ggh;Ankrd26;Sos2;Eprs1;Adipor1;Pik3r1;Scap;Eif2b5;Ncoa2;Hnrnpk;Srd5a2;Slc27a1;Uso1;Nr4a2;Fer;Pak1;Agt;Pxn;Leprotl1;Ptpn11;Prkci;Leprot;Zfp36l1;Prkaca;Il1b;Creb1;Prkca;Pde3b;Sco1;Rock2;Lpin2;Gpld1;Errfi1;Col6a1;Stat5b;Ahcyl1;Serpina1d;Apc;Sesn3;Braf;Cyfip1;Anxa5;Ide;Scly;Ctnnb1;Atp2a2;Jak1;Smarcc1;Rock1;Prkcz;Cd2ap;Mtcl2;Capn10;Akt2;Myo1c;Ptprf;Rac1;Nono;Ppara;Slc2a8;Gsk3b;Rangap1;Akt1;Rab10;Kat2b;Pid1;Rb1;Ahsg;Agtr1a;Map3k7;Pip4k2c;Wdtc1;Parp1;Rap1gds1;Sorl1;Nr4a1;Mtor;Opa1;Lonp1;Cpeb2;Ednrb;Rab31;Tgfbr3;Sgk1;Serpina3n;Prkar1a;Egr1;Vps13c;Mapk1;Irs2;Kank1;Crk;Serpina3m;Stat5a;Pdk4;Lpin1;Plcd1;Slc25a33;Kcnj8;Ptpra;Atp2b1;Inhbb;Csrp3;Pdpk1;Foxo1;Sesn2;Dennd4c;Insig2;Eif4ebp2;Ednra;Pparg;Pck1;Car2;Ceacam1;Igfbp1;Hadha;Sp1;Sorbs1;Enpp1;Serpina3k;Lgmn;Epha4;Gja1;Ano1;Psen1;Tnfaip3;Cacna2d1;Notch1;Vcam1;Mmp2;Erbin;Kat7;Lrp1;App;Ngfr;Cd36
carboxylic acid transmembrane transport	carboxylic acid transmembrane transport;organic acid transmembrane transport	Slc6a9;Arg1;Slc7a15;Slc6a7;Arg2;Slc46a1;Slc7a11;Slc7a1;Acsl5;Cln8;Sfxn3;Slc1a7;Slc27a1;Slc38a4;Agt;Arhgef11;Lrp2;Epm2a;Gfap;Slc22a2;Slc36a4;Slc25a2;Kcnj10;Lrrc8a;Psen1;Slc16a9;Slc7a8;Slc16a7;Abcb1b;Slc43a1;Akt2;Rgs4;Abcb1a;Ctns;Sfxn2;Slc1a2;Slc25a15;Akt1;Slc38a10;Septin2;Arl6ip5;Slc25a32;Slc38a2;Lrrc8d;Irs2;Slc25a13;Abcd3;Slc16a1;Myc;Slc16a12;Slc25a22;Itgb1;Slc23a2;Slc3a2;Slc27a2;Acsl1;Abcd2;Cd36;Slc16a2;Slc13a3
cellular response to peptide hormone stimulus	cellular response to peptide hormone stimulus;cellular response to peptide	Ncoa2;Hnrnpk;Slc27a1;Uso1;Nr4a2;Fer;Pak1;Agt;Pxn;Leprotl1;Ptpn11;Prkci;Leprot;Zfp36l1;Prkaca;Il1b;Prkca;Pde3b;Sco1;Rock2;Lpin2;Gpld1;Col6a1;Stat5b;Ahcyl1;Apc;Sesn3;Cyfip1;Anxa5;Ide;Ctnnb1;Jak1;Smarcc1;Rock1;Prkcz;Mtcl2;Capn10;Akt2;Myo1c;Ptprf;Rac1;Nono;Slc2a8;Gsk3b;Rangap1;Akt1;Rab10;Kat2b;Pid1;Rb1;Ahsg;Agtr1a;Map3k7;Pip4k2c;Wdtc1;Parp1;Rap1gds1;Sorl1;Nr4a1;Mtor;Opa1;Lonp1;Cpeb2;Rab31;Sgk1;Prkar1a;Mapk1;Irs2;Kank1;Crk;Stat5a;Pdk4;Lpin1;Slc25a33;Ptpra;Atp2b1;Inhbb;Csrp3;Pdpk1;Foxo1;Dennd4c;Insig2;Eif4ebp2;Ednra;Pparg;Pck1;Car2;Ceacam1;Sp1;Sorbs1;Enpp1;Rab8a;Lgmn;Ankrd26;Sos2;Epha4;Eprs1;Adipor1;Pik3r1;Gja1;Ano1;Psen1;Cacna2d1;Vcam1;Lrp1;App;Ngfr;Cd36
alcohol catabolic process	alcohol catabolic process;organic hydroxy compound catabolic process	Sult1e1;Hsd3b7;Akr1c20;Hao1;Scarb1;Cyp39a1;Sult2a4;Sult2a6;Sult2a3;Sult2a5;Sult2a2;Sult2a1;Cyp4f14;Maoa
carnitine metabolic process	carnitine metabolic process;amino-acid betaine metabolic process	Acadm;Aldh9a1;Cpt1a;Bbox1;Crat;Acadl;Crot;Slc22a5;Cpt2
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit	Aurkaip1;Mrps21;Mrps17;Mrps35;Mrps6;Mrps33;Mrps28;Dap3;mt-Rnr1;Mrps7;Mrps25;Mrps18b;Mrps15;Mrps34;Mrps16;Mrps10;Mrps11;Mrps14;Mrps24
apical part of cell	apical part of cell;apical plasma membrane	Cldn1;Gja1;Cybrd1;Ecrg4;Adgrf5;Cd300lg;Cyp4a32;Lrp2;Psg20;P2ry2;Prkci;Dsg2;Kcnma1;Slc22a2;Atp6v1b2;Dpp4;Cdhr2;Crb1;Kcnj10;Prkca;Slc47a2;Ano1;Slc17a1;Pals1;Prkaa2;Prom2;Slc7a8;Dstyk;Slc34a2;Ahcyl1;Slc4a11;Mpdz;Abcb1b;Atp1b3;Ctnnb1;Cdc42;Slc39a8;Erbb3;Patj;Kiss1;Ocln;Cftr;Slc22a1;Slc43a1;Prkcz;Btd;Notch1;Vcam1;Vamp7;Atp7a;Homer2;Clic4;Cd81;Atp6v0a4;Slc2a2;Abcb1a;Trpm6;Mgam;C5ar1;Aqp1;Myh9;Abcc4;Slc4a7;Hsp90ab1;Atp1a1;P2ry1;Pdia3;Pth1r;Rab27b;Vldlr;Cyp4a31;Myo1b;Anxa6;Slc31a1;Lmo7;Rab14;Lrp1;App;Epb41l4b;Stk26;Atp6v1c1;Rapgef4;Rdx;Bmpr2;Usp9x;Fas;Atp6ap2;Pdgfrb;Shroom2;Prom1;Kcne4;Itgb3;Mtdh;Cdh2;Itga8;Cyp4f14;Sptbn2;Hyal2;Atp6v1a;Clcn3;Atp2b2;Slc16a1;Fn1;Stk39;Nedd1;Tnik;P2ry4;Atp2b1;Cyp4a10;Slc23a2;Cldnd1;Slc3a2;Fzd6;Emp2;Pdzk1;Acy3;Il6ra;Car2;Ceacam1;Cd36;Cyp4a14;Tjp1;Slc16a2;Abcb4;Slc22a5
cell growth	cell growth;regulation of cell growth	Sfrp2;Cdkn2a;Hnrnpk;Ilk;Epha7;Spag9;Ip6k2;Trim32;Cpne9;Wasf1;Gja1;Pak1;Dcaf13;Crkl;Agt;Sh3glb1;Sema4f;Hrg;Epm2a;Wfdc1;Sema3b;Mad2l2;Frzb;Wt1;Cdhr2;Ppt1;Hnf4a;Ccn4;Yy1;Rnf6;Rab21;Dnm2;Cdkn1a;Actr3;Sh3bp4;Fbp1;Cgref1;St7l;Tead1;Mex3c;Nfix;Lhx2;Bltp1;Rictor;Creb3;Cyfip1;Acvr1b;Nrn1;Hyal1;Cdkn2aip;Ctnnb1;Sdcbp;Cdc42;Mapkap1;Sema6d;Tomm70a;Bap1;Dcbld2;Prkcz;Cd2ap;Cda;Olfm1;Sec61a1;Dab2ip;Postn;Rgs4;Ppara;Rbbp7;Smad4;Plxna4;Slc9a6;Gsk3b;Cxcl12;Plaa;Ei24;Ttl;Clstn1;Akt1;Map2;Kat7;Akap13;Syt1;Rb1;Ahsg;Yap1;Hsd3b7;Zc3h12d;Sema3d;Sema5a;Wdr36;Lrp1;App;Rhoa;Eif4g2;Mtor;Col14a1;Picalm;Slit2;Bmpr2;Usp9x;Sgk1;Bmp10;Efna5;Map2k4;Igfbp7;Cdc73;Pum2;Cdkn2c;Crk;Pdlim5;Igfbp4;Ulk2;Mgll;Hyal2;Avpr1a;Fn1;Slc25a33;Foxk1;Septin7;Rtn4;Rerg;Itgb1;Anapc2;Mtpn;Sesn2;Nr3c1;Igfbp3;Slc23a2;Ntn1;Ednra;Pparg;Gdf2;Map3k13;Eif4g1;Ceacam1;Clasp2;Adra1a;Spart;Enpp1;Mfsd2a;Ddx3x;Nrp2
transmembrane receptor protein serine/threonine kinase signaling pathway	transmembrane receptor protein serine/threonine kinase signaling pathway;transforming growth factor beta receptor superfamily signaling pathway	Bambi;Ovol2;Slc2a10;Smurf1;Cited2;Itgb5;Pakap;Lpxn;Fermt1;Adissp;Acvr1c;Eng;Stat3;Glce;Bmp8b;Lats1;Lrg1;Gdf11;Smad5;Fgf9;Rbpj;Cdh5;Arid4a;Fbn1;Cdh3;Snx25;Scube3;Sulf1;Trim33;Zyx;Rgmb;Sfrp2;Chst11;Ilk;Itga3;Snw1;Twsg1;Elapor2;Smad6;Neo1;Tet1;Onecut2;Tbx20;Pxn;Gdf6;Zfp128;Lrp2;Tsc22d1;Gpr155;Eid2;Hspa5;Bmncr;Creb1;Fstl1;Jun;Htra1;Nbl1;Dnm2;Igsf1;Veph1;Rasl11b;Tmprss6;Axin1;Gpc3;Pals1;Zfyve9;Vwc2;Tgfb3;Snx1;Acvr1b;Rbpms;Wfikkn1;Sdcbp;Kdr;Lats2;Notch1;Emilin1;Spry1;Fermt2;Ppara;Rbbp7;Smad4;Bmper;Csnk2b;Ltbp1;Tmem100;Zfp703;Fam83g;Glg1;Chrdl2;Map3k7;Parp1;Lrp1;Itgb8;Sorl1;Atf2;Smurf2;Sptbn1;Tob1;Bmpr2;Fzd1;Usp9x;Usp15;Tgfbr3;Bmp10;Dusp22;Egr1;Gdf3;Bmp2;Fut8;Spred1;Lgals9;Slc39a5;Itga8;Mapk8;Smad2;Wwtr1;Adam9;Hpgd;Bmpr1a;Inhbb;Furin;Bmp6;Ccn1;Ppm1a;Pparg;Gdf2;Bmp5;Acvr2a;Fos;Spart;Smad9;Notch2;Hivep1;Bcl9l;Il17rd;Appl1;Tgif2;Ptprk
protein-RNA complex assembly	protein-RNA complex assembly;protein-RNA complex organization	Eif2s3y;Rpl10;Rpl38;Rpl24;Rps27l;Rps6;Lsm2;Rps15;Snrpd2;Fau;Rpl13a;Rps19;Snrpd1;Rps25;Rpl5;Luc7l;Rps14;Ddx39b;Nol3;Rps28;Mrpl20;Rpl11;Snrpg;Rpsa;mt-Rnr1;Rps27;Mrps7;Rpf2;Ppan;Tarbp2;mt-Rnr2;Rps6-ps4;Ptges3;Traf7;Snrpe;Rbmx;Ythdc1;Rpl6;Prpf39;Celf4;Rps5;Luc7l2;Srsf6;Nufip1
myelination	myelination;ensheathment of neurons;axon ensheathment	Kcnj10;Arhgef10;Ctsc;Afg3l2;Pals1;Pllp;Gnpat;Col6a1;Pou3f1;Cyfip1;Xk;Mpdz;Ctnnb1;Erbb3;B4galt6;Ppp3r1;Nf1;Akt2;Zfp24;Rxrg;Akt1;Qki;Psap;Mtor;Rnf10;Fig4;Atrn;Ckap5;Mapk1;Cdh2;Dag1;Serinc5;Nab1;Lpin1;Srebf2;Slc25a46;Ngfr;Tnfrsf1b;Ncstn;Tnfrsf21;Hgf;Rxra;Abcd2;Tmem98;Hycc1;Ntrk2;Ncmap;Enpp1;Id4;Ndrg1;Hexb
terpenoid metabolic process	terpenoid metabolic process;diterpenoid metabolic process;retinoid metabolic process	Rdh11;Pecr;Hsd17b6;Rdh7;Cyp26b1;Dhrs7l;Rdh1;Cyp2e1;Akr1c14;Cyp3a13;Rdh10;Dhrs3;Sdr9c7;Rdh19;Rdh16f2;Aldh8a1;Akr1c20;Hmgcs1;Lipa;Bco1;Dhrs4;Retsat;Hmgcs2;Rdh9;Aldh3a2;Lrat;Cyp3a16;Cyp3a44;Cyp3a41a;Cyp3a41b
morphogenesis of a branching structure	morphogenesis of a branching structure;morphogenesis of a branching epithelium;branching morphogenesis of an epithelial tube	Llgl2;Hs3st3b1;Prdm1;Sall1;Sulf1;Lgr4;Sfrp2;Hnrnpk;Ilk;Tmem59l;Epha7;Tbx3;Dlg1;Tbx1;Pak1;Agt;Tbx20;Pxn;Met;Btbd7;Wt1;Il1b;Grhl2;Ctsh;Ntn4;Gpc3;St14;Gna13;Foxf1;Nfatc3;Esr1;Ctnnb1;Rdh10;Kdr;Ppp3r1;Col4a1;Notch1;Etv4;Clic4;Spry1;Wnt4;Ahr;Rspo3;Smad4;Cxcl12;Tcf21;Gzf1;Ppp1ca;Tmed2;Lama1;Yap1;Ctnnd2;Agtr1a;Sema5a;Tmtc3;Slit2;Wnt2b;Angpt1;Bmp2;Setd2;Dag1;Epha2;Hhip;Myc;Rtn4;Pdgfra;Pbx1;Nfatc1;Hgf;Fgf1;Rxra;Ednra;Stk4;Gdf2;Map3k13;Hs3st3a1;Lrp6;Greb1l;Lrp5;Ar
lytic vacuole	lytic vacuole;lysosome	Znrf2;Sec13;Cybrd1;Rab12;Idua;Acp2;Plbd2;Hrg;Laptm5;Laptm4a;Gpr155;Gfap;Ppt2;Fnip1;Hgsnat;Ap1g1;Rragb;Slc36a4;Ppt1;Lamp1;Ctbs;Il1b;Tmem9b;Itm2c;Seh1l;Lrrc8a;Sppl2a;Ctsc;M6pr;Psen1;Lrba;Tnfaip3;Ctsh;Gpc3;Ank2;Sgsh;Vps18;Col6a1;Arsb;Arrdc3;Nsg1;Epg5;Snx1;Hpse;Hyal1;Tm9sf1;Ada;Slc30a4;Slc39a8;Snx2;Ocln;Borcs7;Pip4p2;Atraid;Vamp7;Slc17a5;Vps33a;Rraga;Tmem150c;Trim23;Dtx3l;Vma21;Cln5;Arl8b;Laptm4b;Ctns;Bcl10;Rnf13;Map1lc3b;Rab7;Sqstm1;Cdip1;Marchf8;Slco2a1;Mreg;Hsp90ab1;Rragd;Vps35;Prf1;Anxa11;Tpcn1;Anxa6;Atxn3;Snap23;Chmp3;Rab14;App;Psap;Mtor;Abca5;Bace1;Wdr48;Slc37a3;Ifitm1;Ctsf;Ap1m1;Cd164;Abhd6;Cltc;Atp6ap2;Abcb6;Grn;Fyco1;Pdgfrb;Vps13c;Abca3;Asah1;Ids;Depdc5;Tpp1;Tab2;Plbd1;Snx14;Uba1;Clcn4;Rb1cc1;Lipa;Hyal2;Siae;Atp6v1a;Clcn3;Scarb2;Ncoa4;Tinagl1;Calr;Npc1;Ncstn;Ctso;Man2b2;Nbr1;Calcrl;H2-Q1;Lmbrd1;Sesn2;Slc3a2;Serpinb1a;Lamp2;Tmem106b;Scarb1;Mfsd1;Rnf152;Hexb
response to insulin	response to insulin;cellular response to insulin stimulus	Rab8a;Ggh;Ankrd26;Sos2;Eprs1;Adipor1;Pik3r1;Scap;Ncoa2;Hnrnpk;Slc27a1;Uso1;Fer;Pak1;Agt;Ptpn11;Prkci;Zfp36l1;Il1b;Prkca;Pde3b;Sco1;Lpin2;Gpld1;Errfi1;Col6a1;Apc;Sesn3;Cyfip1;Ide;Scly;Smarcc1;Prkcz;Cd2ap;Mtcl2;Capn10;Akt2;Myo1c;Ptprf;Ppara;Slc2a8;Gsk3b;Akt1;Rab10;Kat2b;Pid1;Rb1;Ahsg;Pip4k2c;Wdtc1;Parp1;Sorl1;Mtor;Opa1;Lonp1;Cpeb2;Rab31;Sgk1;Egr1;Vps13c;Mapk1;Irs2;Kank1;Pdk4;Lpin1;Slc25a33;Kcnj8;Ptpra;Atp2b1;Inhbb;Csrp3;Pdpk1;Foxo1;Sesn2;Dennd4c;Insig2;Eif4ebp2;Pparg;Pck1;Ceacam1;Igfbp1;Hadha;Sp1;Sorbs1;Enpp1
arachidonic acid epoxygenase activity	arachidonic acid epoxygenase activity;arachidonic acid monooxygenase activity	Cyp2c29;Cyp4a31;Cyp2b9;Cyp2c38;Cyp4f14;Cyp2j5;Cyp4a10;Cyp2a12;Cyp4a14;Cyp2g1;Cyp2c68;Cyp2c39;Cyp2c37;Cyp2a22;Cyp2a4;Cyp2b13;Cyp2c69;Cyp2c40
peroxisomal membrane	peroxisomal membrane;microbody membrane	Rab8b;Pex1;Atad1;Decr2;Pex14;Acox1;Pex3;Abcd3;Arf1;Nbr1;Pex11a;Dhrs4;Slc27a2;Pnpla8;Acsl1;Pxmp4;Pex19;Abcd2
membrane raft	membrane raft;membrane microdomain	Slc27a1;Dlg1;Lcp2;Gja1;Pgk1;Ptpn11;Dmd;Erlin2;Clip3;Kcnma1;Atp5f1b;Prkaca;Ppt1;Lyn;Myof;Rab5a;Psen1;Cbl;Ppp2ca;Cd4;Cavin1;Pacsin2;Prom2;P2ry12;Stx12;Plscr2;Hpse;Atp1b3;Ctnnb1;Sdcbp;Kdr;Il6st;Coro1c;Myo1d;Stom;Myo1c;Efnb1;Bcl10;Eeig1;Slc1a2;Aqp1;Kirrel1;Arc;Atp1a1;App;Bmpr2;Fas;Prkar1a;Angpt1;Zap70;Mapk1;Tpp1;Ctnna1;Flot2;Cdh2;Dag1;Myadm;Mme;Hyal2;Cblb;Asah2;Bmpr1a;Plvap;Npc1;Tnfrsf1b;Chp1;Itgb1;Furin;Cavin2;Stx2;Stim1;Lamp2;Scarb1;Emp2;Plpp3;Ctnnd1;Lrp6;Cd36;Sorbs1;Ppp2r1b
organellar large ribosomal subunit	organellar large ribosomal subunit;mitochondrial large ribosomal subunit	Mrpl51;Mrpl14;Mrpl54;Mrpl30;Gadd45gip1;Mrpl52;Mrpl23;Mrpl15;Mrpl55;Mrpl27;Mrpl20;Mrpl18;Mrpl19;Mrpl24;Mrpl36;Mrpl2;Mpv17l2;mt-Rnr2;Mrpl49;Mrpl58;Mrpl21;Mrpl4;Mrpl47;Mrpl57
response to transforming growth factor beta	response to transforming growth factor beta;cellular response to transforming growth factor beta stimulus;transforming growth factor beta receptor signaling pathway	Il17rd;Appl1;Pdgfd;Ptprk;Bambi;Ovol2;Slc2a10;Smurf1;Cited2;Itgb5;Lpxn;Fermt1;Adissp;Acvr1c;Eng;Stat3;Ppargc1a;Bmp8b;Lats1;Lrg1;Smad5;Cdh5;Arid4a;Fbn1;Cdh3;Snx25;Trim33;Zyx;Epb41l5;Chst11;Itga3;Snw1;Twsg1;Smad6;Crkl;Tet1;Onecut2;Pxn;Tsc22d1;Col4a2;Apaf1;Eid2;Hspa5;Zfp36l1;Creb1;Jun;Htra1;Dnm2;Veph1;Rasl11b;Actr3;Axin1;Pals1;Rock2;Zfyve9;Tgfb3;Snx1;Wfikkn1;Sdcbp;Rock1;Cd2ap;Lats2;Emilin1;Spry1;Fermt2;Ppara;Rbbp7;Smad4;Ltbp1;Serpine1;Zfp703;Glg1;Map3k7;Parp1;Lrp1;Itgb8;Smurf2;Usp9x;Usp15;Tgfbr3;Dusp22;Stk16;Bmp2;Fut8;Spred1;Lgals9;Crk;Itga8;Yes1;Hyal2;Smad2;Adam9;Hpgd;Bmpr1a;Furin;Nr3c1;Ppm1a;Zfp36l2;Pparg;Fos;Smad9
canonical Wnt signaling pathway	canonical Wnt signaling pathway;regulation of canonical Wnt signaling pathway	Caprin2;Snai1;Ppp2r3a;Invs;Thra;Lats1;Pten;Tle6;Mllt3;Fgf9;Rbpj;Cdh3;Ptk7;Lgr4;Cyld;Sox7;Cby1;Znrf3;Bmal1;Sfrp2;Ttc21b;Ilk;Axin2;Lgr5;Mad2l2;Frzb;Rapgef1;Csnk1a1;Rab5a;Dkk3;Psen1;Axin1;Gpc3;Tnks;Nkd1;Tnks2;Vcp;Rnf14;Col6a1;Scyl2;Apc;Kremen1;Jup;Sfrp5;Ctnnb1;Csnk1e;Gid8;Lats2;Notch1;Tmem170b;Wnk1;Csnk1d;Dab2ip;Wnt4;Wls;Rspo3;Smad4;Dact1;Gsk3b;Tcf7;Nid1;Zfp703;Notum;Bicc1;Wnk2;Ubr5;Fzd4;Yap1;Vps35;Ctnnd2;Sema5a;App;Tle1;Usp8;Lypd6;Shisa3;Ednrb;Mcc;Fzd1;Wnt2b;Atp6ap2;Vps4b;Amfr;Egr1;Bmp2;Kank1;Cdh2;Ccny;Wwtr1;Tmem64;Foxo1;Ppm1a;Fzd6;Tbl1xr1;Daam2;Ednra;Ctnnd1;Stk4;Lrp6;Pygo1;Ddx3x;Lrp5;Ppm1b;Kpna1;Tmem9;Fermt1
transmembrane transporter complex	transmembrane transporter complex;transporter complex	Ndufa6;Ndufa5;Ndufa12;Chrna4;Uqcr11;Ndufa13;S100a9;Olfm2;Ndufa2;Uqcc3;Ndufs5;Uqcr10;Uqcrq;Ndufb10;Ndufa8;Ndufs7;Ndufc1;Ndufa3;Atp5mc1;Ndufb1;Ndufa11;Ndufb5;Ndufs6;Ndufb7;Ndufb9;Ndufb3;Ndufv3;Ndufab1;Pln;Uqcrb;Glra3;Olfm3;Ndufv2;Ndufb2;Ndufs3;Ndufb11;Smdt1;Ndufs8;Ndufa1;Atp6v1f;Ndufb4;Ndufb6;Uqcrh;Ndufa10;Ndufb8;Clic1;ND3;Kcnk2;Ndufs6b;Kcna2;Atp5mc2;Cacna1e;Sumo1;Grik3;Ryr1;Atp6v1h;Dmac1;Gria3;Lrrtm4;Kcnh7;Best1;Slc26a6;Foxred1;Cacnb2;Catsper2;Ndufs4;Ndufa7;Atp5mc3;Gabrp;Kcnj2;Kcnip2;Ndufa9;Atp6v1g1;Ndufa4;Atp1a2;Scn5a;Dlg2;Cnih2;Kcnj15;ND1;Pacc1;Grik2;ND6;Clcn2;Lrrc8b;Scn3b;Slc9a1;Trpm4;Catsper3;Kcng2;Clcn1;Atp6v0b;Kcnip1;Ccdc51;Cacna1d;Scn8a;Ttyh2;Pkd1;Mcub;Ndufc2;Cacna1c;Tpcn2;Akap6;Atp1a3;Scn4a;Cacnb4;Hcn3;Kcnk4;Trdn;Timm10b;Timm9;Timm10;Ergic2;Atp11a;Slc2a1;Timm13
renal system development	renal system development;kidney development	Gdf11;Smad5;Hs3st3b1;Prdm1;Fbn1;Epha4;Slc5a1;Tiparp;Ptk7;Sall1;Sulf1;Lgr4;Pcsk5;Anxa4;Ilk;Tmem59l;Epha7;Itga3;Dlg1;Smad6;Agt;Gdf6;Cyp4a32;Lrp2;Gcnt4;Cep290;Lgr5;C3ar1;Wt1;Actn4;Rrm2b;Gpc3;Aph1a;Mmp17;Angpt2;Adamts6;Pds5a;Apc;Foxf1;Robo2;Ctnnb1;Rdh10;Cd2ap;Nf1;Col4a1;Notch1;Spry1;Sec61a1;Wnt4;Ahr;C1galt1;Mpv17;Ctns;Smad4;Bmper;Ap2b1;Zbtb14;Col4a4;Tcf21;Aqp1;Nid1;Gzf1;Bicc1;Pkd2;Odc1;Cyp4a31;Yap1;Myo1e;Agtr1a;Rhoa;Adamts1;Psap;Slit2;Ednrb;Fmn1;Wnt2b;Bmp10;Zng1;Angpt1;Egr1;Pdgfrb;Bmp2;Prom1;Itgb3;Itga8;Smad2;Wwtr1;Myc;Pdgfra;Cyp4a10;Bmp6;Pbx1;Col4a3;Fgf1;Ednra;Ctnnd1;Zmpste24;Il6ra;Hs3st3a1;Cyp4a14;Zbtb16;Greb1l;Enpp1;Pygo1;Smad9
hepaticobiliary system development	hepaticobiliary system development;liver development	Prkcsh;Tnfaip3;Errfi1;Stat5b;Hmbs;Hlx;Ada;Lims1;Cd2ap;Nf1;Notch1;Ldha;Ahr;Elk1;Pkd2;Cul3;Atf2;Gak;Icmt;Tgfbr3;Lims2;Nipbl;Mrtfb;Rb1cc1;Lipa;Npc1;Rtn4;Acadm;Man2a1;Hgf;Fgf1;Pck1;Sp3;Zmpste24;Ceacam1;Sp1;E2f8;Ccnd1
cellular response to external stimulus	cellular response to external stimulus;cellular response to extracellular stimulus;cellular response to nutrient levels;cellular response to starvation	Sfrp2;Gcn1;Pik3r4;Pde2a;Ttc5;Snw1;Arhgdia;Nr4a2;Sec13;Sh3glb1;Piezo2;Wrn;Ptpn11;Gpr155;Fnip1;Cbs;Hspa5;Rragb;F11r;Csnk1a1;Seh1l;Jun;Cdkn1a;Atg5;Prkaa2;Bmf;Itga6;Rictor;Sesn3;Ctnnb1;Mapkap1;Trim24;Zfyve1;Eif2s1;Vcam1;Rraga;Tmem150c;Arhgap35;Postn;Ldha;Wnt4;Rac1;Ppara;Prkch;Map1lc3b;Gsk3b;Gabarapl1;Slc1a2;Aqp1;Akt1;Atp1a1;Dsc2;Kat2b;Pdia3;Rragd;Jmy;Atxn3;Klf10;Stk26;Atf2;Mtor;Wipi1;Wnt2b;Fas;Mapk1;Pik3c2a;Depdc5;Dag1;Slc39a5;Mapk8;Pdk4;Srebf2;Inhbb;Foxo1;Bmp6;Sesn2;Stk24;Lamp2;Glul;Rxra;Cpeb4;Ednra;Xpr1;Pck1;Eif4g1;Mkx;Rnf152;Acvr2a;Fos;Plin2;Angptl4;Mfsd2a;Kdm6a
neutral lipid metabolic process	neutral lipid metabolic process;acylglycerol metabolic process	Tnxb;Lpin2;Gpld1;Gnpat;Cyp2e1;Esr1;Ccnc;Dgkd;Agmo;Il6st;Lipc;Ces1g;Rgn;Lipg;Tmx1;Cps1;Sel1l;Pnpla2;G6pc1;Sorl1;Mttp;C3;Abhd6;Fitm2;Mgll;Lipa;Lpin1;Scarb1;Cpt1a;Insig2;Plin5;Gk;Acsl1;Tbl1xr1;Lpgat1;Apob;Pck1;Abhd2;Apoa4;Fgf21;Gpat3;Mfsd2a
ubiquitin ligase inhibitor activity	ubiquitin ligase inhibitor activity;ubiquitin-protein transferase inhibitor activity	Rpl37;Rps20;Rpl23;Rps15;Rpl37rt;Rpl5;Rpl11
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o);proton-transporting ATP synthase complex, coupling factor F(o);proton-transporting two-sector ATPase complex, proton-transporting domain	Atp5mf;Atp5pd;Atp5mc1;Atp5mg;Atp5pf;Atp5me;Atp5po;Atp5mc2;Atp5mc3
regionalization	regionalization;pattern specification process	Dzip1l;Hoxd3;Btg2;Epb41l5;Pcsk5;Ift52;Sfrp2;Ttc21b;Drc1;Pofut1;Tbx3;Axin2;Smad6;Gja1;Ift57;Tbx1;Crkl;Ift172;Tbx20;Xrcc2;Lrp2;Cep290;Sufu;Ttn;Wt1;Pskh1;Chsy1;Cyp26b1;Yy1;Nbl1;Tmem107;Psen1;Hoxc4;Axin1;Rnf2;Gpc3;Gpr161;Acd;Lhx2;Pds5a;Apc;Foxf1;Robo2;Mesp2;Hif1a;Ctnnb1;Tdrd7;Pgap1;Notch1;Spry1;Disp1;C2cd3;Wls;Smad4;Dnaaf2;Bmi1;Arc;Bicc1;Pkd2;Poglut1;Tmed2;Nckap1;Abi1;Hoxc6;Hand2;Nme7;Bmpr2;Ets2;Ifitm1;Pierce2;Intu;Wnt2b;C3;Atp6ap2;Gdf3;Bmp2;Pcsk6;Mapk8;Smad2;Hhip;Bmpr1a;Pbx1;Hipk1;Mib1;Fgf1;Daam2;Dmrt2;Ednra;Cdx4;Stk31;Lrp6;Acvr2a;Zbtb16;Reln;Nrp2;Lrp5;Kdm6a;Ar;Asph;Nrg3;Grhl3;Efnb1;Zic1;Bmp5
