representative	grouped_terms	genes
mitochondrial respiratory chain complex I	mitochondrial respiratory chain complex I;NADH dehydrogenase complex;respiratory chain complex I	Ndufa5;Ndufb6;Ndufa13;Dmac1;Ndufc1;Ndufab1;Ndufs4;Ndufb3;Ndufb2;Ndufa3;Ndufb11;Ndufs5;Ndufb5;Ndufb8;Ndufs8;Ndufs6b;Ndufb7;Ndufb9;Ndufv3;Ndufa7;Ndufs7;Ndufa12;Ndufa2;Ndufs2;Ndufv1;Ndufv2;Ndufa11;Ndufa10;Ndufs6;Ndufa8;Ndufa9;Ndufb10;Ndufs3
U4/U6 x U5 tri-snRNP complex	U4/U6 x U5 tri-snRNP complex;spliceosomal tri-snRNP complex	Snrnp27;Ppihl;Snrpe;Snrpg;Snu13;Snrpb;Sart1;Eftud2;Txnl4a;Prpf6;Usp39;Lsm6;Lsm3;Snrpd1;Snrpd2;Snrpa;Txnl4b;Lsm4;Zmat2;Snrpd3;Lsm2;Rbm42
mitochondrial intermembrane space	mitochondrial intermembrane space;organelle envelope lumen	Chchd4;Triap1;Coa4;Nme4;Nln;Hax1;Cox17;Aifm1;Immt;Timm29;Sirt5;Thop1;Cycs;Cox19;Opa1;Timm10;Chchd10;Coa7;Timm23;Diablo;Trap1;Bloc1s1;Stmp1;Clpb;Uqcc2;Chchd5;Ndufb7;Chchd2;Sod1;Pink1;Timm10b;Stoml2;Rexo2;Timm13;Micu1;Park7;Ndufa8;Ccs;Prelid1;Plaat1;Tubb5
heterochromatin formation	heterochromatin formation;negative regulation of gene expression, epigenetic;heterochromatin organization;epigenetic regulation of gene expression	Cdk2;Atrx;Setdb1;Lrif1;Rif1;Tasor;Ftx;Kdm5a;Morc2a;Baz2a;Suz12;Kmt2d;Ehmt1;Kmt2b;Dnmt3b;Dnmt3a;Ythdc1;Eed;Tsix;Sirt1;Airn;Wdhd1;Dyrk1a;Kmt2a;Ubr5;Pcgf5;Trip12;Tet1;Sirt6;L3mbtl3;Resf1;Ubr2;Hnrnpu;Lmnb1;Mecp2;Jarid2;Mettl3;Xist;Phf2;Hells;Ctcf;Dnmt1;Cdyl;Rbm15;Atf7ip;Arb2a;Pcgf3;Lmnb2;Rrp8;Tasor2;Zfp445;Ifi203-ps;Mndal;Zfp57;Epc1;Mta1;Kcnq1ot1;Hp1bp3;Loxl2;Arid4a;Mtf2;Arid4b;Tet3;Lcor;Setd1a;Tdg;Nr3c1;Ep300;Rbbp5;Kdm2a;Zfp335
extracellular matrix organization	extracellular matrix organization;external encapsulating structure organization;extracellular structure organization	Lemd3;Dpp4;Adamts10;Tgfbr1;Col18a1;Abi3bp;Itih1;Nphp3;Sfrp2;Adamts13;Col4a5;Smad3;Abl1;Adamts7;Ric1;Mia3;Vps33b;Adamts1;Phldb2;Axin2;Col5a1;Ddr2;P3h1;Ccn1;Adamts16;Abl2;Hmcn1;Papln;Col27a1;Tgfb2;Tnfrsf11b;Cyp2j6;Pomt1;Fgfr4;Lamb2;Reck;Col9a3;Csgalnact1;Ltbp4;App;Vipas39;Scara3;Lox;Large1;Lama2;Tgfbr3;Pxdn;Itga8;Mpzl3;Col4a6;Slc2a10;Prickle1;Col3a1;Adamts6;Sema5a;Adtrp;Col28a1;Impg1;Tmem38b;Foxf1;Notch1;Has3;Adamts9;Smoc1;Col5a3;Col8a2;Col4a3;Col24a1;Fn1;Loxl2;Ero1a;Nf1;Loxl3;Wt1;Tnxb;Phldb1;Mansc4;Adamts20;Egfl6;Mmp27;Tnf;Hpn;Flrt2;Plg;Ric8a;Apbb2;Atxn1l;Sulf2;Eln;Lamc1;Ercc2;Agt;Col13a1;Mfap4;Ddr1;Adamtsl2;Prdx4;Adamts2;P4ha1;Col5a2;Thsd4;Matn2;Itgb1;Adamtsl1;Ptk2;Noxo1;Egflam;Adamts12;Atp7a;Olfml2a;Dag1;Serac1;Antxr1;Col4a4;Colq;Slc39a8;Fktn;Adamtsl4;Wdr72
L-amino acid metabolic process	L-amino acid metabolic process;proteinogenic amino acid metabolic process	Got1;Bhmt2;Aldh4a1;Sephs2;Atf4;Dglucy;Sdsl;Pemt;Egln1;Nit2;Gpt2;Scly;Ass1;Mthfs;Txnrd1;Ahcy;Gnmt;Glud1;Shmt1;Amt;Asrgl1;Mthfsl;Apip;Cdo1;Aldh5a1;Egln2;Sephs1;Gstz1;Gcsh;Gart;Mat1a;Mthfd1;Srr;Agxt;Hgd;Got2;Gamt;Cbs;Adi1;Glul;Asl;Qdpr;Gmps;Nos1;Hpd;Mri1;Nags;Pcbd1;Mpst;Gcat;Spr;Glyat;Ucp2;Park7;Thnsl2;Fah;Shmt2
alpha-amino acid catabolic process	alpha-amino acid catabolic process;amino acid catabolic process	Hibadh;Ahcyl;Ddah1;Kmo;Kynu;Got1;Aldh4a1;Sdsl;Hmgcl;Scly;Mccc2;Ahcy;Glud1;Ivd;Acadsb;Shmt1;Oaz1;Amt;Asrgl1;Cdo1;Gstz1;Gcsh;Mat1a;Agxt;Hgd;Sardh;Got2;Cbs;Blmh;Qdpr;Nos1;Hpd;Hsd17b10;Gcat;Thnsl2;Fah;Slc25a44;Acad8;Aldh5a1;Bckdha;Etfb
Wnt signaling pathway	Wnt signaling pathway;cell-cell signaling by wnt	Med12;Fgfr3;Notum;Pkd2;Znrf3;Tle2;Fzd5;Lrp4;Kank1;Nphp3;Ror1;Macf1;Xiap;Dvl1;Sfrp2;Kremen1;Apc;Lgr5;Tmem237;Sall1;Fermt2;Nfkb1;Mcc;Map3k1;Plpp3;Pkd1;Smad3;Abl1;Tnks2;Tert;Rnf43;Lgr4;Caprin2;Eda;Senp2;Usp34;Axin2;Lats1;Cdh2;Fzd6;Bcl9;Egf;Tnks;Abl2;Fzd1;Daam2;Tmem88b;Sox17;Ift80;Ppp2r3a;Ubr5;Fgfr2;Lrp1;Amotl2;Tmem131l;Atp6ap2;Reck;Csnk1e;Fzd3;Tmem67;Ccdc88c;Ctnnd2;App;Lmbr1l;Celsr2;Ptk7;Lats2;Fzd4;Fzd7;Tcf7l2;Csnk1g1;Ccnyl1;Rbms3;Prdm15;Prkn;Prickle1;Lrrk2;Amfr;Gpc4;Sema5a;Wwox;Gli1;Lrp6;Tnik;Usp8;Mapk14;Klhl12;Bmal1;Fzd8;Notch1;Scyl2;Porcn;Cdh1;Lrp5;Mks1;Dixdc1;Gnaq;Dab2ip;Vgll4;Siah1a;Nle1;Hhex;Ube2b;Ankrd6;Tmem170b;Rnf138;Rab5a;Ldb1;Itga3;Rnf213;Plekha4;Wwtr1;Mark1;Grb10;Nlk;Hnf1b;Ddx3x;Celsr1;Cmah;Jade1;Scel;Nphp4;Lzts2;Cdc73
peroxidase activity	peroxidase activity;oxidoreductase activity, acting on peroxide as acceptor	Gpx4;Ptgs1;Cp;Gsta1;Gpx7;Gsta2;Ltc4s;Gstp2;Mgst3;Mb;Cygb;Txnrd1;Gpx3;Prdx3;Hba-a2;Alox5ap;Gstp3;Gstt1;Txndc17;Hba-a1;Hbb-bt;Hbb-bs;Gstm7;Prdx1;Gpx1;Prxl2b;Gstk1;Prdx6;Park7;Prdx2;Gstp1;Prdx5
basal part of cell	basal part of cell;basal plasma membrane;basolateral plasma membrane	Cask;Slc22a30;Slc47a1;Pkd2;Tgfbr1;Abca1;Abcc5;Abcc10;Slco1a4;Slco1b2;Slc16a12;Erbin;Marveld2;Dstyk;Itga1;Dlg1;Slc26a11;Slc23a2;Abcc6;Agtr1a;Atp7b;Slc43a3;Ldlr;Slc22a5;Erbb4;Epb41;Tjp1;Plpp3;Pkd1;Atp1b1;Slc4a7;Slc12a6;Slc4a4;Phldb2;Atp2b1;Numb;Cdh2;Slc39a14;Slc9a1;Slc22a28;Slc23a1;Cldn1;Lrp1;Ceacam2;Epcam;Slc22a21;Slco2b1;Slc22a4;Stxbp3;Abcc3;Slc4a2;Trpc1;Slc11a2;Slc16a7;Slc2a2;Cxadr;Cldn8;Hjv;Slc2a9;Kcne3;Ceacam1;Slc38a3;Slc16a6;Tfrc;Bmpr2;Cftr;Dsp;Mttp;Cdh1;Tek;Stx2;Slc27a1;Ank3;Abca8b;Aqp9;Slc12a2;Adam9;Eppk1;Itga3;Slco2a1;Phldb1;Itgb4;Slc1a5;Tgfa;Met;Atp2b4;Slc19a1;Cr1l;Cldn7;Slc6a12;Slc4a9;Slc41a1;Tshr;Cldn4;Erbb3;Lin7c;Adcy8;Slc22a3;Slc6a6;Nod2;Ddr1;Akap5;Chrm3;P2ry4;Dlg3;Dlg2;Slc4a10;Slc9b2;Stk39;Slco1c1;Slc29a2;Ptk2;Rapgef4;Atp7a;Folr1;Llgl1;Dag1;Mpp4;Adcy10
renal system development	renal system development;kidney development	Vegfa;Tet2;Nup160;Pkd2;Dlg5;Tgfbr1;Enpep;Lrp4;Nphp3;Dlg1;Sgpl1;Pkhd1;Agtr1a;Apc;Lgr5;Robo2;Nek1;Qrich1;Sall1;Erbb4;Lama5;Pkd1;Smad3;Flcn;Dll1;Cntrl;Gcnt4;Lgr4;Pcsk9;Adamts1;Ift25;Robo1;Plxnd1;Smad7;Smad5;Tsc1;Timeless;Ift88;Spp1;Zfp950;Jag1;Adamts16;Dync2h1;Hs3st3b1;Pds5a;Notch2;Sox17;Ptch1;Tgfb2;Fgfr2;Epcam;Cc2d2a;Lamb2;Cplane1;Greb1l;Tmem67;Ampd2;Id2;Ptk7;Gdf6;Epha7;Tshz3;Itga8;Npr2;Prickle1;Lrrk2;Adamts6;Smad2;Foxf1;Ctns;Notch1;Fgfr1;Rrm2b;Pcsk5;Tek;Col4a3;Hells;Nle1;Ttc8;Il6ra;Nup107;Nf1;Lif;Wt1;Ahr;Cd2ap;Itga3;Cfh;Klhl3;Wwtr1;Rarb;Hnf1b;Fras1;Lzts2;Smad6;Bmp4;Sulf2;Fmn1;Smad9;Zng1;Arid5b;Enpp1;Kirrel3;Agt;Asxl1;Traf3ip2;Fbn1;Cep290;Wnt5a;Hs2st1;Sfrp1;Wnt7b;Plce1
GTPase regulator activity	GTPase regulator activity;nucleoside-triphosphatase regulator activity	Trio;Krit1;Als2cl;Fam13b;Evi5;Tagap1;Dock7;Ranbp2;Dennd3;Sos2;Fgd6;Rasa1;Arhgap42;Arhgap29;Arhgap24;Ralgapa1;Dennd4c;Arhgap21;Chm;Rabgap1l;Itsn2;Syde2;Psd3;Ocrl;Arap3;Dock4;Acap2;Prex2;Stard13;Arhgap6;Flcn;Ric1;Tagap;Rab3gap2;Gopc;Plekhg1;Dennd4b;Ranbp10;Arhgap17;Dock6;Stard8;Arfgef2;Dennd6b;Egf;Rpgr;Dock9;Tbc1d12;Akap13;Rgl3;Sbf2;Arhgap5;Ric8b;Als2;Arhgef40;Sbf1;Rap1gap;Plcb1;Vps9d1;Arhgef11;Iqgap2;Arhgap12;Git2;Arhgap32;Rapgef2;Ccdc88c;Slc38a9;Cyth1;Tiam2;Ralgps1;Bcar3;Dennd4a;Cpeb2;Tns3;Rapgefl1;Rabep1;Tbc1d8b;Rgl2;Dennd1b;Plekhg5;Fgd5;Tbc1d10a;Arap2;Sos1;Gapvd1;Lrrk2;Rab3gap1;Adap2;Rin2;Gpsm1;Rgs11;Arhgap23;Arhgap39;Ngef;Fgd4;Asap2;Eps8l2;Plcg1;Farp1;Arhgef1;Itsn1;Dnmbp;Arhgef12;Nprl3;Rabgap1;Asap1;Ralgapb;Gnaq;Syngap1;Dab2ip;Arhgef25;Rp2;Arhgef39;Gdi1;Arhgef6;Nf1;Arhgef15;Tbc1d2b;Rasgrp3;Tbc1d4;Sipa1l1;Llgl2;Ranbp3l;Farp2;Dennd2c;Tbc1d24;Vav3;Rapgef6;Gripap1;Fbxo8;Tbc1d1;Dis3;Tbc1d14;Plekhg3;Srgap2;Ric8a;Arfgef1;Ccdc88a;Dennd5a;Dock1;Ralgapa2;Dennd2d;Tbc1d30;Tbc1d15;Dennd1a;Plekhg2;Asap3;Syde1;Rgs9
L-phenylalanine metabolic process	L-phenylalanine metabolic process;erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	Gstz1;Hgd;Qdpr;Hpd;Pcbd1;Spr;Fah
tRNA aminoacylation	tRNA aminoacylation;aminoacyl-tRNA ligase activity;tRNA aminoacylation for protein translation;ligase activity, forming carbon-oxygen bonds;amino acid activation	Pars2;Vars2;Dars2;Cars1;Vars1;Ears2;Qars1;Tars2;Eprs1;Sars2;Mars1;Nars1;Rars1;Hars1;Lars1;Yars1;Aarsd1;Gatc;Farsb;Lrrc47;Wars1;Gars1;Kars1;Gatb;Sars1;Fars2;Aars1
hexose catabolic process	hexose catabolic process;monosaccharide catabolic process	Pkm;Galt;Ldha;Aldob;Gale;Mpi;Pgk1;Hk1;Bad;Tkfc;Aldh1a1;Khk;Galk1;Tpi1;Gpi1;Pfkl;Eno1;Aldh1a7
protein-RNA complex assembly	protein-RNA complex assembly;protein-RNA complex organization	Ruvbl1;Ruvbl2;Xab2;Mrpl20;Polr2d;Smn1;Snrpe;Strap;Xrcc5;Rps25;Snrpg;Bop1;Clns1a;Snu13;Nol3;Mrto4;Rpl38;Snrpb;Ddx28;Brix1;Rpl23a;Prpf6;Isy1;Usp39;Snrpc;Tssc4;Rpl5;Prmt5;Aar2;Rpl10;Denr;Rpsa;Hsp90aa1;Eif2s2;Eif2d;Abt1;Usp4;Rplp0;Snrpd1;Rpl6;Rpl11;Prpf19;Rps28;Snrpd2;Eif6;Rps6-ps4;Rps5;Rpl13a;Gemin7;Rpl24;Rps19;Rps6;Lsm4;Rps14;Nop53;Snrpd3;Fau;Ptges3;Rps15;Mrm2;Lsm2;Pih1d1;Eif3d;Rrp7a;Mrps7;Puf60;Dnajc17;Tfip11;Vcp
ubiquitin-like protein ligase binding	ubiquitin-like protein ligase binding;ubiquitin protein ligase binding	Cebpb;Ddrgk1;Ube2a;Dazap2;Bok;Nploc4;Foxo1;H2-Ab1;Rpa2;Cct2;Xrcc5;Rala;Cdkn1a;Trim28;Hspa8;Eif4e2;Asb4;Tollip;Ube2j2;Nek6;Det1;Mfn2;Stub1;Rpl23;Gabarapl1;Parp1;Casc3;Prkar1a;Mul1;Hspd1;Washc1;Sumo3;Hspa9;Isg15;Bag6;Rpl5;Rela;Cbs;Stat1;Sqstm1;Hsp90aa1;Rbx1-ps;Map1lc3b;Wrap53;Polr2a;Rpl11;Elob;Laptm5;Ralb;Ckb;Uba52;Uqcrc1;Rangap1;Hgs;Tpi1;Ubb;Gpi1;Prkaca;Triobp;Pink1;Map1lc3a;Ubc;Hsp90ab1;Cdk5rap3;Ndufs2;Prdx6;Fau;Ywhaz;Ywhae;Tubb5;Ubxn1;Ube2l6;Tuba1b;Hspbp1;Nedd8;Bag1;Tcp1;Rbx1;Vcp;Dnajb2;Psmd1;Gabarap;Otub1;Stx8;Pa2g4;Ube2l3
DNA-binding transcription activator activity, RNA polymerase II-specific	DNA-binding transcription activator activity, RNA polymerase II-specific;DNA-binding transcription activator activity	Nfe2l2;Zfp715;Dmtf1;Nfat5;Zfx;Zfp131;Tcf12;Glis3;Zfp445;Zfp948;Mlxipl;Ebf4;Elf1;Nr6a1;Zfp384;Zfp639;Tbx1;Zfp26;Gabpa;Kmt2d;Zfp62;Nfkb1;Tead1;Gmeb2;Smad3;Usf3;Mga;Rfx5;Mef2a;Zfp760;Hoxc4;Tfdp1;Nr3c1;Zfp292;Bach1;Hivep2;Zfp143;Ubp1;Notch2;Sox17;Zfp24;Carf;Zfp788;Zfp758;Ppara;Foxa2;Mafg;Irf6;Foxj3;Zfp229;Satb2;Plagl1;Zbed4;Zfp606;Notch4;Rreb1;Tbx20;Zfp395;Hinfp;Nfya;Zfp658;Atf1;Tcf7l2;Zfp974;Hsf2;Foxk2;Tcf3;Tfcp2;Six5;Zfp40;Plag1;Smad2;Nfyb;Bmal1;Tef;Foxf1;Notch1;Hsf1;Srebf1;Rel;Nr2c2;Zfp52;Ctcf;Nr5a2;Hhex;Zfp677;Foxa1;Csrnp2;Mlxip;Wt1;Zfp467;Barhl1;Zfp112;Nr1i3;E4f1;Esrrg;Nr1h4;Erg;Etv4;Grhl1;Zfp770;Tfdp2;Zfp595;Zfp523;Mybl1;Tead4;Nrf1;Mef2d;Mitf;Esrra;Zfp458;Klf1;Arnt2;Hnf4g;Hoxb3;Meis2;Irf1
axon development	axon development;axonogenesis	Vegfa;Agrn;Trio;Zdhhc17;Fgfr3;Alcam;Ptprf;Dock7;Epha5;Usp33;Lrp4;Mapk8ip3;Plxna2;Scarf1;Spg11;Tctn1;Ndel1;Macf1;Dvl1;Kremen1;Sema4g;Tbce;Apc;Robo2;Ptprs;Lama3;Lama5;Trak1;Ngf;Fignl2;Neo1;Abl1;Adam17;Wdr47;Sema6d;Lgr4;B3gnt2;Afg3l2;Robo1;Plxnd1;Numb;Golga4;Pum2;Cdh2;Ep300;Dcc;Lrrc4c;Sema4a;Stk25;Igf1r;Zfyve27;Als2;Ptch1;Tgfb2;Lrig2;D130043K22Rik;Fgfr2;Inpp5f;Lrp1;Boc;Lamb2;Szt2;Arhgap32;Cntnap1;Ece1;Plxnb1;Fzd3;Tiam2;App;Mapt;Ntrk1;B4galt5;Auts2;Trak2;Epha7;Lama2;Lamc3;Kif5a;Npr2;Slc9a6;Prickle1;Ifrd1;Prkca;Sema5a;Cdkl5;Kif13b;Braf;Ablim1;Cers2;Efna4;Kif5b;Notch1;Taok2;Bmpr2;Sema3b;Skil;Cdh1;Dixdc1;Syngap1;Prkg1;Arhgef25;Gdi1;Fn1;Ttc8;Epha6;Diaph2;Lmtk2;Ank3;Atl1;Ist1;Sema6c;Sema3g;Col25a1;Sipa1l1;Cd2ap;Cxcl12;Map2;Fgf13;Tbc1d24;Ntng2;Ntrk3;Flrt2;Megf9;Sema3a;Nptn;Etv4;Ngfr;Fbxo45;Efna2;Sema6a;Apbb2;Top2b;Cdh11;Enpp1;Nlgn3;Ntrk2;Bmpr1b;Lamc1;Ptprm;Vcl;Sema4c;Jak2;Ddr1;Usp9x;Plxna1;Zpr1;Wnt5a;Hdac6;Megf8;Map6;Matn2;Itgb1;Crabp2;Wnt7b;Nrn1;Dab1;Brsk1;Xylt1;Picalm;Chrnb2;Ptk2;Efna1;Folr1;Llgl1;Dag1
purine-containing compound catabolic process	purine-containing compound catabolic process;purine nucleotide catabolic process;nucleotide catabolic process;nucleoside phosphate catabolic process;purine ribonucleotide catabolic process;ribonucleotide catabolic process;organophosphate catabolic process	Nudt16;Hk3;Rptor;Fbp1;Gapdhs;Jmjd8;Abcd1;Nudt3;Gda;Slc4a1;Itpa;Zbtb7a;Ahcy;Pde9a;Ier3;Aldoc;Ncf2;Mlst8;Pkm;Cbfa2t3;Urad;Galt;Nudt19;Aldob;Gale;Ppp2ca;Nudt18;Mpi;Pgk1;Hk1;Mlycd;Nupr1;Tkfc;Stat3;Bpgm;Nudt4;Samhd1;Khk;Pnp;Nt5c;Pgam1;Galk1;Mtch2;Dnph1;Urah;Psen1;Gpd1;Eif6;Tpi1;Ncf1;Gpi1;Prkaca;Acot7;Ogdh;Pfkl;Hint1;Nudt1;Eno1;Ucp2;Nudt9;Dut;Dera;Dctpp1;Cnp;Vcp;Nudt5;Pla2g6;Pnpla7;Abhd12;Gpd1l;Idh1;Smpd1;Plcg2;Prdx6
L-amino acid catabolic process	L-amino acid catabolic process;proteinogenic amino acid catabolic process	Ahcyl;Ddah1;Got1;Aldh4a1;Sdsl;Scly;Ahcy;Glud1;Shmt1;Amt;Asrgl1;Cdo1;Gstz1;Gcsh;Mat1a;Agxt;Hgd;Got2;Cbs;Qdpr;Nos1;Hpd;Gcat;Thnsl2;Fah
mitochondrial outer membrane	mitochondrial outer membrane;outer membrane;organelle outer membrane	Bcl2a1b;Bax;Maoa;Hax1;Aifm2;Vdac2;Mgst3;Ass1;Tomm7;Aifm1;Slc25a47;Fundc1;Tomm5;Rab32;Bok;Sh3glb1;Msto1;Mfn2;Opa1;Mul1;Vdac1;Pigbos1;Rtn4ip1;Hk1;Bad;Samm50;Tomm70a;Maob;Tomm22;Cyb5b;Tspo;Rhot2;Tomm40;Mcl1;Mtch1;Bnip3l;Mtch2;Cox14;Vdac3;Nlrx1;Cnp;Asl;Stmp1;Nos1;Cyb5r3;Ubb;Pink1;Ptrh2;Ubc;Phb1;Coasy;Nme1;Pebp1;Phb2;Bak1;Vat1;Fis1;Tomm6;Mtx1;Ltc4s;Emd;Nutf2;Nutf2-ps1;Psen1;Eno1
transmembrane receptor protein serine/threonine kinase signaling pathway	transmembrane receptor protein serine/threonine kinase signaling pathway;transforming growth factor beta receptor superfamily signaling pathway	Lemd3;Acvr1;Rnf111;Arid4a;Ddx5;Appl2;Arid4b;Tgfbr1;Ogt;Ctdspl2;Aspn;Hivep1;Sfrp2;Dcp1a;Acvr2a;Fermt2;Map3k1;Smad3;Neo1;Abl1;Flcn;Zfp451;Adam17;Sirt1;Trim33;Zmiz1;Smad7;Smad5;Sinhcaf;Lats1;Ccn1;Ep300;Smurf2;Numa1;Fzd1;Sptbn1;Notch2;Fut8;Tgfb2;D130043K22Rik;Lrp1;Tgfbr3l;Tob1;Ldlrad4;Itgb8;Map3k7;Ppara;Ltbp4;Inhba;Ptprk;Scube3;Chrd;Tet1;Tbx20;Lox;Gdf6;Lats2;Hjv;Crebbp;Tcf7l2;Tgfbr3;Snx25;Sap130;Fst;Itga8;Zeb1;Spred2;Slc2a10;Col3a1;Crim1;Mapk14;Smad2;Pakap;Kcp;Notch1;Bmpr2;Skil;Hipk2;Ing1;Lemd2;Acvr1b;Sh2b1;Bmp5;Gcnt2;Akap7;Adam9;Itga3;Il17rd;Magi2;Wwtr1;Tgif1;Pbld2;Nlk;Cilp;Gata6;Smad6;Bmp4;Wfikkn1;Spred3;Bcl9l;Pbld1;Pals1;Smad9;Bmpr1b;Jak2;Adamtsl2;Usp9x;Igsf1;Fbn1;Tnrc6c;Xbp1;Wnt5a;Sfrp1;Megf8;Atf2;Ltbp3;Onecut1;Hspa5;Ptk2;Folr1;Spry2;Glce;Bambi;Gdf15;Bmp6;Zeb2;Hes1;Spry1;Sin3a;Mapk8;Msx1;Bmpr1a;Acvr1c;Tmprss6;Acvr2b;Sorl1;Usp15;Hpgd;Glg1;Dab2
methylated histone binding	methylated histone binding;methylation-dependent protein binding	Taf1;Atrx;Morc3;Kdm5a;Ncapd3;Kdm4c;Setd5;Mtf2;Kmt2e;Pwwp2a;Mbtd1;Suz12;Zmynd11;Trp53bp1;Zzef1;Zzz3;Fmr1;Ing3;Cbx7;Chd1;Zmynd8;Phf20l1
appendage morphogenesis	appendage morphogenesis;limb morphogenesis;appendage development;limb development	Atrx;Lrp4;Plxna2;Lmbr1;Sfrp2;Sall1;Ift88;Fzd6;Dync2h1;Mbnl1;Nipbl;Med1;Gna12;Notch2;Ptch1;Tgfb2;Fgfr2;Reck;Cplane1;Ece1;Lnpk;Large1;Sik3;Npr2;Prickle1;Col3a1;Lrp6;Pkdcc;Notch1;Fgfr1;Lrp5;Mks1;Pcsk5;Gnaq;C2cd3;Rarb;Fras1;Bmp4;Wdr19;Cibar1;Fmn1;Enpp1;Vps54;Wnt5a;Megf8;Crabp2;Mecom;Atp7a;Rdh10;Frem2;Acd;Asph;Msx1;Bmpr1a;Rpgrip1l;Gja1;Rab23;Rarg;Pcnt;Ror2;Idua;Shh;Fgf9;Flvcr1;Tbc1d32;Col6a1;Ttbk2;Sox9;Kremen1;Fermt2;Dmd;Ift80;Irf6;Bmpr2;Smoc1;Itgb4;Bbs7;Itga6
morphogenesis of a branching structure	morphogenesis of a branching structure;morphogenesis of a branching epithelium;branching morphogenesis of an epithelial tube	Vegfa;Acvr1;Dlg5;Fzd5;Tmtc3;Setd2;Dlg1;Tbx1;Sfrp2;Pkhd1;Agtr1a;Frs2;Sall1;Lama5;Pkd1;Abl1;Lgr4;Plxnd1;Timeless;Kdm5b;Egf;Adamts16;Hs3st3b1;Med1;Ptch1;Fgfr2;Prox1;Epha2;Greb1l;Tmem67;Ctnnd2;Foxa2;Btbd7;Notch4;Tbx20;Epha7;Sirt6;Lrrk2;Sema5a;Lrp6;Mecp2;Foxf1;Notch1;Fgfr1;Cdh1;Lrp5;Mks1;Tek;Hgf;Rere;Hhex;Foxa1;Csf1;Rbm15;Wt1;Ahr;Llgl2;Slc12a2;Cxcl12;Fgf13;Tnf;Met;Hnf1b;Celsr1;Sema3a;Dll4;Etv4;Bmp4;Esrp2;Csmd1
cellular detoxification	cellular detoxification;cellular response to toxic substance;detoxification	Adh4;Gch1;Aifm2;Rdh12;Mb;Gstm5;Sod3;Gpx3;Nqo1;Aldh1a1;Sod2;Gsr;Adh5;Gstm7;Txn1;Aldh2;Prdx1;Sod1;Prdx6;Aldh1a7;Esd;Park7;Prdx2;Ccs;Akr1a1;Pink1;Mt1;Mt2;Gsta3;Ralbp1
centriole assembly	centriole assembly;centriole replication	Cdk2;Alms1;Cep44;Cntrob;Spice1;Cep295;Cep152;Ccdc57;4933427D14Rik;Mdm1;Kat2b;Cenpj;Cep135;Cep120;Ccp110;Cep85;Cep192;Plk2;Cep72;Cep76;C2cd3;Rttn
positive regulation of establishment of protein localization to telomere	positive regulation of establishment of protein localization to telomere;regulation of establishment of protein localization to chromosome;regulation of establishment of protein localization to telomere;regulation of protein localization to chromosome, telomeric region;positive regulation of protein localization to chromosome, telomeric region;establishment of protein localization to telomere	Cct6a;Cct2;Cct4;Wrap53;Cct5;Cct3;Tcp1;Cct7;Cct8;Macroh2a1;Nabp2
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);maturation of SSU-rRNA	Wdr46;Tbl3;Dhx37;Ngdn;Utp4;Utp23;Utp3;Rps16;Rps21;Tsr2;Gtf2h5;Abt1;Utp6;Nop9;Rps8;Fcf1;Bysl;Rps19;Snu13;Tsr3;Lsm6;Rps28
carbohydrate transport	carbohydrate transport;carbohydrate transmembrane transport;monosaccharide transmembrane transport;hexose transmembrane transport;glucose transmembrane transport	Nfe2l2;Appl2;Slc35a3;Mfsd4b1;Osbpl8;Yes1;Rps6kb1;Rasa1;Insr;Slc23a2;Slc35a5;Erbb4;Slc35d1;Tert;Sorbs1;Mef2a;Rft1;Tsc1;Slc25a27;Slc23a1;Tmem144;Prkci;Oga;Ocln;C2cd5;Stxbp3;Slc35d2;Slc2a2;Slc2a9;Sirt6;Slc2a10;Prkca;Braf;Mapk14;Ctns;Irs1;Ffar4;Slc27a1;Aqp9;Cd2ap;Stxbp4;Tnf;Prkcd;Grb10;Met;Sort1;Pls1;Erbb3;Slc2a12;Enpp1;Slc45a3;Repin1;Slc35a2
