representative	grouped_terms	genes
rRNA metabolic process	rRNA metabolic process;rRNA processing	Tsr3;Sart1;Nsun4;Las1l;Nol6;Pwp1;Utp4;Mettl18;Suv39h1;Spin1;Bop1;Polr1e;Isg20;Rpusd1;Lyar;Rbfa;Rpp40;Dis3l;Tbl3;Mrto4;Ddx47;Wdr55;Imp4;Pop4;Wdr46;Brix1;Ercc3;Sbds;Rpusd2;Ddx21;Cavin1;Rpf2;Mrm3;Eri1;Rpf1;Mettl16;Krr1;Mrpl44;Polr1f;Macroh2a1;Rps7;Exosc3;Polr1d;Npm3;Ddx56;Nol7;Mars1;Ddx54;Utp23;Polr1g;Pin4;Rpl14;Wdr18;Exosc7;Rpl10a;Rpl7a;Bysl;Frg1;Emg1;Exosc4;Utp6;Exosc5;Rpl35rt;Pes1;Nop9;Fcf1;Exosc9;Wdr12;Imp3;C1d;Lsm6;Utp3;Snu13;Rpl35a;Pih1d1;Tsr2;Nsa2;Rpl11;Npm1;Ebna1bp2;Trir;Mrm2;Abt1;Smarcb1;Nop53;Rpl5;Rps21;Eif6;Nop10;Polr2e;Trmt112;Gtf2h5;Rps16;Fbl;Rps19;Rrp1;Rps25;Rps28;Rrp7a;Rpl26;Rps8;Mterf4;Pop5;Pa2g4;Rps27rt;Rpl7l1;Rpl7;Rps15;Rps6;Rps17;Nifk;Rps24;Ncl;Rpl35;Rps6-ps4;Nhp2
translation regulator activity, nucleic acid binding	translation regulator activity, nucleic acid binding;translation regulator activity;translation factor activity, RNA binding	Eftud2;Gfm1;Eif4e3;Paip2;Gspt1;Mif4gd;Eif4a1;Eif4g2;Eif2b1;Abtb1;Etf1;Eif2s1;Shmt1;Eif4e;Eif3l;Abcf1;Eif2d;Mtrfr;Tyms;Eif2b2;Eif4e2;Gtpbp1;Eif2b3;Pcbp1;Eif2b5;Eef2;Eif2b4;Eef1b2;Eef1a1;Eif3b;Eif1a;Dhfr;Eif2s3x;Eif1b;Eif2s2;Rps27l;Eif3h;Eefsec;Denr;Eif3m;Eif3e;Tsfm;Eif6;Eif3i;Eif1ad;Eif3c;Eef1g;Eif3g;Eif3f;Eif1ax;Eif1;Tufm;Eif3d;Mrpl58;Eif5a;Eif4h;Eef1d;Eif3k;Ifrd2;Cirbp;Samd4b;Nhlrc1;Rpl10;Cnbp;Serbp1;Rack1;Rpl10-ps3;Eif4ebp1;Rps9;Rps14
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit	Mrps6;Chchd1;Mrps5;Mrps2;Mrps9;Mrps17;Mrps31;Mrps27;Mrps26;Mrps23;Mrps28;Mrps12;Mrps18a;Mrps18c;Mrps18b;Mrps24;Mrps10;Mrps11;Mrps14;Mrps33;Mrpl42;Mrps35;Mrps21;Aurkaip1;Mrps15;Mrps25;Mrps16;Mrps7;Mrps34
outer membrane	outer membrane;organelle outer membrane;mitochondrial outer membrane	Tomm20;Sfxn2;Fundc1;Mfn2;Bad;Nucb2;Bri3bp;Aifm1;Pgrmc1;Retsat;Asl;Mgst3;Rhot2;Rtn4ip1;Nutf2;Pigbos1;Bcl2a1d;Emd;Hk1;Nme3;Arg1;Nutf2-ps1;Mul1;Kmo;Nlrx1;Hadhb;Sh3glb1;Cyb5a;Samm50;Bcl2a1a;Tomm5;Cyb5b;Maoa;Bnip3l-ps;Opa1;Tomm40;Bok;Vdac1;Mtarc2;Ass1;Stmp1;Cisd1;Vdac2;Fam210b;Mcl1;Cox14;Rab32;Maob;Ubc;Cnp;Psen1;Mtch2;Phb1;Cyb5r3;Eno1;Bak1;Mtch1;Tomm70a;Ptrh2;Tomm7;Bnip3l;Vdac3;Tspo;Coasy;Fis1;Tomm22;Ubb;Mtx1;Phb2;Vat1;Pink1;Nme1;Pebp1;Tomm6
stem cell population maintenance	stem cell population maintenance;maintenance of cell number	Fgfr3;Kdm4c;Kdm3a;Arid4a;Rif1;Med12;Jmjd1c;Zc3h13;Ogt;Smarca2;Bicral;Bcl7a;Arid4b;Tead3;Tut4;Sav1;Smc5;Mtf2;Brd9;Apc;Cul4a;Tead1;Setd1a;Dll1;Nipbl;Bicra;Sall1;Arid1a;Ldb1;Crebbp;Eif4enif1;Tbx1;Tcf7l2;Pcm1;Med17;Wdr47;Raf1;Hook3;Braf;Bcl9;Erdr1x;Ldb2;Med15;Kdm2b;Kat6a;Srrt;Kit;Mettl3;Sinhcaf;Fgfr1;Sin3a;Cdh2;Sap130;Tet1;Fancd2;Actl6a;Prox1;Ss18;Bcl9l;Med7;Tcf7l1;Taf5l;Cdc73;Smc3;Hnf1b;Kat2a;Hdac1;Mapk8;Sfrp1;Tead4;Zfp36l2;Ncoa3;Lig4;Wdr43;Mecom;Ezh2
mitochondrial intermembrane space	mitochondrial intermembrane space;organelle envelope lumen	Micu2;Aifm1;Timm8a1;Triap1;Sirt5;Diablo;Coa4;Coa6;Timm29;Bloc1s1;Cox19;Timm23;Cycs;Timm10;Cox17;Opa1;Stmp1;Timm10b;Chchd5;Ndufb7;Chchd10;Uqcc2;Trap1;Coa7;Clpb;Stoml2;Timm13;Sod1;Rexo2;Ccs;Micu1;Chchd2;Pink1;Prelid1;Ndufa8;Park7;Bche;Cacybp;Tubb5
peroxidase activity	peroxidase activity;oxidoreductase activity, acting on peroxide as acceptor	Mgst3;Mpo;Cp;Hba-a2;Gstp3;Gpx3;Gsta2;Cat;Hbb-bt;Cygb;Hba-a1;Hbb-bs;Txnrd1;Selenof;Gstt1;Prdx3;Prxl2b;Gstm7;Gstp1;Gstk1;Prdx1;Txndc17;Prdx6;Gpx1;Park7;Prdx2;Prdx5
axon development	axon development;axonogenesis	Vegfa;Agrn;Fgfr3;Alcam;Lrp4;Epha5;Zdhhc17;Trio;Adam17;Usp33;Dock7;Tbce;Mapk8ip3;Scarf1;Macf1;Trak1;Tctn1;Apc;Spg11;Sema4g;Abl1;Lama5;Dvl1;Ist1;Neo1;Arhgap32;Ndel1;Als2;Taok2;Robo2;Kremen1;Stk25;Numb;Sema4a;Golga4;Robo1;Fignl2;Plxna2;Diaph2;Afg3l2;Szt2;Ep300;Ngf;Adarb1;Sema6d;B4galt5;Ifrd1;Tbc1d24;Dcc;Ptprf;Fgfr2;Wdr47;Trak2;Inpp5f;Braf;Lrrc4c;Ank3;Plxnb1;Megf9;Plxnd1;Dixdc1;Cntnap1;Cyfip1;Syngap1;Prkca;Sema6a;Col25a1;Lama3;Clasp2;Ptk2;Kif5a;Lrp1;Epha6;Cers2;Tiam2;Auts2;Prkg1;Grm7;Gdi1;Sin3a;Lrig2;Ptprs;Kif5b;Apbb2;B3gnt2;Mapt;Ntrk1;Lama2;Prickle1;Cdh2;Igf1r;Ulk1;Zpr1;D130043K22Rik;Ntrk3;Kif13b;Ptch1;Npr2;Hdac6;Dab1;Raph1;Zfyve27;Stxbp5;Lgr4;Creb1;Ttc8;Atp8a2;Arhgef25;Megf8;Tgfb2;Ctnna2;Mycbp2;Map2;Boc;Sema5a;Fgf13;Nr4a2;Bmpr2;Lamb2;Cntn5;Cntnap2;Sema3a;Sema6c;Plp1;Notch1;Flrt2;Epha7;Atl1;Pum2;Ntf3;Ext1;Tenm2;Fzd3;Efna4;Cd2ap;Efnb3;Nfib;Ablim1;Sema5b;Gsk3b;Zeb2;Cdh4;Efna3;Slc9a6;Fn1;Unc5d;Vangl2;Ntn4;Mtr;Dip2b;Cdh11;Cdk5;Nexn;Nrg1;Trim46;Xylt1;Sema4b;Bmpr1b;Chrnb2;Ephb1;Tsku;Map1b;Plxna1;Nlgn3;Ptprm;Cdkl5;Wnt7b;Smurf1;Sema3b;Jak2;Crabp2;Llgl1;Slit2;Mark2;Epha4;Pip5k1c;Dst;Brsk1;Hspg2;Sema3c;Cacna1a;App
peptidyl-serine modification	peptidyl-serine modification;peptidyl-serine phosphorylation	Vegfa;Rictor;Smg1;Clk1;Tgfbr1;Morc3;Cdk2;Dgkq;Pikfyve;Srpk2;Ogt;Dyrk1a;Tbk1;Chuk;Dock7;Akap9;Mlxipl;Poglut2;Tenm1;Ggnbp2;Myo3a;Ercc6;Nsd1;Rps6kb1;Ern1;Pkd1;Csnk1g1;Atr;Mast3;Pde4d;Mast4;Lats1;Eif2ak3;Ngf;Fnip2;Raf1;Inpp5f;Hipk2;Braf;Stk38;Rock1;Dmd;Sgk3;Nlk;Csnk1e;Srpk1;Prkca;Pdpk1;Map3k12;Tfrc;Rps6kb2;Ripk1;Araf;Mapk14;Atm;Ikbkb;Ulk1;Plk2;Tnks;Prkcg;Prkcd;Prkci;Ntrk3;Atp2b4;Hdac6;Mapkapk3;Rps6ka3;Mapk12;Ripk2;Pkn2;Tek;Fnip1;Prkdc;Prkd1;Dclk2;Cnksr3;Nrxn1;Lrrk2;Pkn3;Rps6ka5;Mark3;Prkch;Sh2d3c;Mast2
proteasome accessory complex	proteasome accessory complex;proteasome regulatory particle	Psmd7;Psmd6;Psmd9;Psmd14;Psmd12;Psmd13;Sem1;Psmc1;Psmd1;Psmd2;Adrm1b;Psmd11;Psme3;Psmc4;Psmd8;Adrm1;Psmc2;Psmd4;Psme1;Psmd3;Psmc3;Psmc5
DNA-binding transcription repressor activity	DNA-binding transcription repressor activity;DNA-binding transcription repressor activity, RNA polymerase II-specific	Zkscan3;Zfp263;Nfkb1;Zfp715;Nfx1;Zfp131;Mlxipl;Lrrfip1;Hivep1;Etv3;Zfp746;Smad3;Zfp433;Klf12;Zfp692;Glis3;Zfp950;Ppara;Zfp976;Sall1;Zeb1;Zfp512b;Pou6f1;Zbtb37;Zbtb49;Zbtb25;Bach1;Tcf3;Myef2;Sox6;Zbtb18;Zc3h8;Zfp970;Bach2;Foxk2;Hsf1;Zbtb6;Zfp595;Hinfp;Zbtb26;Zbtb46;Zbtb1;Smad5;Esrra;Ylpm1;Zfp658;Prox1;E4f1;Zfp148;Ikzf5;Nr1d2;Hsf4;Zbtb24;Zbtb20;Zfp217;Etv6;Ctcf;Sox13;Zbtb21;Foxk1;Rorc;Bhlhe40;Zbtb2;Max;Deaf1;Zfp869;Mnt;Tgif1;Pparg;Zfp668;Prdm5;Zeb2;Zfp1006;Hhex;Atf7;Zfhx3;Rest;Foxp2;Nr3c1;Cc2d1b;Nr2f1;Zfp958;Satb1;Tfec;Zfp382;Ovol2;Gtf2ird1;Zfp202;E2f7;Zfp90;Tbx15;Prdm16;Foxq1;Myc;Zbtb39;Foxp1;Dach1;Zfp219;Pou4f1;Mynn;Zbtb10;Sp3;Skil;Zfp750;Mkx
cellular response to toxic substance	cellular response to toxic substance;cellular detoxification	Apoa4;Cd36;Cyp1b1;Selenot;Mpo;Ambp;Gpx3;Cat;Aldh1a1;Gch1;Mtarc2;Gstm5;Nqo1;Dhfr;Sod3;Gsr;Sod2;Adh5;Txn1;Aldh1a7;Aldh2;Gstm7;Sod1;Ccs;Prdx1;Esd;Pink1;Prdx6;Akr1a1;Park7;Prdx2
kidney development	kidney development;renal system development	Vegfa;Tet2;Tgfbr1;Lrp4;Qrich1;Dlg1;Erbb4;Dlg5;Pkd2;Nphp3;Cntrl;Apc;Ift88;Lama5;Pcsk9;Pkhd1;Smad3;Enpep;Pkd1;Nek1;Dll1;Nup160;Flcn;Robo2;Zfp950;Timeless;Sall1;Dync2h1;Rarb;Robo1;Ctns;Mtss1;Tshz3;Tsc1;Plce1;Ampd2;Fgfr2;Sgpl1;Bmp4;Cc2d2a;Pds5a;Lzts2;Plxnd1;Adamts16;Gcnt4;Arid5b;Notch2;Sox17;Fgfr1;Il6ra;Cfh;Smad5;Cflar;Ptch1;Adamts6;Col4a3;Cplane1;Ift25;Jag1;Lgr4;Klhl3;Cux1;Tek;Asxl1;Acvr2b;Fmn1;Dchs1;Lrrk2;Nup107;Tgfb2;Agtr1a;Hc;Rrm2b;Hnf1b;Nf1;Nle1;Hells;Bicc1;Lamb2;Kirrel3;Klf15;Wt1;Sfrp1;Notch1;Itga3;Epha7;Pcsk5;Ptk7;Pcnt;Tmem67;Greb1l;Kif3a;Ext1;Bmp2;Fras1;Rpgrip1l;Cd2ap;Smad7;Cep290;Pdgfd;Bmp6;Adamts1;Cys1;Vangl2;Wdpcp;Lgr5;Prickle1;Npr2;Ttc8;Mecom
alpha-amino acid catabolic process	alpha-amino acid catabolic process;amino acid catabolic process	Got1;Pah;Otc;Ahcyl;Mccc2;Aldh4a1;Ivd;Shmt1;Csad;Kynu;Acmsd;Ahcy;Gstz1;Sdsl;Arg1;Asrgl1;Kmo;Hmgcl;Mat1a;Acat1;Gldc;Hibadh;Oaz1;Ddah1;Sardh;Glud1;Hpd;Blmh;Acadsb;Amt;Cbs;Gcsh;Cdo1;Fah;Got2;Agxt;Qdpr;Hsd17b10;Thnsl2;Gcat;Etfa;Hal;Dbt;Aldh5a1;Acad8;Bckdha;Etfb
U4/U6 x U5 tri-snRNP complex	U4/U6 x U5 tri-snRNP complex;spliceosomal tri-snRNP complex	Snrpf;Lsm8;Lsm3;Snrpg;Snrpb;Txnl4a;Snrpd1;Snrpd2;Txnl4b;Snrpe;Lsm6;Snu13;Snrnp27;Ppihl;Lsm4;Zmat2;Snrpd3;Rbm42;Lsm2
microtubule organizing center organization	microtubule organizing center organization;centrosome cycle	Ccnl1;Cdk2;Cep44;Cntrob;Ccnl2;Alms1;Usp33;Spice1;Ccdc57;Ppp1r12a;Pkhd1;Kat2b;Cep120;Cep295;Ndel1;Cep85;Gcc2;Ccp110;Pdcd6ip;Cep250;Sirt1;Cep152;Xpo1;Dync1li1;4933427D14Rik;Cenpj;Pcm1;Cenatac;Ubxn2b;Cdk11b;Chd3;Mdm1;Brca2;Clasp2;Haus6;Ckap5;C2cd3;Odf2;Cep135;Azin1;Sdccag8;Haus5;Cep72;Cep192;Plk2;Cep68;BC034090;Arhgef10;Pde4dip;Haus1;Cep63;Uvrag;Crocc;Kat2a;Chek1;Bbs4;Mapk8;Cntln;Tmem67;Rock2;Kif3a;Cep76
heterochromatin formation	heterochromatin formation;heterochromatin organization	Atrx;Lrif1;Cdk2;Setdb1;Rif1;Ftx;Tasor;Dyrk1a;Baz2a;Kdm5a;Ythdc1;Morc2a;Kmt2b;Kmt2d;Dnmt3a;Ehmt1;Kmt2a;Arb2a;Wdhd1;Ubr5;Jarid2;Resf1;Sirt1;Eed;Airn;Rbm15;Ubr2;Kdm1a;Trip12;Suz12;Tsix;Mettl3;Atf7ip;Smchd1;Lmnb2;Sin3a;Pcgf5;L3mbtl3;Tet1;Cdyl;Dnmt3b;Ctcf;Mphosph8;Hdac1;Xist;Hells;Hnrnpu;Hp1bp3;Pcid2;Phf8;Mecp2;Mecom;Ezh2
pyridine-containing compound metabolic process	pyridine-containing compound metabolic process;nicotinamide nucleotide metabolic process;pyridine nucleotide metabolic process	Prxl2c;Fbp1;Nmnat1;Pgd;Art2b;Stat3;Actn3;Slc37a2;Prps2;Kcnab2;Prps1;Me2;Ncf2;Kynu;Gale;Aldoc;Aspdh;Acmsd;Mpi;Macroh2a1;Pkm;Galt;Fmo5;Slc4a1;Cbr2;Aldh1l1;Lipa;Hk1;Ier3;Aldob;G6pdx;Kmo;Bpgm;Qprt;Idh2;Naprt;Jmjd8;Pcx;Idh3b;Txnrd1;Pdxk;Ncf1;Nnmt;Pfkl;Haao;Prkag3;Idh1;Nqo1;Mdh1;Fdx1;Tkt;Psen1;Mtch2;Ogdh;Pgk1;Gpd1;Eif6;Ppp2ca;Pnp;Prkaca;Eno1;Mdh2;Ucp2;Pgam1;Ldha;Tpi1;Naxe;Galk1;Pgls;Pnpo;Vcp;Dcxr;Taldo1;Prdx5
carboxylic acid biosynthetic process	carboxylic acid biosynthetic process;organic acid biosynthetic process	Rdh16f2;Hacd4;Rdh1;Klhl25;Psat1;Abat;Elovl5;Lpl;Hnf4a;Gstp2;Mcat;Mtap;Pycr2;Slc27a5;Psph;Sephs2;Got1;Pah;Otc;Bhmt1b;Cyp4a14;Alox5ap;Elovl2;Apoc3;Amacr;Aasdhppt;Prkag1;Srr;Elovl3;Abcd2;Fads2;Pdk4;Hacd1;Hsd17b8;Mgll;Apoa4;Cyp8b1;Sco1;Cyp4a31;Degs1;Shmt1;Kynu;Apip;Upb1;Asl;Mgst3;Acmsd;Pkm;Bhmt;Hsd17b12;Insig2;Sdsl;Rbp1;Gstp3;Gulo;Kmo;Hao1;Fabp5;Mthfd1;Acox2;Wdtc1;Gne;Lias;Lta4h;Rgn;Rdh9;Aldh8a1;Abhd2;Cbr4;Aldh1a1;Gamt;Haao;Prkag3;Ass1;Acsm1;Glul;Ndufab1;Nags;Sephs1;Akr1b1;Cd74;Acadl;Fads1;Dhfr;Mri1;Nr1h3;Acot7;Mif;Mlycd;Cbs;Shmt2;Eif6;Adi1;Pecr;Ldha;Prxl2b;Gstm7;Got2;Gstp1;Agxt;Hsd17b10;Acadvl;Gstm4;Thnsl2;Gsto1;Ptges3;Acsf3;Akr1a1;Park7;Fmo1;Csad
organic acid binding	organic acid binding;carboxylic acid binding	Adipoq;Got1;Pah;Otc;Gsta1;Id3;Cyp4a14;Alox5ap;Alb;Gsta5;Dmgdh;Srr;Fabp4;Pgd;Egln2;Ogfod3;Fabp7;Gnmt;Cd36;Shmt1;Dbt;Rbp1;Gstp3;Gsta2;Hif1an;Rxra;Fabp5;Hmgcl;Mat1a;Hbb-bt;Tyms;Sh3glb1;Rars1;Acox2;Egln1;Hba-a1;Phyh;Siglece;Pcx;Gldc;Gss;Fabp1;Psap;Aldh5a1;Ddah1;Sardh;Glud1;Hmbs;Ass1;Glul;Dhfr;Ogfod2;Pitpna;Mthfs;Shmt2;Slc46a1;Folr2;Adh5;Fabp2;Grhpr;Aars1;Mthfsl;Nme2;Gstm7;Got2;Gstp1;Agxt;Arhgdia;Kars1;Thnsl2;Gchfr;Hnf4a;Gstp2;Scp2;Yars2
appendage development	appendage development;limb development;appendage morphogenesis;limb morphogenesis	Atrx;Lrp4;Lmbr1;Ift88;Nipbl;Kremen1;Ift80;Sall1;Large1;Dync2h1;Rarb;Plxna2;Fgfr2;Bmp4;Smoc1;Dmd;Irf6;Mbnl1;Notch2;C2cd3;Fgfr1;Med1;Prickle1;Fzd6;Sik3;Mks1;Ptch1;Npr2;Reck;Cplane1;Gna12;Fmn1;Wdr19;Megf8;Acd;Tgfb2;Gnaq;Hdac1;Bmpr2;Col6a1;Ift172;Lnpk;Fbxw4;Fgf9;Notch1;Pcsk5;Col3a1;Pcnt;Ext1;Mecom;Fras1;Rpgrip1l;Fermt2;Rarg;Itgb4;Aff3;Wdpcp;Flvcr1;Cacna1c;Ttbk2;Chd7;Ift140;Crabp2;Vps54;Idua;Sema3c;Ror2;Frem2;Tbc1d32;Rab23;Ece1;Bbs7;Zfp219;Pkdcc;Scx;Nfia;Cyp26b1;Tulp3;Itga6;Pbx1;Cibar1;Zbtb16;Tbx4;Atp7a;Enpp1
ubiquitin-like protein ligase binding	ubiquitin-like protein ligase binding;ubiquitin protein ligase binding	Foxo1;Faf1;Bag5;Ifi211;Washc1;Hgs;Laptm4b;Dtx1;Rtn4;Ccnb1;Fancl;Parp1;Mfn2;Xrcc5;Hsp90aa1;Actg1;Sumo1;H13;Actn4;Ube2n;Sumo2;Prkacb;Dbt;Cdkn1a;Rela;Derl1;Calr;Mul1;Rpa2;Clu;Cxcr4;Ube2j1;Det1;Eif4e2;Atp6v0c;Wbp1l;Hspa8;Triobp;Tmbim6;Gabarapl2;Tollip;Rala;H2-Ab1;Pdlim2;Cct2;Stat1;Elob;Ube2a;Isg15;Bok;Pcbp2;Laptm5;Nek6;Stx8;Hspd1;Slc25a5;Cacybp;Hspa9;Prkar1a;Ralb;Ddrgk1;Cdk5rap3;Ubc;Psmd1;Rangap1;Rpl11;Uba52;Ckb;Cbs;Rpl5;Dnajb2;Dazap2;Prkaca;Ndufs2;Gabarapl1;Rbx1-ps;Sumo3;Hsp90ab1;Map1lc3a;Sqstm1;Map1lc3b;Uqcrc1;Tpi1;Rpl23;Hspbp1;Fau;Tcp1;Pa2g4;Otub1;Ywhae;Ube2l6;Rbx1;Ubb;Vcp;Tubb5;Pink1;Tuba1b;Bag1;Prdx6;Ywhaz;Nedd8;Ubxn1;Gabarap;Ube2l3
response to transforming growth factor beta	response to transforming growth factor beta;cellular response to transforming growth factor beta stimulus	Rnf111;Yes1;Tgfbr1;Lemd3;Arid4a;Ogt;Arid4b;Adam17;Appl2;Zmiz1;Gcnt2;Trim33;Acvr1;Dcp1a;Smad3;Flcn;Kmt2a;Ppara;Zeb1;Map3k7;Sirt1;Zfp451;Crebbp;Lats1;Ep300;Tgfbr3;Ptprk;Ldlrad4;Sox6;Wwox;Map3k1;Hipk2;Tgfbr3l;Rock1;Nlk;Ptk2;Sinhcaf;Lrp1;Ltbp4;Tnrc6c;Sin3a;Igf1r;Sap130;Tet1;Smad5;Cflar;Smurf2;Pbld2;Sox5;Snx25;Dab2;Bcl9l;Creb1;Nfkbiz;Snx1;Fut8;Crkl;Tgfb2;Glg1;Hdac1;Adamtsl2;Mapk7;Itga3;Col3a1;Zfp36l2;Rock2;Itgb8;Spred2;Bmp2;Pparg;Cd2ap;Smad7;Fermt2;Fyn;Zeb2;Pdgfd;Onecut1;Pbld1;Ltbp3;Acvr1c;Hyal2;Onecut2;Zfhx3;Wfikkn1;Pals1;Lats2;Bmpr1b;Nr3c1;Ppargc1a;Slc2a10;Nrros;Crk;Smurf1
peroxisome	peroxisome;microbody	Idi1;Plaat1;Pex6;Pex19;Mvk;Pex11b;Amacr;Acot8;Crot;Idi1-ps1;Abcd2;Urad;Hsdl2;Ehhadh;Acnat2;Rab8b;Vim;Lonp2;Paox;Dhrs7b;Cat;Mul1;Hao1;Hmgcl;Idh2;Acox2;Arf1;Phyh;Ephx2;Tmem135;Fabp1;Hsd17b4;Crat;Dhrs4;Plaat3;Mtarc2;Pex11g;Idh1;Hspd1;Nudt19;Tkt;Mlycd;Pxmp2;Pex16;Pecr;Serhl;Urah;Fis1;Ech1;Agxt;Sod1;Gstk1;Ide;Prdx1;Prdx5
cell-cell signaling by wnt	cell-cell signaling by wnt;Wnt signaling pathway	Fgfr3;Nfkb1;Lrp4;Med12;Xiap;Pkd2;Tle2;Nphp3;Macf1;Apc;Abl1;Ror1;Dvl1;Smad3;Vgll4;Znrf3;Pkd1;Csnk1g1;Senp2;Kremen1;Ift80;Sall1;Usp34;Tert;Kank1;Cmah;Ubr5;Mcc;Ldb1;Notum;Lats1;Caprin2;Plpp3;Rnf43;Ppp2r3a;Tcf7l2;Tmem131l;Ccnyl1;Fgfr2;Wwox;Tnik;Map3k1;Lzts2;Bcl9;Chd8;Dixdc1;Prdm15;Fzd5;Nlk;Eda;Csnk1e;Ctnnd2;Rbms3;Stk3;Daam2;Lmbr1l;Prkn;Abl2;Gpc4;Lrp1;Sox17;Amotl2;Tmem237;Mapk14;Lgr5;Egf;Prickle1;Klhl12;Cdh2;Fzd6;Celsr2;Tnks;Mks1;Ankrd6;Usp8;Scyl2;Reck;Axin2;Tle4;Tmem88b;Rnf213;Dab2;Bcl9l;Lgr4;Tnks2;Tcf7l1;Gpc5;Celsr1;Cdc73;Sox13;Jade1;Lrrk2;Rapgef1;Grb10;Gnaq;Porcn;Hnf1b;Sema5a;Hdac1;Nle1;Ptpn23;Bicc1;Mitf;Gli1;Col6a1;Tmem170b;Fbxw4;Klf15;Scel;Fgf9;Sfrp1;Notch1;Itga3;Zranb1;Ptk7;Tmem67;Ext1;Adgra2;Dab2ip;Bmp2;Ccdc88c;Fzd3;Ptpru;Fermt2;Daam1;Gsk3b;Zeb2;Otud5;Plekha4;Hhex;Nphp4
transmembrane receptor protein serine/threonine kinase signaling pathway	transmembrane receptor protein serine/threonine kinase signaling pathway;transforming growth factor beta receptor superfamily signaling pathway	Rnf111;Tgfbr1;Lemd3;Arid4a;Ogt;Ctdspl2;Arid4b;Adam17;Ddx5;Appl2;Zmiz1;Gcnt2;Trim33;Acvr1;Hivep1;Dcp1a;Abl1;Smad3;Neo1;Flcn;Ppara;Zeb1;Map3k7;Pakap;Sirt1;Chrd;Zfp451;Crebbp;Lats1;Ep300;Numa1;Tgfbr3;Inhba;Ptprk;Ldlrad4;Tcf7l2;Kcp;Map3k1;Acvr1b;Hipk2;Bmp4;Tgfbr3l;Nlk;Notch2;Ptk2;Sinhcaf;Lrp1;Ltbp4;Tnrc6c;Sin3a;Mapk14;Sh2b1;Sap130;Tet1;Hjv;Smad5;D130043K22Rik;Acvr2a;Smurf2;Pbld2;Snx25;Becn1;Magi2;Dab2;Bcl9l;Creb1;Scube3;Acvr2b;Snx1;Ccn1;Fut8;Megf8;Tgfb2;Akap7;Tob1;Glg1;Sptbn1;Hdac1;Tbx20;Bmpr2;Adamtsl2;Mapk8;Fgf9;Sfrp1;Notch1;Glce;Itga3;Col3a1;Tgif1;Itgb8;Ext1;Spred2;Bmp2;Ppm1l;Pparg;Smad7;Fermt2;Lemd2;Zeb2;Onecut1;Bmp6;Pbld1;Ltbp3;Acvr1c;Onecut2;Zfp423;Wfikkn1;Wwtr1;Pals1;Lats2;Bmpr1b
methylation-dependent protein binding	methylation-dependent protein binding;methylated histone binding	Taf1;Atrx;Kdm4c;Morc3;Pwwp2a;Kmt2e;Ncapd3;Mbtd1;Kdm5a;Mtf2;Trp53bp1;Zzef1;Setd5;Zmynd11;Chd1;Tdrd3;Cdyl2;Cbx7;Suz12;Phf20l1;Chd8;Zzz3;Zmynd8;Cxxc1;L3mbtl3;Cbx4;Ing3;Glyr1;Fmr1;Kdm4a;Hdgfl2;Mphosph8;Phf8;Kdm8;Phf1;Bptf
DNA alkylation	DNA alkylation;DNA methylation	Arid4a;Arid4b;Baz2a;Rlf;Kmt2e;Dnmt3a;Ehmt1;Kmt2a;Meg3;Mtrr;Atf7ip;Smchd1;Mbd4;Dnmt3b;Ctcf;Hells;Wt1;Mecp2;Bmi1;Ezh2;Ehmt2
regulation of peptidase activity	regulation of peptidase activity;regulation of endopeptidase activity	Cdkn2a;Serpinb8;Mbp;Cldn3;Fcmr;Psma3;Arrb1;Ltf;Vsir;Birc5;Cryab;Spint2;Serpinb7;Nlrp3;Serpinh1;Ecm1;Usp47;Lyn;Serpinb1a;Serpina1e;Pmaip1;Plaur;Dnajb6;Bbc3;Stfa2l1;Cd44;Clec7a;Slpi;Nlrp12;Vtn;Serpina3k;Bin1;Gapdhrt2;Ctsh;Cst7;Ifi211;Ifi208;Lxn;Serpina3m;Stat3;Serping1;Ctsl;Hrg;Serpina3g;Bad;Serpini1;Wfdc2;Aifm1;Rcn3;Ppm1f;Triap1;Serpinf1;Serpinf2;Aqp1;Timp3;Psenen;Diablo;Ngp;Itih4;Bcl2a1d;Serpina1c;Serpinb6a;Serpind1;Ambp;S100a8;Serpinb9;Pdcd2;Nol3;Ahsg;Serpine2;Mul1;Pdcd6;Serpina3n;Dnaja3;Bcap31;A2ml1;Siah2;Serpina10;S100a9;Pycard;Serpina1d;Serpina1a;Pdcd5;Hmgb1;Serpina3f;Cdkn2d;Anp32b;Fabp1;Mmp9;Psmb9;Serpina1b;Cycs;Stat1;Ctss;Bok;Rnf7;Laptm5;Mgmt;Perp;Hspd1;Lgmn;Grn;Akt1;Ndufa13;Pih1d1;Cstb;Ddrgk1;Ctsd;Rps27l;Mtch2;Tmed10;Lamtor5;Rack1;Psme2;Rps3;Arl6ip1;Bak1;Mtch1;Fadd;Psme3;Svbp;Psmb8;Aph1a;Fis1;Vcp;Fam162a;Cst3;Psme1;Prelid1;Gpx1;Dap;Pebp1;Ubxn1;Park7
