representative	grouped_terms	genes
transmembrane transporter complex	transmembrane transporter complex;transporter complex	Ndufs6b;Ndufa1;Cacnb2;Fxyd2;Atp6v0b;Ndufa6;Calm3;Kcnk13;Wdr93;Lrg1;Pde4d;Chrna2;Ndufc1;Ndufa7;Hvcn1;Calm1;Ndufb11;Ndufb9;Ndufb5;Ndufs2;Ndufb8;Trpm4;Uqcrfs1;Kcna2;ND3;Uqcrb;Ndufb2;Ndufb3;Clic1;Ptk2b;Ndufs6;Ndufab1;Ndufs5;Ndufb1;Smdt1;Ndufa13;Atp6v1g1;Uqcr10;Ndufa12;Ndufb10;Ndufb4;Ndufs3;Ndufa9;Ptpa;Uqcc3;Uqcr11;Atp6v1f;Ndufs8;Atp5mc1;Atp6v0d1;Ndufv2;Ndufa2;Ndufs7;Ndufb7;Ndufa3;Ndufa11;Ndufv3;Ndufa5;Uqcrq;Ndufa8;Micu1;Ndufa10;Atp8a2;Chp1;Timm9;Timm13;Timm10b
mRNA transport	mRNA transport;nucleic acid transport;RNA transport;establishment of RNA localization;RNA localization	Nup160;Nup54;Srsf1;Hnrnpa1;Ahctf1;Nxf7;Setd2;Srsf7;Hnrnpa3;Tnks;Wnk1;Ranbp2;Parp11;Nxt2;Cetn3;Fmr1;Hhex;Qki;Fyttd1;Srsf3;Ncbp3;Nup155;Tpr;Slbp;Ythdc1;Nup107;Thoc2;Nup37;Iws1;Ddx39a;Thoc7;Alyref;Thoc1;Bicd2;Nup188;Dhx9;Mcm3ap;Fxr1;Xpo1;Hnrnpa2b1;Nup98;Ddx19a;Zfp36l1;Senp2;Nup153;Cpsf6;Ran;Rbm33;Sidt2;Tgfbr2;Ybx1;Pnpt1;Nup85;Tomm20;Terf1;Caprin1;Fubp3;Hnrnpu;A1cf;Yy1;Ckap5
negative regulation of hemostasis	negative regulation of hemostasis;negative regulation of coagulation;negative regulation of blood coagulation;regulation of coagulation;regulation of blood coagulation;regulation of hemostasis	F2;Ceacam1;Fga;Fgg;Pros1;Tmx1;Apoh;Fgb;Sh2b3;Cpb2;Serping1;Kng2;Plg;F11;F12;Tfpi;Alox12;Kng1;Prkcd;F7;Serpinc1;Nfe2l2;Foxa2
B cell mediated immunity	B cell mediated immunity;immunoglobulin mediated immune response	H2-Q6;C2;Masp2;Fas;C1s1;Cfi;C4bp;C1s2;Rif1;Cd81;C1rb;Cd55;Sanbr;Cr1l;Mlh1;Mbl2;Serping1;C1ra;Slc15a4;Paxip1;Cd46;Crp;Tfrc;Trp53bp1;Ndfip1;H2-T23;Msh6;Foxj1;H2-Q7;Il9r;Nod2;Kmt5b;C1rl;Xrcc4;Csf2rb2;Ccr6;H2-Q4;Prkcd;Cfh;Fcgr2b;Msh2
membrane coat	membrane coat;coated membrane	Ap3s2;Vps11;Chmp4b;Vps16;Ap2a1;Pef1;Sec31a;Vps18;Copg1;Cideb;Cope;Ap1b1;Ap2m1;Copa;Copz1;Scyl1;Ap1s1;Chmp2a;Copz2;Epn1;Ap2s1
mitochondrial electron transport, ubiquinol to cytochrome c	mitochondrial electron transport, ubiquinol to cytochrome c;mitochondrial respiratory chain complex III;respiratory chain complex III	Uqcrfs1;Uqcrb;Uqcr10;Cycs;Uqcc3;Uqcr11;Uqcrq
COPI vesicle coat	COPI vesicle coat;COPI-coated vesicle membrane	Copg1;Cope;Copa;Copz1;Scyl1;Copz2
histone demethylase activity	histone demethylase activity;protein demethylase activity;histone H3 demethylase activity	Kdm5d;Kdm3a;Uty;Kdm5a;Kdm6a;Kdm4a;Phf8;Kdm2b;Rsbn1;Kdm3b;Kdm5b;Kdm4d;Kdm1a;Kdm1b;Kdm2a
positive regulation of establishment of protein localization to telomere	positive regulation of establishment of protein localization to telomere;regulation of establishment of protein localization to telomere;regulation of establishment of protein localization to chromosome	Cct7;Tcp1;Wrap53;Cct8
NADH dehydrogenase activity	NADH dehydrogenase activity;NADH dehydrogenase (quinone) activity;NAD(P)H dehydrogenase (quinone) activity;NADH dehydrogenase (ubiquinone) activity	Ndufs4;Nqo1;Enox1;Ndufs2;ND3;Ndufs3;Ndufa9;Ndufs8;Ndufv2;Ndufa2;Ndufs7;Ndufb7;Ndufa10
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit	Mrps34;Mrps26;mt-Rnr1;Mrps16;Mrps5;Mrps33;Mrps35;Mrps25;Mrps28;Mrps11;Mrps7;Mrps21;Aurkaip1;Mrps15
nicotinamide nucleotide metabolic process	nicotinamide nucleotide metabolic process;pyridine-containing compound metabolic process;pyridine nucleotide metabolic process	G6pdx;Gpd1l;Pklr;Gale;Hnf1a;Rpia;Gck;Pfkfb1;Pgd;Nmnat1;Pcx;Haao;Idh3g;Nqo1;Ncf1;Hdac4;P2rx7;Khk;Slc37a2;Prkaca;Fdxr;Pck2;Igf1;Galk1;Vcp;Sarm1;Arl2;Ido2;Cbfa2t3;Ier3;Ncor1;Ppara;Git1;Rptor;Gpi1;Gapdh;Zbtb20;Dcxr;Galt;Ucp2;Prdx5;Aldob;Nupr1;Pfkl;Naprt;Aspdh;Gpd1;Pgls;Taldo1;Tkfc;Ogdh;Zbtb7a;Tkt;Alpl;Pnpo
DNA-directed RNA polymerase complex	DNA-directed RNA polymerase complex;RNA polymerase complex;nuclear DNA-directed RNA polymerase complex	Polr2c;Taf12;Polr2a;Paf1;Taf13;Taf6l;Polr1h;Eny2;Polr1f;Polrmt;Gtf2f1;Ercc3;Gtf2h4;Supt3;Polr2e;Taf3;Polr3c;Polr2l;Polr2j;Taf10;Polr2i;Polr2f;Rtf1;Gtf2h5;Polr1g;Psmc5
actin polymerization or depolymerization	actin polymerization or depolymerization;regulation of actin polymerization or depolymerization;regulation of actin filament length	Arhgap28;Esam;Dbnl;Arpc4;Specc1l;Cdc42ep2;Ssh1;Daam2;Pycard;Arhgap35;Prex1;Myo1c;Lima1;Pstpip1;Micall2;Baiap2l1;Cdc42ep4;Nckap1;Ccl24;Bin1;Mical1;Arhgap18;Rhod;Hcls1;Pik3r2;Tmsb4x;Arpc5;Coro1a;Capn1;Wdr1;Aif1;Ptk2b;Cotl1;Capg;Diaph1;Brk1;Cdc42ep5;Arpc3;Nphs1;Pik3ca;Prkce;Ssh2;Cdc42ep1;Capzb;Washc1;Tmsb10;Cfl1;Pfn1
epoxygenase P450 pathway	epoxygenase P450 pathway;arachidonic acid monooxygenase activity	Cyp2c70;Cyp2c55;Cyp2c29;Cyp2j5;Cyp2e1;Cyp2c40;Cyp2f2;Cyp2s1;Cyp2c68;Cyp2a4;Cyp2c69;Cyp2b10;Cyp2b9;Cyp2c50;Cyp4f14;Cyp2d22;Cyp4f15
purine nucleoside diphosphate metabolic process	purine nucleoside diphosphate metabolic process;purine ribonucleoside diphosphate metabolic process	Hdac4;P2rx7;Khk;Prkaca;Igf1;Galk1;Nudt18;Ak3;Arl2;Cbfa2t3;Ier3;Ncor1;Ppara;Git1;Rptor;Gpi1;Gapdh;Zbtb20;Galt;Ucp2;Ak2;Guk1;Aldob;Nupr1;Nudt9;Pfkl;Gpd1;Tkfc;Ogdh;Zbtb7a
DNA-directed 5'-3' RNA polymerase activity	DNA-directed 5'-3' RNA polymerase activity;5'-3' RNA polymerase activity;RNA polymerase activity	Polr1a;Polr2c;Polr2a;Polr1h;Polrmt;Polr2e;Polr2l;Polr2j;Polr2i;Polr2f
lymphocyte mediated immunity	lymphocyte mediated immunity;leukocyte mediated immunity	H2-Q6;C2;Dpp4;Masp2;Kdm5d;Fas;Cd1d1;C1s1;Ceacam1;Ctsh;Cfi;Ap1g1;C4bp;Malt1;C1s2;Rif1;Cd81;Ahr;Fbxo38;C1rb;Cd55;Hfe;Sanbr;Cr1l;Mlh1;Cd1d2;Mbl2;Serping1;Klrc1;C1ra;Slc15a4;Paxip1;Cd46;Crp;Ppp3cb;Tfrc;Trp53bp1;Dlg1;Fzd5;Gata3;Ndfip1;Clec4g;Rsad2;Clec2d;H2-T23;Msh6;Foxj1;Arl8b;H2-Q7;Lyst;Il9r;Nod2;Lamp1;Gfus;Kmt5b;C1rl;Xrcc4;Zbtb1;Csf2rb2;Smad7;H2-T24;Ctsc;Ccr6;Klrc3;Rnf19b;H2-Q4;Prkcd;Cfh;Pnp;Fcgr2b;Msh2;Klrc2;F2;Mavs;Kit;D6Wsu163e;Pdpk1;Snap23;Rigi
regulation of retinoic acid biosynthetic process	regulation of retinoic acid biosynthetic process;regulation of isoprenoid metabolic process	Rdh16f2;Rdh1;Akr1c6;Akr1c20;Rdh10;Rdh19;Akr1c14
regulation of bile acid metabolic process	regulation of bile acid metabolic process;regulation of bile acid biosynthetic process	Ces1d;Ces1c;Prox1;Ces1f;Cyp7a1;Kit;Ces1b;Stard4
autophagy	autophagy;process utilizing autophagic mechanism	Atp6v0a1;Wdfy4;Efnb1;Adrb2;Pycard;Ubqln4;Pip4k2a;Atg101;Dhrsx;Vps51;Ripk2;Foxo1;Emc6;Hspb8;Ticam1;Atg2a;Cdkn2a;Arsa;Vps41;Calm1;Gpr137;Vcp;Xpa;Pik3c3;Ralb;Kat5;Wdr45;Tecpr1;Rab1b;Trem2;Tomm7;Ubxn6;Mapt;Sirt2;Wipi2;Vti1a;Tbc1d17;Tgfbrap1;Vamp8;Trp53inp2;Tom1;Vps4a;Depdc5;Plekhf1;Ehmt2;Vps11;Pik3r2;Phb2;Nsfl1c;Mfn2;Htra2;Aup1;Trim27;Trim5;Hspa8;Bok;Map1lc3b;Chmp4b;Chmp1a;Mapk3;Rptor;Vps16;Atg4d;Dnm2;Mapk15;Stk11;Larp1;Trim8;Bnip3l;Usp20;Map1lc3a;Vps18;Wdr6;Rufy4;Nupr1;Tollip;Dap;Tfeb;Pink1;Trim12c;Fbxw7;Bcas3;Rnf5;Keap1;Park7;Atg7;Ift20;Washc1;Rab8a;Fez2;Stub1;Fis1;Ilrun;Trim34b;Vmp1;Endog;Rab7;Chmp2a;Fkbp8;Gsk3a
