representative	grouped_terms	genes
translation regulator activity, nucleic acid binding	translation regulator activity, nucleic acid binding;translation factor activity, RNA binding;translation regulator activity	Eif3b;Dhx29;Eif5a2;Eif2b5;Mtrfr;Eif4e2;Cpeb4;Etf1;Paip2b;Eif2b3;Mrpl58;Gfm1;Eif1ad;Eif6;Paip2;Eif3d;Eif3l;Eif2s3x;Cpeb2;Purb;Gspt1;Dhfr;Eif2s1;Eef1b2;Denr;Eef1g;Eef2;Eif1b;Eif4g2;Eif3i;Eif3m;Eif3h;Eif2s2;Eif3e;Eef1a1;Eif3k;Tsfm;Eif3f;Eif4e;Pcbp1;Eif1;Eif4h;Tufm;Eif1a;Rps27l;Eif5a;Eif1ax;Eif2s3y;Nhlrc1;Serbp1;Eif4ebp1;Rack1;Rps14;Cnbp;Rpl10-ps3;Rps9
peroxidase activity	peroxidase activity;oxidoreductase activity, acting on peroxide as acceptor	Gstt1;Mpo;Hbb-bs;Gsta13;Gpx4;Gsta1;Gsta5;Prdx4;Gsta2;Gstm7;Txnrd1;Prxl2b;Gstp2;Prdx3;Gstk1;Cat;Park7;Prdx2;Mgst1;Prdx6;Prdx1;Gpx1;Selenof;Txndc17;Prdx5;Gstp1
establishment of protein localization to mitochondrion	establishment of protein localization to mitochondrion;protein localization to mitochondrion	Tomm40;Parl;Samm50;Ap3b1;Timm50;Timm9;Cox18;Hspa4;Akt1;Aip;Sh3glb1;Pmpcb;Ndufa13;Bcs1l;Oxa1l;Pmpca;Timm13;Aifm1;Timm17a;Timm8a1;Timm23;Tomm5;Rala;Mterf4;Mtch1;Bnip3l;Dnajc19;Tomm20;Hspd1;Timm29;Hspa1l;Pink1;Dnaja1;Timm10;Tomm22;Maip1;Timm17b;Timm22;Tspo;Grpel1;Mtch2;Tomm7;Dnajc15;Tomm70a;Bcap31;Ywhaz;Mavs;Marchf5;Bag1
peptidyl-serine modification	peptidyl-serine modification;peptidyl-serine phosphorylation	Pde4d;Prkce;Tenm1;Dyrk1a;Mast3;Prkch;Rps6kb2;Tnks1bp1;Dock7;Ripk2;Prkca;Ripk1;Csnk1g1;Nos1;Sgk3;Hdac6;Camk2d;Hipk2;Ggnbp2;Nrxn1;Ntf3;Bcl2;Rptor;Clk1;Mapkapk3;Stk39;Myo3a;Ulk1;Mapkap1;Mlxipl;Cdk5;Morc3;Mark2;Csnk1e;Mapk12;Smg1;Araf;Mast2;Csnk1g2;Sh2d3c;Ilk;Fnip2;Tbk1;Brsk1;Smyd3;Grk2;Fnip1;Prkcd;Map3k12;Pkn1;Dmpk;Srpk2;Mapk7;Ntrk2;Atr;Chek2;Vegfa;Pikfyve;Camk1d;Prkcb;Syk;Camk2b;Ercc6;Prkd2;Inpp5k;Ngf;Stk32c;Dgkq;Ikbkb;Rps6ka5;Stk38;Poglut2;Dclk2;Galnt13;Tssk1;Prkcg;Pkd1;Cdk2;Mast4;Dclk1;Mapk13;Rps6ka1;Gadd45a;Camk4;Arrb2;Bax;Raf1;Tgfbr1;Srpk1;Rictor;Rassf2;Tlk2;Ogt;Mapk14;Rps6ka2;Akt3
modulation of chemical synaptic transmission	modulation of chemical synaptic transmission;regulation of trans-synaptic signaling	Large1;Prkce;Erbb4;Sybu;Cux2;Dlgap1;Cyp46a1;Pclo;Abl1;Plcl2;Nr3c2;Cpeb3;Grik5;Prkn;Nisch;Prkca;Tbc1d24;Grid1;Syde1;Nos1;Eif4ebp2;Btbd9;Nrxn3;P2rx7;Shank2;Snx14;Erc2;Ptprd;Nrxn1;Ntf3;Phf24;Cyfip1;Eif2ak4;Plcb1;Stx4a;Cplx2;Cyth1;Ica1;Ptn;Dlgap4;Alg13;Tshz3;Lnpep;Hip1;Rnf167;Shank3;Kat2a;Dvl1;Agrn;Cdk5;Grm7;Nrgn;Enpp1;Ptk2;Stau2;Fxr2;Syt1;Git1;Git2;Kcnb1;Ppfia2;Mapt;Itpr3;Rims2;Grin2b;Nlgn2;Cacna1a;Sorcs3;Brsk1;Ophn1;Nrg3;Grk2;Nlgn1;Stxbp5;Fyn;Dmpk;Epha7;Spg11;2510002D24Rik;Iqsec2;Gabbr1;Akap7;Slc8a3;Tmem108;Ptprs;Stxbp1;Ntrk2;Grip2;Cpeb1;Fbxl20;Slc4a8;Ptk2b;Tmem25;Ctnnd2;Fgf14;Dgke;Cx3cr1;Prkcb;Chrd;Myo5a;Kmt2a;Star;Camk2b;Crhr2;Rapgef2;Ngf;Slc38a2;Anapc2;Dgkz;Mctp1;Cacnb4;Chrna4;Zzef1;Rapgef4;Gpr158;Erc1;Pcdh17;Unc13c;Syt7;Ckap5;Plcb4;Prkcg;Ager;Myo6;Kctd13;Cacna1e;Pick1;Afdn;Homer3;Ppp3ca;Crtc1;Camk4;Hmgcr;Atp2b2;Flot1;Plcg1;P2rx3;Arrb2;Ephb1;Kcnq4;Lrrc4c;Zmynd8;Sorcs2;Disc1;Sncaip;Dgkb;Cntnap4;Dlgap2;Reln;Mef2c;Prkar2b;Igf1r;Clstn1;Dlgap3;Cln3;Grip1;Shisa6;Gria4;Ncam1;Mctp2;Baiap2;Ncdn;Myo5b;Grik2;Hrh2;Slc1a3;Rgs14;Prkcz;Ccl2;Kiss1;Iqsec1;Cask;Rims1;Tnr;Slc4a10;Grm5;Ntrk1;Epha4;Grin2d;Htr2c;Htt;Cntnap2;Dgki;Plk2;Trio;Syngap1;Braf;L1cam
small GTPase binding	small GTPase binding;GTPase binding	Plce1;Rabgap1l;Dennd1a;Ankrd27;Kif3a;Srgap2;Prkch;Dock7;Sytl5;Dock1;Diaph2;Farp1;Xpo6;Rasip1;Plekhg1;Rap1gap;Rabggta;Sorl1;Dennd5b;Sytl1;Cyfip1;Stx4a;Fmnl2;Gga1;Rptor;Map3k11;Dock4;Srgap1;Ulk1;Daam2;Plekhg2;Vps9d1;Mapkap1;Dvl1;Cdc42ep4;Bicd2;Fmnl3;Sgsm1;Odf2;Xpo1;Git1;Mycbp2;Gapvd1;Micall2;Git2;Golga5;Dock10;Appl2;Ocrl;Rims2;Abi2;Dennd1b;Rgl3;Pkn1;Plekhg3;Tsc2;Exoc5;Hace1;Dock5;Rab3gap2;Als2;Myo9b;Rab11fip3;Bicd1;Mical1;Als2cl;Tamalin;Xpo4;Trip11;Gga3;Myo5a;Rtkn;Pot1b;Whamm;Dock9;Rabgap1;Fgd1;Nsf;Rapgef4;Ranbp3;Erc1;Rabgef1;Unc13d;Strip1;Evi5l;Arhgef7;Arhgef2;Garre1;Kctd13;Sike1;Afdn;Ambra1;Atg16l1;Hdac3;Preb;Becn1;Ranbp10;Atg14;Xpot
outer membrane	outer membrane;organelle outer membrane;mitochondrial outer membrane	Mul1;Tomm40;Mavs;Samm50;Mtx1;Armc1;Ppp1cc;Maoa;Fundc2;Marchf5;Pgam5;Atf2;Rsad2;Rnf185;Ugt2b37;Ubc;Rtn4ip1;Vps13c;Pigbos1;Emd;Acsl5;Spart;Bcl2l2;Fundc1;Mief1;Sh3glb1;Cox14;Sfxn2;Bcl2a1a;Cisd2;Mcl1;Cnp;Bak1;Hadhb;Aifm1;Trappc2b;Phb2;Bnip3;Rmdn3;Nucb2;Tomm5;Maob;Vdac1;Bok;Ugt2b38;Vat1;Cyb5a;Mtch1;Slc11a2;Slc25a46;Acsl1;Vdac2;Retsat;Ubb;Ass1;Eno1;Bnip3l;Cyb5r3;Coasy;Ptrh2;Tomm20;Cyb5b;Psen1;Arg1;Slc44a1;Mtx2;Cisd1;Rab32;Pink1;Opa1;Mtarc2;Atad1;Kmo;Bri3bp;Tomm6;Fam210b;Tomm22;Bnip3l-ps;Vdac3;Tspo;Mtch2;Tomm7;Ugt2b5;Pebp1;Tomm70a;Mgst1;Pgrmc1;Nme1;Ugt2b1
proteasome accessory complex	proteasome accessory complex;proteasome regulatory particle	Psmd7;Psmd10;Psmd4;Psmc4;Psmd5;Psmd6;Adrm1;Sem1;Psmd12;Psmc5;Psmc1;Adrm1b;Psmc6;Psmd2;Psmd13;Psmd14;Psmc2;Psmc3;Psmd11;Psmd3;Psmd8;Psme3
L-amino acid metabolic process	L-amino acid metabolic process;proteinogenic amino acid metabolic process	Nags;Bloc1s6;Sephs2;Csad;Ahcyl;Psph;Cth;Mtap;Mthfs;Gfpt1;Cps1;Prdx4;Glul;Egln1;Gcat;Agxt;Dhfr;Oat;Gclm;Gclc;Ahcy;Glud1;Thnsl2;Otc;Sephs1;Ddah1;Ero1b;Bhmt1b;Cdo1;Amt;Ass1;Pah;Glyat;Aadat;Aasdhppt;Gmps;Nit2;Mthfsl;Arg1;Bhmt;Aldh5a1;Txnrd1;Gcsh;Pemt;Icmt;Kmo;P4hb;Adi1;Gldc;Qdpr;Spr;Got2;Park7;Mpst;Pcbd1;Cbs
NADH dehydrogenase complex assembly	NADH dehydrogenase complex assembly;mitochondrial respiratory chain complex I assembly	Ndufa11;Ndufa10;Ndufa12;Ndufs7;Ndufab1;Ndufa13;Bcs1l;Oxa1l;Ndufa6;Tmem126a;Ndufaf8;Aifm1;Ndufs2;Ndufs3;Lyrm2;Ndufb2;Ndufb11;Tmem126b;Ndufa8;Ndufb10;Ndufc1;Ndufb3;Ndufs4;Ndufaf1;Ndufab1-ps;Dmac1;Ndufa9;Ndufaf2;Ndufs5;Ndufb8;Ndufc2;Ndufa1;Ndufb5;Ndufb9;Ndufb6;Ndufs6
peroxisome	peroxisome;microbody	Acox1;Pex7;Isoc1;Acad11;Dhrs7b;Idi1;Mlycd;Pex16;Idi1-ps1;Pex13;Nudt19;Nudt12;Hmgcl;Dhrs4;Sod1;Ech1;Pex11b;Amacr;Agxt;Slc25a17;Hsdl2;Crot;Lonp2;Abcd3;Fabp1;Acsl1;Hspd1;Ehhadh;Pnpla8;Acox2;Pex11g;Arf1;Idh1;Mtarc2;Urah;Nudt7;Pxmp2;Acbd5;Atad1;Pecr;Hsd17b4;Ephx2;Gstk1;Tmem135;Scp2;Cat;Hao1;Mgst1;Ide;Phyh;Prdx1;Prdx5
stem cell population maintenance	stem cell population maintenance;maintenance of cell number	Brd9;Ldb1;Kdm4c;Dis3l2;Erdr1x;Bicral;Tbx1;Nkap;Sall1;Crebbp;Srrt;Fgfr3;Bicra;Paf1;Tead1;Zc3h13;Jmjd1c;Smarca2;Bcl7a;Tead3;Ptn;Tcf7l2;Klf10;Nfib;Eif4enif1;Kat2a;Ldb2;Rtf1;Dll1;Fancc;Sap130;Vps72;Pcm1;Cnot3;Tut4;Nipbl;Sin3a;Hdac1;Smc5;Arid4b;Arid1a;Setd1a;Arid4a;Mettl3;Ncoa3;Esrrb;Med17;Med15;Kdm2b;Tet1;Med27;Mtf2;Sav1;Bcl9l;Brms1;Apc;Hnf1b;Raf1;Med12;Tcf7l1;Smc1a;Ogt;Bcl9;Gata2;Ski;Wdr43;Kdm3a;Tbx3;Cul4a;Kat6a;Dpf2;Ing2;Prdm16;Fgfr1;Gnl3;Wdr62;Braf;Phf19;Mecom
protein targeting to ER	protein targeting to ER;establishment of protein localization to endoplasmic reticulum	Spcs1;Srp19;Hspa5;Edem1;Folr2;Srpra;Sec61a1;Sec61g;Srprb;Chmp4b;Man1a;Srp9;Sec61b;Srp14;Sec63;Spcs3;Ssr3;Spcs2;Tram1;Rab10
mitochondrial respiratory chain complex I	mitochondrial respiratory chain complex I;NADH dehydrogenase complex;respiratory chain complex I	Ndufa11;Ndufa10;Ndufa12;Ndufv3;Ndufs7;Ndufab1;Ndufa13;Ndufa6;Ndufv1;Ndufs2;Ndufs3;Ndufb2;Ndufb11;Ndufa8;Ndufb10;Ndufc1;Ndufb3;Ndufs4;Ndufa7;Ndufab1-ps;Ndufv2;Dmac1;Ndufa9;Ndufs5;Ndufs6b;Ndufb8;Ndufc2;Ndufa1;Ndufb5;Ndufb9;Ndufb6;Ndufs6;Ndufa4
mononuclear cell differentiation	mononuclear cell differentiation;lymphocyte differentiation	Tox;Il34;Pbx1;Ambra1;Tcf3;Abl1;Plcl2;Sema4a;Rora;Zeb1;Arid1b;Sh2b3;Ripk2;Nkap;Sh3rf1;Relb;Otud5;Sart1;Gps2;Chd7;Itpkb;Ptprj;Pou2f2;Mertk;Bcl2;Ppp2r3c;Smarca2;Foxp1;Slc4a2;Ifi203-ps;Mndal;Brd4;Adam17;Ap3d1;Kat2a;Zfp609;Ifi203;Hlx;Runx1;Zmiz1;Gas6;Dll1;Ctla2a;Lepr;Tmem131l;Enpp1;Pparg;Kat5;Fes;Ifi207;Cd46;Tcirg1;Stk11;Dock10;Lmbr1l;Mmp14;Fnip1;Il15;Ncor1;Ptpn22;Phf14;Tcra;Kat7;Nfkbiz;Arid1a;Smarcd2;Loxl3;Cd19;Ptk2b;Btk;Pcid2;Mettl3;Irf1;Vegfa;Rasgrp1;Sos2;Syk;Kmt2a;Shb;Il15ra;Mink1;Erbb2;Armc5;Tsc1;Bmp4;Stat6;Pou1f1;Jak3;Plcg2;Flt3l;Prex1;Lilrb4b;Arid2;Fanca;Gm36723;Card11;Cdk6;Stat4;Pik3r6;Zfp608;Cd83;Adgrg3;Ager;Tcf7;Mdk;Gon4l;Pou2af1;Apc;Camk4;Hdac7;Ptpn2;Csf1;Bax;Drosha;Patz1;Wnt4;Mfng;Zc3h12a;Polm;Abl2;Ly6d;Flt3;Pglyrp1;Zbtb46;Ep300;Fasn;Cracr2a;Fbxo7;Dock11;Hdac9;Il6ra;Dclre1c;Carmil2;Mef2c;Gimap3
cilium assembly	cilium assembly;cilium organization	Bbs2;Ccdc57;Ptpn23;Kif3a;Alpk1;Pibf1;Nisch;Prickle1;Sdccag8;Pkhd1;Iqcb1;Limk2;Cep250;Cep120;Cntrob;Odf2l;Cep70;Dctn1;Pcdh15;Ift172;Cdk10;Abcc4;Lama5;Bbs9;Ift88;Dzip1;Onecut2;Asap1;Tctn1;Rsph4a;Cc2d2a;Clcn4;Tapt1;Cep131;Cep89;Trappc14;Ift80;Odf2;Cenpj;2700049A03Rik;Wdpcp;Dnah7b;Cntrl;Cep164;Ttll5;Mphosph9;Pcm1;Ocrl;Cluap1;Cep128;Ptpdc1;Rfx3;Wdr90;Exoc5;Odad4;Dnmbp;Syne2;Cep162;Rab11fip3;Entr1;Pcnt;Rabep2;Fam161a;Ccdc88a;Cfap410;Crocc;Adamts16;Cfap58;Dnhd1;Nphp3;Spag16;Cilk1;Dnai3;Ift74;Fbf1;Rfx4;Rpgrip1;Ablim3;Evi5l;4933427D14Rik;Dnah7c;Cc2d2b;Spef1;Ofd1;Wdr11;Mark4;Cdc14a;Avil;Flna;Tchp;Ift140;Dync2i2;Disc1;Ppp1r35;Kcnq1;Sclt1;Enkd1;Cplane1;Ahi1;Iqcg;Mapk15;Rpgrip1l;Armc2;Cfap54;Cep350;Rabl2;Cfap61;Alms1;Dnajb13;Ccdc28b;Ttll3;Ttc8;Dync2h1;Ccdc66;Tmem17;Dnal1;Rilp;Dcdc2a;Odad1;Nudcd3;Tekt2;Htt;Rp1;Wdr35;Drc1;Cfap69;Mks1;Zfp423;Septin6;Hdac6;Nedd9;Bbs12;Ttc17;Pkd2;Kif17;Lca5
pyridoxal phosphate binding	pyridoxal phosphate binding;vitamin B6 binding	Nfs1;Srr;Sptlc1;Cbs;Csad;Etnppl;Cth;Abat;Gcat;Agxt;Oat;Ddc;Alb;Thnsl2;Pdxk;Aadat;Pnpo;Cisd1;Mtarc2;Alas2;Gldc;Kynu;Got2;Mocos
monocarboxylic acid catabolic process	monocarboxylic acid catabolic process;fatty acid catabolic process	Ilvbl;Mtln;Pex2;Ppard;Pex5;Decr2;Acad12;Auh;Abhd2;Cyp4f14;Bdh2;Hadha;Ids;Akt1;Acsl5;Acox1;Acadm;Pex7;Ces1f;Acad11;Sult2a8;Mlycd;Abhd3;Hadhb;Acadl;Obp2a;Cpt2;Pex13;Nudt19;Etfa;Acadvl;Etfb;Ldhd;Eci1;Agxt;Acat1;Slc25a17;Hadh;Crot;Plin5;Lonp2;Abcd3;Slc27a4;Acat3;Fabp1;Sord;Etfdh;Decr1;Pon3;Echs1;Ehhadh;Echdc1;Acox2;Slc16a1;Nudt7;Hsd17b4;Scp2;Acads;Ldha;Acaa2;Hao1;Hsd17b10;Phyh;Dbi;Akr1a1;Acat2
biological process involved in intraspecies interaction between organisms	biological process involved in intraspecies interaction between organisms;social behavior	Chd8;Tbx1;Grid1;Ext1;Eif4ebp2;Nrxn3;Shank2;Nrxn1;Vps13a;Rptor;Shank3;Dvl1;Atxn1;Cic;Pcm1;Nlgn2;Kalrn;Tsc2;Cx3cr1
DNA-binding transcription repressor activity	DNA-binding transcription repressor activity;DNA-binding transcription repressor activity, RNA polymerase II-specific	Nfkb1;Cux2;Ppara;Tcf3;Zeb1;Cc2d1b;Foxp2;Hsf4;Sox6;Zeb2;Nfx1;Sall1;Pou6f1;Foxp4;Zfp692;Foxp1;Hsf1;Zfp433;Zfp950;Mlxipl;Bach2;Pparg;E4f1;Tfec;Elk3;Smad3;Zfhx3;Deaf1;Zbtb20;Zfp976;Nr1d2;Zfp281;Etv6;Klf12;Zfp869;Zfp263;Hivep1;Zfp90;Atf7;Zfp970;Zbtb37;Bhlhe40;Tbx2;Trps1;Zbtb2;Tcf7;Zfp219;Zfp13;Mkx;Max;Foxk2;Patz1;Zfp715;Cc2d1a;Dach1;Glis3;Prdm5;Zbtb46;Zfp202;Zbtb25;Zbtb45;Zbtb39;Zbtb24;Ski;Zfp658;Ylpm1;Tbx3;Snai3;Zfp512b;Nr1d1;Satb1;Zfp239;Ikzf1;Zfp746;Gfi1;Cebpb;Batf3;Zkscan3;Esrra;Nr2f1;Klf8;Prdm16;Pou4f1;Zfp3;Zc3h8;Irf8;Irx2;Glis1;Zfp131;Tgif2;Zbtb16;Mnt;Rorc;Irx3;Tgif1;Prdm1;Msc;Mxd1;Lrrfip1;Sox30;Crem;Nacc2
'de novo' protein folding	'de novo' protein folding;'de novo' post-translational protein folding;chaperone cofactor-dependent protein refolding	Hspa8;Hspa2;Hspa1b;Tor2a;Dnajb1;Sh3glb1;Ptges3-ps;Entpd5;Sdf2;Dnajc2;Dnajb4;Dnajc18;Hspa5;Cct2;Hspa9;Hspa1l;Dnajb12;Bag1;Sdf2l1;Hspa13;St13;Ptges3;Selenof;Hspe1
organelle envelope lumen	organelle envelope lumen;mitochondrial intermembrane space	Coa4;Timm9;Micu1;Sirt5;Chchd10;Igf2r;Plaat1;Cox19;Coa7;Micu2;Mix23;Timm13;Aifm1;Timm8a1;Ccs;Hsd3b2;Cpox;Bche;Timm23;Triap1;Trap1;Sod1;Clpb;Prelid3b;Hsd3b3;Stoml2;Tubb5;Prelid1;Ndufa8;Hsd3b5;Timm29;Pink1;Opa1;Timm10;Coa6;Cycs;Park7;Cacybp;Rexo2;Chchd2
response to topologically incorrect protein	response to topologically incorrect protein;response to unfolded protein	Cops5;Hspb8;Rhbdd1;Xbp1;Herpud2;Cul3;Erlec1;Tmem129;Bak1;Ubxn4;Derl2;Ube2w;Dnajc18;Edem3;Tm7sf3;Hspa5;Edem1;Stt3b;Ufd1;Bok;Eif2s1;Selenos;Os9;Dnajb9;Hspb1;Ermp1;Hspd1;Derl1;Dnajc10;Vcp;Ddrgk1;Dnajb12;Pdia6;Fbxo6;Erp44;Vapb;Serp1;Clu;Sdf2l1;Tmbim6;Manf;Tmed2;Amfr;Dnajc3;Tmem33;Tram1
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit	Mrps11;Aurkaip1;Mrps12;Mrps27;Mrps23;Chchd1;Mrps18c;Mrps35;Mrps18a;Mrps22;Mrps21;Mrps2;Mrpl42;Mrps25;Mrps24;Mrps16;Mrps7;Mrps33;Mrps31;Mrps10;Mrps14;Mrps18b;Mrps34
peptidyl-tyrosine phosphorylation	peptidyl-tyrosine phosphorylation;peptidyl-tyrosine modification	Il34;Prkce;Erbb4;Dyrk1a;Abl1;Pibf1;Lrp4;Clk4;Ripk2;Prkca;Prlr;Ggnbp2;Fgfr3;Snhg20;Clk3;Ifnar1;Ntf3;Ptprj;Nrg1;Clk1;Abi3;Cblb;Hsf1;Adam17;Ptpn4;Agrn;Nedd9;Pxn;Ptk2;Yes1;Fes;Flt4;Alk;Wee1;Abi2;Prkcd;Il15;Fyn;Epha7;Ptpn22;Insr;Icam1;Fbxw7;Itga5;Cnot7;Ptk2b;Btk;Irf1;Vegfa;Parp14;Hck;Syk;Erbb2;Dgkq;Jak3;Pdgfa;Plcg2;Lilrb4b;Blk;Zzef1;Arhgef2;Fgfr4;Pecam1;Egf;Efna5;Ptpn2;Arrb2;Fgfr2;Bmp6;Abl2;Lrrk1;Ros1;Sema4d;Fer;Rictor;Pdgfd;Il6ra;Reln;Igf1r;Ghr;Zfp592;Abi1;Prkcz;Bank1;Plpp3;Grm5;Ntrk1;Epha4;Epha3;Tek;Fgfr1;Angpt1;Socs3;Nrp1;Mvp;Epha1;Il12a;Il23a;Adra1a;Lck
ligand-activated transcription factor activity	ligand-activated transcription factor activity;nuclear receptor activity	Ar;Rarb;Ppara;Nr3c2;Rora;Esrrg;Thrb;Nr1h2;Esr1;Nr1h4;Pparg;Nr6a1;Nr1i3;Nr5a2;Nr1d2;Rarg;Nr1i2;Esrrb;Srebf1;Rxrb;Nr4a2;Hnf4g;Rxrg;Nr1d1;Esrra;Nr2f1
polyketide metabolic process	polyketide metabolic process;aminoglycoside antibiotic metabolic process;daunorubicin metabolic process;doxorubicin metabolic process;tertiary alcohol metabolic process	Akr1c14;Cbr4;Akr1b1;Akr1c19;Akr1c13;Akr1c12;Akr1a1;H6pd
carboxylic acid binding	carboxylic acid binding;organic acid binding	Dbt;Dmgdh;Srr;Epdr1;Acox1;Gnmt;Sh3glb1;Ogfod3;Hmbs;Arhgdia;Fabp5;Gsta1;Id3;Gsta5;Mthfs;Psap;Gfpt1;Hmgcl;Hif1an;Cps1;Glul;Egln1;Agxt;Yars2;Dhfr;Akr1c14;Folr2;Ddc;Gsta2;Gclc;Alb;Glud1;Thnsl2;Otc;Fabp1;Ddah1;Kars1;Ass1;Pah;Mthfsl;Gstm7;Acox2;Aldh5a1;Mat2a;Gstp2;Adh5;Nme2;Tdo2;Gldc;Slc46a1;Scp2;Grhpr;Gchfr;Fabp2;Got2;Phyh;Gstp1;Slc6a6
alpha-amino acid catabolic process	alpha-amino acid catabolic process;amino acid catabolic process	Cbs;Blmh;Csad;Ahcyl;Hibch;Hmgcl;Oaz1;Gcat;Agxt;Acat1;Oat;Ahcy;Glud1;Thnsl2;Otc;Ddah1;Aldh6a1;Cdo1;Amt;Pah;Arg1;Acmsd;Gcsh;Kmo;Tdo2;Hibadh;Gldc;Qdpr;Kynu;Got2;Hsd17b10;Acadsb;Dld;Acad8;Etfa;Etfb;Abat;Aldh5a1
retrograde protein transport, ER to cytosol	retrograde protein transport, ER to cytosol;endoplasmic reticulum to cytosol transport	Ubac2;Nploc4;H13;Rhbdd1;Erlec1;Tmem129;Ube2g2;Derl2;Edem1;Ufd1;Selenos;Os9;Ube2j1;Derl1;Vcp;Sec61b;Bcap31
regulation of postsynaptic membrane potential	regulation of postsynaptic membrane potential;chemical synaptic transmission, postsynaptic;excitatory postsynaptic potential	Cux2;Pclo;Nr3c2;Grik5;Prkn;Tbc1d24;Nos1;Nrxn1;Slc29a1;Npff;Shank3;Dvl1;Cdk5;Atxn1;Rims2;Grin2b;Nlgn2;Grk2;Nlgn1;Dmpk;Gabbr1;Slc8a3;Tmem108;Grip2;Gabrg3;Ptk2b;Tmem25;Fgf14;Rgs7bp;Chrna4;Ano6;Ckap5;Afdn;Ppp3ca;Zmynd8;Reln;Mef2c;Baiap2;Grik2;Prkcz;Gabrb2;Rims1;Grin2d;Cntnap2;Dgki;Plk2;Stx1a;Sh3gl1;Celf4;Grin2c;Chrm1;Gabra3;Gria3;Eea1;Anks1b
centrosome cycle	centrosome cycle;microtubule organizing center organization	Ccdc57;Kif3a;Cdk11b;Sdccag8;Haus7;Pkhd1;Cep250;Cep120;Cntrob;Dctn1;Ccnl1;Cep63;Kat2a;Cntln;Haus5;Cep85;Cdk5rap2;Spice1;Ccnl2;Cep131;Ppp1r12a;Fes;Odf2;Cenpj;Xpo1;Cep152;Pcm1;Cenatac;Brsk1;Cep295;Haus6;Brca2;Haus8;Haus1;Crocc;Kat2b;Cep68;Ckap5;4933427D14Rik;Cdk2;Gadd45a;Mark4;Cep192;Arhgef10;Nin;Gen1;Ppp1r35;BC034090;Sirt1;Ndc80;Alms1;Uvrag;Cep44;Golga2;Ndel1;Cep72;Plk2;Deup1;Wdr62;Ubxn2b;Chd3;Fbxw5;Pde4dip;Clasp2;Dzip1;Ccdc61;Gcc2
steroid dehydrogenase activity	steroid dehydrogenase activity;steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	Hsd17b13;Rdh1;Hsd17b2;Dhrs9;Rdh9;Hsd17b7;Srd5a3;Hsd3b2;Hsd11b1;Akr1c14;Rdh7;Hsd3b3;Akr1c19;Hsd3b5;Dhrs11;Akr1c13;Hsd17b4;Akr1c12;Hsd17b10;Hsd17b11;Hsd17b12;Srd5a1
synaptic vesicle membrane	synaptic vesicle membrane;exocytic vesicle membrane	Sypl2;Vamp7;Snap47;Clcn3;Atp6v1g1;Cltc;Atp6v0d1;Atp6v1f;Calm2;Sema4c;Atp6v1d;Rab14;Snap29;Rab5c;Calm3;Rab5b;Clta;Anxa5;Atp6v1e1;Atp6ap2;Atp6v0c;Syngr2;Sypl1;Rab2a;Rab5a;Rab7;Tprg1l;Mal2;Atp6v1a;Rab10;Calm1;Cltb;Lamp1
lytic vacuole	lytic vacuole;lysosome	Nsg2;Cln5;Treml4;Lgmn;Tmem165;Tmem150c;Deptor;Ap5m1;Bace1;Anxa6;Stx7;H2-K1;Tm9sf1;Pip4p2;Lamtor4;Borcs6;Neu2;Mpo;Pip4p1;Naglu;Hspa8;Abca2;Dram2;Glmp;Arl8a;Prf1;Siae;Arsa;Vps13c;Cxcr4;Grn;Ncoa4;Aga;Ap1s2;Nsg1;Slc66a1;Ids;Dtx3l;Epdr1;Rheb;Gusb;Slc31a2;Chmp3;Rnaset2b;Arsg;Ncstn;Slc3a2;Ctsc;Rab12;H2-D1;Plekhm1;Sort1;Irgm1;Cyb561;Tab2;Ftl1;Cxcr2;Tmem9;Rnaset2a;Tfe3;Asah1;Tmem192;Lmbrd1;Lrrc8a;Vps36;Ostm1;H2-Q6;Hrg;Ctss;Psap;Ctsh;Ccdc115;Mpeg1;Chmp2b;Vamp7;Chmp6;Tbc1d7;Clcn3;Sod1;Scarb1;Rraga;Gpr155;Pcyox1;Gla;Sec13;Marchf8;Hyal1;Ppt1;Tmem97;Npc2;Atp6v1g1;Vps26a;Smpd1;Snap23;Akr1b1;Uba1;Tmbim1;Cltc;Lamtor5;Slc30a4;Map1lc3b;Atp6v0d1;Ctsz;Slc11a2;Scarb2;B2m;Laptm4b;Chmp5;Chmp4b;Tmem106b;Slc48a1;Rab14;Vps35;Ctsd;Map1lc3a;Psen1;Tmem9b;Rnf13;Sppl2a;Fuca1;Itm2c;Seh1l;Acp5;Lipa;Gm2a;Mfsd1;Vamp8;Marchf2;Hsp90ab1;Slc39a8;Ctsb;Atp6ap2;Sqstm1;Laptm4a;Ggh;Litaf;Ifitm2;Ifitm3;Calr;Chid1;M6pr;Ppt2;Slc49a4;Ctsl;Rab7;Vma21;Lamtor1;Atp6v1a;Mreg;Creg1;Prdx6;Arl8b;Fth1;Lamtor2;Cd164;Tmem59;Lamp1;Lamp2;Gabarap
