representative	grouped_terms	genes
circulatory system process	circulatory system process;blood circulation	Npff;Flna;Abr;Adrb1;Adra2b;Abcb1a;Stc1;Myl7;Ptgs1;Grip2;Vegfc;Grk2;Htr7;Gata6;Comp;Ier3;Cd36;Src;Pdgfb;Kcnd2;Mgll;Rangrf;Slc22a1;Trpm4;Pgf;Sema3a;Ptprm;Trpv4;Abcb1b;Acvrl1;Manf;Svep1;Ptafr;Scn5a;Abcg3;Aoc3;Abcc9;Emilin1;Abcc1;Npr1;Slc22a5;Nos1;Postn;Ncf2;Hrh1;Heg1;Kcnj8;Ahr;Icam1;Ace;Cbs;Smtn;Jup;Adra2c;Plec;Cacna1g;Zc3h12a;Popdc2;Actc1;Gnao1;Atp2a2;Adcy10;Sod3;Fgf13;Mylk3;Akap6;Plvap;Kcnj2;Crhr2;Slit2;Snta1;Ppard;Ctnna3;Trdn;Slc4a3;Slc22a2;Tmem65;Sgcd;Tgfbr3;Smtnl1;Tnni1;Scn3b;Smad6;Slc1a5;Myl2;Dmpk;Cav1;Rps6ka2;Kcnma1;Adrb2;Tgfb2;Nedd4l;Hrc;Col1a2;Angpt1;Ank2;Slc5a1;Gas6;Mmp2;Akt1;Adipoq;Bin1;Plcb3;Tnnc1;Scn1b;Gsn;Slc27a1;Tcap;Tmem38a;Ttn;Cacna2d1;Ptp4a3;Tnni2;Myl1;Tpm1;Atp1a2;Casq2;Apln
carboxylic acid biosynthetic process	carboxylic acid biosynthetic process;organic acid biosynthetic process	Scd1;Cyp4a12a;Ces1e;Aldh1a1;Cyp4a12b;Ces1f;Sephs2;Elovl3;Cyp7b1;Kynu;Gstp1;Ugdh;Agxt2;Elovl5;Ass1;Acsm5;Acsm3;Hao1;Cth;Adi1;Upb1;Mthfd2l;Fads6;Akr1c14;Aass;Acox2;Hoga1;Srebf1;Acly;Scd4;Acss2;Oxsm;Mif;Hsd17b12;Aasdhppt;Hsd17b10;Stard4;Elovl6;Erlin2;Erlin1;Pycr3;Rdh19;Ces1g;Sds;Apoc1;Bhmt;Ceacam2;Otc;Gstm4;Baat;Cyp2c23;Gls2;Kmo;Mid1ip1;Gstm7;Trib3;Srr;Slc27a5;Scd3;Akr1c6;Mapk9;Akr1a1;Prkaa2;Haao;Apip;Per2;Aldh8a1;Acsbg1;Fasn;Cyp4a32;Scap;Sephs1;Insig1;Got2;Park7;Apoa5;Asl;Abcd3;Pklr;Kat2b;Degs1;Pcbd2;Rgn;Acaca;Gstp2;Abhd3;Cyp27a1;Dhfr
calcium ion homeostasis	calcium ion homeostasis;intracellular calcium ion homeostasis	Mtln;Slc25a27;Cxcl11;Fto;Flna;Atp13a4;Cd40;Stc1;Tmtc4;P2rx7;Spp1;Plcg1;Plcb2;Disc1;Calcb;Trpm2;Sv2a;Snx10;Trpv4;Fgfr1;Ccr2;Sypl2;Wnt5a;Tcirg1;Pth1r;Thy1;Ccr5;Lime1;Tspoap1;Ngf;Atp13a2;Stim1;Wfs1;Plcg2;Atp2a2;Atp2b2;Jph2;Akap6;Tpcn2;Trdn;Sgcd;Plcd1;Clstn1;Kctd17;Ccl21e;Dmpk;Cav1;Selenon;Hexb;Tmem64;Nol3;Tgm2;Ncs1;Tgfb2;Hrc;Ank2;Ccl21a;Cacna1s;Jsrp1;Capn3;Plce1;Plcb3;Ryr1;Trim24;Synpo;Tmem38a;Slc24a3;Atp2a1;Casq1;Nt5e;Pygm;Casq2
respirasome	respirasome;mitochondrial respirasome;respiratory chain complex	1700066M21Rik;Ndufa4l2;ND1;Cox7c;COX2;COX3;ND6;ND4;ND2;Ndufa6;ND3;COX1;Ndufb1;Cox8a;Cox6c;CYTB;Coa6;ND5;Ndufb6;Cox6a1;Ndufb4;Cox7a2;Ndufc2;Ndufb9;ND4L;Ndufa5;Cox7b;Uqcrfs1;Ndufv3;Uqcr11;Ndufa3;Ndufa1;Cox6b1;Ndufb11;Rab5if;Ndufa10;Ndufa4;Uqcr10;Uqcrb;Cox4i1;Sdhb;Ndufb2;Cox5b
negative regulation of actin filament polymerization	negative regulation of actin filament polymerization;negative regulation of protein polymerization	Kank3;Capg;Cracd;Fhod3;Dmtn;Slit2;Ssh2;Pfn2;Tmod1;Sptb;Twf2;Gsn;Tmod4;Tpm1;Lmod2;Lmod3;Clip3;Fkbp4;Stmn2
negative regulation of actin filament depolymerization	negative regulation of actin filament depolymerization;regulation of actin filament depolymerization;actin filament capping;actin filament depolymerization	Capg;Cracd;Dmtn;Lima1;Tmod1;Sptb;Plekhh2;Twf2;Gsn;Tmod4;Tpm1;Lmod2;Lmod3;Sema5a;Actn2
regulation of membrane repolarization	regulation of membrane repolarization;membrane repolarization	Flna;Cacnb3;Wdr1;Scn5a;Adcy10;Akap6;Kcnj2;Snta1;Cav1;Nedd4l;Ank2;Scn1b;Cacna2d1;Casq2;Atp1b2;Kcnd2;Kcnj8
regulation of synapse structure or activity	regulation of synapse structure or activity;regulation of synapse organization	Thbs2;Dlg4;Lrrn3;Srpx2;Amigo1;Magi2;Dact1;Tsc2;Clstn2;Abi3bp;Nrcam;Rapgef4;Lrrc24;Cln3;Psen1;Stau2;Pdlim5;Hnrnpm;Epha4;Camk1;Sema4a;Ptk2;Nfatc4;Nrg1;Flrt1;Lrp8;Il1rapl1;Efnb3;Lingo4;Prkca;Gripap1;Lrp4;Mfn1;Lrrn1;Srcin1;Anapc2;Numbl;Eef2k;Dnm3;Musk;Abi2;Mdga2;Cdkl5;Il1rapl2;Arhgef15;Lrfn4;Syngap1;Disc1;Ntn1;Sema4d;Ntng2;Ntrk3;Lrfn3;Adgre5;Lrrtm4;Camk2b;Farp1;Ntrk2;Tuba1a;Adgrl3;Nlgn2;Ephb1;Itsn1;Lrtm2;Nlgn1;Reln;Colq;Sparcl1;Wnt5a;Nrxn1;Rhob;Amigo2;Pick1;Nlgn3;Sparc;Etv5;Egln1;Adgrl1;Arhgap22;Mapk14;Tpbg;Itpka;Pak3;Sema3f;Ptpn13;Cttnbp2;Lzts1;Trem2;Adgrb2;Dab2ip;Il10;Slit2;Dbn1;Dctn1;C1ql3;Hspa8;Clstn1;Baiap2;Nrp2;Zdhhc15;Dmpk;Gpm6a;Flrt2;Akt1;Septin11;Nedd9;Neurl1a;Mef2c;Sybu;Cux2
negative regulation of protein depolymerization	negative regulation of protein depolymerization;negative regulation of protein-containing complex disassembly	Arhgef2;Capg;Apc2;Cracd;Map1a;Dmtn;Fgf13;Lima1;Trim54;Tmod1;Dysf;Sptb;Plekhh2;Twf2;Gsn;Tmod4;Tpm1;Lmod2;Stmn2;Lmod3;Ubqln4
regulation of cell growth	regulation of cell growth;cell growth	Klhl22;Tgfbr1;Gja1;Dab2;Usp47;Trpv2;Sema3g;Sema4a;Sh3bp4;Ptk2;Kdm2b;Pak1;Nrg1;Inhba;Tnc;Rgs2;Sgk1;Rgs4;Kat7;Hdgfl2;Taf9b;Extl3;Csf2rb;Cdkl3;Mndal;Megf8;Anapc2;Xbp1;Syt17;Ccdc85b;Ttc3;Fn1;Adrb1;Sema7a;Cdkl5;Kif26a;Cxcl12;Smarca4;Map1b;Ppp1r9b;Disc1;Sesn2;Ntn1;Sema4d;Cdh1;Sema6d;Ntrk3;Col14a1;Frzb;Tspyl2;Mgll;L1cam;Rbm10;Cdkn1a;Wfdc1;Sema3a;Nf2;Tchp;Rnf157;Acvrl1;Sh3glb1;Wnt5a;Wt1;Nme6;Ahsg;Cda;Plxna4;Mmp14;Olfm1;Ccr5;Ddr1;Gdf2;Sema3f;Ddx39b;Sema4b;Sema4f;Ros1;Cgref1;Epm2a;Rtn4;Ngf;Tnfrsf12a;Plxna3;Sema5a;Rrad;Golga4;Dab2ip;Igfbp4;Hamp2;Mapkap1;Adcy10;Fgf13;Akap6;Dcbld2;Sema3b;Rgma;Slit2;Dbn1;Ppard;Sema3c;Wnt11;Adam15;Mapt;Tead1;Slit3;P3h1;Clstn1;Slit1;Pi16;Myl2;Rims2;Tgfb2;Nedd4l;Sema6c;Cdkn2c;Plaat1;Fhl1;Akt1;Twf2;Igfbp5;Slc25a4;Cryab;Sfrp2;Cobl;Pdlim5;Ndn;Flrt1;Pak6;Zeb2;Smo;Csf1r;Iqgap1;Rarg;Raph1;Ssna1;Plxna1;Sec61a1;Tmem108;Prmt2;Prkcz;Meis1;Cyfip2;Postn;Nlgn3;Prickle1;Sirt6;Nrp2;Lamb2;Auts2
monoatomic ion channel activity	monoatomic ion channel activity;channel activity;passive transmembrane transporter activity	Hcn2;Kcnj15;Calhm2;Kcnc1;Psen1;Tmc8;Asic1;Trpv2;Itpr1;Clic3;Cacna1d;Cacna2d3;Slc1a4;Grik5;Cftr;Clca3a2;Scn7a;Tpcn1;Lrrc8a;Chrm5;Gjc1;Itpr2;Gria4;Kcnip4;Tmem37;Piezo1;Kcnk3;Slc4a11;Lrrc8b;Scn2b;Gabrb1;Nalcn;Panx1;Apol8;Cachd1;Slc17a3;P2rx7;Apol10b;Ano5;Cacnb3;Grin2d;Cacna1a;Catsper2;Trpm2;Kcnd2;Ano1;Gpr89;Cacng1;Trpm4;Ano10;Kcnn1;Trpv4;Sec61a1;P2rx5;Kcnj14;Grm7;Sting1;Scn5a;Kcnt2;Clcn1;Kcnq3;Slc26a6;Abcc9;Scn2a;Gabrr2;Ano8;Tmem150c;Kcnc3;Clcn7;Kcnj8;Grin3b;Tspoap1;Kcnq5;Cacna1g;Gabrb2;Stim1;Gabrq;Ano6;P2rx6;Kcnj2;Pex5l;Tpcn2;Slc1a7;Lrg1;Chrnb1;Scn4a;Scn3b;Gpm6a;Kcnma1;Cacnb1;Ncs1;Clic5;Cacna1s;Kcnq4;Clca3a1;Pkd2l2;Scn1b;Ryr1;Tmem38a;Slc24a3;Cacna2d1;Kcnc4;Gsdme;Gja1;Mpv17;Aqp7;Gjc2;Rhbg;Tomm40l;Slc1a5;Gjb5
sterol biosynthetic process	sterol biosynthetic process;cholesterol biosynthetic process;secondary alcohol biosynthetic process	Ces1e;Ces1f;Scp2;Aqp8;Srebf1;Sc5d;Hmgcr;Erlin2;Erlin1;Lpcat3;G6pdx;Ces1g;Cyb5r3;Prkaa2;Ebp;Sod1;Scap;Lss;Insig1;Sec14l2;Lipa;Erg28;Apoa1;Fdps;Apoe;Hmgcs1;Dhcr7
ethanol catabolic process	ethanol catabolic process;steroid sulfotransferase activity;3'-phosphoadenosine 5'-phosphosulfate binding;primary alcohol catabolic process;ethanol metabolic process	Sult1e1;Sult2a6;Sult2a4;Sult2a3;Sult2a5;Sult2a2;Sult2a1;Sult1a1;Akr1c18
positive regulation of transporter activity	positive regulation of transporter activity;positive regulation of ion transmembrane transporter activity	Cftr;Atpsckmt;Gsto1;Tesc;Abcb1a;Cracr2a;Stimate;Atp1b2;Wnk3;Ikbkb;Abcb1b;Tcaf1;Reln;Fgf14;Nlgn3;Trem2;Stim1;Plcg2;Fgf13;Jph2;Akap6;Stac3;Trdn;Actn2;Adrb2;Nipsnap2;Nedd4l;Ank2;Wnk2;Adipoq;Scn1b;Casq1
regulation of protein depolymerization	regulation of protein depolymerization;regulation of protein-containing complex disassembly	Trpv4;Arhgef2;Capg;Apc2;Cracd;Nes;Map1a;Dmtn;Sema5a;Fgf13;Lima1;Map1s;Actn2;Trim54;Tmod1;Dysf;Sptb;Plekhh2;Twf2;Gsn;Tmod4;Tpm1;Lmod2;Stmn2;Lmod3;Specc1l;Map1b;Tom1;Wdr1;Ubqln4;Adrb2
axon extension involved in axon guidance	axon extension involved in axon guidance;neuron projection extension involved in neuron projection guidance;regulation of axon extension involved in axon guidance	Sema6b;Sema3g;Sema4a;Megf8;Smo;Sema7a;Cxcl12;Sema4d;Sema6d;Sema3a;Wnt5a;Plxna4;Sema3f;Sema4b;Sema4f;Plxna3;Sema5a;Sema3b;Slit2;Sema3c;Slit3;Slit1;Nrp2;Sema6c
purine ribonucleoside bisphosphate metabolic process	purine ribonucleoside bisphosphate metabolic process;3'-phosphoadenosine 5'-phosphosulfate metabolic process	Sult2b1;Papss2;Sult1e1;Sult2a6;Sult2a4;Sult2a3;Sult2a5;Sult2a2;Sult2a1
steroid dehydrogenase activity	steroid dehydrogenase activity;steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	Hsd3b2;Hsd3b3;Hsd3b5;Srd5a1;Hsd17b11;Hsd17b13;Akr1c14;Akr1c19;Hsd17b12;Hsd17b10;Rdh19;Dhrs11;Akr1c12;Hsd11b1;Rdh7;Akr1c13;Akr1c6
T cell mediated cytotoxicity directed against tumor cell target	T cell mediated cytotoxicity directed against tumor cell target;TAP complex binding	H2-Q7;H2-K1;H2-Q10;H2-D1;Mr1;H2-Q1;H2-Q6;H2-Q4
ATP synthesis coupled electron transport	ATP synthesis coupled electron transport;respiratory electron transport chain;mitochondrial ATP synthesis coupled electron transport;electron transport chain;aerobic electron transport chain	ND1;Iscu;Cox7c;COX2;COX3;ND6;ND4;ND2;Bid;ND3;COX1;Cox8a;CYTB;Coa6;ND5;Coq7;Ndufb6;Cycs;Cox6a1;Bdnf;Cox7a2;Ndufc2;Ndufb9;ND4L;Park7;Mtch2;Cox7b;Uqcrfs1;Ndufv3;Uqcr11;Afg1l;Ndufa10;Tafazzin;Uqcr10;Uqcrb;Cox4i1;Sdhb;Cox5b;Ccnb1-ps;Pum2;Slc25a13;Gpd1;Ndufa5;Sod2;Etfa;Vps54;Sco2;Slc25a18;Fdx1;Thap11
mesenchyme development	mesenchyme development;mesenchymal cell differentiation	Rgcc;Sema4c;Mcrip1;Spred1;Axin2;Bcl9l;Nrp1;Smad4;Agt;Bmp7;Rian;Myc;Tbx3;Sfrp1;Tsc2;Emp2;Rflnb;Chrd;Amer1;Sema6b;Tgfbr1;Gja1;Dab2;Sema3g;Bmpr1a;Slc39a6;Epha4;Sema4a;Ovol2;Ptk2;Hey1;Aplnr;Trim28;Rbm24;Ednrb;Lama5;Zeb2;Scx;Timp3;Dand5;Heyl;Smo;Otud5;Tcf21;Zfp703;Fgf9;Flna;Fn1;Sema7a;Ddx17;Poglut1;Notch4;Ptk7;Hand2;Meox1;Gata5;Radil;Spry1;Sema4d;Sema6d;Trim62;Frzb;Tmem100;Pax1;Gata3;Sema3a;Wnt4;Fgfr1;Acvrl1;Wnt5a;Wt1;Pofut2;Adamts5;Mdk;Folr1;Sema3f;Sema4b;Notch1;Sema4f;Rtn4;Loxl2;Sema5a;Glipr2;Ncam1;Phldb1;Dab2ip;Prickle1;Snai1;Osr1;Sema3b;Lrg1;Sema3c;Wnt11;Adam15;Tead1;Tgfbr3;Pdpn;Nrp2;Tgfb3;Tgfb2;Sema6c;Fendrr;Aldh1a2;Crb2;Col1a1;Mef2c;Sfrp2;Tbx1
mitochondrial respiratory chain complex I	mitochondrial respiratory chain complex I;NADH dehydrogenase complex;respiratory chain complex I	ND1;ND6;ND4;ND2;Ndufa6;ND3;Ndufb1;ND5;Ndufb6;Ndufb4;Ndufc2;Ndufb9;ND4L;Ndufa5;Ndufv3;Ndufa3;Ndufa1;Ndufb11;Ndufa10;Ndufa4
renal system development	renal system development;kidney development	Bag6;Notch3;Amer1;Plxnd1;Itgb3;Tgfbr1;Lgr5;Cux1;Epha4;Zng1;Pdgfd;Tshz3;Hey1;Adamts16;Zbtb14;Mpv17;Mmp17;Tiparp;Fgf2;Snx17;Ednrb;Lama5;Cdkn1c;C3ar1;Psap;Lrp4;Jmjd6;Npnt;Maged1;Heyl;Basp1;Smo;Col4a1;Lzts2;Tcf21;Cxcr2;Timeless;Fgf1;Nid1;Asxl1;Arl3;Ptk7;Gcnt1;Spp1;Ptcd2;Rarb;Spry1;Hc;Il6ra;Anks6;Egr1;Pdgfb;Gata3;Pgf;Lif;Wnt4;Eya1;Col4a4;Sec61a1;Pdgfra;Nup107;Fgfr1;Wnt5a;Wt1;Aph1c;Irx2;Vcan;Pcsk5;Col4a3;Ahr;Glis2;Ace;Kif26b;Notch1;Bmper;Lrp2;Zbtb16;Wfs1;Prickle1;Hs3st3a1;Osr1;Pcnt;Slit2;Gpc3;Gli2;Wnt11;Sall1;Akr1b1;Smad6;Pdgfrb;Bicc1;Lamb2;Wnt2b;Tgfb2;Cyp4a31;Angpt1;Bcl2l11;Slc5a1;Efnb2;Aldh1a2;Prom1;Adipoq;Plce1;Greb1l;Fbn1;Mef2c;Sulf1;Pygo1
morphogenesis of a branching structure	morphogenesis of a branching structure;morphogenesis of a branching epithelium;branching morphogenesis of an epithelial tube	Adamts16;Pak1;Nfatc4;Tnc;Fgf2;Lama5;Egf;Celsr1;Npnt;Maged1;Grhl2;Smo;Csf1;Col4a1;Tcf21;Timeless;Fgf1;Notch4;Cxcl12;Pxn;Csmd1;Spry1;Cdh1;Src;Pdgfb;Pgf;Sema3a;Plxna1;Wnt4;Eya1;Pdgfra;Fgfr1;Wnt5a;Wt1;Fgf7;Ctsz;Mmp14;Etv5;Mdk;Ddr1;Cpe;Gdf2;Ahr;Notch1;Rtn4;Sema5a;Il10;Fgf13;Hs3st3a1;Sirt6;Slit2;Mgp;Gpc3;Gli2;Sema3c;Sall1;Socs3;Wnt2b;Tgm2;Esr1;Angpt1;Greb1l;Sulf1;Sfrp2;Tbx1
negative regulation of cell growth	negative regulation of cell growth;negative regulation of growth	Smarca4;Ppp1r9b;Sesn2;Ntn1;Sema4d;Cdh1;Sema6d;Frzb;Tspyl2;Rbm10;Cdkn1a;Sema3a;Nf2;Tchp;Acvrl1;Wnt5a;Wt1;Nme6;Ahsg;Cda;Ccr5;Gdf2;Sema3f;Sema4b;Sema4f;Cgref1;Rtn4;Plxna3;Sema5a;Rrad;Dab2ip;Fgf13;Dcbld2;Sema3b;Rgma;Slit2;Ppard;Sema3c;Wnt11;Adam15;Slit3;P3h1;Slit1;Pi16;Myl2;Tgfb2;Sema6c;Cdkn2c;Fhl1;Cryab;Sfrp2;Ttc3;Rai1;Adrb1;Sema7a;Socs2;Mapk11;Gpc3;Adrb2;Cga;H19;Igfbp5
regulation of trans-synaptic signaling	regulation of trans-synaptic signaling;modulation of chemical synaptic transmission	Chrd;Rapgef4;Homer3;Rgs14;Cln3;Psen1;Akap5;Stau2;Bcr;Cntnap2;Asic1;Bche;Igsf11;Slc38a2;Epha4;Ntf5;Plcl1;Tshz3;Ptk2;Plcl2;Pak1;Grik5;Nfatc4;Bcl2l1;Lrp8;Sncg;Rgs4;Efnb3;Arrb2;Sncaip;Fxr1;Neto1;Fxr2;Htr2c;Adcy8;Ckap5;Prkca;Bace1;Kiss1;Myo5a;Gria4;S1pr2;Iqsec1;Dlgap4;Star;Anapc2;Rasgrf2;Musk;Nalcn;Abr;Adrb1;Cdkl5;Shisa6;Grip2;Gipc1;Ngfr;Stx4a;P2rx7;Slc4a8;Cacnb3;Plcg1;Tubb2b;Syngap1;Disc1;Psmc5;Grk2;Grin2d;Cx3cr1;Htr7;Cacna1a;Btbd9;Ntng2;Cdh1;Egr1;Tyrobp;Camk2b;Dgkz;Mgll;L1cam;Ntrk2;Gabbr1;Nlgn2;Ephb1;Sh3gl1;Mctp1;Stxbp1;Nlgn1;Ccr2;Tmem108;Grm7;Dlgap3;Prkcz;Sorcs2;Sv2c;Reln;Wnt5a;Pirb;Eif4a3l1;Fgf14;Nrxn1;Kcnq3;Vamp2;Gfap;Glul;Nos1;Pick1;Nlgn3;Hrh1;Kcnc3;Ace;Itpka;Stat3;Map1a;Grin3b;Lzts1;Rtn4;Ngf;Slc1a3;Ncam1;Dlgap2;Grip1;Syt12;Plat;Ncdn;Atp2a2;Atp2b2;Camk2a;Hip1;Chrdl1;Git2;Crhr2;Dbn1;Pde4a;Ntf3;Slc6a9;Mapt;Syde1;Clstn1;Pfn2;Baiap2;Lama2;Dmpk;Sctr;Rims2;Adrb2;Flot1;Cdh11;Ncs1;Stx1a;Sorcs3;Syngr1;Dnm1;Kcnq4;Car2;Adipoq;Neurl1a;Mef2c;Sybu;Synpo;Cux2;Adcy1;Kcnc4
positive regulation of monoatomic ion transmembrane transport	positive regulation of monoatomic ion transmembrane transport;positive regulation of cation transmembrane transport	Cxcl11;Flna;Adrb1;Abcb1a;Cracr2a;Stimate;P2rx7;Atp1b2;Plcg1;Gjc2;Wnk3;Ikbkb;P2rx5;Abcb1b;Tcaf1;Reln;Fgf14;Nos1;Nlgn3;Thy1;Trem2;Dpp6;Stim1;Plcg2;Fgf13;Ano6;Jph2;Akap6;Kcnj2;Stac3;Trdn;Actn2;Rgs7;Cav1;Adrb2;Nipsnap2;Nedd4l;Ank2;Wnk2;Capn3;Lcn2;Scn1b;Casq1
potassium ion transmembrane transport	potassium ion transmembrane transport;potassium ion transport	Wnk3;Kcnd2;Kcnn1;Kcnj14;Kcnt2;Kcnq3;Abcc9;Kcnc3;Kcnj8;Slc9a7;Kcnq5;Slc1a3;Trem2;Dpp6;Ano6;Akap6;Slc9a2;Kcnj2;Actn2;Rgs7;Cav1;Kcnma1;Nedd4l;Ank2;Cd63;Kcnq4;Fhl1;Wnk2;Bin1;Tmem38a;Slc24a3;Atp1a2;Kcnc4;Casq2;Nos1;Scn4a;Adrb2
cellular response to acid chemical	cellular response to acid chemical;cellular response to amino acid stimulus;response to amino acid;response to acid chemical	Slc38a9;Klhl22;Pdgfd;Sh3bp4;Cebpb;Bcl2l1;Sipa1;Hsf1;Col4a6;Col4a1;Xbp1;Dnmt3a;Sesn2;Grin2d;Anxa2;Cdh1;Ntrk2;Col16a1;Dnmt3b;Lmnb1;Pdgfra;Grin3b;Ngf;Plec;Mmp3;Col5a2;Rragd;Col1a2;Col3a1;Mmp2;Neurl1a;Col1a1;Col6a1;Amigo1;Castor1;Nqo1;Tuba1a;Slc1a2;Slc1a3;Lrp11
postsynaptic specialization	postsynaptic specialization;neuron to neuron synapse;postsynaptic density;asymmetric synapse	Tsc2;Clstn2;Insyn2a;Abi3bp;Nrcam;Rapgef4;Homer3;Rgs14;Akap5;Bcr;Pdlim5;Rplp0;Itpr1;Igsf11;Hnrnpm;Epha4;Camk1;Rnf10;Pak1;Syn2;Grik5;Nrg1;Il1rapl1;Efnb3;Rgs9;Neto1;Add1;Pak6;Rps6kc1;Adcy8;Lrp4;Gria4;Camk2g;Srcin1;Dgcr8;Iqsec1;Dlgap4;Eef2k;Dnm3;Cnih2;Hspb1;Gabrb1;Hip1r;Abr;Rps13;Cdkl5;Dtnb;Shisa6;Grip2;Ngfr;Syt11;Rnf112;Map1b;Ppp1r9b;Lrfn4;Syngap1;Disc1;Grk2;Grin2d;Src;Lrfn3;Lrrtm4;Camk2b;Dgkz;Kcnd2;Palm;Rtn1;Dagla;Ntrk2;Nlgn2;Dnajb1;Sh3gl1;Nlgn1;Tmem108;Arhgef2;Cabp1;Dlgap3;Prkcz;Sorcs2;Map4;Igsf9b;Nos1;Pick1;Dst;Nlgn3;Egln1;Pak3;Stat3;Map1a;Grin3b;Lzts1;Sema4b;Dmtn;Sema4f;Rtn4;Drosha;Adra2c;Gabrb2;Dlgap2;Grip1;Atp2b2;Arfgap1;Samd14;Camk2a;P2rx6;Gsg1l;Dbn1;Chrnb1;Slc6a9;Mapt;Actn2;Abi1;Hspa8;Clstn1;Baiap2;Slc16a3;Homer2;Tnik;Insyn1;Stx1a;Sorcs3;Ank2;Grk3;Efnb2;Septin11;Neurl1a;Cap2;Adcy1;Cntnap2;Vti1a;Bace1;Atp1b2;Slc4a8;Sema3a;Grm7;Nrxn1;Plxna4;Syt12;Rogdi;Grn;C1ql3
L-amino acid metabolic process	L-amino acid metabolic process;proteinogenic amino acid metabolic process	Sephs2;Gpt2;Agxt2;Ass1;Cth;Adi1;Ddah1;Mthfd2l;Cps1;Gclc;Ppat;Aass;Ahcy;Adss2;Amdhd1;Gstz1;Pipox;Aasdhppt;Pycr3;Aldh5a1;Glyat;Nr1h4;Adhfe1;Sds;Bhmt;Qdpr;Ahcyl;Otc;Baat;Gls2;Kmo;Gcat;Srr;Atf4;Pcmt1;Apip;Oat;Sephs1;Mpst;Got2;Gnmt;Ero1a;Park7;Asl;Aldh4a1;Kyat1;Dhfr;Aspg;Gclm;Arg1;Cdo1;Pcbd1;Amt;Mri1;Prodh
regionalization	regionalization;pattern specification process	Axin2;Ets2;Kat2a;Pkd2;Nrp1;Smad4;Ripply1;Hoxa7;Gli3;Ddit3;Traf3ip1;Enkur;Btg2;Lrp5;Dnaaf3;Hoxc4;Tbx3;Sfrp1;Chrd;Hoxd8;Psen1;Cobl;Tgfbr1;Gja1;Drc1;Ift57;Acd;Bmpr1a;Hoxa3;Ntf5;Ovol2;Ccdc103;Hoxb6;Hey1;Kdm2b;Aplnr;Ift140;Hoxb2;Hoxc6;Fgf2;Lama5;Daam2;Zeb2;Lrp4;Ift122;Celsr1;Dand5;Megf8;Heyl;Smo;Rnf220;Ift172;Bmpr1b;Cdx4;Dpcd;Cfap45;Fgf1;C1qa;Poglut1;Hand2;Hoxa1;Meox1;Gata5;Spry1;Rarg;Anks6;Pax1;Sema3a;Gas8;Gpr161;Nme7;Fgfr1;Acvrl1;Tmem107;Reln;Wnt5a;Wt1;Hes7;Irx2;Dzip1l;Pcsk5;Ifitm1;Celsr2;Hoxa2;Folr1;Sema3f;Notch1;Ccdc39;Lrp2;Tulp3;Zbtb16;Wls;Prickle1;Sufu;Snai1;Osr1;C3;Cdon;Gpc3;Gli2;Sema3c;Wnt11;Abi1;Dnai1;Smad6;Nrp2;Smarcd3;Dmrt2;Bicc1;Wnt2b;Mllt3;Ski;Kdm6a;Ascl1;Aldh1a2;Asb2;Crb2;Nbl1;Mef2c;Tcap;Dnah11;Ttn;Tll1;Gm572;Sfrp2;Tbx1;Asph;Bmp7;Shroom3;Mdga2;Stc1;Syngap1;Eya1;Apc2;Meis1;Chrdl1
myelination in peripheral nervous system	myelination in peripheral nervous system;peripheral nervous system axon ensheathment	Itgb4;Ntrk3;Lgi4;Ntrk2;Akt2;Prx;Pmp22;Plec;Ski;Ncmap;Akt1;Col6a1
negative regulation of locomotion	negative regulation of locomotion;negative regulation of cell motility;negative regulation of cell migration	Sp100;Tmeff2;Abr;Mitf;Sema7a;Stc1;Ptpn23;Klf4;Ngfr;Cxcl12;Atp1b2;Srgap3;Cx3cr1;Il33;Sema4d;Hc;Cdh1;Sema6d;Pdgfb;Plxnb3;Ccdc125;Dpep1;Gata3;Dpysl3;Sema3a;Ptprm;Wnt4;Arhgdia;Mctp1;Dcn;Acvrl1;Cd200;Tcaf1;Wnt5a;Rhob;Emilin1;Gadd45a;Thy1;Gdf2;Ifitm1;Sema3f;Stat3;Erdr1x;Sema4b;Notch1;Sema4f;Jup;Plxna3;Sema5a;Pik3r2;Dab2ip;Fas;Podn;Padi2;Sema3b;Cygb;Slit2;Il4;Dbn1;Ppard;Sema3c;Wnt11;Adam15;Tgfbr3;Pfn2;Slit1;Ccl21e;Timp1;Idh2;Adamts9;Cav1;Fbln1;Cdh11;Limch1;Dnaja4;Sema6c;Ccl21a;Cd63;Col3a1;Akt1;Adipoq;Nedd9;Nbl1;Abhd2;Mef2c;Igfbp5;Sulf1;Has1;Tpm1;Sfrp2
pyridoxal phosphate binding	pyridoxal phosphate binding;vitamin B6 binding	Alas2;Sgpl1;Kynu;Gpt2;Mtarc1;Etnppl;Agxt2;Cth;Cisd1;Plpbp;Sds;Mocos;Nfs1;Gcat;Srr;Oat;Mtarc2;Got2
2'-deoxyribonucleotide metabolic process	2'-deoxyribonucleotide metabolic process;deoxyribose phosphate metabolic process;deoxyribonucleotide metabolic process	Uox;Dpyd;Ak2;Cmpk1;Upb1;Ak3;Upp1;Dck;Nt5c3;Dut;Dctpp1
