representative	grouped_terms	genes
response to type II interferon	response to type II interferon;cellular response to type II interferon	Ifitm2;Hpx;Acod1;Nos2;Gbp8;Ccl12;Gbp9;Irgm1;Rab7b;Was;Slc11a1;Sirpa;Gbp7;Ccl2;Jak2;Vim;Vamp8;Tnf;Gapdhrt2;Ccl21a;Gch1;Ccl9;Evl;Stat1;Ccl8;Stx11;Cdc37;Stx8;Gbp3;Igtp;Tlr2;Ciita;Rpl13a;Ccl7;Irf8;Cd47;Ubd;Rab11fip5;Stxbp1;Tlr4;H2-Aa;H2-Ab1;Tyk2;Mrc1;Tgtp1;H2-Eb1;Cd74;Parp14;Ccl19;Irgm2;Gbp2;Ccl5;Ifitm1;Ccl6;Myo1c;Myo18a;Cxcl16
regulation of leukocyte proliferation	regulation of leukocyte proliferation;regulation of mononuclear cell proliferation;regulation of lymphocyte proliferation	Nck1;Il7;Vsig4;Zfp335;Ccl12;Irgm1;Fadd;Cd22;Csf2ra;Cdkn1a;Vtcn1;Ccr2;Lrrc32;Tnfrsf13c;Tnfrsf4;Lmo1;Rps3;Nck2;Nckap1l;Cd244a;Foxp3;Csf2rb2;Jak2;Cd209a;Csf2rb;Gpr183;Bcl6;Ptprc;Mad1l1;Tnfsf9;Lst1;Znhit1;Crtam;Pla2g2d;Irs2;Il15;Pde5a;Casp3;Pdcd1lg2;Tyrobp;Coro1a;Spn;Tgfbr2;Pycard;Nmbr;Lyn;Prkcq;Inpp5d;Bid;Mpl;Icosl;Sos2;H2-DMb2;Vsir;Ctla4;Bcl2;Ocstamp;Ptpn22;Slc7a1;H2-DMb1;H2-T23;Ikzf3;Tcf3;Rac2;Tnfrsf21;Cd44;Cdkn2a;Lgals3;Cd38;Ccdc88b;Vav3;Il6st;Mapk3;Aif1;Kitl;Tlr4;H2-Aa;H2-M2;Cd274;Il34;St6gal1;Tyk2;Sash3;Tgfb1;Cd74;Vcam1;Ccl19;Laptm5;Slfn1;Clec4g;Ccl5;Igfbp2;Il23a;Bcl2l1
regulation of leukocyte differentiation	regulation of leukocyte differentiation;regulation of hemopoiesis	Gata2;Nckap1l;Car2;Foxp3;Tespa1;Nfkbiz;C1qc;Pirb;Fanca;Prxl2a;Tnf;Gimap3;Cbfb;Bcl6;Ptprc;Tnfsf9;Nedd9;Crtam;Inpp4b;Ccl9;Il15;Creb1;Tyrobp;Ikzf1;Tgfbr2;Tesc;Zfp608;Drosha;Dicer1;Lyn;Socs1;Pglyrp2;Inpp5d;Cd83;Ror2;Nfam1;Fbn1;Ambra1;Axl;Fancd2;Rc3h2;Sos2;Apcs;Ctnnbip1;Vsir;Ctla4;Trem2;Zfp35;Ocstamp;Tnfrsf11b;Ikzf3;Cd44;Cdkn2a;Gpr55;Klhl25;Tmem178;Smarcb1;Nme1;Kitl;H2-Aa;Itpkb;H2-DMa;Il34;Zfp36l2;Dlk1;Sash3;Tgfb1;Pglyrp1;Hcls1;Ccr1;Itgb3;Zbtb16;Cd74;Smarcc1;Notch2;Ccl19;Tnfrsf11a;Clec4g;Tbx21;Ccl5;Ubash3b;Prdm1;Eeig1;Pou4f1;Mtor;Il23a;Rbp1;Fos;Tcf7;Hoxa7;Gli3;Rab7b;Ccr2;Csf3r;Il17d;Hspa9;Kat7;Cnot4;Stat1;Fam210b;Cdc73;Pithd1;Kdm1a;Senp1;Mpl;Ctr9;Ets1;Hoxb8;Stat3;Hmgb2;Zfp36
regulation of viral life cycle	regulation of viral life cycle;regulation of viral process	Slpi;Ifi207;N4bp1;Tyro3;Mndal;Gm11772;Bst2;Znfx1;Tmprss4;Ifitm2;Morc2a;Trim10;Ppie;Furin;Vps4a;Vapb;Oasl2;Fam111a;Ddb1;Ifi206;Trim34a;Ifih1;Larp1;Tnf;Mre11a;Zc3hav1;Plscr1;Oas1g;Trim30a;Dicer1;Ifi214;Tarbp2;Hmga2;Oas3;Ciita;Bsg;Trim30d;Smpd1;Ifi211;Trim30c;Ifi209;Banf1;Axl;Trim62;Vps37b;Apcs;Bcl2;Prox1;Oas1a;Hacd3;Ifi208;Lamp3;Notch1;Cd74;Rad23a;Clec4g;Ly6e;Ccl5;Adarb1;Ifitm1;Ppihl;Trim59;Trim68;Top2a;Tmem250;Larp7;Stat1;Dynlt1c;Trim27;Zfp36;Dynlt1b
regulation of actin cytoskeleton organization	regulation of actin cytoskeleton organization;regulation of actin filament-based process	Arap1;Fchsd2;Cx3cl1;Arhgef18;Hck;Pfn2;Arfip1;Cyfip2;Fchsd1;Gmfg;Bst2;Dbnl;Avil;Eps8;Lima1;Prkd1;Csf1r;Tmsb15l;F11r;Gja1;Lmod1;Coro1b;Rhoa;Fam107a;Nck1;Met;Dstn;Arhgap17;Stau2;Ppfia1;Bin1;Cyria;Swap70;Vil1;Rhoc;Was;Fscn1;Nck2;Nckap1l;Alox15;Cyfip1;Epha5;Ccl21a;Arhgap35;Esam;Tmsb10;Hras;Nedd9;Cdc42ep5;Synpo;Plek;Evl;Coro1a;Add3;Baiap2l2;Clasp1;Pycard;Pak1;Alms1;Hip1r;Ppm1f;Tlr2;Rhpn2;Rhod;Rac3;Twf2;Prkcq;Nckap1;Rhog;Prkcd;Prex1;Arfgef1;Specc1l;Kank2;Limch1;Trim27;Tgfbr1;Pam;Ssh3;Abi2;Smim22;Smad4;Arhgef5;Trpm2;Apoa1;Id1;Add1;Flna;Prox1;Cd47;Tmsb4x;Clasp2;Pecam1;Capza2;Serpinf2;Vasp;Tacstd2;Wdr1;Itgb1bp1;Cotl1;Tgfb1;Hcls1;Itgb3;Ptger4;Arhgap18;Rnd2;Myh9;Wasf3;Wasf2;Sptb;Ect2;Mtor;Pak2;Myo1c;Asap3;Stmn1;Actn2;Ank2;Atp1a1;Frmd6;Dsp;Acta2;Kcnj2;Jup;Scn5a;Adcy10;Abracl;Pln;Fgf13;Pkp2
regulation of cell cycle G2/M phase transition	regulation of cell cycle G2/M phase transition;regulation of G2/M transition of mitotic cell cycle	Cdc25b;Orc1;Cdc25c;Cdk2;Babam1;Mre11a;Brca1;Ccnb1-ps;Rad51c;Zfyve19;Rcc2;Prkcq;Bard1;Usp47;Camk2d;Rbbp8;Cdkn2a;Ctc1;Rrm1;Chmp4c;Ccnq;Dtl;Clspn;Ier3;Rnaseh2b;Chek1;Pkmyt1;Ccnd1;Ticrr;Cdc6;Cdc25a;Cdk1;Cenpf;Ccnb1;Plk1
immune response-activating cell surface receptor signaling pathway	immune response-activating cell surface receptor signaling pathway;immune response-regulating cell surface receptor signaling pathway	Cblb;Sh2d1a;Prkcb;Rc3h1;Ube2n;Oas1c;Klre1;Cmtm3;Blk;Traf6;Bag6;Pram1;Ticam1;Pvrig;Pik3r1;Mfhas1;Cd300a;Pawr;Lipa;C3;Sppl3;Skint6;Tnfaip3;Sqstm1;Nfatc2;Ifng;Pik3ap1;Nras;Gpld1;Ninj1;Fcer1g;C5ar1;Foxp1;Klrc2;Fyn;Acod1;Klrd1;Cd8a;S100a14;Dgkz;Ticam2;C3ar1;Tlr1;Cd79b;Cd22;Vtcn1;Rab7b;Wnk1;Rps3;Nmi;Nckap1l;Foxp3;Fpr2;Tespa1;Nfkbiz;Nr4a3;Psen1;Skap1;Fpr1;Clec4n;Thy1;Ubash3a;Plscr1;Ptprc;Rbck1;Oas1g;Hras;Phpt1;Klrc3;Fyb1;Eif2b4;Stoml2;Tyrobp;Rab29;Tlr6;Bax;Lyn;Tlr2;Usp12;Klhl6;Cd14;C5ar2;Cyba;Nfam1;Icosl;Rc3h2;Ctla4;Scimp;Bcl2;Trem2;Fosl2;Cd47;Ptpn22;Themis2;Usp46;Lcp2;Oas1a;Tnfrsf21;Plcg2;Lgals3;Cd38;Vav3;Lbp;Tlr4;Kcnn4;Clec7a;Sh2b2;Klri1;Rnf31;Cd160;Laptm5;Plekha1;Fcrl5;Bcl2a1d;Cmklr1;Bcl10;Cd40;Fer;Clec4e;Sh2d1b1
positive regulation of leukocyte cell-cell adhesion	positive regulation of leukocyte cell-cell adhesion;positive regulation of T cell activation	Irgm1;Fadd;Gli3;Vtcn1;Sirpd;Gcnt1;Ccr2;Tnfrsf13c;Rps3;Sirpa;Fut4;Nck2;Nckap1l;Cd244a;Foxp3;Ccl2;Tespa1;Nfkbiz;Nr4a3;Tnfsf14;Itga4;Jak2;Skap1;Tnf;Gimap3;Thy1;Cbfb;Bcl6;Ccl21a;Ptprc;Tnfsf9;Efnb3;Il15;Pdcd1lg2;Coro1a;Spn;Ephb6;Tgfbr2;Pycard;Socs1;Alox5;Prkcq;Itgb2;Cd83;Chst2;Ambra1;Icosl;Abl2;H2-DMb2;Vsir;Cd47;Ptpn22;Slc7a1;H2-DMb1;H2-T23;Cd44;Efnb2;Klhl25;Cd5;Ccdc88b;Sirpb1c;Il6st;Ets1;Aif1;Smarcb1;Kitl;H2-Aa;Itpkb;H2-M2;Cd274;H2-DMa;H2-Ab1;Tyk2;Sash3;Tgfb1;H2-Eb1;Zbtb16;Cd74;Smarcc1;Vcam1;Cd160;Ccl19;Ccl5;Sirpb1b;Igfbp2;Bcl10;Il23a
regulation of spindle checkpoint	regulation of spindle checkpoint;regulation of mitotic cell cycle spindle assembly checkpoint;regulation of mitotic spindle checkpoint	Mad1l1;Ccnb1-ps;Mad2l1bp;Tpr;Gen1;Knl1;Lcmt1;Birc5;Cdk5rap2;Cdca8;Mad2l1;Ndc80;Aurkb;Ccnb1;Aurka;Incenp
cellular response to abiotic stimulus	cellular response to abiotic stimulus;cellular response to environmental stimulus	Crip1;Map3k20;Cdkn1a;Yap1;Ruvbl2;Wnk1;Nsmf;Ddb1;Nos3;Piezo2;Gnb5;Ifi206;Tlk2;Stk39;Nlrp1a;Ybx3;Rnf4;Chek2;Brca1;Hras;Ptpn11;Habp4;Akt2;Rpl26;Pierce1;Casp3;Pcna;Atr;Pycard;Lrrc8c;Brca2;Bax;Piezo1;Ifi214;Kdm1a;Nlk;Prkcd;Smpd1;Bmf;Ifi211;Gnat1;Ifi209;Bard1;Usp47;Actr5;Serpinb6a;Tifab;Insrr;Bak1;Lrrc8e;Aqp1;Akr1b1;Scn7a;Rab11fip5;Clock;Ifi208;Fbxo4;Ccnd2;Cradd;Sox9;Mkx;Rad51;Tgfb1;Ptger4;Timp1;Rad51ap1;Akt1;Ect2;Mtor;Cdc25a;Fignl1;Arhgdia;Bcl2l1;Aurkb;Crb1;Mmp3;Pbk;Egr1
interleukin-6 production	interleukin-6 production;regulation of interleukin-6 production	Ticam1;Bank1;Hyal2;Tlr8;Ptafr;Il17ra;Il16;App;Havcr2;Flt3;Cd200r1;Card9;Tnfaip3;Ifng;Tlr3;Fcer1g;Il10;Hspd1;Il17rc;Nos2;Met;Arrb1;Ticam2;Pou2af1;Arid5a;Tlr1;Rab7b;Nod1;Il17d;Sirpa;Nckap1l;Foxp3;Ifih1;Tnf;Tnfsf9;P2rx7;Ptpn11;Wdr83;Nlrc3;Tyrobp;Tlr6;Inava;Trim30a;Pycard;Nmbr;Tlr2;Bsg;Inpp5d;Cd300ld;Gba1;C5ar2;Cyba;Cd84;Unc93b1;Scimp;Trem2;Grk2;Cd47;Ptpn22;Mbp;Afap1l2;Il18rap;Plcg2;Lbp;Aif1;Tlr4;Stat3;Clec7a;Tgfb1;Cd74;Laptm5;Spon2;Lpl;Rigi
positive regulation of leukocyte proliferation	positive regulation of leukocyte proliferation;positive regulation of mononuclear cell proliferation;positive regulation of lymphocyte proliferation	Nck1;Il7;Zfp335;Irgm1;Fadd;Csf2ra;Cdkn1a;Vtcn1;Ccr2;Tnfrsf13c;Tnfrsf4;Rps3;Nck2;Nckap1l;Cd244a;Foxp3;Csf2rb2;Jak2;Csf2rb;Gpr183;Bcl6;Ptprc;Tnfsf9;Irs2;Il15;Pdcd1lg2;Coro1a;Spn;Tgfbr2;Pycard;Nmbr;Lyn;Prkcq;Mpl;Icosl;H2-DMb2;Bcl2;Ocstamp;Ptpn22;Slc7a1;H2-DMb1;H2-T23;Tcf3;Rac2;Cd38;Ccdc88b;Vav3;Il6st;Mapk3;Aif1;Kitl;Tlr4;H2-M2;Cd274;Il34;St6gal1;Tyk2;Sash3;Cd74;Vcam1;Ccl19;Ccl5;Igfbp2;Il23a;Bcl2l1
response to molecule of bacterial origin	response to molecule of bacterial origin;response to lipopolysaccharide	Casp1;Cd68;Ticam1;Spi1;Gbp6;Col6a1;Ncf2;Ppard;Gfi1;H2-M3;Slpi;Ptafr;Cx3cl1;Gstp1;Ednra;Havcr2;Card9;Tnfaip3;Il12a;Ifng;S100a9;Cd6;Gbp5;Nqo1;Mmp8;Ptger2;Il10;Git1;Tbxa2r;C5ar1;Foxp1;Bcr;Rhoa;Hnrnpa0;Acod1;Nos2;Cd96;S100a14;Abr;Ticam2;Irgm1;Arid5a;Tlr1;Nos3;Slc11a1;Sirpa;Ace;Ccl2;Nfkbiz;Fcgr4;Jak2;Vim;Tnf;S100a8;Plscr1;Gch1;P2rx7;Wdr83;Wfdc21;Stat1;Pdcd1lg2;Nlrc3;Tlr6;Cnr2;Inava;Trim30a;Pycard;Plscr3;Gbp3;Igtp;Lyn;Tlr2;Cdc73;Irak4;Trim30d;Cd14;Trim30c;Rpl13a;Cd84;Ptgir;Cactin;Irf8;Cxcl5;Axl;Cxcl2;Ly86;Ctr9;Irf5;Cxcl9;Tifab;Scimp;Trem2;Fosl2;Ptpn22;Tcf3;Litaf;Plcg2;Mapk3;Lbp;Tlr4;Cd274;Mrc1;Bmp6;Ptger4;Tnfrsf11a;Rps6ka3;Irgm2;Mapkapk3;Gbp2;Spon2;Cxcl1;Kcnj8;Abca1;Hmgb2;Akt1;Bcl10;Zfp36;Cxcl16
antigen processing and presentation of exogenous peptide antigen	antigen processing and presentation of exogenous peptide antigen;antigen processing and presentation of exogenous antigen	Unc93b1;Lgmn;Mfsd6;H2-DMb2;H2-DMb1;H2-T23;Fcgr1;H2-Aa;H2-M2;H2-DMa;H2-Ab1;H2-Eb1;Cd74;Tapbp;Mpeg1;Psme2
organic acid transmembrane transporter activity	organic acid transmembrane transporter activity;carboxylic acid transmembrane transporter activity	Slc22a28;Slc38a2;Abcg2;Slc22a30;Gria2;Slc26a4;Slc26a10;Grik5;Slc1a2;Slc15a4;Slco1a1;Slc19a1;Ctns;Slc25a29;Slco1b2;Slc22a29;Nherf1;Slc25a32;Slc25a10;Slc25a21;Sfxn5;Ptk2b;Slc6a7;Slco1a7;Slc16a7;Slc7a11;Slc23a2;Slco1a4;Abcc2;Slc7a2;Slco2b1;Slc27a2;Slc26a8;Slc17a8;Slc36a1;Grik3;Slc38a11;Slc38a6;Slc10a1;Slc38a4;Slc10a2;Slc26a3;Slc29a4;Slc66a1;Slc16a10;Slc26a1;Slc38a9;Slc16a4;Slc16a3;Mfsd2a;Slc17a5;Slc6a9;Slco1a8;Slc25a38;Slc7a15;Abcc3;Slc47a1;Slc25a44
transmitter-gated monoatomic ion channel activity	transmitter-gated monoatomic ion channel activity;transmitter-gated channel activity;transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential;neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential;postsynaptic neurotransmitter receptor activity;neurotransmitter receptor activity;extracellular ligand-gated monoatomic ion channel activity	Gabrb2;Gria2;Grik5;Chrnb2;Chrna2;Glra3;Chrne;Ptk2b;Gabrb1;Gabrb3;Grik3;Chrna7;Chrna4;Gabra3;Gabbr1;Chrm1;Chrm5;Gpr158;P2rx3
protein localization to kinetochore	protein localization to kinetochore;protein localization to condensed chromosome	Mtbp;Zw10;Snhg15;Cenpq;Rcc2;Champ1;Kntc1;Knl1;Zwilch;Ttk;Cdk1;Aurkb;Spdl1
cell cycle G1/S phase transition	cell cycle G1/S phase transition;G1/S transition of mitotic cell cycle	Brd7;Dcun1d3;Smarcd3;Ccnd3;Plk2;Csf1r;Ppp3ca;Pml;Pim2;Mtbp;Fam107a;Ctdsp1;Apex1;Cdkn2d;Apc;E2f3;Dgkz;Cdkn1a;Ctdsp2;Atp2b4;Plrg1;Lsm10;Cdk2;Larp7;Rhou;Id4;Rpl26;Tm4sf5;Dpf1;Ppp2r5c;Anp32b;Cdc73;Pole;Rps6;Bid;Kank2;Phf8;Ambra1;Usp37;Rpa2;AY074887;Camk2d;Npat;Ankrd17;Psme2;Gli1;Bcl2;Tcf3;Rbbp8;Cdkn2a;Ezh2;Plcg2;E2f7;Susd2;Haspin;Aif1;Smarcb1;Ccnd2;Cradd;Rrm1;Cdkn2b;Smarcc1;Fam83d;Ccne1;Slfn1;Stil;Rfwd3;Ccnd1;Akt1;Acvr1;Plpp2;Cdc25a;Dbf4;Cdk1;Rrm2;Ccna2;Iqgap3;Tcf19
negative regulation of supramolecular fiber organization	negative regulation of supramolecular fiber organization;negative regulation of cytoskeleton organization	Shroom2;Pik3r1;Arap1;Arhgef18;Pfn2;Hdgfl3;Cdh5;Eml4;Dysf;Gmfg;Avil;Vbp1;Eps8;Lima1;Eml2;Tmsb15l;F11r;Map1b;Lmod1;Coro1b;Camsap1;Apc;Met;Ppfia1;Swap70;Vil1;Was;Arhgef7;Pfdn1;Hspg2;Tmsb10;Mapre1;Evl;Coro1a;Add3;Clasp1;Hip1r;Tlr2;Rhpn2;Twf2;Prkcd;Arfgef1;Specc1l;Kank2;Stmn2;Ssh3;Smad4;Camsap2;Add1;Ttbk2;Trem2;Tmsb4x;Gas2l1;Clasp2;Pecam1;Capza2;Tacstd2;Dyrk1a;Clip3;Emilin1;Chadl;Wasf2;Sptb;Pak2;Fgf13;Ckap2;Stmn1;Diaph3;Tpx2;Trim37;Kifc1;Cdk5rap2
GTPase binding	GTPase binding;small GTPase binding	Raf1;Pkn1;Cyfip2;Gapvd1;Clta;Rap1gap;Cse1l;Ipo11;Plk2;Eps8;Rbsn;Xpo1;Wdr44;Git1;Ipo9;Hace1;Rinl;Lamtor1;Tbc1d13;Rph3al;Vps4a;Rabggta;Ccdc186;Cdkl5;Fgd1;Lrrk2;Bin1;Cyria;Dock11;Yipf1;Was;Dock9;Myo5b;Bicd1;Gnb1;Rabggtb;Arhgef7;Lztr1;Fmnl1;Cyfip1;Ranbp3;Rasgrp3;Rilpl1;Ocrl;Nsf;Ankrd27;Sorl1;Tnfaip1;Eno1;Cdc42ep5;Iqgap1;Rilpl2;Stoml2;Tnpo3;Rab29;Mapkap1;Ipo8;Pak1;Xpo5;Kif3a;Pkn3;Sgsm2;Rcc2;Rapgef6;Anxa2;Nckap1;Ndrg1;Dock10;Garre1;Ambra1;Atp7a;Abi2;Fmnl3;Ppp6r1;Rab3gap1;Flna;Kif3b;Adcyap1r1;Exoc8;Rin2;Kntc1;Plce1;Rab11fip5;Rtkn;Myo5a;Cdc42se1;Odf2;Itpka;Rab3ip;Arhgef16;Rims3;Ankfy1;Rangap1;Grip1;Usp6nl;Sh3bp4;Dock1;Dock2;Birc5;Pou4f1;Arhgdib;Sytl3;Abca1;Cdc42se2;Coro1c;Dgki;Ect2;Pak2;Myo1c;Arhgdia;Bcl2l1;Iqgap3;Diaph3
aminoglycan metabolic process	aminoglycan metabolic process;glycosaminoglycan metabolic process;mucopolysaccharide metabolic process	Hyal2;Chpf;Glce;Hs3st1;Cln6;Chi3l1;Ednra;Hyal3;B4galt5;Ccnd3;Ctbs;Hexa;Ndst1;Pdgfb;Gusb;Ap2a1;Hpse;Has1;B3gnt7;Chil3;Habp4;Sgsh;Itih4;Itih5;Il15;Xylt2;Dse;B4galt4;Pglyrp2;B3gnt3;Chsy3;Lyve1;Itih2;Cd44;Chsy1;Arsb;Itih3;Galns;Cemip2;Tgfb1;Pglyrp1;Ptger4;Hs3st3b1;Hyal6;Xylt1;Hmmr;Chst11;Hexb
cytokine production involved in inflammatory response	cytokine production involved in inflammatory response;regulation of cytokine production involved in inflammatory response	Ankrd42;Ticam1;Pld3;Il17ra;Card9;Tlr3;Cd6;Gbp5;Bap1;Il17rc;Nos2;Cd96;Ticam2;Il17d;Sirpa;Gpsm3;Tnf;Traf3ip2;Nlrc3;Tlr6;Pycard;Alox5;Cuedc2;Pld4;Trem2;Macir;Ezh2;Tlr4;Stat3;Clec7a;Extl3;Rap1gds1;Abcd2
meiosis I cell cycle process	meiosis I cell cycle process;meiosis I	Bag6;Sycp3;Terb1;Ankle1;Ing2;Topbp1;Slc25a31;Mcmdc2;Cntd1;Ehmt2;Brip1;Foxj2;Bcl2l11;Psmd13;Zcwpw1;Brme1;Syde1;Meikin;BC005624;Rad54l;Cdc25b;Cdc25c;Mre11a;Ndc1;Ubb;Rad51c;Brca2;Rad51d;Foxj3;Cpeb1;Fancd2;Mus81;Eme1;Rad54b;Haspin;Mybl1;Trip13;Knl1;Cenps;Rad51;Ccne1;Birc5;Rad51ap1;Ccnb2;Pkmyt1;Psmc3ip;Chtf18;Cdc25a;Cenpe;Ndc80;Espl1;Aurka;Plk1;Cdc20;Top2a
GTP binding	GTP binding;guanyl nucleotide binding;guanyl ribonucleotide binding	Gnao1;Mfhas1;Ehd4;Septin10;Rab36;Rabl6;Rap1b;Sar1a;Fpgt;Rab33a;Arf3;Rasl10b;Nkiras2;Uprt;Tubd1;Tubb2b;Tubb2a;Gucy1a1;Nras;Gtpbp6;Lrrk1;Rab22a;Gbp5;Rasl11b;Gnl1;Anxa6;Rras2;Rhoa;Rabl2;Septin5;Eef1a1;Rasl11a;Arl6;Rab3d;Agap1;Eftud2;Diras2;Gbp8;Lrrk2;Gbp9;Irgm1;Gnai2;Gspt2;Tuba8;Srpra;Gucy1b1;Drg1;Rhoc;Rab7b;Rhobtb1;Tufm;Rab27a;Rab33b;Mfn1;Gna13;Rtcb;Rab32;Gbp7;Ran;H1f4;Gnl3l;Gfm2;Lsg1;Gimap3;Arhgap35;Rab39;Rab40c;Rab4b;Hras;Ift27;Rhou;Gch1;Rab38;Arl8b;Rab42;Gnaq;Agap2;Gpn2;Rab29;Eef2;Rasd1;Rrad;Gimap4;Gbp3;Igtp;Rab3b;Ciita;Rhod;Septin1;Rac3;Nin;Rhog;Gimap9;Ehd3;Gnat1;Gtpbp3;Rit1;Rab28;Arf2;Tuba1c;Tsr1;Arl4d;Rab19;Tuba1a;Rerg;Rac2;Guf1;Gnai1;Rtkn;Arl5c;Gimap6;Nme1;Pck2;Gimap7;Urgcp;Gna15;Tgtp1;Tubb5;Ralb;Gucy2c;Rnd2;Zng1;Irgm2;Gbp2;Rab31;Gtpbp4;Rigi;Hhat;Rab8b;Tuba1b;Tubb6;Prps1;Pde10a;Pde5a
arachidonic acid monooxygenase activity	arachidonic acid monooxygenase activity;arachidonic acid epoxygenase activity	Cyp4a12a;Cyp2c50;Cyp2j9;Cyp2e1;Cyp2c67;Cyp2d22;Cyp2c38;Cyp2c54;Cyp4a32;Cyp4a12b;Cyp2a5;Cyp2a22;Cyp2c37;Cyp4f15;Cyp2c23;Cyp2b13;Cyp2c68;Cyp2f2
CMG complex	CMG complex;DNA unwinding involved in DNA replication;DNA replication preinitiation complex	Gins1;Mcm3;Mcm4;Gins2;Gins3;Mcm5;Mcm6;Mcm2;Mcm7;Rad51
granulocyte chemotaxis	granulocyte chemotaxis;neutrophil chemotaxis	Cx3cl1;Il17ra;Ednra;Dysf;Ifng;S100a9;Vav1;Trem1;Fcer1g;Csf1r;Dpep1;C5ar1;Il17rc;S100a14;Fcgr3;Ccl12;Cxcr2;C3ar1;Csf3r;Nckap1l;Ccl2;S100a8;Cklf;Ccl21a;Ccl9;Ccl8;Akirin1;Bsg;Itgb2;Prex1;C5ar2;Ccl7;Cxcl5;Cxcl2;Cxcl9;Itga1;Rac2;Lgals3;Vav3;Mapk3;Lbp;Il34;Cd74;Ccl19;Ccl5;Cxcl1;Cmklr1;Ccl6;Camk1d;Il23a;Itga9;Dapk2
regulation of tumor necrosis factor production	regulation of tumor necrosis factor production;tumor necrosis factor superfamily cytokine production;regulation of tumor necrosis factor superfamily cytokine production;tumor necrosis factor production	Ptafr;Cx3cl1;Gstp1;App;Havcr2;Flt3;Card9;Ifngr1;Tnfaip3;Ifng;Tlr3;Fcer1g;Csf1r;Mmp8;Il10;Hspd1;Foxp1;Fcgr3;Lrrk2;Arid5a;Tlr1;Fadd;Nod1;Ccr2;Sirpa;Arfgef2;Foxp3;Ccl2;Ifih1;Psen1;Jak2;Ptprc;Oas1g;Ptpn11;Nlrc3;Ilrun;Tyrobp;Tlr6;Spn;Trim30a;Pycard;Dicer1;Tlr2;Oas3;Cd300ld;Cd14;C5ar2;Cyba;Trim27;Cd84;Cactin;Axl;Cybb;Vsir;Trem2;Cd47;Ptpn22;H2-T23;Oas1a;Plcg2;Gstp3;Lbp;Tlr4;Stat3;H2-M2;Kcnn4;Clec7a;Sash3;Tgfb1;Tnfrsf8;Ptger4;Ccl19;Spon2;Lpl;Rigi;Zfp36;Il23a;Wdr83;Cd274
positive regulation of cell cycle checkpoint	positive regulation of cell cycle checkpoint;positive regulation of spindle checkpoint;positive regulation of mitotic cell cycle spindle assembly checkpoint	Tpr;Gen1;Prox1;Knl1;Birc5;Cdca8;Mad2l1;Ndc80;Aurkb;Incenp;Mad1l1
positive regulation of tumor necrosis factor superfamily cytokine production	positive regulation of tumor necrosis factor superfamily cytokine production;positive regulation of tumor necrosis factor production	Pik3r1;Ptafr;App;Havcr2;Card9;Ifngr1;Ifng;Tlr3;Fcer1g;Csf1r;Mmp8;Hspd1;Fcgr3;Lrrk2;Arid5a;Tlr1;Fadd;Nod1;Ccr2;Arfgef2;Ccl2;Ifih1;Psen1;Jak2;Ptprc;Oas1g;Ptpn11;Tyrobp;Spn;Pycard;Tlr2;Oas3;Cd14;Cyba;Cd84;Cybb;H2-T23;Oas1a;Plcg2;Lbp;Tlr4;Stat3;H2-M2;Clec7a;Sash3;Tgfb1;Tnfrsf8;Ccl19;Spon2;Lpl;Rigi;Il23a
actin polymerization or depolymerization	actin polymerization or depolymerization;regulation of actin polymerization or depolymerization;regulation of actin filament length;actin filament polymerization;regulation of actin filament polymerization	Mical2;Cyrib;Cttn;Ppp1r9a;Rac1;Ttc17;Nphs1;Tmod3;Dlg1;Capza1;Twf1;Actr3;Tenm1;Cracd;Micall2;Ccl24;Fer;Plekhg2;Shroom2;Fchsd2;Pfn2;Cyfip2;Fchsd1;Dbnl;Avil;Eps8;Lima1;Tmsb15l;Lmod1;Rhoa;Fam107a;Nck1;Spire1;Dstn;Bin1;Cyria;Swap70;Vil1;Was;Nck2;Nckap1l;Spire2;Alox15;Cyfip1;Ccl21a;Arhgap35;Esam;Tmsb10;Cdc42ep5;Plek;Evl;Coro1a;Add3;Baiap2l2;Pycard;Arpc4;Hip1r;Tlr2;Rhod;Twf2;Nckap1;Prkcd;Prex1;Arfgef1;Specc1l;Kank2;Ssh3;Add1;Tmsb4x;Pecam1;Capza2;Vasp;Wdr1;Aif1;Cotl1;Hcls1;Arhgap18;Cobl;Sptb;Mtor;Myo1c;Diaph3;Actn2;Neb
