representative	grouped_terms	genes
mononuclear cell proliferation	mononuclear cell proliferation;regulation of mononuclear cell proliferation;regulation of lymphocyte proliferation;lymphocyte proliferation;leukocyte proliferation;regulation of leukocyte proliferation	Jak3;Gapt;Cd1d2;Cd300a;Csf1;H2-DMb1;Cd81;Ctla4;Il7r;Hmgb1;Ndfip1;Pde5a;Kitl;Ccr2;Ticam1;H2-M2;Tyrobp;Havcr2;Cd244a;Vtcn1;Ccdc88b;Sftpd;Fkbp1a;Cd6;Cd151;Aif1;Bcl2l1;Xcl1;Tspan32;Rps3;Itgal;Inpp5d;Il2ra;Azi2;H2-Q2;Itgad;Tnfrsf13c;Fadd;Mpl;Glmn;H2-T10;Sash3;Gpam;Tirap;H2-D1;Slfn1;Nfatc2;Fcgr2b;Ptprc;Irf1;Pdcd1lg2;Il1a;Cdkn1a;Cd44;Ceacam1;Igfbp2;Il1b;Atad5;Bst1;Rc3h1;Impdh2;H2-Q7;Ephb6;Tgfbr2;Gpnmb;Itch;Cd209a;Dock2;Rc3h2;Mapk8ip1;Cd80;Prkar1a;Bcl2;H2-Aa;Zap70;Csf1r;Vsir;Anxa1;Tgfb1;Cd86;Irgm1;Dlg1;Ctnnb1;Pten;Slamf6;Nfkbiz;Pnp;Cd180;Ncstn;Zc3h12d;Cd320;Nckap1l;Pla2g5;Cxcl12;Cd74;Ptpn22;Tnfrsf1b;Fyn;Rasgrp1;Jak2;Slfn2;Ccl5;Lyn;H2-T23;Tnfrsf14;Itgb2;Hspd1;Slc7a1;Tlr4;Msn;Lgals9;Crp;H2-Q4;Stat5b;Gja1;Cblb;H2-T22;Cd274;Laptm5;Cd38;Clec4g;H2-Q6;Il15;Tnfrsf21;Emp2;Il6st;Vcam1;Vsig4;Irs2;Casp3;Ahr;Lipa;Il7;St6gal1;H2-Q1;Prlr;Sdc4;Rac2;Cd28;Crtam;Wnt4;Stat4;Csf2ra;Il33;Npr3;Trem2;Mapk1;Ccl12;Csf2rb2;Junb;Mapk3
purine ribonucleoside bisphosphate metabolic process	purine ribonucleoside bisphosphate metabolic process;3'-phosphoadenosine 5'-phosphosulfate metabolic process	Sult2a7;Sult1e1;Sult2a3;Sult2a4;Enpp1;Papss2;Sult2a6;Sult2a5;Sult2a2;Sult2a1
aerobic electron transport chain	aerobic electron transport chain;ATP synthesis coupled electron transport;respiratory electron transport chain;mitochondrial ATP synthesis coupled electron transport;electron transport chain	Iscu;Uqcrq;Ndufa8;Cox5b;Ndufa10;Cox6a1;Ndufs3;Cycs;Park7;Ndufs7;Ndufs8;Uqcc3;Uqcr11;Cox4i1;Ndufv2;Cox7c;Ndufs6;Uqcrb;Uqcr10;Ndufb9;Bdnf;ND6;Cox7b;Afg1l;Ndufb6;ND3;Dnajc15;Sdhb;Uqcrfs1;Cox7a2;ND2;Ndufv3;Tafazzin;Ndufa12;Coa6;Gpd1;Ndufa5;Etfb;Mybbp1a;Hoxb3os;Plec;Ndufb3;Ndor1;Thap11;Fdx1
regulation of vasculature development	regulation of vasculature development;regulation of angiogenesis	Aplnr;Acvrl1;Sp1;Angptl7;Rhoj;Agt;Tnf;Foxc1;Ccl24;Shc1;Fgf18;Rhob;Col4a2;Vash1;Prkcb;Hhip;Akt3;Prkd2;Ngp;Ptprm;Wnk1;Epn2;Fbln5;Pdcl3;Dab2ip;Adgra2;Sphk1;Dll1;Itgb1;Tnfrsf1a;Pik3cd;Il1a;Spry2;Atf2;Hmox1;Ceacam1;Sema5a;Ecm1;Il1b;Ptger4;Ccr3;Ccl2;Ptgis;Stat1;Pkm;Cxcr3;Chi3l1;Tgfbr2;Sema6a;Qki;Pdcd10;Jak1;Gtf2i;Pml;Sulf1;Cdh5;Tgfb1;Cd34;Ctnnb1;Hgf;Ago1;Ddah1;Erap1;C3ar1;Anxa3;Jcad;Cxcl12;Cysltr1;Col4a3;Kdr;Stim1;Ccl5;Pxn;Nodal;Itgb2;C5ar1;Thbs2;Fgf1;Pgk1;Gdf2;Gab1;Stat3;Ctsh;Ngfr;Cybb;Ccbe1;Dcn;Btg1;Sema4a;Fasl;Ets1;Itgb3;Sparc;Aqp1;C3;Emilin1;Smoc2;Emp2;Ago2;Emc10;Add1;Grn;Sash1;Prkca;Agtr1a;Spred1;Adamts9;Tjp1;Cd160;Brca1;Rtn4;Bmper;Sfrp2
lytic vacuole	lytic vacuole;lysosome	Chmp4b;Plekhm1;Srgn;Fyco1;Cd63;Src;Arl8b;Slc36a4;Vps13b;Nkg7;Acp3;Rab14;H2-D1;Vps35;Tmem165;Ncoa4;Epdr1;Lgmn;Pik3c3;Dram1;Tmem192;Hsp90ab1;Tinagl1;Clcn3;Myo5a;Psen1;Vps33a;Prcp;Slc15a4;Cybrd1;Chmp2b;Laptm4a;Seh1l;H2-DMa;Tmem63a;Ostm1;Mfsd12;Cst7;Il1b;Tlr7;Arsb;Cd68;Ids;Laptm4b;H2-Q7;Naaa;Vti1b;Bbc3;Chmp6;Rragc;Gpr137b;Ctsd;Stx3;Grin2b;Adam8;Rnf13;Treml4;Ctsl;Slc29a3;Slc15a3;Gpc3;Atraid;Ap1g1;Rab7b;H2-Aa;Akr1b10;Anxa1;Spag9;Cd34;Irgm1;H2-Eb1;Snap23;Calcrl;Col6a1;Nbr1;Acp2;Cln5;Ncstn;Pip4p1;Abca5;Pla2g5;Akr1b1;Lmbrd1;Trim23;Cd74;Ctsf;Ctsb;Lrrc8e;Cpq;Mfsd1;Marchf1;Ctbs;Tmem97;Borcs7;Abcd1;Snx2;H2-Ab1;Itm2c;Dtx3l;Fuca2;Cltc;Oca2;Anxa2;Snx1;Anxa6;Cubn;Tab2;Fnip2;Snx6;Ank2;Tm6sf1;Pdgfrb;Slc39a8;Ggh;Slc37a3;Sult1c2;Mpeg1;App;Ctss;Ctsh;Pcsk9;Psap;H2-T22;Rab27a;Plbd1;Npc1;Siae;Laptm5;Rnaset2a;Arrdc3;Fasl;Ocln;H2-Q6;Rnaset2b;Bcl10;Ppt1;Npc2;Ifitm1;Rps6kc1;Chmp4c;Grn;Ctso;Serpinb1a;Asah1;Lipa;Plaat3;Tmem45b;Man2b2;Snx14;Abca3;Akr1b7;H2-Q1;Mt1;Ctsc;Nos1;Hexb
renal system development	renal system development;kidney development	Smad5;Agt;Spp1;Vangl2;Foxc1;Prdm1;Nup160;Col4a4;Npnt;Rpgrip1l;Tmem67;Klhl3;Zbtb14;Gatm;Bcl2l11;Ap2b1;Nup107;Bmp10;Ift25;Cd2ap;Ptcd2;Ttc8;Pkhd1;Dll1;Cd44;Smad6;Smad4;Robo2;Stat1;Gata3;Ednra;Gcnt1;Kank2;Kif3a;Frem2;Wt1;Itga3;Bmp6;Tbc1d32;Hs2st1;Hs3st3b1;Fbn1;Zng1;Gpc3;Bcl2;Anks6;Pygo1;Sulf1;Tgfb1;Dlg1;Ctnnb1;Heyl;C3ar1;Pdgfra;Dact2;Akr1b1;Foxf1;Basp1;Col4a3;Hs3st3a1;Aldh1a2;Wwtr1;Sulf2;Enpep;Pkd2;Pcsk5;Odc1;Col4a1;Fgf1;Osr1;Bmp2;Angpt1;Tacstd2;Adamts6;Cc2d2a;Pdgfrb;Cenpf;Zmpste24;Tiparp;Pcsk9;Psap;Rhoa;C1galt1;Cdkn1c;Notch1;Ctnnd1;Fmn1;Cyp4a10;Slc5a1;Smad2;Ptch1;Cyp4a31;Pbx1;Il6ra;Ednrb;Itgb3;Plce1;Aqp1;Notch2;Aph1c;Bicc1;Epha7;Zbtb16;Cyp4a14;Agtr1a;Ahr;Adipoq;Nid1;Gzf1;Sall1;Greb1l;Enpp1;Egr1;Bmper;Prom1
positive regulation of tumor necrosis factor superfamily cytokine production	positive regulation of tumor necrosis factor superfamily cytokine production;positive regulation of tumor necrosis factor production	Arhgef2;Cyba;Card9;Hmgb1;Tnfrsf8;Cd84;Ccr2;Ticam1;H2-M2;Nod2;Tyrobp;Havcr2;Oas1c;Plcg2;Il33;Nfatc4;Lpl;H2-Q2;Tlr2;Fadd;H2-T10;Sash3;Ptpn11;Tirap;H2-D1;Nod1;Fcgr2b;Ptprc;Psen1;Tnfrsf1a;Il1a;Ccr5;Ccl2;H2-Q7;Adam8;Cd14;Lilra5;Csf1r;Tgfb1;Pten;Mavs;Oas1a;Oas1g;Rasgrp1;Ifngr1;Jak2;Arfgef2;H2-T23;Hspd1;Fcgr3;Tlr4;Lgals9;Ifih1;H2-Q4;Stat3;Oas3;App;H2-T22;Cybb;H2-Q6;Cd36;Lbp;Clec7a;Rigi;H2-Q1
regulation of cell killing	regulation of cell killing;regulation of leukocyte mediated cytotoxicity	H2-Q8;Vav1;Cadm1;H2-M2;Tyrobp;Havcr2;Ulbp1;Spi1;Hfe;Klre1;H2-Q2;H2-T24;Fadd;H2-T10;Cyrib;H2-D1;Hsp90ab1;Klrb1b;Ptprc;Tap1;Klrc2;Ceacam1;Ccr5;Cr1l;Ccl2;H2-Q7;Tap2;Klrb1f;Ap1g1;Tgfb1;Klri1;Slamf6;Pnp;Klrd1;H2-M3;Nckap1l;Raet1d;Klrc1;Rasgrp1;Il18rap;Cd5l;Klrc3;H2-T23;Cd226;Ppp3cb;Lgals9;Mr1;H2-Q4;Stat5b;Serpinb9;H2-T22;Raet1e;Klrk1;Dnase1l3;H2-Q6;Clec7a;Cd160;H2-Q1
sterol biosynthetic process	sterol biosynthetic process;cholesterol biosynthetic process;secondary alcohol biosynthetic process	Scap;Fdps;Mvk;Ebp;Msmo1;Nsdhl;Hsd17b7;Hmgcs1;Sqle;Dhcr7;Mvd;Sc5d;Fgf1;Lpcat3;Abcg1;Cyp7a1;Tm7sf2;Cyp51;Erg28;Insig1;Idi1;Pmvk;Lss;Fdft1;Ces1c;Ces1g;Hmgcr;Lipa;G6pdx;Srebf2;Por;Dhcr24
positive regulation of leukocyte mediated cytotoxicity	positive regulation of leukocyte mediated cytotoxicity;positive regulation of cell killing	H2-Q8;Vav1;Cadm1;H2-M2;Tyrobp;Ulbp1;Spi1;Hfe;Klre1;H2-Q2;H2-T24;Fadd;H2-T10;Cyrib;H2-D1;Ptprc;Klrc2;Ccl2;H2-Q7;Tap2;Ap1g1;Klri1;Slamf6;Pnp;Klrd1;H2-M3;Raet1d;Klrc1;Rasgrp1;Il18rap;Klrc3;H2-T23;Cd226;Mr1;H2-Q4;Stat5b;H2-T22;Raet1e;Klrk1;H2-Q6;Cd160;H2-Q1;Ccr5;Cd5l;Clec7a
circulatory system process	circulatory system process;blood circulation	Ptprm;Adra1a;Mmp2;Wnk1;Gnaq;Bmp10;Atp2b1;Npr3;Kcnn2;Pkp2;Kcnd3;Prcp;Dll1;Itgb1;Rac1;Adra2b;Smad6;Hmox1;Ceacam1;Hey2;Fgg;Arhgef12;Itga4;Mybpc3;Apln;Sp4;Rasl10b;Fli1;Kcnmb1;Ednra;Dmd;Agtrap;Nedd4l;Itgb1bp1;Bmp6;Popdc2;Abr;Slc23a2;Abcg3;Mfsd2a;Slc27a1;Fga;Cdh5;Tgfb1;Cacna1c;Calm3;Col1a2;Dlg1;Tnnt2;Abcc1;Calm2;Sh3gl2;Map2k6;Ddah1;C3ar1;Ptger2;Rgs2;F5;Epas1;Cysltr1;Cdc42;Fyn;Glrx3;Met;Wwtr1;Plvap;Ier3;Kcnk6;Kdr;Enpep;Rap1gds1;Tbx20;Flna;Gna13;Dsp;Atp1a1;F11r;Sod3;Angpt1;Ank2;Ece1;Kng2;Lnpep;Crp;Ptger3;Cps1;Heg1;Kcnj5;Postn;Zmpste24;Myl2;Pde3a;Gja1;App;Pon1;Tgfbr3;Kat2b;Rhoa;Npy1r;Kcnj8;Corin;Abat;Nampt;Gpd1l;Snx5;Nr3c1;Slc5a1;Kcnn4;Fgf13;Rbfox2;Ehd3;Abcc9;Slc16a2;Cd38;Dsc2;Ocln;Ednrb;Add3;Avpr1a;Gucy1a1;Emilin1;Emp2;Gch1;Akt1;Dsg2;Cd36;Stk39;Prkca;Hmgcr;Scpep1;Ar;Agtr1a;Itga1;Ahr;Adipoq;G6pdx;Gas6;Ncald;Tjp1;Hbegf;Myl1;Itga9;Abcb1a;Nos1;Smad5;Scn5a;Agt;Tnf;Foxc1;Serpinf2;Adrb1;Ccn2;Shc1;Mylk3;Htr2c;P2rx1;Slc8a1;Dnm1l;Tbxas1;Zdhhc21;Src;Rgs4;Dmpk
positive regulation of leukocyte activation	positive regulation of leukocyte activation;positive regulation of cell activation;positive regulation of lymphocyte activation	Ticam1;H2-M2;Nod2;Tyrobp;Havcr2;Cd244a;Vtcn1;Efnb2;Ulbp1;Ccdc88b;Spi1;Cd6;Cav1;Il33;Cd300lb;Sirpa;Tcrb;Tlr6;Aif1;Tnf;Xcl1;Rps3;Icos;Itgal;Kars1;Il16;Inpp5d;Il2ra;H2-Q2;Tslp;Tnfrsf13c;Fadd;Mpl;Nlrp3;H2-T10;Sash3;Gpam;Tirap;Cyrib;H2-D1;Nfatc2;Trem2;Ptprc;Irf1;Pdcd1lg2;Itpkb;Il1a;Cdkn1a;H2-DMa;Cd5;Smarcb1;Igfbp2;Il1b;Atad5;Ccl2;Bst1;Gata3;H2-Q7;Ephb6;Shld2;Tgfbr2;Ppp2r3c;Adam8;Cd80;Sh3kbp1;Tbx21;Bcl2;H2-Aa;Zap70;Csf1r;Vsir;Anxa1;Tgfb1;Cd86;Irgm1;H2-Eb1;Nfkbiz;Pnp;Ticam2;Cd320;Nckap1l;Cd74;Mad2l2;Ptpn22;Rasgrp1;Jak2;Ccl5;H2-Ab1;H2-T23;Axl;Smarcc1;Timd2;Tnfrsf14;Cd226;Hspd1;Slc7a1;Tlr4;Lgals9;H2-Q4;Stat5b;Msh2;Cyld;H2-T22;Rhoa;Cd274;Klrk1;Kcnn4;Flot2;Pla2g4a;Cd38;H2-Q6;Il15;Il6st;Bcl10;Vcam1;Cd47;Dpp4;Zbtb16;Irs2;Lbp;Gas6;Clec7a;Il7;Cd160;H2-Q1;Tox;Ctsc;Prlr;Svep1;Gp1ba;Ccn2;Pdpn;Ddr2;Lilra5;Flna;Pdgfrb;Plek;Klhl25;Cd81;Sirpb1b;Il7r;Hmgb1;Kitl;Ccr2
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	Hal;Acad11;Decr2;Gldc;Mccc2;Pon3;Mfsd2a;Crat;Got1;Acad12;Oaz1;Pgd;Ddah1;Gcsh;Akt2;Acat1;Hadha;Ppm1k;Agxt;Cdo1;Blmh;Acadl;Abcd1;Cyp4f14;Scly;Acat2;Slc25a44;Mthfsl;Echs1;Lpin1;Acot7;Acad10;Hpd;Glud1;Acsl5;Acacb;Gcat;Mthfs;Slc16a1;Naalad2;Pon1;Aldh4a1;Abat;Shmt1;Akr1d1;Hadh;Acot2;Akt1;Hacl1;Ehhadh;Irs2;Adipoq;Aig1;Cyp39a1;Mat1a;Acot4;Abhd2;Nos1;Abcd2;Hexb;Eci3;Hao2
positive regulation of vasculature development	positive regulation of vasculature development;positive regulation of angiogenesis	Sphk1;Dll1;Itgb1;Tnfrsf1a;Pik3cd;Il1a;Hmox1;Sema5a;Ecm1;Il1b;Ccr3;Ptgis;Pkm;Cxcr3;Chi3l1;Tgfbr2;Jak1;Cdh5;Tgfb1;Cd34;Hgf;Ddah1;Erap1;C3ar1;Anxa3;Jcad;Cxcl12;Cysltr1;Kdr;Stim1;Ccl5;Pxn;Nodal;Itgb2;C5ar1;Fgf1;Gdf2;Gab1;Stat3;Ctsh;Cybb;Ccbe1;Btg1;Ets1;Itgb3;Aqp1;C3;Emilin1;Smoc2;Emp2;Ago2;Emc10;Add1;Grn;Sash1;Prkca;Agtr1a;Tjp1;Brca1;Rtn4;Bmper;Sfrp2
positive regulation of mononuclear cell proliferation	positive regulation of mononuclear cell proliferation;positive regulation of leukocyte proliferation;positive regulation of lymphocyte proliferation	Jak3;Cd1d2;Csf1;H2-DMb1;Cd81;Hmgb1;Kitl;Ccr2;Ticam1;H2-M2;Havcr2;Cd244a;Vtcn1;Ccdc88b;Cd6;Aif1;Bcl2l1;Xcl1;Rps3;Itgal;Il2ra;H2-Q2;Tnfrsf13c;Fadd;Mpl;H2-T10;Sash3;Gpam;Tirap;H2-D1;Nfatc2;Ptprc;Pdcd1lg2;Il1a;Cdkn1a;Igfbp2;Il1b;Atad5;Bst1;H2-Q7;Tgfbr2;Cd80;Bcl2;Zap70;Csf1r;Anxa1;Cd86;Irgm1;Pnp;Cd320;Nckap1l;Cd74;Ptpn22;Jak2;Ccl5;H2-T23;Slc7a1;Tlr4;H2-Q4;Stat5b;H2-T22;Cd274;Cd38;H2-Q6;Il15;Il6st;Vcam1;Irs2;Il7;St6gal1;H2-Q1;Prlr;Csf2ra;Mapk1;Csf2rb2;Lyn;Mapk3
steroid sulfotransferase activity	steroid sulfotransferase activity;3'-phosphoadenosine 5'-phosphosulfate binding	Sult2a7;Sult1e1;Sult2a3;Sult2a4;Sult1a1;Sult2a6;Sult2a5;Sult2a2;Sult2a1
kinase activator activity	kinase activator activity;protein kinase activator activity	Rictor;Cks2;Parp8;Dele1;Etaa1;Wnk1;Ngf;Trem2;Taok1;Dab2ip;Spry2;Cdkn1a;Ccnb1-ps;Cab39l;Gprc5c;Mob1a;Ccnk;Tgfbr2;Itsn1;Slc27a1;Ccnd2;Prkag2;Tgfb1;Calm3;Irgm1;Calm2;Ccdc88a;Nckap1l;Afap1l2;Abi1;Pde8a;Iqgap1;Ccl5;Bmp2;Lgals9;Gdf2;Ccny;Ccnb1;Igtp;Fgf13;Pak2;Alk;Map3k13;Il6st;Erbb3;Bcl10;Mob3a;Ddx3x;Irgm2;Adipoq;Hbegf;Ccnd1
terpenoid metabolic process	terpenoid metabolic process;isoprenoid metabolic process;retinoid metabolic process;diterpenoid metabolic process	Rdh1;Hsd17b6;Fdps;Cyp2s1;Rdh5;Akr1b1;Aldh1a2;Hmgcs1;Adh1;Rdh11;Cyp3a13;Rbp1;Rdh16;Lss;Fdft1;Bco1;Dhrs7;Akr1c20;Lrat;Lipa;Rdh9;Cyp3a16;Rdh16f2;Cyp3a44;Cyp3a41a;Cyp3a41b;Mvk;Mvd;Idi1;Pmvk;Idi1-ps1;Hmgcr
carboxylic acid transport	carboxylic acid transport;organic acid transport	Psen1;Itgb1;Il1a;Slc15a4;Stxbp1;Gipc1;Mfsd12;Ceacam1;Fabp5;Il1b;Cln8;Slc10a1;Slco2b1;Epm2a;Grin2b;Slc23a2;Fabp12;Sfxn1;Pla2g4f;Folr1;Slc51b;Mfsd2a;Slc27a1;Anxa1;Repin1;Slc26a1;Abcc1;Fabp7;Map2k6;Folr2;Septin2;Lrrc8c;Rgs2;Pla2g5;Akt2;Lrrc8e;Slc16a9;Slc6a6;Agxt;Abcd1;Rab3gap1;Slc6a12;Slc1a4;Slc25a44;Slc25a15;Slc7a1;Slc16a10;Slc23a1;Mpc2;Pak1;Slc7a8;Lrrc8d;Ucp2;Acsl5;Acacb;Gja1;Emb;Slc16a1;Psap;Slc43a1;Kcnj8;Abat;Lrp5;Nr3c1;Slc43a2;Abcc4;Rbp1;Slc16a11;Sfxn2;Tnfrsf11a;Pla2g4a;Slc16a2;Avpr1a;Ces1c;Dpysl2;Ces1g;Mpc1;Akt1;Slc10a5;Slco1a4;Cd36;Irs2;Slc13a3;Acsl3;Il1rn;Slc16a7;Slc16a12;Ntrk2;Abcb1a;Slc16a5;Abcd2
apical part of cell	apical part of cell;apical plasma membrane	Atp1b3;Acp3;Rab14;Mpdz;Kcnj10;Atp6v1e1;Atp2b1;Slc25a27;Lgmn;Slc9a2;Gpihbp1;Hsp90ab1;Pdpn;Prkab2;Clcn3;Sapcd2;Slc4a11;Pkhd1;Dll1;Cybrd1;Cd44;Ceacam1;Shroom2;Igfbp2;Slco2b1;Atp6v0a4;Dab2;Dvl2;Rapgef2;Cd300lg;Stk26;Slc47a1;Aspm;Stx3;Slc23a2;Pdzk1;Ctsl;Vamp3;Patj;Folr1;Ddr2;Adgrf5;Frmd6;Myrip;Slc29a1;Anxa1;Itpk1;Cd34;Ctnnb1;Pten;Abcc1;Homer2;P2ry4;Rapgef6;Atp7a;Cdc42;Pld1;Ctsb;Slc6a6;Itpr3;Slc31a1;Actg1;Nedd1;Clic4;Atp6v1c1;Fas;Enpep;Iqgap1;Cyp4f14;Birc5;Slc4a9;Cdhr2;Adam17;Anxa6;Cubn;C5ar1;Slc7a1;Slc17a1;Atp1a1;Slc23a1;Slc2a13;Msn;Trpm6;Myo1b;Rdx;Lmo7;Slc7a8;Pdgfrb;Slc39a8;Gja1;Myh9;App;Tnik;Slc16a1;Slc43a1;Notch1;Snx10;Rab27a;Dsg1b;Trf;Cyp4a10;Slc5a1;Kcnn4;Abcc4;Ptch1;Ezr;Cyp4a31;Slc16a2;Il6ra;Pth1r;Ocln;Itgb3;Aqp1;Emp2;Myo5b;Atp2b2;Erbb3;Vcam1;Dpp4;Dsg2;Car2;Fn1;Cd36;Stk39;Atp6v1b2;Prkca;Cyp4a14;Tjp1;Slc17a4;Vldlr;Abcb1a;Hamp2;Prom1;Atp6v0d2
spliceosomal snRNP complex	spliceosomal snRNP complex;Sm-like protein family complex;small nuclear ribonucleoprotein complex	Prpf6;Tssc4;Rbm42;Snrpg;Txnl4a;Sf3a2;Usp39;Snrpd2;Cd2bp2;Zmat2;Sf3b5;Prpf3;Sart1;Luc7l;Prpf39;Luc7l2;Phf5a;Lsm7;Lsm6;Snrpd3;Prpf40a;Snrpa1;Txnl4b;Luc7l3;Snrpd1;Snrpf;Snrpa;Lsm2;Sart3;Nolc1;Lsm1;Hexim1;Gemin4;Mepce
activation of innate immune response	activation of innate immune response;innate immune response-activating signaling pathway;pattern recognition receptor signaling pathway	Aim2;Ubqln1;Epg5;Cd300a;Usp15;Cyba;Casp4;Peli3;Oasl1;Hmgb1;Pum2;Ifi207;Irf7;Ticam1;Rnf125;Nod2;Tyrobp;Havcr2;Oas1c;S100a8;Prkd1;Plcg2;Cav1;Tlr6;Ifi206;Tnf;Tspan6;Klre1;Trim5;Ltf;Irf4;Tlr2;Ifi213;Lsm14a;Zdhhc5;Nlrp3;Src;Tirap;Rab11fip2;S100a9;Trim25;Mapkapk3;Trim12a;Trem2;Nod1;Tnip3;Dab2ip;Irf1;Slc15a4;Matr3;Clec4e;Klrc2;Gbp5;Ywhae;Tlr7;Cd300lf;Rnf170;Itch;Pdpk1;Rsad2;Trim12c;Scimp;Treml4;Slc15a3;Pja2;Lyplal1;Rab7b;Cd14;Trim32;Cd86;Irgm1;Klri1;Nfkbiz;Clec4n;Klrd1;Mavs;Ticam2;Parp1;Oas1a;Ifi204;Casp6;Klrc1;Ptpn22;Ifi205;Oas1g;Ifi211;Pik3ap1;Csnk1a1;Sting1;Klrc3;Tlr8;Nmi;Tifab;Lyn;Tlr13;Hspd1;Zc3hav1;Gramd4;Aurkb;Lrrc19;Ifi209;Tlr4;Mbl2;Ifih1;Oas3;App;Gm12250;Trim30d;Ddx60;Trim30c;Cd274;Kcnj8;Klrk1;Gbp3;Igtp;Nono;Ifi208;Usp50;Gbp7;Akt1;Bcl10;Rps6ka3;Cd36;Zbp1;Ddx3x;Irgm2;Lacc1;Lbp;Clec7a;Rigi;Gbp2;Rtn4;Esr1
mitochondrial intermembrane space	mitochondrial intermembrane space;organelle envelope lumen	Hsd3b5;Hsd3b2;Timm9;Cox19;Timm10b;Timm23;Mix23;Bloc1s1;Ndufa8;Uqcc2;Prelid3b;Sod1;Cycs;Park7;Coa7;Hsd3b3;Chchd10;Rexo2;Ndufb7;Cmc4;Sirt5;Ggnbp1;Htra2;Cox17;Ccs
cellular response to biotic stimulus	cellular response to biotic stimulus;cellular response to molecule of bacterial origin;cellular response to lipopolysaccharide	Smc1a;Ticam1;Nod2;Havcr2;Chmp5;Spi1;Pde4d;Ctr9;Plcg2;Cd6;Cd300lb;Sirpa;Litaf;Tlr6;Tnf;Trim5;Adam9;Ltf;Bcl2l11;Tlr2;Nlrp3;Tirap;Casp7;Cyrib;Fbh1;Trim12a;Trem2;Fcgr2b;Tnip3;Dab2ip;Pdcd1lg2;Irf8;Il1a;Abca1;Mapk1;Gbp5;Fcgr4;Vim;Il1b;Ccl2;Nr2c2;Stat1;Selenos;Cd68;Bmp6;Cxcl13;Irak4;Trim12c;Scimp;Cdc73;Cd80;Cd14;Cd86;Irgm1;Nfkbiz;Ly86;Plscr1;Cd180;Ticam2;Pdcd4;Plscr2;Ptpn22;Tnfrsf1b;Jak2;Gbp6;Tifab;Lyn;Eme1;Axl;Mrc1;Tlr4;Mapk3;Zmpste24;Trim30d;Trim30c;Rhoa;Cd274;Txnip;Klrk1;Notch1;Gbp3;Gbp10;Igtp;Cxcl16;Cxcl9;Notch2;Zfp36;Gch1;Akt1;Bcl10;Sash1;Cd36;Prkca;Irgm2;Ahr;Lbp;Clec7a;Tut4;Gbp2
defense response to virus	defense response to virus;response to virus	Ifi207;Irf7;Rnf185;Ticam1;Pmaip1;Elmod2;Rnf26;Ncbp3;Ifitm2;Oas1c;Ddit4;Rnf216;Il33;Ifi206;Bcl2l1;Tnf;Tspan32;Ifitm6;Trim5;Htra1;Ncr1;Bnip3l-ps;Il10rb;Senp7;Trim21;Ifi213;Mul1;Lsm14a;Setd2;Fadd;Nlrp3;Mx2;Gpam;Trim25;Polr3g;Trim12a;Ptprc;Irf1;Dhx15;G3bp1;Gbp5;Il1b;Tlr7;Polr3b;Stat1;Apobec3;Parp9;Itch;Vapb;Rsad2;Trim12c;Mlkl;Treml4;Rnf26rt;Ddx1;Rnasel;Bcl2;Cd207;Pml;Trim32;Cd86;Irgm1;Mmp12;Nt5c2;Plscr1;Eif2ak4;Mavs;Ticam2;Trim6;Oas1a;Ifi204;Ptpn22;Ifi205;Oas1g;Ifi211;Serinc3;Ifngr1;Ifngr2;Trim56;Ifit1;Sting1;Tlr8;Ccl5;Cd8a;Dtx3l;Samhd1;Nt5c3;Zc3hav1;Ifi209;Mbl2;Ifit3;Ilf3;Ifih1;Oas3;Zmpste24;Gm12250;Trim30d;Fgl2;Ddx60;Trim30c;Kcnj8;Ifit3b;Igtp;Ifit2;Abcc9;Ifi208;Cxcl9;Oasl2;Il15;Gbp7;Trim34a;Trim44;Ifitm1;Zbp1;Irgm2;Ifi27l2b;Rigi;Slfn9;Gli2;Itgb6;Wdfy4;Cd2ap;Atf2;Arf1;Mst1r;Tgfb1;Ifi27l2a;Gsdme;Nmi;Tgtp1;Tlr13;Lgals9;Lcn2;Ddx3x
acyl-CoA metabolic process	acyl-CoA metabolic process;thioester metabolic process	Far1;Pdk3;Acot1;Acot11;Dgat2;Mvk;Sucla2;Acnat1;Acat1;Pdk4;Vdac1;Mmut;Hmgcs1;Abcd1;Mvd;Dlat;Acot7;Acaca;Mpc2;Pdk1;Acsl5;Acacb;Acot6;Acss2;Pmvk;Acot2;Mpc1;Ehhadh;Acot12;Acsl3;Acot4;Acnat2;Acot3
sulfotransferase activity	sulfotransferase activity;transferase activity, transferring sulphur-containing groups	Chst14;Hs2st1;Hs3st3b1;Ndst1;Hs3st3a1;Sult2a7;Sult4a1;Sult1c2;Sult1e1;Sult1d1;Ust;Sult2a3;Sult2a4;Sult1a1;Sult3a2;Sult2a6;Sult3a1;Sult2a5;Sult2a2;Sult2a1;Uba6
