representative	grouped_terms	genes
regulation of adaptive immune response	regulation of adaptive immune response;regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	H2-Q4;Cd160;Ahr;Clec7a;H2-T22;Nckap1l;H2-T24;Clec4n;Ptprc;Fcgr3;H2-Q6;Raet1e;H2-T10;Trem2;Fcgr2b;Nfkbiz;Rsad2;Raet1d;Irf7;Jak2;Irf1;Slc11a1;Cd274;H2-Q1;H2-Q8;Pla2g4a;Cd44;Dpp4;H2-T23;Fcgr1;Cd226;H2-Q7;Eif2ak4;H2-Ab1;Mr1;Ripk3;Tnfrsf14;Nlrp3;Clec4g;Cd80;Cd24a;Klrd1;Havcr2;H2-DMa;Sash3;Card9;Tyk2;Adcy7;Tgfb1;Cd74;Zc3h12a;Lilrb4a;Rif1;H2-M3;Anxa1;Gata3;Mill2;H2-D1;Fcer1g;Otud5;Ccr2;Tnfrsf1b;Ripk2;Nod2;Btk;Lilrb4b;Pkn1;Trp53bp1;Il18r1;Skap1;Cd28;Atad5;Hmgb1;Vsir;P2rx7;Was;Malt1;Slc15a4;Tbx21;Tnfrsf13c;Pycard;Hlx;Parp3;Ager;Prkcq;Mill1;Gimap3;Cd55;Tnf;H2-K1;Shld2;H2-Q9;Ptpn6;Smad7;C3;Nfkbid;Xcl1;Arid5a;Slamf1;Sirt1;Stat6;Il12b;Il1b;Samsn1;Pvr;Cd40;Paxip1;Il18;Cyrib;Tap2;H2-Q2;Svep1;Il27;Shld1;Spn;Dusp10;Il23a;Gimap5;Cr1l;Aplf;Il33;Fcer2a;Supt6;B2m;Kmt5b;Kmt5c
negative regulation of viral process	negative regulation of viral process;regulation of viral process;regulation of viral life cycle	Oasl2;Isg20;Ifi209;Mndal;Oas1g;Trim30d;Ifi208;Ifi204;Mbl2;Oas3;Ifi205;Oas2;Ifi211;Isg15;Ltf;Rnasel;Apobec3;Ifi207;Rsad2;Trim59;Ilf3;Ifi203;Sp100;Zfp36;Apcs;Ifi213;Fam111a;Trim10;Oas1a;Trim12a;Trim30c;Trim26;Trim21;Tasor;Ifi203-ps;Larp7-ps;Trim12c;Eif2ak2;Cd74;Trim5;Trim6;Ly6e;Ccl5;Mx2;Ifitm6;Rad50;Ifi206;Trim56;Znfx1;Trim68;Trim34a;Nr5a2;Axl;Ddx5;Top2a;Tmprss2;Clec4g;Notch1;Cnot7;Dynlt1a;Rsf1
T cell proliferation	T cell proliferation;regulation of T cell proliferation	H2-Q4;Vcam1;Il15;Rasgrp1;H2-T22;Nckap1l;Il1a;Ptprc;Vsig4;Syk;Dlg1;Slc4a1;H2-Q6;Itgb2;H2-T10;Cblb;Slfn2;Jak2;Irf1;Msn;Slc11a1;Ptpn22;Cd274;H2-Q1;Cd44;Dock2;H2-T23;H2-Q7;Cd86;H2-Aa;Ripk3;Itgal;Tnfrsf14;Rac2;Clec4g;Cd80;Psmb10;Irgm1;Cd24a;Havcr2;Sash3;Tyk2;Cd209a;Tgfb1;Tmem131l;Btla;Laptm5;Lilrb4a;Abl1;Anxa1;Itch;Pdcd1lg2;H2-D1;H2-DMb1;Il6st;Itgam;Lgals3;Ccl5;Aif1;Btnl2;Ccdc88b;Card11;Casp3;Ccr2;Tnfrsf1b;Ripk2;Lilrb4b;Dlg5;Slc7a1;Cd28;Fyn;Sos2;Slfn1;Hmgb1;Glmn;Vsir;Spta1;Gpnmb;Coro1a;P2rx7;Tnfrsf21;Marchf7;Malt1;H2-DMb2;Tnfrsf13c;Ebi3;Pycard;Ager;Prkcq;Ncstn;Cd55;H2-K1;Arg2;Ptpn6;Sftpd;Sh3rf1;Cxcr4;Gja1;Tnfrsf9;Bmp4;Xcl1;Pla2g5;Slamf1;Sdc4;Trp53;Rasal3;Tspan32;Il12b;Il1b
positive regulation of leukocyte proliferation	positive regulation of leukocyte proliferation;positive regulation of mononuclear cell proliferation;positive regulation of lymphocyte proliferation	Prlr;H2-Q4;Vcam1;Il15;H2-T22;Nckap1l;Il1a;Ptprc;Syk;Csf1r;Slc4a1;H2-Q6;Cd38;H2-T10;Jak2;Ptpn22;Cd274;H2-Q1;H2-T23;Tlr4;Irs2;H2-Q7;Cd86;Csf2ra;St6gal1;Itgal;Rac2;Mapk3;Cd80;Slc39a10;Irgm1;Cd24a;Havcr2;Sash3;Tyk2;Csf2rb2;Cd74;Anxa1;Lyn;Pdcd1lg2;Nfatc2;H2-D1;H2-DMb1;Il6st;Ccl5;Aif1;Btnl2;Csf1;Ccdc88b;Card11;Ccr2;Ripk2;Mpl;Btk;Slc7a1;Cd320;Cd28;Il7;Atad5;Hmgb1;Spta1;Coro1a;H2-DMb2;Tnfrsf13c;Pycard;Ager;Prkcq;Cd55
peptidyl-tyrosine phosphorylation	peptidyl-tyrosine phosphorylation;peptidyl-tyrosine modification;regulation of peptidyl-tyrosine phosphorylation	Prlr;Sfrp2;Il15;Alk;Clec7a;Vegfa;Clec4n;Prkcd;Ptprc;Wee1;Syk;Epha7;Adipoq;Csf1r;Adam17;Itgb2;Trem2;Lrp4;Cblb;Lilra5;Dok7;Parp14;Plpp3;Cbl;Jak2;Irf1;Iqgap1;Hck;Arhgef2;Angpt1;Ptpn22;Abi3;Plcg2;Cd44;Tlr4;Nedd9;Pxn;Il6ra;Pdgfc;Tslp;Clk4;Tnfrsf14;Mapk3;Clk1;Jak1;Hbegf;Cd80;Cd24a;Fes;Cd36;Epha1;Cd300a;Ros1;Tgfb1;Cd74;Insr;Lilrb4a;Abl1;Dyrk1a;Lyn;Dvl2;Reln;Icam1;Il6st;Lrrk1;Ccl5;Rasa1;Arrb2;Prkca;Hcls1;Gp6;Cnot7;Rictor;Ripk2;Nod2;Btk;Epha3;Lilrb4b;Fgfr3;Bank1;Ptprj;Agt;Fyn;Il7;Ddr2;Flt4;Kdr;Ggnbp2;Fgr;App;Ptpn2;Agrn;Efemp1;Ehd4;Pak2;Tcrb;Tnf;Tnfrsf1a;Rap2b;Gata1;Ptpn6;Ptprz1;Adra1a;Tek;Sema4d;Pdgfrb;Igf1r;Hgf;Trp53;Pecam1;Il12b;Ptk2b;Samsn1;Ptger4;Inpp5f;Dgkq;Cd40;Abi2;Pibf1;Prkce;Acvr1;Il18;Dmtn;Ntf3
positive regulation of leukocyte cell-cell adhesion	positive regulation of leukocyte cell-cell adhesion;positive regulation of cell-cell adhesion;positive regulation of T cell activation	H2-Q4;Vcam1;Il15;Cd160;Rasgrp1;H2-T22;Nckap1l;Il1a;Ptprc;Syk;Sirpa;Slc4a1;H2-Q6;Itgb2;H2-T10;Nfkbiz;Jak2;Irf1;Ptpn22;Cd274;H2-Q1;Cd44;Dpp4;H2-T23;H2-Q7;Itga4;St3gal4;Mdk;Cd86;H2-Ab1;H2-Aa;Itgal;Tnfrsf14;Nfat5;Nlrp3;Cd80;Irgm1;Cd24a;Havcr2;H2-DMa;Sash3;Icos;Tyk2;Tgfb1;Cd74;Lilrb4a;Abl1;Cd5;Anxa1;Gata3;Pdcd1lg2;H2-D1;H2-DMb1;Icam1;Il6st;Ccl5;Ets1;Aif1;Btnl2;Ccdc88b;Card11;Ccr2;Itpkb;Ripk2;Flot2;Lilrb4b;Skap1;H2-Eb1;Cd47;Slc7a1;Cd28;Il7;Gcnt1;Zmiz1;Arid1b;Hmgb1;Vsir;Spta1;Coro1a;Il2rg;Arid2;Malt1;Ambra1;Adam8;H2-DMb2;Tnfrsf13c;Pycard;Hlx;Ager;Prkcq;Gimap3;Cd55;Tcrb;Tnfsf14;Sirpb1c;Runx1;Tnf;H2-K1;Nfkbid;Pik3r6;H2-Ob;Zfp609;Shb;Xcl1;Gm5150;Slamf1;Smarcc1;Rasal3;Il12b;Il1b;Ccl2;Bcl10;Il18;Ap3d1;Cyrib;Ptafr;Ephb4;Chst4;H2-Q2;Igfbp2;Smarcd2;Gp1ba;Spn;Icosl;Dusp10;Il23a;Gimap5;Tgfbr2;Sele;Kat5;Lck;Vnn1;Cd276;B2m;Ccr5;Nodal;Tjp1;Plpp3;Gcnt2;Il6ra;Megf10;Jak1;Ptpn23;Pde4d;Ctsg;Flot1;Itga6;Adam19;Dennd6a;Smad7;Ank3;Ptpru;Pdpn
immune response-activating cell surface receptor signaling pathway	immune response-activating cell surface receptor signaling pathway;immune response-regulating cell surface receptor signaling pathway	H2-Q4;Cd160;Clec7a;Nckap1l;Oas1g;Clec4n;Tnip2;Ptprc;Usp12;Tec;Syk;Mbl2;H2-Q6;Cd38;Nfam1;Klrk1;Trem2;Themis2;Nfkbiz;Prkcb;Cblb;Ltf;Lcp2;Pde4b;C5ar1;Nr1d1;Appl2;Fpr1;Ptpn22;H2-Q1;Ermap;Plcg2;Klrc3;Cd226;Tlr4;H2-Q7;Fyb1;Stap1;Oas1a;Cd14;Pik3ap1;Klrc1;Tyrobp;Tnip3;Elf1;Sh2b2;Slc39a10;Klrd1;Lpxn;Cd300a;Cmtm3;Zc3h12a;Ticam2;Laptm5;Lilrb4a;Abl1;Khdrbs1;Lyn;Gata3;Nfatc2;H2-D1;Fcer1g;Itgam;Lgals3;Plscr2;Cyba;Cacnb3;Rnf31;Btnl2;Cd19;Pde4d;Card11;Bcl2a1d;Cd2ap;Ezr;Nmi;Ripk2;Nod2;Tbk1;Btk;Lilrb4b;Skap1;Rab7b;Ptprj;Lat;Cd47;Pram1;Kcnn4;Cd28;Fyn;Myo1g;Hmgb1;Prkd2;Cacnb4;Rftn1;Tnfrsf21;Ptpn2;Malt1;Klhl6;Itk;Klri1;Scimp;Klre1;Tlr6;Tcrb;Fosl2;Cd22;Dgkz;H2-K1;Lbp;Cd79b;Ptpn6;Blnk;C3;Nfkbid;Btla;Shb;Ms4a1;Fcrl5;C3ar1;Bcar1;Tlr1;Cd8a;Crkl;Wnk1;Cd40;Nfkb1;Clec4e;Prkce;Prkch;Bcl10;Tlr2;Dab2ip;Clec12b;Nfkbia
GTPase regulator activity	GTPase regulator activity;nucleoside-triphosphatase regulator activity	Rgs16;Rasa3;Arhgap19;Rasgrp1;Chn2;Arhgap9;Spata13;Nckap1l;Dennd2d;Myo9a;Tbc1d1;Tbc1d24;Gbp2;Asap1;Sirpa;Git2;Rapgef5;Flcn;Cyth1;Arhgap21;Rab3gap2;Arhgap25;Arfgef2;Tbc1d16;Dock10;Arhgap15;Rinl;Tns3;Gdi1;Als2;Iqgap1;Arhgef2;Ngef;Arhgap29;Srgap2;Dgki;Rabep2;Dock2;Sh3bp1;Rgl1;Dennd3;Cyth4;Tbc1d10a;Plce1;Arhgap11a;Smap2;Dennd5b;Abr;Dennd1c;Arhgap27;Racgap1;Gpsm1;Arhgap39;Ralgapa2;Dock5;Rgs10;Arhgap10;Rapgef2;Tagap;Fgd2;Gpsm3;Iqsec2;Mtss2;Acap1;Arhgap30;Prex1;Dock9;Vav1;Depdc5;Arhgdib;Arhgap17;Mcf2;Arhgef17;Dock3;Rasgrp4;Rabgap1;Arhgef7;Vps9d1;Dennd1a;Sbf2;Rasa1;Rgs20;Rap1gap2;Gbp5;Gmip;Tagap1;Sesn2;Lamtor3;Plekhg5;Rasa4;Arhgef40;Sos2;Tbc1d2b;Syde2;Sipa1;Stard13;Rgs11;Rgs14;Arhgef37;Ccdc88a;Arap3;Sgsm1;Ralgds;Rgs12;Mycbp2;Sh3bp5;Stard8;Dock11;Arhgap4;Lrrk2;Rgs1;Fam13b;Krit1;Ralgapa1;Rab3il1;Plekhg3;Psd4;Hmgcr;Arfgap3;Trio;Arhgap28;Acap2;Ranbp3l;Dennd6a;Ocrl;Rgs2;Prex2;Vav2;Arhgef6;Myo9b;Tbc1d8;Dennd11;Tbc1d30;Arhgef15;Gapvd1;Arhgap1;Rapgef6;Rgl2;Wdr41;Psd2;Ect2;Rasgrp3;Ccdc88c;Nf1;Dock4;Iqsec1;Iqgap3;Git1;Dlc1;Dis3;Dennd2a;Cyth3;Rasal3;Itsn1;Arhgap33;Arfgap2;Rabgap1l;Plekhg2;Elmod2;Rgs18;Sh2d3c;Fgd5;Sbf1;Hps4;Arhgef16;Dab2ip;Itsn2;Rgs5;Jun;Gnaq;Mcf2l;Srgap1;Arhgap22;Arrb1;Plekhg1;Dennd4b;Grb2;Ralgps1;Dock6;Fgd3;Arhgap32;Tbc1d17;Psd3;Dennd5a;Rasgrp2;Tbc1d22a;Ric1;Kalrn;Arhgef12;Tsc2
regulation of T cell activation	regulation of T cell activation;regulation of leukocyte cell-cell adhesion;leukocyte cell-cell adhesion	H2-Q4;Vcam1;Tox;Il15;Cd160;Rasgrp1;Tcf7;H2-T22;Nckap1l;Il1a;Ptprc;Vsig4;Syk;Sirpa;Dlg1;Slc4a1;H2-Q6;Ildr2;H2-T10;Nfkbiz;Cblb;Jak2;Irf1;Sh2b3;Ptpn22;Cd274;H2-Q1;Cd44;Dpp4;H2-T23;H2-Q7;Mdk;Cd86;Fgl2;H2-Ab1;H2-Aa;Ripk3;Itgal;Tnfrsf14;Rac2;Nlrp3;Clec4g;Cd80;Irgm1;Cd24a;Havcr2;H2-DMa;Sash3;Icos;Tyk2;Cd209a;Cd300a;Tgfb1;Cd74;Tmem131l;Zc3h12a;Btla;Ctla2a;Laptm5;Lilrb4a;Abl1;Cd5;Anxa1;Itch;Gata3;Pdcd1lg2;H2-D1;H2-DMb1;Il6st;Lgals3;Ccl5;Aif1;Btnl2;Ccdc88b;Card11;Casp3;Fgl1;Ccr2;Tnfrsf1b;Itpkb;Ripk2;Flot2;Lilrb4b;H2-Eb1;Dlg5;Lat;Cd47;Slc7a1;Cd28;Ctsg;Il7;Sos2;Zmiz1;Slfn1;Arid1b;Hmgb1;Glmn;Vsir;Tnfaip8l2;Spta1;Gpnmb;Coro1a;Tnfrsf21;Ptpn2;Marchf7;Il2rg;Arid2;Malt1;Ambra1;Adam8;H2-DMb2;Tbx21;Tnfrsf13c;Pycard;Hlx;Ager;Prkcq;Gimap3;Cd55;Pag1;Tcrb;Tnfsf14;Zc3h8;Sirpb1c;Runx1;H2-K1;Arg2;Ptpn6;Sftpd;Sh3rf1;Smad7;Nfkbid;Tnfrsf9;Pik3r6;H2-Ob;Zfp609;Shb;Bmp4;Xcl1;Gm5150;Pla2g5;Slamf1;Sdc4;Smarcc1;Fas;Rasal3;Tspan32;Il12b;Il1b;Nt5e;Itgb2;Msn;Itga4;St3gal4;Akt1;Nfat5;Itgb7;Stk10;S100a9;Icam1;Itgam;Ets1;Skap1;Mia3;S100a8;Gcnt1;Cd177;Tnf;Ppara;Fermt3;Sema4d;Selplg;Cx3cr1
chemotaxis	chemotaxis;taxis	Ccl8;Gas6;Vcam1;Plxna3;Vegfa;Nckap1l;Sema6a;Prkcd;Fcgr3;Agtr1a;Cxcl9;Syk;Itga9;Lrtm1;Sema4a;Csf1r;Adam17;Itgb2;Trem2;Ccl6;Snai2;Lsp1;Ccr5;Bin2;Plgrkt;Pla2g7;Pde4b;Ppbp;C5ar1;F7;Fpr1;Angpt1;P2ry12;Cmtm7;Lect2;Dock2;Dpp4;Fn1;Pip5k1c;Nedd9;Mpp1;Dapk2;Tpbg;Stap1;Mdk;Stx3;Spi1;St6gal1;Ccn3;Rac2;Mapk3;Gab1;Trpm2;Pik3cd;Hbegf;Nrp2;Fes;Ednrb;Vegfc;Gpsm3;Ccn1;Tgfb1;Cmtm3;Cd74;Smoc2;Ano6;Prex1;Cxcl1;Vav1;Sema3c;Notch1;Anxa1;Lyn;Itga1;Padi2;S100a9;Fcer1g;Sema6d;Itgam;Ccl12;Lgals3;Ccl5;Ccl24;Aif1;Csf1;Pde4d;Arrb2;Abcc1;Cxcl16;Cysltr1;Cxcl10;Prkca;Ccr2;Swap70;Nod2;Ptprj;Ear2;Plekhg5;S100a8;Camk1d;Ctsg;Il17ra;Adgra2;Lgmn;Serpine1;Hmgb1;Plxna4;Prkd2;Kdr;Cttn;Mycbp2;Stk39;Slit3;Pik3cg;Coro1a;Il16;Gpr35;Slamf9;App;Ptpn2;Ptpro;Adam8;Slit1;Agrn;Dysf;Trem1;Coro1b;Retnlg;Ager;Prkcq;Tnfsf14;Creb1;Mcu;Lbp;Cxcr5;Cxcr4;Myo9b;Lox;Ntn1;Jam3;Ccl22;Mtus1;Sema4d;Xcl1;Pdgfrb;Dock4;Ccl27a;Slamf1;Cx3cr1;Jaml;C3ar1;Nova2;Bcar1;Hgf;Sema4b;Wasl;Il1b;Ptk2b;Ccr3;Crkl;Wnk1;Ccl7;Ccl2;Cmtm8;Arhgef16;Rarres2;Cxcl12;Hmgb2;Mmp2;Rtn4rl1;Cyrib;Ptafr;Ntf3;Cklf
mononuclear cell differentiation	mononuclear cell differentiation;lymphocyte differentiation	Gas6;Enpp1;Tox;Egr1;Il15;Ahr;Rasgrp1;Tcf7;Ifi209;Mndal;Vegfa;Nckap1l;Il1a;Ptprc;Ifi208;Syk;Dll1;Ifi204;Tcra;Igtp;Sema4a;Ifi205;Axl;Mpzl2;Adam17;Nfam1;Mertk;Trem2;Notch2;Ifi211;Nfkbiz;Slamf6;Dock10;Lepr;Ifi207;Rsad2;Ifi203;Apcs;Irf1;Fzd8;Kat7;Sh2b3;Ptpn22;Cmtm7;Plcg2;Cd44;Ifi213;Dock2;Dpp4;Zfp36l1;Irf8;Hdac9;Mdk;Fgl2;Il6ra;Spi1;H2-Ab1;H2-Aa;Mr1;Ripk3;Pirb;Trpm2;Nlrp3;Clec4g;Cd24a;Fes;Pbx1;H2-DMa;Sash3;Ifi203-ps;Tgfb1;Cd74;Patz1;Tmem131l;Zc3h12a;Ikzf1;Prex1;Ctla2a;Laptm5;Lilrb4a;Abl1;Vav1;Bcl11a;Anxa1;Inpp5d;Lyn;Gata3;Fasn;Fcer1g;Otud5;Il15ra;Cd19;Csf1;Card11;Bcl2a1d;Ccr2;Ifi206;Itpkb;Ripk2;Btk;Azi2;Lilrb4b;Il18r1;Pglyrp1;Ptprj;Scart2;Relb;Cd28;Il7;Sos2;Zmiz1;Batf;Tshr;Arid1b;Hmgb1;Vsir;Mmp14;Dock11;Slamf9;Ptpn2;Il2rg;Arid2;Irf4;Malt1;Ambra1;Adam8;Polm;Cdk6;Zfp36l2;Itk;Hs1bp3;Jmjd6;Pknox1;Tbx21;Hlx;Tcirg1;Ager;Gimap3;Ly9;Zbtb46;Fosl2;Zc3h8;Bcl11b;Batf3;Runx1;Cd79b;Gata1;Tmem98;Ptpn6;Ly6d;Kmt2a;Sh3rf1;Smad7;Nfkbid;Tnfrsf9;Pik3r6;Pou2af1;Zfp609;Shb;Ms4a1;Bmp4;Prr7;Slamf1;Apc;Bak1;Itgb6;Smarcc1;Fas;Nfatc1;Stat6;Trp53;Tcf3;Ep300;Cd8a;Mfng;Spib;Il12b;Il1b;Ptk2b;Ptger4
type II interferon production	type II interferon production;regulation of type II interferon production	Gas6;H2-Q4;Enpp1;Cd160;Rasgrp1;Clec7a;Sirpa;H2-Q6;Axl;Klrk1;Nfkbiz;Slamf6;Isg15;Pde4b;Jak2;Slc11a1;Ptpn22;Cd274;H2-Q1;Cd226;Tlr4;H2-Q7;Irf8;Cd14;Ripk3;Tlr8;Irgm1;Havcr2;Cd2;Sash3;Tyk2;Tlr7;Zc3h12a;Ticam2;Laptm5;Lilrb4a;Abl1;H2-M3;Gata3;Pdcd1lg2;H2-D1;Pde4d;Ccr2;Ripk2;Nod2;Azi2;Lilrb4b;Il18r1;Pglyrp1;Cd47;Hmgb1;Vsir;App;Itk;Tnfrsf13c;Pycard;Tcirg1;Gimap3;Klre1;Runx1;Tnf;H2-K1;H2-Q9
negative regulation of cell activation	negative regulation of cell activation;negative regulation of leukocyte activation;negative regulation of lymphocyte activation;negative regulation of T cell activation;negative regulation of leukocyte cell-cell adhesion	H2-Q4;H2-T22;Prkcd;Vsig4;Dlg1;H2-Q6;Axl;Ildr2;Mertk;H2-T10;Trem2;Fcgr2b;Cblb;Cd300lf;Nr1d1;Irf1;Sh2b3;Ptpn22;Cd274;H2-Q1;Cd84;Cd44;H2-T23;Emilin1;Fn1;Milr1;H2-Q7;Mdk;Cd86;Fgl2;Tyrobp;H2-Aa;Tnfrsf14;Clec4g;Cd80;Cd24a;Havcr2;Cd300a;Ubash3b;Tgfb1;Cd74;Tmem131l;Zc3h12a;Adgrf5;Btla;Laptm5;Lilrb4a;Anxa1;Inpp5d;Itch;Lyn;Pdcd1lg2;H2-D1;Lgals3;Casp3;Fgl1;Btk;Lilrb4b;Pkn1;Pglyrp1;Bank1;Dlg5;Ctsg;C1qtnf1;Slfn1;Hmgb1;Glmn;Vsir;Tnfaip8l2;Gpnmb;Fgr;Tnfrsf21;Ptpn2;Marchf7;Tbx21;Hlx;Parp3;Gimap3;Pag1;Zbtb46;Zc3h8;Rassf5;Runx1;H2-K1;Cnr1;Arg2;Ptpn6;Sftpd;Lst1;Smad7;Nfkbid;Bmp4;Tnfrsf13b;Pla2g5;Tafa3;Sdc4;Fas;Tspan32;Samsn1;Cd200;Flt3;Akt1;Mia3;Adam8;Ppara
interleukin-6 production	interleukin-6 production;regulation of interleukin-6 production	Gas6;Tut4;Rigi;Clec7a;Nckap1l;Il1a;Syk;Sirpa;Trem2;Ccr5;Lilra5;Setd4;Cd300ld;Nod1;Arhgef2;Ptpn22;Cd84;Plcg2;Tlr4;Il6ra;Tyrobp;Tslp;Ash1l;Tlr8;Cd24a;Havcr2;Cd36;Card9;Ccn1;Tlr7;Tgfb1;Cd74;Zc3h12a;Ticam2;Laptm5;Lilrb4a;Inpp5d;Fcer1g;Tmem106a;Cyba;Aif1;Arrb2;Ripk2;Nod2;Unc93b1;Btk;Azi2;Lilrb4b;Bank1;Rab7b;Cd47;Il17ra;Grk2;Hmgb1;P2rx7;Il16;App;Cd200r1;Pycard;Ager;Scimp;Tlr6;Tbc1d23;Tnf;Lbp;Tnfrsf1a;Ptpn6;Pou2af1;Ereg;Arid5a;Slamf1;Mavs;Tlr1;Hgf;Nr1h4;Prg4;Mapk13;Il17d;Muc16;Il1b;Cd200;Flt3;Mbp;Elf4;Tlr2;Ifih1;Il18;Ptafr;Adora2b;Arrb1
regulation of tumor necrosis factor superfamily cytokine production	regulation of tumor necrosis factor superfamily cytokine production;tumor necrosis factor production;regulation of tumor necrosis factor production;tumor necrosis factor superfamily cytokine production	Gas6;H2-Q4;Rigi;Rasgrp1;Clec7a;H2-T22;Oas1g;Il1a;Ptprc;Fcgr3;Syk;Cybb;Gstp3;Oas3;Adipoq;Csf1r;Sirpa;H2-Q6;Axl;H2-T10;Trem2;Oas2;Fcgr2b;Arfgef2;Ccr5;Lilra5;Ltf;Setd4;Cd300ld;Nod1;Zfp36;Jak2;Arhgef2;Angpt1;Ptpn22;Cd274;H2-Q1;Cd84;Plcg2;H2-T23;Tlr4;H2-Q7;Oas1a;Cd14;Tyrobp;Ifngr1;Cd24a;Havcr2;Cd2;Sash3;Cd36;Card9;Ccn1;Tgfb1;Zc3h12a;Lilrb4a;H2-D1;Fcer1g;Tmem106a;Cyba;Arrb2;Ccr2;Ripk2;Nod2;Btk;Lilrb4b;Ptprj;Cd47;Kcnn4;Hmgb1;Vsir;Akap8;Gpnmb;App;Lrrk2;Adam8;Pycard;Ager;Nfkbil1;Tlr6;Tbc1d23;H2-K1;Lbp;Tnfrsf1a;Arg2;Ptpn6;Mmp8;Arid5a;Slamf1;Cx3cr1;Hdac3;Mavs;Tlr1;Sirt1;Nr1h4;Il12b;Ptger4;Tnfrsf8;Flt3;Ccl2;Elf4;Tlr2;Ifih1;Il18;Ptafr;Azi2;Slamf9;Mapk14
positive regulation of tumor necrosis factor superfamily cytokine production	positive regulation of tumor necrosis factor superfamily cytokine production;positive regulation of tumor necrosis factor production	H2-Q4;Rigi;Rasgrp1;Clec7a;H2-T22;Oas1g;Il1a;Ptprc;Fcgr3;Syk;Cybb;Oas3;Csf1r;H2-Q6;H2-T10;Oas2;Fcgr2b;Arfgef2;Ccr5;Lilra5;Setd4;Nod1;Jak2;Arhgef2;H2-Q1;Cd84;Plcg2;H2-T23;Tlr4;H2-Q7;Oas1a;Cd14;Tyrobp;Ifngr1;Havcr2;Cd2;Sash3;Cd36;Card9;Ccn1;Tgfb1;H2-D1;Fcer1g;Tmem106a;Cyba;Ccr2;Ripk2;Nod2;Btk;Ptprj;Hmgb1;App;Lrrk2;Adam8;Pycard;Ager;H2-K1;Lbp;Tnfrsf1a;Mmp8;Arid5a;Mavs;Tlr1;Il12b;Tnfrsf8;Ccl2;Tlr2;Ifih1;Il18;Ptafr;H2-Q2;Spn;Psen1;Oas1c;Il23a;Ly96;Oas1b;Stat3;Il33;Nfatc4;Ccl3
regulation of viral genome replication	regulation of viral genome replication;negative regulation of viral genome replication;viral genome replication	Oasl2;Isg20;Ifi209;Mndal;Oas1g;Ifi208;Ifi204;Nr5a2;Oas3;Ifi205;Ddx5;Oas2;Ifi211;Isg15;Ltf;Rnasel;Apobec3;Ifi207;Rsad2;Ilf3;Ifi203;Top2a;Ifi213;Fam111a;Oas1a;Tasor;Ifi203-ps;Eif2ak2;Notch1;Trim6;Ccl5;Mx2;Ifitm6;Ifi206;Cnot7;Znfx1;Ccl8;Gas6;Eif2ak4;Pcbp2;Zc3h12a
regulation of angiogenesis	regulation of angiogenesis;regulation of vasculature development	Sfrp2;Cd160;Brca1;Vegfa;Sema6a;Il1a;Agtr1a;Bmper;Dll1;Cybb;Anxa3;Sema4a;Itgb2;Flcn;Cdh5;Hmox1;Prkcb;Spred1;Nodal;Tjp1;Adamts9;Sphk1;Ngp;Sp100;Thbs2;C5ar1;Fasl;Nfe2l2;Sh2b3;Rtn4;Akt3;Ago2;Emilin1;Pxn;Mdk;Sash1;Epn2;Gab1;Jak1;Ago1;Pik3cd;Sparc;Add1;Tcf4;Emp2;Vegfc;Epha1;Smoc2;Zc3h12a;Hyal1;Abl1;Ccbe1;Gadd45a;Lgals3;Ccl5;Ccl24;Ets1;Wars2;Aqp1;Rhob;Cysltr1;Cxcl10;Prkca;Ccr2;Plxnd1;Foxc2;Agt;Adgra2;Rock2;Stard13;Serpine1;Vash1;Hmgb1;Prkd2;Kdr;Pik3cg;Spry2;Krit1;Adm;Dcn;Sulf1;Runx1;Tnf;Camp;Tnfrsf1a;Tert;Acvrl1;Pkm;Ptprm;Cxcr4;C3;Vash2;Stat1;Pik3r6;Pml;Stab1;Tek;Nf1;Adam12;Cd34;Cx3cr1;C3ar1;E2f2;Gpr4;Sirt1;Hgf;Cysltr2;Aplnr;Il1b;Ptk2b;Ccr3;Fbln5;Wnk1;Cd40;Ccl2;Smad1;Itgax;Dab2ip;Tgfb1;Angptl7;Ptger4;Cxcl12
