representative	grouped_terms	genes
positive regulation of cell-cell adhesion	positive regulation of cell-cell adhesion;positive regulation of leukocyte cell-cell adhesion	Syk;Tyk2;Ptprc;Coro1a;Cd55;Klhl25;Cxcl13;Thy1;Il23a;Ccdc88b;Cd44;Aif1;H2-M5;Itgal;Nckap1l;H2-Ob;Icosl;Tnfrsf13c;Cd5;Emilin2;Sash3;Actl6a;Runx3;Jak3;H2-T10;Socs1;Il15;Efnb2;Il12rb1;Cd55b;Arid1a;Sirpb1c;Itga6;Cd160;Shb;Piezo1;Cd27;Rasal3;Nfkbiz;Ambra1;Icam1;Abl1;Tnfsf9;Ap3d1;Gimap3;Pdcd1lg2;Mfsd2b;Ptpn22;Vsir;Spta1;St3gal4;Gimap5;Zbtb16;Sirpb1b;Il7;Il6ra;Sirpa;Il12a;Xcl1;Itga4;Gm5150;Adam8;Itpkb;Tespa1;Ctsg;Alox15;Rela;Irf1;Itgb2;Socs5;Fut4;Rap1gap;Smarcd2;Prkcq;Lilrb4a;Kitl;Plaur;H2-T22;Ccl21a;Mdk;Podxl;Nodal;Flot1;Card11;Cd274;Zbtb7b;Il2ra;Rara;Egr3;H2-Q4;Smarcd3;Smarca4;Ifng;Cd80;Ephb4;Stat5a;Btnl2;Bcl10;Slc4a1;Tgfb1;Cd40lg;Skap1;H2-DMb2;Carmil2;Lck;Fut7;Havcr2;H2-DMb1;Smarcb1;Il4i1b;Pycard;Zmiz1;Ripk2;Sox13;Lgals1;Actb
receptor signaling pathway via JAK-STAT	receptor signaling pathway via JAK-STAT;receptor signaling pathway via STAT	Tyk2;Ptprc;Socs3;Il23a;Stat2;Il10;Notch1;Hcls1;Hmga2;Hsf1;Fgfr3;Jak3;Csf1r;Socs1;Il15;Traf3ip1;Nlk;Il10ra;Pkd1;Inpp5f;Cdk5;Agap2;Mst1;Osm;Pecam1;Ptger4;Pibf1;Ercc6;Crlf3;Csf2ra;Erbb4;Cxcl5;Hpx;Il6ra;Il12a;Parp14;Pias1;Tbx1;Lyn;Irf1;Socs5;Stat3;Clec12b;Mgat5
phagocytosis, engulfment	phagocytosis, engulfment;plasma membrane invagination;membrane invagination	Siglece;Marco;Aif1;Timd4;Cd36;Nckap1l;Gata2;Stap1;Bin2;Fcer1g;Lbp;Ano6;Abca7;Trem2;Arhgap25;Rac3;Rab31;Plcg2;Sirpa;Treml4;Fcgr1;Itgam;Alox15;Itgb2;Msr1;Thbs1;Aurkb;Spire1
lipid transport	lipid transport;lipid localization	Comt;Ttpa;Atp8b4;Cyp2j5;Vapb;Bmp6;Slco1a6;Sigmar1;Tmem30b;Star;Abcg2;Fabp1;Pdzd8;Slco2b1;Osbpl1a;Sirt1;Repin1;Ptges;Serac1;Lipg;Slc10a1;Irs2;Nus1;Ces1e;Proca1;Atg9b;Slc27a5;Tnfaip8l3;Atp11b;Sar1b;Sec24a;Lipa;Acsl4;Cyp8b1;Abca8b;Ldlrap1;Ces1a;Rbp4;Pctp;Abca14;Ces1d;Nos2;Arl8b;Ttc39b;Slc66a2;Esyt3;Nme4;Ptpn11;Pon1;Itgav;Lypla1;Plin2;Scp2;Abca6;Vapa;Slco1c1;Aqp9;Scarb2;Crot;Slc25a20;Osbp;P2ry2;Sgpp1;Eprs1;Slco1b2;Stard4;Lrat;Rbp7;Apob;Zdhhc5;Tex2;Vps53;Hbp1;Tmem30a;Acsl6;Lipc;Abca8a;Atp11c;Slco1a8;Stard5;Atg2b;Pnpla8;Lrp6;Abcd3;Mttp;Acsl1;Abcb4;Npc1;Lpcat3;Slc27a2;Slco1a1;Adipoq;Pla2g5;Cav1;Pparg;Pla2g6;Dgat2;Stat5b;Kiss1r;Osbp2;Cideb;Mospd2;Fitm2;Ldah;Ppara;Tmem135;Mup1
negative regulation of leukocyte activation	negative regulation of leukocyte activation;negative regulation of lymphocyte activation;negative regulation of cell activation	Btla;Cd44;Ptpn6;Lst1;Cd37;H2-M5;Il10;Fgr;Lgals3;Runx3;Jak3;Pkn1;H2-T10;Nr1h3;Pf4;Bank1;Socs1;Slfn1;Lax1;Cnr2;Zfp608;Tbc1d10c;Fgl1;Parp3;Tyrobp;Inpp5d;Tff2;Milr1;Scrib;Tnfaip8l2;Pibf1;Gimap3;Zc3h8;Pdcd1lg2;Lrrc32;Tbx21;Ptpn22;Vsir;Cd84;Gimap5;Dapl1;Samsn1;Dlg5;Lyn;Ctsg;Irf1;Mertk;Socs5;Zbtb46;Tspan32;Laptm5;Lilrb4a;H2-T22;Mdk;Ripor2;Tsc2;Tnfrsf13b;Syt11;Cd274;Fbxo7;Zbtb7b;Il2ra;Ildr2;Tigit;H2-Q4;Sox11;Cd80;Pglyrp1;Adgrf5;Tgfb1;Pdgfb;Prkcd;Trem2;Alox12;Prkg1
B cell mediated immunity	B cell mediated immunity;immunoglobulin mediated immune response	Pou2f2;Ptprc;Cd55;Kmt5c;Pirb;Pms2;C4b;Ptpn6;Tcirg1;H2-M5;Ercc1;Csf3r;Icosl;Fcer1g;Hmces;H2-T10;Cd19;Cd55b;Parp3;Nfkbiz;Prkcd;Inpp5d;Cr2;Igha;C1qa;Pagr1a;Gimap3;Hc;Tbx21;Batf;Trem2;Gimap5;Il2rb;Fcer2a;Irf7;Hpx;Trp53bp1;Xcl1;Fcgr4;Fcgr1;Ung;Lta;C1qb;Card9;Shld2;Traf3ip2;H2-T22;C1qc;Stat6;Nsd2;H2-Q4;Ifng;Bcl10;Exo1;Tgfb1;Cd40lg
cellular response to lipopolysaccharide	cellular response to lipopolysaccharide;cellular response to molecule of bacterial origin;cellular response to biotic stimulus;response to lipopolysaccharide;response to molecule of bacterial origin	Irak3;Cd55;Cxcl13;Cxcl1;Nos3;Cd36;Il10;Spi1;Cd14;Stap1;Cxcl16;Cxcl2;Trim30d;Ppbp;Tbxa2r;Nr1h3;Acod1;Pf4;Cxcl11;Arid5a;Cd55b;Lbp;Akt1;Ly86;Nfkbiz;Cr2;Abl1;Irf8;Cactin;Plscr3;Pdcd1lg2;Nfkb1;Ptpn22;Cd84;Bcr;Casp1;Trim30a;Trem2;Cxcl5;Trim5;Plcg2;Sirpa;Il12a;Fcgr4;Irf3;Lyn;Vim;Ctsg;Rela;Mapk3;Trim41;Lilrb4a;Tnip1;Cd274;Ppm1e;Rara;Trim30c;Ifng;Mmp8;Trim12c;Ticam1;Cd80;Ppard;Bcl10;Tnip3;Cmpk2;Scimp;Ly96;Havcr2;Irak4;Zfp36;Tnip2;Pycard;Gbp3;Ripk2;Dab2ip;Pabpn1;Tlr1;Tlr6;Syk;Notch1;Slx4;Ddit3;Notch2;Mus81;Tigar;Eme1;Fbh1;P2rx7;Tcf3;Slc11a1;Inava;Hsf1;Ncf2;Mapkapk3;Cnr2;Adam17;Irf5;Ptger4;Nqo1;Abr;Wdr83;Wfdc21;S100a8;Card9;Nlrc3;S100a9;H2-M3
translation regulator activity, nucleic acid binding	translation regulator activity, nucleic acid binding;translation regulator activity	Eftud2;Mtrfr;Paip2b;Eif1ax;Eef2;Eef1a1;Dhfr;Eefsec;Pcbp1;Gfm1;Eif1a;Eif3b;Eif6;Eif4e;Eif2a;Eif3l;Eif3e;Eif4e2;Eif2b1;Eif5;Eif4g1;Eif4a2;Eif1;Purb;Eif2s1;Paip1;Dazl;Eif3m;Eif3a;Eif2s3x;Dhx29;Gspt1;Eif4g2;Cpeb4;Cpeb3;Eif4a1;Eif2s2;Etf1;Paip2;Cpeb2;Cpeb1;Eif4ebp2;Eif4ebp1;Cnbp;Serbp1;Patl1;Cirbp;Ireb2
positive regulation of leukocyte differentiation	positive regulation of leukocyte differentiation;positive regulation of hemopoiesis	Syk;Ptprc;Klhl25;Il23a;Eeig1;Il10;Il34;Spi1;Nckap1l;Ikzf1;Hcls1;Hsf1;Sash3;Gas6;Actl6a;Runx3;Mmp14;Prkdc;Csf1r;Socs1;Il15;Arid1a;Csf1;Shb;Cd27;Pou4f1;Nfkbiz;Tyrobp;Inpp5d;Ambra1;Tnfsf9;Ap3d1;Gimap3;Vsir;Notch2;Trem2;Gimap5;Zbtb16;Il7;Il12a;Adam8;Itpkb;Tespa1;Itgam;Asxl2;Irf1;Socs5;Ctnnbip1;Zbtb46;Creb1;Ocstamp;Smarcd2;Lilrb4a;Kitl;Mdk;Flt3l;Zbtb7b;Il2ra;Rara;Egr3;Dlk1;Smarcd3;Smarca4;Pla2g3;Ifng;Ror2;Tesc;Stat5a;Tgfb1;Cd40lg;Carmil2;Lck;Smarcb1;Il4i1b;Zmiz1;Ripk2;Sox13;Actb;Pcid2
ribonucleotide metabolic process	ribonucleotide metabolic process;ribose phosphate metabolic process;purine ribonucleotide metabolic process	Adk;Ndufb6;Atp5f1a;Acly;Mlycd;Acot2;Dhtkd1;Gda;Upb1;Rfk;Map2k1;Atp6v1b2;Adcy3;Mthfd1;Ppargc1a;Adss1;Ndufs3;Fbp1;Pid1;Ctns;Nudt19;Sdhc;Aldob;Acaa2;Eif6;Eno1;Atp5mg;Ndufs5;Dlat;Dgat2;Acsm3;Kat2b;Ran;Impdh2;Papss2;Impdh2-ps;Pmvk;Gnai3;Dpyd;Ak4;Acot8;Npr2;Glyat;Prkaca;Sult1b1;Gapdhrt;Atic;Ndufc2;Vdac1;Acat1;Sucla2;Ppp2ca;Hmgcs1;Prxl2c;Prps2;Atp6v1a;Mccc2;Ola1;Rora;Sdha;Atp5pb;Fitm2;Ogdh;Gale;Pdk4;Slc25a25;Pdk2;Pdk1;Hprt1;Uox;Aldoc;Pfkl;Tdo2;Acot7;Rhoa;Lipa;Acsl4;Ak5;Gucy2g;Slc25a42;Nt5c3;Paics;Pdha1;Slc25a16;Acsm2;Ndufs1;Dld;Ces1d;Gmps;Ppara;Sphk2;Dpys;Nme4;Hsd17b4;Gapdh;Sult2a8;Hmgcs2;Crot;Insr;Nudt7;Acot1;Mmut;Adss2;Ak2;Cmpk1;Pank3;Opa1;Prkag3;Gpd1;Kynu;Mtch2;Entpd5;Foxk1;Sult2b1;Hif1a;Nudt4;Acadsb;Prkaa2;Ehhadh;Acsl6;Bend3;Pdhb;Parp1;Acsm5;Epha2;Oxsm;Pank1;Acot12;Acsl1;Slc25a13;Enpp3;Tkfc;Ndufab1;Flcn;Zbtb20;Pklr;Slc4a4;Tkt;Umps;Acsl3;Rptor;Vcp;Galk1;Suclg1;Atp5f1b;Rpe;Pygl
tetrapyrrole binding	tetrapyrrole binding;heme binding	Cyp2c66;Cyp2f2;Hmox2;Cyp2r1;Tbxas1;Gucy1a1;Abcb6;Rsad1;Cyp4f14;Cyp2j9;Cyp26b1;Steap3;Cyb5a;Sdhd;Prdx1;Steap1;Cyp51;Flvcr2;Cyp1a1;Cyp2g1;Nr1d1;Cd320;Hebp2;Ptgis;Cycs;Hrg;Cyp2c29;Cyp2c55;Cyp4f15;Pgrmc1;Cyp1b1;Cyp20a1;Pgrmc2;Hebp1;Cyp2j5;Cyp2c40;Cyp2c68;Cyp2j6;Cyp2c23;Nos1;Tdo2;Eif2ak1;Suox;Cyp2u1;Cyp8b1;Cyp2d11;Cyp3a11;Nos2;Hccs;Cyp27a1;Cyb5b;Cyp2d10;Cyp2c38;Cyp2c50;Mmut;Cyp2e1;Mmachc;Cat;Cyp2c54;Cyp4v3;Tpo;Cyp4a10;Lmbrd1;Fech;Cyp7b1;Nox4;Cyp26a1;Cyp3a25;Cyp4a14;Cyp2c67;Cyp1a2;Cyp4a12b;Cyp2d9;Cyp4a12a
peroxisomal membrane	peroxisomal membrane;microbody membrane	Pex12;Pex16;Cav1;Pex11b;Atad1;Nbr1;Pex19;Dhrs4;Arf1;Pex5;Pex14;Mgst1;Pex11a;Pex13;Pex3;Cat;Decr2;Pxmp4;Acox1;Pnpla8;Abcd3;Acsl1;Slc27a2
tumor necrosis factor production	tumor necrosis factor production;tumor necrosis factor superfamily cytokine production;regulation of tumor necrosis factor superfamily cytokine production;regulation of tumor necrosis factor production	Irak3;Syk;Ptprc;Slamf9;Il23a;Oas2;Nod1;Ptpn6;Cd36;H2-M5;Il10;Tlr1;Arrb2;Lilra5;Cd14;Cyba;Hsf1;Sash3;Gas6;Fcer1g;H2-T10;Oas1g;Csf1r;Oas1b;Arhgef2;Tlr6;Arid5a;Cd2;Lbp;C5ar2;Rigi;Tyrobp;Ptger4;Cactin;Wdr83;Ptpn22;Vsir;Cd84;Trim30a;Trem2;Plcg2;Lrrk2;Sirpa;Ptprj;Oas1a;Elf4;Card9;Stat3;Nlrc3;Thbs1;Lilrb4a;Gpr18;H2-T22;Oas3;Setd4;Syt11;Rara;H2-Q4;Arfgef2;Ifng;Mmp8;Ticam1;Dicer1;Tbc1d23;Tgfb1;Tnfrsf8;Ly96;Havcr2;Ghrl;Zfp36;Pycard;Ripk2;Pik3r1;Il4;Fcgr2b;Ager;Acp5;Cybb;Tlr2;Mavs;Frmd8;Cd300ld;Mapk14;Adam8;Cd274
arachidonic acid epoxygenase activity	arachidonic acid epoxygenase activity;arachidonic acid monooxygenase activity	Cyp2c29;Cyp2c55;Cyp4f15;Cyp2j5;Cyp2c40;Cyp2c68;Cyp2j6;Cyp4a31;Cyp2c23;Cyp2c38;Cyp2c50;Cyp2e1;Cyp2c54;Cyp4a10;Cyp4a14;Cyp2c67;Cyp4a12b;Cyp4a12a;Cyp4a32
type II interferon production	type II interferon production;regulation of type II interferon production	Tyk2;Il23a;Gadd45g;Tcirg1;Il10;Slc11a1;Cd14;Tnfrsf13c;Sash3;Gas6;Runx3;Arid5a;Cd2;Il12rb1;Ripk3;Cd160;Cd27;Nfkbiz;Ddit3;Abl1;Irf8;Scrib;Tnfsf9;Gimap3;Pdcd1lg2;Ptpn22;Slamf6;Vsir;Gimap5;Itk;Sirpa;Il12a;Il1rl1;Lta;Laptm5;Nlrp6;Lilrb4a;Hras;Cd274;Isg15;Rara;H2-Q4;Zfp683;Pglyrp1;Cd40lg;Txk;Carmil2;Havcr2;Pycard;H2-M3;Ripk2
regulation of metal ion transport	regulation of metal ion transport;regulation of monoatomic ion transport	Actn2;Dpp6;Coro1a;Atp2b2;P2rx7;Kcnip4;Thy1;Bax;Fcrl5;Stimate;Cxcl1;Gck;Ptpn6;Nos3;Htt;Cacna1d;Arrb2;Lilra5;Gramd2a;Lgals3;Cyba;Kcnq1;Ms4a1;Spg11;Mllt6;Jak3;Vdr;Myo5a;Cxcl11;Atp2b4;Tspan18;Cd19;Bcl2;Slc9a1;Slc8a1;Pik3cg;Spink1;Pdgfb;Pln;Agrn;Akt1;Kcnab3;Kcnj2;Ahnak;Plcg1;Dmpk;Lcn2;Rangrf;Scn5a;Icam1;Abl1;Selenon;Plcb4;Flna;Cacnb1;Gnb5;Gimap3;Clec4b1;Ano6;Chd7;Trpv2;Ppp3cc;Ptpn22;Cd84;Cacnb3;Nkain1;Trem2;Gimap5;Ikbkb;Cacnb4;P2rx1;Zfas1;Plcg2;Gnb2;Kif5b;Nedd4l;Kcnip1;Tcirg1;Atpsckmt;Kcnj5;Nherf2;Antkmt;Mtor;Stk39;Lyn;Galr2;Homer3;Pml;Shank3;Pxk;Vmp1;Lime1
regulation of lymphocyte differentiation	regulation of lymphocyte differentiation;regulation of T cell differentiation	Syk;Ptprc;Klhl25;Il23a;Cd44;Ptpn6;Il10;Spi1;Nckap1l;Ctla2a;Sash3;Gas6;Actl6a;Runx3;Mmp14;Prkdc;Jak3;Pf4;Socs1;Ikzf3;Il15;Tcf7;Sos2;Arid1a;Zeb1;Nfam1;Shb;Zfp608;Cd27;Nfkbiz;Inpp5d;Drosha;Ambra1;Abl1;Tnfsf9;Ap3d1;Gimap3;Zc3h8;Tbx21;Vsir;Gimap5;Zbtb16;Il7;Mettl3;Fancd2;Il12a;Adam8;Itpkb;Tespa1;Irf1;Socs5;Smarcd2;Lilrb4a;Mdk;Flt3l;Slamf8;Card11;Fbxo7;Zbtb7b;Il2ra;Rara;Egr3;Smarcd3;Smarca4;Ifng;Zfp683;Stat5a;Pglyrp1;Dicer1;Tgfb1;Carmil2;Cdkn2a;Lck;Smarcb1;Il4i1b;Zmiz1;Ripk2;Sox13;Actb;Pcid2;Sart1;Il27
interleukin-6 production	interleukin-6 production;regulation of interleukin-6 production	Pou2f2;Irak3;Syk;Mbp;Unc93b1;P2rx7;Grk2;Nod1;Aif1;Ptpn6;Cd36;Il10;Tlr1;Arrb2;Pou2af1;Nckap1l;Il17d;Lilra5;Cyba;Inava;Gas6;Fcer1g;Arhgef2;Bank1;Tlr6;Arid5a;Lbp;C5ar2;Rigi;Tyrobp;Inpp5d;Tnfsf9;Wdr83;Ptpn22;Cd84;Trim30a;Trem2;Il6ra;Plcg2;Sirpa;Klf2;Prg4;Elf4;Rela;Socs5;Card9;Laptm5;Stat3;Nlrc3;Lilrb4a;Il17rc;Setd4;Syt11;Ifng;Ticam1;Il16;Cd200r1;Tbc1d23;Tgfb1
release of sequestered calcium ion into cytosol	release of sequestered calcium ion into cytosol;negative regulation of sequestering of calcium ion;regulation of sequestering of calcium ion;sequestering of calcium ion	Ptprc;Coro1a;P2rx7;Thy1;Bax;Fcrl5;Ptpn6;Itpr3;Trpm2;Htt;Cyba;Tpcn2;Myo5a;Cxcl11;Cd19;Slc8a1;Pln;Htr2c;Plcg1;Ddit3;Abl1;Selenon;Plcb4;Flna;Cherp;Clec4b1;Chd7;Ccl21b;Plcb3;Plcg2;Xcl1;Plch2;Lyn;Plcb2;Lime1;Cacna1s;Ccl21a
regulation of tyrosine phosphorylation of STAT protein	regulation of tyrosine phosphorylation of STAT protein;tyrosine phosphorylation of STAT protein	Socs3;Il23a;Hcls1;Hsf1;Fgfr3;Csf1r;Socs1;Il15;Traf3ip1;Inpp5f;Osm;Pecam1;Ptger4;Pibf1;Erbb4;Hpx;Il6ra;Il12a;Parp14;Lyn;Irf1
positive regulation of leukocyte proliferation	positive regulation of leukocyte proliferation;positive regulation of mononuclear cell proliferation;positive regulation of lymphocyte proliferation	Syk;Tyk2;Ptprc;Coro1a;Cd55;Il23a;Ccdc88b;Aif1;Rac2;H2-M5;Vav3;Il34;Tcf3;Itgal;Nckap1l;Icosl;Tnfrsf13c;Ptk2;Sash3;Jak3;H2-T10;Csf1r;Tnfrsf4;Il15;Bcl2;Il12rb1;Cd55b;Csf1;Rasal3;Tnfsf9;Pdcd1lg2;Ptpn22;Csf2ra;Spta1;Il7;Il12a;Gpr183;Xcl1;Zfp335;Lyn;Cdkn1a;Mapk3;Ocstamp;Prkcq;Kitl;H2-T22;Flt3l;Card11;Cd274;Il2ra;H2-Q4;Cd38;Ifng;Ticam1;Cd80;Stat5a;Btnl2;Slc4a1;Cd40lg;H2-DMb2;Carmil2;Havcr2;H2-DMb1;Pycard;Ripk2;Nfatc2
regulation of adaptive immune response	regulation of adaptive immune response;regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	Tyk2;Ptprc;Cd55;P2rx7;Kmt5c;Pms2;Il23a;Cd44;Ptpn6;H2-M5;Nckap1l;Slc11a1;Tnfrsf13c;Sash3;Fcer1g;Hmces;Jak3;Pkn1;H2-T10;Pf4;Arid5a;Il12rb1;Cd55b;Ripk3;Cd160;Parp3;Nfkbiz;Cr2;Was;Pagr1a;Gimap3;Tbx21;Vsir;Trem2;Gimap5;Fcer2a;Irf7;Samsn1;Hpx;Muc4;Trp53bp1;Il12a;Xcl1;Il1rl1;H2-T24;Fcgr1;Alox15;Irf1;Adcy7;Lta;Socs5;Card9;Prkcq;Lilrb4a;Shld2;H2-T22;Stat6;Cd274;Nsd2;Zbtb7b;Traf2;H2-Q4;Ifng;Cd80;Mill1;Pla2g4a;Mill2;Tgfb1;Skap1;H2-T26;Fut7;Havcr2;Il4i1b;Pycard;H2-M3;Ripk2;Il27;Il4;Fcgr2b;Ager;Map3k7;Klrd1;Nfkbid;Ulbp1;Foxp3;Malt1
cholesterol metabolic process	cholesterol metabolic process;secondary alcohol metabolic process;sterol metabolic process	Acadvl;Mbtps1;Hdlbp;Sc5d;Qki;Cyb5r3;Ces1f;Erlin2;Dgat2;Lepr;Pmvk;Fmo5;Hmgcs1;Pip4p1;Por;Msmo1;Ces1e;Lipa;Ldlrap1;Ces1a;Cln8;Sec14l2;Pctp;Ces1d;Cyp27a1;Ttc39b;Pon1;Scp2;Sult2a8;Hmgcs2;Stard4;Acadl;Cat;Fdx1;Apob;Sult2b1;Prkaa2;Ephx2;Fech;Cyp7b1;Lipc;Aplp2;Hsd17b7;Insig2;Mttp;Npc1;Lpcat3;Idh3g;Idh3b;Idh1;Cyb5r2;Erg28;Cyp26a1
regulation of phagocytosis, engulfment	regulation of phagocytosis, engulfment;regulation of membrane invagination;positive regulation of phagocytosis, engulfment;positive regulation of membrane invagination	Siglece;Cd36;Nckap1l;Gata2;Stap1;Lbp;Ano6;Abca7;Trem2;Rab31;Plcg2;Fcgr1;Alox15
RNA destabilization	RNA destabilization;mRNA destabilization;positive regulation of mRNA catabolic process	Zfp36l1;Mettl14;Caprin1;Lsm1;Exosc8;Ago2;Hnrnpd;Syncrip;Csde1;Mex3d;Pabpc1;Alkbh5;Pum1;Paip1;Zc3h12d;Celf1;Tut7;Hnrnpu;Dhx9;Cpeb3;Patl1;Tnfrsf1b;Tnrc6b;Cnot6l;Exosc2;Tob1;Rbm24;Fto;Qki;Zc3hav1
alpha-beta T cell proliferation	alpha-beta T cell proliferation;regulation of alpha-beta T cell proliferation	Syk;Tyk2;Ptprc;Cd55;Btla;Il23a;Cd44;H2-M5;Myc;H2-T10;Dock2;Il15;Cd55b;Rasal3;Ptpn22;Vsir;Xcl1;Elf4;Irf1;Prkcq;Lilrb4a;H2-T22;Card11;Cd274;Zbtb7b;Il2ra;H2-Q4;Cd80;Mapk8ip1
regulation of RNA stability	regulation of RNA stability;regulation of mRNA stability	Trdmt1;Caprin1;Lsm1;Apobec1;Nsun2;Exosc8;Ago2;Dkc1;Hnrnpd;Npm1;Sgms1os1;Syncrip;Csde1;Fus;Mex3d;Pabpc1;Fastkd3;Alkbh5;Apex1;Zc3h14;Fastkd2;Pum1;Hnrnpa0;Paip1;Cacng7;Dazl;Zc3h12d;Celf1;Tut7;Hnrnpu;Dhx9;Srsf1;Hnrnpc;Cpeb3;Patl1;Axin2;Ptbp1;Tnfrsf1b;Tnrc6b;Cnot6l;Exosc2;Pum2;Naf1;Cirbp;Tob1;Rbm24
positive regulation of adaptive immune response	positive regulation of adaptive immune response;positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	Tyk2;Ptprc;Cd55;P2rx7;Kmt5c;Pms2;Il23a;Cd44;H2-M5;Slc11a1;Tnfrsf13c;Sash3;Fcer1g;Hmces;H2-T10;Arid5a;Il12rb1;Cd55b;Nfkbiz;Pagr1a;Gimap3;Tbx21;Trem2;Gimap5;Fcer2a;Hpx;Trp53bp1;Il12a;Xcl1;H2-T24;Fcgr1;Lta;Card9;Prkcq;Shld2;H2-T22;Stat6;Cd274;Nsd2;Traf2;H2-Q4;Ifng;Mill1;Pla2g4a;Mill2;Tgfb1;Skap1;H2-T26;Pycard;H2-M3;Ripk2
nucleoside bisphosphate biosynthetic process	nucleoside bisphosphate biosynthetic process;ribonucleoside bisphosphate biosynthetic process;purine nucleoside bisphosphate biosynthetic process	Acly;Mlycd;Dlat;Papss2;Vdac1;Acat1;Pdk4;Pdk2;Pdk1;Acot7;Acsl4;Slc25a42;Pdha1;Slc25a16;Dld;Mmut;Pank3;Acsl6;Pdhb;Pank1;Acsl1
response to interferon-beta	response to interferon-beta;cellular response to interferon-beta	Traf3ip3;Ifi207;Ikbke;Oas1g;Acod1;Oas1b;Mndal;Ifi213;Ifi206;Ifi203;Htra2;Ifi208;Ifitm1;Ndufa13;Ifi209;Aim2;Ifit3;Xaf1;Shfl;Oas1a;Ifi214;Irf1;Gm5431
RNA splicing, via transesterification reactions	RNA splicing, via transesterification reactions;RNA splicing, via transesterification reactions with bulged adenosine as nucleophile;mRNA splicing, via spliceosome	Tra2b;Celf5;Puf60;Gemin7;Cwc15;Rbmx;Dazap1;Hnrnpm;Hnrnpa1;Snrpb2;Eftud2;Hnrnpul2;Txnl4a;Htatsf1;Gemin8;Sap18b;Srsf4;Gm7324;Nsrp1;Rbm22;BC005624;Psip1;Lsm2;Mbnl1;Rbm4b;Mfap1a;Prpf38a;Hnrnpul1;Rbm7;Cwc22;Prmt7;Snw1;Rbm47;Prpf19;Rbm15;Khdrbs3;Srsf10;Srpk2;Bud31;Qki;Wtap;Sf3a3;Ncbp2;Rbm41;Prpf40a;Cwc25;Wdr77;Mettl14;Upf3a;Clns1a;Eif4a3;Rbm17;Ik;Hnrnpa2b1;Zcrb1;Bcas2;Slu7;Txnl4b;Rbm15b;C1qbp;Prpf31;Ctnnbl1;Plrg1;Npm1;Wbp4;Eif4a3l1;Eif1;Prdx6;Rbmx2;Hnrnpk;Rnpc3;Larp7;Snu13;Cdc5l;Khdrbs1;Magoh;Strap;Akr1c6;Ncl;Snip1;Celf1;Cdc40;Rest;Aqr;Syf2;Prpf6;Snrpg;Hnrnpu;Dhx9;Isy1;Prpf18;Scaf11;Srsf1;Sap18;Bud13;Hnrnpc;Ptbp1;Smu1;Cdc5lrt4;Srsf3;Ptbp3;Cirbp;Hnrnpl;Mbnl2;Rsrc1;Rbm24
disulfide oxidoreductase activity	disulfide oxidoreductase activity;protein-disulfide reductase activity	Txnrd1;Tmx4;Tmx2;Tmx1;Qsox2;Pgk1;Pdia5;Txn2;Txndc17;Txndc12;Txnl1;P4hb;Pdia3;Ero1a;Txnrd3;Dnajc10;Gsto1;Tmx3;Glrx2;Pdia6;Pdia4;Txndc5;Selenot;Gsr;Ero1b;Chchd4
regulation of mRNA catabolic process	regulation of mRNA catabolic process;mRNA catabolic process;RNA catabolic process	Rbm47;Fto;Taf15;Qki;Zc3hav1;Nbas;Zfp36l1;Mettl14;Upf3a;Eif4a3;Caprin1;Lsm1;Apobec1;Exosc8;Ago2;Hnrnpd;Npm1;Syncrip;Csde1;Eif4a3l1;Fus;Mex3d;Pabpc1;Fastkd3;Alkbh5;Apex1;Zc3h14;Fastkd2;Pum1;Hnrnpa0;Paip1;Hnrnpab;Cacng7;Dazl;Magoh;Zc3h12d;Celf1;Tut7;Hnrnpu;Dhx9;A1cf;Srsf1;Hnrnpc;Cpeb3;Patl1;Axin2;Ptbp1;Tnrc6b;Cnot6l;Exosc2;Pum2;Cirbp;Tob1;Rbm24;Ncbp2;Smg6;Exosc6;Eif3e;Skic8;Cnot9;Ago4;Nudt12;Gspt1;Etf1;Smg8;Snd1;Mtrex;Trdmt1;Nsun2;Dkc1;Sgms1os1;Zpr1;Grsf1;Exosc1;Lrpprc;Tnfrsf1b;Naf1
