representative	grouped_terms	genes
DNA-binding transcription activator activity, RNA polymerase II-specific	DNA-binding transcription activator activity, RNA polymerase II-specific;DNA-binding transcription activator activity	Nfkb1;Hsf4;Mtf1;Irf2;Nr4a2;Mef2d;Nr1h4;Plagl2;Klf13;Fli1;Mlxip;Zfp629;Ppara;Hmga2;Carf;Tef;Srebf1;Pbx3;Zfp948;Creb1;Nfyc;Zfp473;Zbtb17;Ctcfl;Meis2;Tfcp2;Tcf3;Nfat5;Elk4;Mlxipl;Glis1;Elk3;Zfp595;Smad3;Tcf7l2;Tead1;Etv6;Mafg;Stat4;Zfp445;Klf15;Pax5;Ebf1;Meis1;Arnt2;Klf10;Esrra;Zfp628;Ovol2;Dmtf1;Zfp40;Rreb1;Zfp467;Cebpe;Csrnp1;Zfp26;Hivep2;Foxk2;Gata2;Zfat;Hsf1;Zfp788;Zfp384;Tcf12;Zfp639;Zfp143;Elf1;E4f1;E2f2;Prdm16;Hoxd3;Nr6a1;Zfp131;Six5;Nfe2l2;Mkx;Zfp982;Kmt2d;Klf1;Ubp1;Zfp605;Nr1i2;Mga;Zfp786;Creb5;Irf6;Dbp;Pparg;Klf7;Gata1;Lef1;Cdc5lrt4;Mef2a;Zfp819;Sox30;Pou4f1;Zfp113;Mybl2;Tcf4;Gmeb2;E2f4;Pou1f1;Nrf1;Onecut2;Zscan2;Hnf1a;Myb;Foxa2;Nfib;Ncoa3;Tfec;Bach1;Nfix;Zfx;Runx2;Prdm2;Rfx5;Rbpj;Zfp574;Mecom;Foxo3;Zeb2;Nr5a2;Mitf;Cdc5l;Bcl11b;Zbed4;Nfia;Esrrb;Zfp62;Irx3;Hoxa7;Hoxb3;Hoxc4;Hinfp;Cebpb;Creb3l2;Scx;Tfdp1;Atf6;Ar;Zfp395;Pbx1;Satb2;Tead4;Runx1;Hsf2;Zic1;Onecut1;Pbx2;Prrx1;Stat6;Klf4;Etv1;Ddit3;Nr1i3;Ctcf;Zfp457;Zfp523;Zfp658;Foxj3
NADH dehydrogenase complex assembly	NADH dehydrogenase complex assembly;mitochondrial respiratory chain complex I assembly	Ndufa5;Ndufb7;Ndufa3;Ndufa12;Acad9;Ndufs3;Ndufb1;Ndufa10;Ndufs2;Ndufa11;Ndufa2;Ndufab1;Oxa1l;Ndufs8;Ndufb3;Ndufaf2;Ndufa13;Ndufa6;Ndufs4;Ndufs7;Ndufb11;Lyrm2;Ndufaf1;Ndufaf8;Dmac1;Ndufa8;Ndufb2;Ndufb10;Ndufc1;Tmem126b;Ndufab1-ps;Ndufc2;Ndufs5;Ndufb8;Ndufa9;Ndufb9;Ndufa1;Ndufs6;Ndufb5;Ndufb6
organic acid biosynthetic process	organic acid biosynthetic process;carboxylic acid biosynthetic process	Mgst3;Scd3;Akr1c14;Glul;Mri1;Gls;Psph;Rdh16;Cyp8b1;Acot7;Chst14;Erlin1;Lta4h;Apoc1;Hacd2;Kynu;Aldh1a1;Scd1;Abhd3;Stard4;Gamt;Qki;Abcd3;Aldh8a1;Upb1;Hao1;Pnpla8;Apoa5;Mtap;Abat;Lipc;Gstp1;Ilvbl;Sdsl;Apoc3;Fads2;Erlin2;Cyp4a10;Bhmt1b;Ndufab1;Dhrs9;Degs1;Rdh16f2;Cd74;Hacd1;Eif6;Cyp2c23;Gulo;Apoa4;Pah;Kmo;Fabp5;Cyp4a14;Otc;Acmsd;Acsbg1;Agt;Csad;Rbp1;Mif;Decr2;Scd2;Cbr4;Sephs1;Rdh1;Lpl;Aasdhppt;Ceacam2;Cbs;Pecr;Acox2;Ces1c;Adi1;Slc27a5;Rdh10;Prxl2b;Mlycd;Acadvl;Thnsl2;Ceacam1;Ass1;Bhmt;Pdk4;Abcd2;Rgn;Rdh9;Acadl;Hsd17b10;Elovl2;Akr1a1;Elovl5;Cyp4a31;Fads1;Hsd17b12;Gstm7;Akr1b1;Insig2;Dhfr;Ptges3;Ldha;Abhd2;Got2;Gsto1;Acsf3;Park7;Agxt;Gstm4;Prkag3
GTP binding	GTP binding;guanyl nucleotide binding;guanyl ribonucleotide binding	Srprb;Gfm1;Arl6;Arl5b;Rasl11b;Rraga;Rheb;Gucy2c;Thg1l;Ran;Srp54b;Gtpbp10;Gnai3;Srpra;Ralb;Anxa6;Rap2c;Rabl3;Gimd1;Rab30;Rap2b;Iigp1;Drg2;Rab14;Rap1b;Septin3;Kras;Arf5;Gna13;Rab12;Rab6a;Rhoq;Rp2;Septin7;Gbp2;Tuba1c;Opa1;Rab21;Septin2;Rab1a;Arf6;Rala;Hsp90ab1;Tuba4a;Fkbp4;Gbp5;Rab9;Rab19;Rab43;Arl5a;Gucy1a1;Suclg2;Rac1;Sar1b;Drg1;Arf1;Rab22a;Gimap1;Rab5c;Ehd1;Gnl3l;Rab11b;Rhoc;Glud1;Tubb4a;Rab5b;Arhgap35;Rab5a;Eef2;Gnai2;Rhog;Tubb4b;Rhou;Tubb2b;Rhoa;Rhob;Cdc42;Gch1;Arl11;Rab2a;Rab32;Rab8a;Rab42;Rab10;Tufm;Tubb5;Arl4a;Hras;Tubb2a;Rab18;Rhod;Ola1;Ak3;Tuba1a;Tuba1b;Arl1;Nme1;Rab1b;Eef1a1;Rab7;Eif2s3x;Arl8b;Arf4;Arf3;Rab11a;Prps2;Nme2;Suclg1
removal of superoxide radicals	removal of superoxide radicals;cellular response to oxygen radical;cellular response to superoxide;response to superoxide;response to oxygen radical	Cd36;Fbln5;Apoa4;Ccs;Mpo;Nqo1;Sod2;Sod3;Gch1;Sod1;Dhfr;Prdx1;Prdx2
proton-transporting ATP synthase complex	proton-transporting ATP synthase complex;mitochondrial proton-transporting ATP synthase complex	Atp5pd;Atp5mc1;Atp5f1b;Atp5me;Atp5f1a;Atp5f1e;Atp5pf;Atp5mk;Atp5pb;Atp5mc3;Atp5mj;Atp5f1d;Atp5f1c;Atp5po;Atp5mf
lytic vacuole	lytic vacuole;lysosome	Srgn;Gaa;Siae;App;Ctsg;Slc37a3;Fcmr;Plekhf1;Tbc1d7;Cd68;Serpinb1a;Irgm1;Tnfaip8l2;Sphk2;Naaa;Lrrc8a;Slco2a1;Scarb2;Vps36;Dram2;Ubxn6;Chmp2a;Arsg;Hexa;Pld3;Arl8a;Ap1s1;Slc31a2;Bace1;Ap5m1;Slc35f6;Snap23;Rraga;Chmp3;H2-Q6;Rheb;Tmem150c;Hrg;Fuca2;Slc49a4;Treml4;H2-Q1;Rnaset2b;Ap1s2;Cltc;Nsg1;Anxa6;H2-Aa;Uba1;Ifi30;Tasl;Tmem97;Lgmn;Nkg7;Epdr1;Hyal1;Rab14;Hspa8;Marchf8;Tlr7;Sort1;Asah1;Calcrl;Chmp2b;Rab12;Pdgfrb;Cst7;Tmem192;Slc3a2;Hexb;Smpd1;Ccdc115;H2-D1;Tab2;Plaat3;Pcyox1;Naglu;Vamp7;Vps35;Chmp5;Hsp90ab1;Ids;Cd74;Rnaset2a;B2m;Rab9;H2-Ab1;Pip4p1;Tmem106b;Plekhm1;Mfsd12;Tfe3;Atp6v0d1;Map1lc3a;Man2b2;Psen1;Slc30a4;Vps26a;Ncstn;Slc15a3;Slc11a2;Lamtor4;Bcl10;Capn2;Ppt1;H2-Eb1;Fuca1;Scarb1;Akr1b7;Glmp;H2-T22;Psap;Mpo;Ctsh;Seh1l;Ctss;Lmbrd1;Chmp6;Tmem9;Tmbim1;Laptm4b;Lamtor5;Mpeg1;Slc66a1;Sult1c2;Calr;Slc48a1;Grn;Vma21;Ftl1;Marchf2;Cxcr2;Gla;Prf1;Tmem9b;Litaf;Chmp4b;Ctsd;Atp6ap2;Rnf13;Acp5;Map1lc3b;Itm2c;Lipa;Slc39a8;Npc2;Chid1;Sqstm1;Sod1;Cd164;Atp6v1g1;Gm2a;Lamtor1;Cxcr4;Laptm4a;M6pr;Atp6v1a;Ifitm3;Ppt2;Rab7;Ctsz;Vamp8;Creg1;Akr1b1;Ifitm2;Lamp1;Mfsd1;Ctsc;Ggh;Arl8b;Ctsl;Fth1;Ctsb;Prdx6;Lamp2;Gabarap;Mreg;Tmem59;Lamtor2
translation factor activity, RNA binding	translation factor activity, RNA binding;translation regulator activity, nucleic acid binding;translation regulator activity	Eif1b;Eif4e2;Eif3l;Eif4g2;Eif3c;Mtrfr;Cpeb2;Eif4e;Eif5a2;Eif6;Eif2s2;Eif3i;Eif2s1;Eif3d;Eef1b2;Denr;Eef1g;Eif3m;Tsfm;Eef2;Eef1d;Mrpl58;Eif1a;Eif1;Tufm;Eif5a;Eif3f;Eif3k;Eef1a1;Eif2s3x;Eif3h;Eif4h;Eif3e;Eif1ax;Purb;Eif4ebp1;Pcbp1;Serbp1;Rack1;Nhlrc1;Cnbp;Rps14;Rps27l;Rpl10-ps3;Dhfr;Rps9
DNA-binding transcription repressor activity, RNA polymerase II-specific	DNA-binding transcription repressor activity, RNA polymerase II-specific;DNA-binding transcription repressor activity	Tbx15;Nfkb1;Hsf4;Cc2d1b;Zfp970;Sox6;Foxp4;Zeb1;Rorc;Pou6f1;Ppara;Zkscan3;Zbtb20;Zfhx3;Zfp976;Tcf3;Hes6;Mlxipl;Glis1;Elk3;Zfp595;Crem;Etv6;Zbtb25;Zfp746;Zbtb24;Nfx1;Bhlhe40;Zfp950;Esrra;Zbtb16;Ovol2;Hivep1;Deaf1;Zfp692;Myef2;Zbtb21;Foxk2;Max;Mnt;Hsf1;Zfp958;E4f1;Foxp2;Bhlhe41;Prdm16;Zfp869;Zfp131;Foxp1;Mkx;Mypop;Atf7;Sox13;Zfp219;Pparg;Lef1;Ylpm1;Etv3;Zfp148;Lrrfip1;Zfp819;Zfp281;Sox30;Nr1d2;Prdm5;Pou4f1;Zfp442;Zfp433;Tfec;Bach1;Prdm2;Sall1;Zbtb49;Zfp90;Zfp512b;Foxo3;Zeb2;Bach2;Zfp3;Nr2f1;Mlx;Zc3h8;Smad3
rhythmic process	rhythmic process;circadian rhythm	Scaper;Dpyd;Dyrk1a;Ptn;Rora;Nlgn1;Phlpp1;Per1;Prkg2;Sin3a;Usp2;Per2;Rorc;Ciart;Pspc1;Ppara;Cul4a;Atg7;Pde4d;Tef;Srebf1;Mybbp1a;Crtc1;Creb1;Btrc;Crebbp;Btbd9;Zfhx3;Kmt2a;Gsk3b;Cipc;Kat2b;Per3;Thrap3;Hdac1;Cntnap2;Ogt;Nampt;Setx;Crem;Mycbp2;Agrn;Tnfaip6;Noct;Ntrk3;Sfpq;Bhlhe40;Klf10;Kdm5b;Inhba;Usp7;Timeless;Prkcg;Impdh2;Huwe1;Col6a1;Bdnf;Kdm2a;Kcnd2;Atp1a3;Kat5;Cdk5;Fbxw7;Csnk1d;Mettl3;Hdac3;Bhlhe41;Cyp7b1;Bmal2;Mapk8;Srrd;Rock2;Dbp;Htr7;Pparg;Ptprn;Ep300;Ddx5;Plekha1;Rbm4b;Gabrb3;Csnk1e;Nr1d2;Sirt1;Grin2b;Ntrk1;Fbxl17;Ezh2;Ces1d;Ncor1;Spsb4;Enox2;Foxo3;Mtnr1a;Prmt5;Cry2;Prkaa2;Fxr1;Casp1
peroxisome	peroxisome;microbody	Ddo;Acad11;Pex11a;Tkt;Fis1;Eci3;Amacr;Acot4;Pex11b;Serhl;Isoc1;Aldh3a2;Acsl6;Dhrs4;Idi1-ps1;Idi1;Nudt12;Vim;Pex13;Abcd3;Hao1;Pnpla8;Idh2;Pex7;Hmgcl;Phyh;Pex16;Plaat3;Ephx2;Atad1;Rida;Dhrs7b;Hspd1;Acbd5;Arf1;Lonp2;Scp2;Decr2;Idh1;Acsl1;Hsdl2;Pex11g;Pecr;Acox2;Nudt19;Crat;Tmem135;Ide;Mlycd;Cat;Hsd17b4;Fabp1;Mgst1;Abcd2;Urah;Gstk1;Ech1;Crot;Sod1;Mtarc2;Ehhadh;Pxmp2;Prdx1;Agxt;Prdx5
axonogenesis	axonogenesis;axon development	Tnr;Ist1;Adarb1;Cyfip1;Adam17;Taok2;Stxbp5;Raph1;C9orf72;Clasp2;Diaph2;Nr4a2;Smn1;Arhgap32;Ilk;Ulk1;Ptk2;Sin3a;Lrp4;Epha6;Tbce;Megf9;Als2;Efna3;Atg7;Pip5k1c;Creb1;Sema6a;Fgfr3;Epha5;Ank3;Abl1;Ifrd1;Ulk2;Trak1;Gsk3b;Alcam;Ntf3;Ext1;Cntnap2;Col25a1;Lama5;Dab1;Cntn5;Dixdc1;Neo1;Tenm2;B4galt5;Apbb2;Braf;Stk25;Mycbp2;Macf1;Syngap1;Apc;Agrn;Atp8a2;Ctnna2;Ntrk3;Hdac6;Sema4a;Kalrn;Sema4g;Szt2;Trak2;Usp33;Vangl2;Nrdc;Mark2;Ark2c;Dvl1;Sema4b;Tctn1;Tsku;Bdnf;Numb;Cdk5;Sema3e;Spg11;Golga4;Prkca;Gdi1;Prkg1;Limk1;Ntn4;Artn;Ccr5;Cttn;Robo1;Smurf1;Lrtm1;Epha3;Nova2;Mapk8ip3;Sema5b;Apbb1;Megf8;Foxp1;Vegfa;Dock7;Dst;Tsc2;Actl9;Dnm2;Lrp2;Fgfr2;Dip2b;Plxnb1;Kif5b;Unc5d;Klf7;Cntnap1;Ep300;Ache;Disc1;Sema4f;Kif5a;Trim46;Robo2;Cdh4;Hspg2;Plxna4;Map1b;Nrcam;Ndel1;Cacna1a;Unc5c;Dcc;Ntrk1;Celsr3;Nfib;Efnb3;Nfix;Kifbp;Stk11;Afg3l2;Epha4;Prickle1;Gli3;Sptbn4;Auts2;Lama2;Crppa;Anapc2;Zeb2;Ephb1;Nexn;Ptn;Grm7;Nrg1;Tbc1d24;Zpr1;Scarf1;Plp1;Mtr;Cers2;Inpp5f;Fignl2;Kremen1
regulation of coagulation	regulation of coagulation;regulation of hemostasis;regulation of blood coagulation;negative regulation of blood coagulation;negative regulation of hemostasis;negative regulation of coagulation;negative regulation of wound healing	Hrg;Plau;Kng1;Plat;Adtrp;Pdgfb;Pdgfra;Tspan8;Tmx1;C1qtnf1;Thbd;Plaur;Serping1;Cd36;S100a9;Cd9;Klkb1;Psen1;Fga;Serpinf2;Psen2;Anxa5;Vtn;Cpb2;Ceacam1;Serpinc1;Serpine2;Fgb;Plg;Enpp4;Fgg;F2;Apoh;Apoe;Prdx2;Vkorc1;F12;Crk;Pten;Cldn3
microtubule organizing center organization	microtubule organizing center organization;centrosome cycle	Ccdc57;Pcm1;Cdk11b;Kif3a;Clasp2;Cep85;Xpo1;Ckap5;Cep250;Cep120;Gcc2;Ppp1r12a;Dctn1;Ccnf;Kat2a;Kat2b;Ccp110;Uvrag;Ccnl1;Cntrob;Gen1;Arhgef10;Pde4dip;Haus8;C2cd3;Cep131;Haus5;Spice1;Cep63;Usp33;Mark4;Haus1;Cep44;Cenatac;Odf2;Pkhd1;Pdcd6ip;Brca2;Ccdc78;Haus7;Fes;Dzip1;Cntln;Cep295;Cep68;Chek1;Mapk8;Ccdc61;Ulk4;Sdccag8;Rock2;Cep72;Ccnl2;Arl2;Sirt1;Ndel1
terpenoid metabolic process	terpenoid metabolic process;diterpenoid metabolic process;retinoid metabolic process	Akr1c14;Rdh16;Aldh3a2;Dhrs4;Cyp1a2;Hmgcs2;Aldh1a1;Sdr9c7;Aldh8a1;Lrat;Cyp2s1;Hsd17b6;Plpp6;Dhrs3;Rdh11;Cyp3a44;Dhrs9;Rdh16f2;Rbp1;Cyp2e1;Rdh1;Dhrs7;Adh1;Pecr;Cyp3a11;Rdh10;Retsat;Adh5;Rdh9;Cyp1b1;Lipa;Rdh7;Cyp3a16;Akr1b1;Rarres2;Rbp4
lysine N-methyltransferase activity	lysine N-methyltransferase activity;protein-lysine N-methyltransferase activity;protein methyltransferase activity	Setd2;Jarid2;Kmt2a;Ehmt2;Nsd3;Etfbkmt;Kmt2b;Nsd1;Dot1l;Prdm9;Kmt2c;Smyd3;Smyd2;Setd1a;Ash1l;Prdm16;Kmt5c;Kmt2d;Setd4;Mettl21a;Ehmt1;Camkmt;Setdb1;Ezh2;Eef1akmt1;Eef2kmt;Mecom;Setd1b;Eef1akmt3;Setbp1;Atpsckmt;Hemk1;Fbxo11;Sirt7;Dnmt3a;Carm1;Eed;Prmt5
respiratory chain complex IV	respiratory chain complex IV;mitochondrial respiratory chain complex IV	Cox6b2;Cox7a2l;Cox6c2;Cox5b;Uqcrc2;Cox6a2;Cox6c;Cox7b;Cox6b1;Uqcrfs1;Cox5a;Cox4i1;Cox6a1;Coa6;Cox8a;Ndufa4;Cox7a2
mitochondrial outer membrane	mitochondrial outer membrane;outer membrane;organelle outer membrane	Spart;Sh3glb1;Gk;Cox14;Bid;Mcl1;Cnp;Opa1;Vdac1;Mtx2;Snn;Atad1;Bnip3;Nme3;Cyb5r3;Kmo;Tomm5;Mtch2;Slc11a2;Coasy;Maob;Tomm20;Vat1;Slc25a46;Ptrh2;Bcl2a1d;Cyb5a;Sfxn2;Bok;Acsl1;Phb2;Hadhb;Maoa;Ass1;Mtch1;Mgst1;Rab32;Vdac2;Arg1;Bnip3l;Vdac3;Slc44a1;Tomm70a;Pgrmc1;Mtarc2;Tomm6;Bcl2a1a;Nme1;Fam210b;Tspo;Cisd1;Bnip3l-ps;Ubb;Bri3bp;Pebp1;Pink1;Tomm22;Tomm7;Ugt2b37;Acsl5;Mtx1;Eno1;Agtr1a;Ugt2b5;Nucb2;Psen1;Retsat
glutathione binding	glutathione binding;oligopeptide binding	Gsta2;Gsta5;Mmachc;Gsr;Gstm5;Gstm6;Gstm1;Mgst1;Gstm2;Gstm3;Gstm7;Gstm4
methyltransferase activity	methyltransferase activity;transferase activity, transferring one-carbon groups;S-adenosylmethionine-dependent methyltransferase activity	Trmt2a;Ftsj3;Trmt61a;Setd2;Trmt1l;Hemk1;Jarid2;Nop2;Bmt2;Tgs1;Trmt13;Fbxo11;Kmt2a;Ehmt2;Alkbh8;Mettl1;2700097O09Rik;Sirt7;Nsd3;Etfbkmt;Prdm11;Prdm10;Dnmt3a;Trmt10a;Fasn;Kmt2b;Coq3;Thumpd2;Mettl15;Nsd1;Nsun5;Prdm15;Dot1l;Ciapin1;Prdm9;Kmt2c;Smyd3;Smyd2;Mettl14;Thumpd3;Mettl25;Setd1a;Ash1l;Fdxacb1;Mtr;Mettl3;Trmt1;Smyd4;Prdm16;Kmt5c;Kmt2d;Zcchc4;Setd4;Mettl21a;Mrm1;Carm1;Trmo;Ehmt1;Camkmt;Mepce;Trmt5;Prdm5;Setdb1;Ezh2;Eef1akmt1;Eed;Eef2kmt;Comt;Mecom;Prmt5;Setd1b;Eef1akmt3;Setbp1;Atpsckmt;Mettl6;Ntmt1;Spout1;Srm;Nsun7;Mettl24;Mtfmt;Ftcd;Cad;Shmt2
killing of cells of another organism	killing of cells of another organism;disruption of cell in another organism;disruption of anatomical structure in another organism	Irgm2;Trem1;Ctsg;Cxcl14;Gbp2b;Lyz2;H2bc12;Hamp;Ccl8;Cxcl10;Hmgn2-ps;Hamp2;Hrg;Kng1;Gapdhrt2;Ccl22;Romo1;Ltf;Cxcl9;Gbp2;Gapdhrt;Clec7a;Fgl2;Gbp5;C8b;H2bc21;Gzma;Rps19;Mbl1;Camp;Cxcl12;Tusc2;Gm12250;Prf1;Arg1;Hmgn2;Rpl30;Ninj1;F2;C8g;Mbl2
sterol metabolic process	sterol metabolic process;secondary alcohol metabolic process;cholesterol metabolic process	Angptl3;Erlin1;Idi1;Hmgcs2;Apoc1;Fgf1;Stard4;Qki;Cyp51;Fech;Sult2b1;Apoa5;Lipc;Aqp8;Sult2a6;Apoc3;Erlin2;Smpd1;G6pdx;Ephx2;Hsd3b7;Pip4p1;Abcg1;Sc5d;Faxdc2;Cyb5r3;Apob;Pmp22;Apoa4;Lrp5;Apoa2;Scp2;Scarb1;Mttp;Lipo3;Ces1c;Ldlrap1;Apoa1;Cat;Acadvl;Erg28;Acadl;Pctp;Lipa;Npc2;Sec14l2;Sod1;Insig2;Apon;Fdx1;Pon1;Ebpl;Apoe;Ebp;Apof;Idh2;Idh3b;Cyp2r1;Idh1
tetrapyrrole binding	tetrapyrrole binding;heme binding	Cyc1;Cyp8b1;Cyp2c69;Cyp2c29;Cyp1a2;Cyp2d26;Hrg;Cyp2c55;Cyp4v3;Cyp2u1;Steap4;Cyp51;Fech;Cyp21a1;Thap4;Tdo2;Flvcr2;Cyp2s1;Cyp2c67;Eif2ak1;Cybb;Hpx;Cyp4a10;Hmox1;Cygb;Cycs;Cyp2c23;Gucy1a1;Cyp2d10;Cyp4a14;Cyp2r1;Cyp2j5;Cyp2e1;Mpo;Cyba;Mmachc;Cyb5a;Lmbrd1;Cyp2b10;Sdhd;Cyp2c40;Hebp1;Cbs;Cyp3a11;Slc48a1;Cat;Hebp2;Hmox2;Cyp2c68;Cyp1b1;Ambp;Mmut;Suox;Cyb561d2;Tcn2;Pgrmc1;Cyp2a12;Pgrmc2;Cyp3a16;Steap3;Prdx1
proteasome accessory complex	proteasome accessory complex;proteasome regulatory particle	Psmd7;Psmd6;Psmc1;Psme1;Psmd14;Psmd10;Psmd12;Psmd2;Psmd13;Psmc5;Psmd4;Psmd11;Adrm1;Psmc6;Adrm1b;Psmc2;Psme3;Sem1;Psmd8;Psmd3;Psmc3
carboxylic acid binding	carboxylic acid binding;organic acid binding	Apoc1;Tnfrsf11b;Gss;Sardh;Sh3glb1;Epdr1;Lrat;Tdo2;Mat2a;Ogfod3;Gstp1;Igf2r;Gclc;Hmgcl;Phyh;Yars2;Cd36;Dbt;Rida;Gsta2;Pah;Fabp5;Cyp4a14;Otc;Aldh5a1;Gsta5;Rbp1;Scp2;Egln1;Psap;Adipoq;Glud1;Folr2;Acox2;Arhgdia;Adh5;Thnsl2;Ass1;Kars1;Fabp1;Id3;Ddah1;Nme2;Slc46a1;Gldc;Grhpr;Mthfs;Gstm7;Fabp2;Alb;Dhfr;Got2;Agxt;Mthfsl;Gchfr
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o);proton-transporting ATP synthase complex, coupling factor F(o)	Atp5pd;Atp5mc1;Atp5me;Atp5pf;Atp5pb;Atp5mc3;Atp5po;Atp5mf
organelle envelope lumen	organelle envelope lumen;mitochondrial intermembrane space	Sirt5;Mix23;Aifm1;Timm23;Chchd5;Stmp1;Arl2bp;App;Cox19;Ndufb7;Triap1;Micu2;Cpox;Timm29;Uqcc2;Igf2r;Timm10;Coa4;Opa1;Cycs;Ccs;Timm13;Timm8a1;Stoml2;Trap1;Chchd10;Cox17;Rexo2;Clpb;Micu1;Bche;Prelid1;Tubb5;Sod1;Coa7;Ndufa8;Coa6;Cacybp;Chchd2;Pink1;Park7
histone H3 methyltransferase activity	histone H3 methyltransferase activity;histone methyltransferase activity	Setd2;Jarid2;Kmt2a;Ehmt2;Nsd3;Kmt2b;Nsd1;Dot1l;Prdm9;Kmt2c;Smyd3;Smyd2;Setd1a;Ash1l;Prdm16;Kmt2d;Setd4;Carm1;Ehmt1;Setdb1;Ezh2;Mecom;Setd1b;Setbp1;Kmt5c;Eed;Prmt5
ribonucleoprotein complex localization	ribonucleoprotein complex localization;regulation of ribonucleoprotein complex localization	Thoc2;Setd2;Riok2;Rbm10;Iws1;Supt6;Akap8l
response to fungus	response to fungus;defense response to fungus	Clec4e;Clec4n;Fam3a;Myd88;App;Ctsg;Clec4b1;Hamp;Spi1;Cotl1;Hamp2;Hrg;Tlr2;Gapdhrt2;Il17ra;Ltf;Gapdhrt;Nlrp10;Clec7a;Clec4a1;Clec4a2;Bcl10;Mpo;Leap2;Jagn1;Camp;Clec4d;Atg5;Gm12250;Spon2;Arg1;Rarres2;Clec4a3
peptide-lysine-N-acetyltransferase activity	peptide-lysine-N-acetyltransferase activity;histone acetyltransferase activity;peptide N-acetyltransferase activity;N-acetyltransferase activity	Kat6a;Ncoa1;Brpf1;Kat7;Kat2a;Crebbp;Kat2b;Taf1;Kat6b;Kat8;Naa40;Brpf3;Kat14;Esco1;Kat5;Mcm3ap;Tada2a;Brd1;Brca2;Oga;Msl3;Cdyl;Ep300;Naa15;Ogt;Nat8f4
proton-transporting ATP synthase activity, rotational mechanism	proton-transporting ATP synthase activity, rotational mechanism;proton channel activity	Atp5pd;Atp5f1b;Atp5me;Atp5f1a;Atp5f1e;Atp5pf;Atp6v1a;Atp5pb;Atp5f1d;Atp5f1c;Atp5po;Atp5mf;Asic5
fatty acid derivative binding	fatty acid derivative binding;fatty-acyl-CoA binding	Acot7;Hadha;Hspa8;Hmgcl;Acbd6;Acbd5;Scp2;Acadm;Acadvl;Acbd4;Acadl;Acads;Dbi
social behavior	social behavior;biological process involved in intraspecies interaction between organisms	Vps13a;Pcm1;Rptor;Eif4ebp2;Chd8;Nrxn3;Ext1;Shank3;Cntnap2;Kalrn;Cic;Dvl1;Atp1a3;Htt;Atxn1;Ulk4;Tsc2;Nlgn2;Gabrb3;Kcnq1;Shank2;Nfix
peroxisomal matrix	peroxisomal matrix;microbody lumen	Abcd3;Hao1;Pex7;Phyh;Hspd1;Lonp2;Scp2;Ide;Mlycd;Cat;Hsd17b4;Fabp1;Prdx1;Agxt;Prdx5
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit	Mrps9;Mrps12;Mrps17;Mrps11;Mrps5;Mrps23;Mrps2;Chchd1;Mrps6;Mrps28;Mrps18c;Mrps22;Mrps18a;Aurkaip1;Mrps10;Mrps15;Mrps18b;Mrpl42;Mrps21;Mrps24;Mrps31;Mrps7;Mrps33;Mrps25;Mrps16;Mrps35;Mrps14;Mrps34
protein-lipid complex	protein-lipid complex;plasma lipoprotein particle;lipoprotein particle;high-density lipoprotein particle	Apoc2l;Hp;Pla2g7;Saa4;App;Saa1;Saa2;Apoc1;Apoa5;Lipc;Apoc3;Selenos;Pcyox1;Apom;Apob;Apoa4;Apoa2;Lpl;Apoa1;Clu;Apoh;Pon1;Apoe;Dbi;Apof
L-amino acid metabolic process	L-amino acid metabolic process;proteinogenic amino acid metabolic process	Icmt;Gclc;Sdsl;Oat;Bhmt1b;Pah;Kmo;Otc;Aldh5a1;Txnrd1;Gclm;Csad;Egln1;Sephs1;Glud1;Aasdhppt;Cbs;Crtap;Adi1;Thnsl2;Ass1;Bhmt;P4hb;Nit2;Prdx4;Arg1;Ddah1;Gcsh;Amt;Cdo1;Gldc;Mthfs;Gcat;Qdpr;Pemt;Dhfr;Spr;Got2;Mpst;Park7;Agxt;Mthfsl;Pcbd1
'de novo' post-translational protein folding	'de novo' post-translational protein folding;'de novo' protein folding	Sh3glb1;Entpd5;Hspa8;Dnajc18;Cd74;Cct2;Hspa9;Sdf2l1;Hspa13;Tor2a;St13;Bag1;Dnajb12;Ptges3;Hspa1l;Selenof;Hspe1
visual learning	visual learning;associative learning;visual behavior	Ddhd2;Ctns;Ckap5;Zzef1;Ric8a;Cacna1c;Hrh2;Creb1;Chrd;Kmt2a;Tanc1;Meis2;Braf;Syngap1;Abca7;Adra1b;Hmgcr;Kit;Deaf1;Atp1a3;Cdk5;Htt;Atxn1;Tnr;Grm7;Shank3;Cntnap2;Bdnf;Slc1a2
protein tag activity	protein tag activity;molecular tag activity	Isg15;Uba52;Sumo1;Urm1;Sumo2;Fau;Ubl5;Sumo3;Ubb;Nedd8
endosome transport via multivesicular body sorting pathway	endosome transport via multivesicular body sorting pathway;multivesicular body sorting pathway	Vps36;Ubxn6;Chmp2a;Chmp3;Chmp1b2;Tmem50a;Vps4b;Snf8;Sort1;Chmp2b;Chmp5;Leprot;Vps25;Chmp6;Vcp;Laptm4b;Chmp4b;Leprotl1;Exph5
