representative	grouped_terms	genes
positive regulation of leukocyte mediated immunity	positive regulation of leukocyte mediated immunity;positive regulation of lymphocyte mediated immunity	H2-Q4;H2-T22;H2-M3;Msh2;Raet1d;Clec7a;Plcg2;H2-T23;Raet1e;Stx4a;C3;Fcgr3;H2-Q6;Cadm1;H2-Q8;Il18;Il12b;H2-T10;Vav1;Dpp4;Tap2;Tfrc;H2-T26;Itgb2;Tgfb1;Il18rap;H2-M5;Klrd1;Rsad2;H2-Q1;Rasgrp1;Sash3;Gimap5;Klrk1;Il6;Cd177;Tyrobp;Slamf6;Btk;Il1b;H2-Q7;Mr1;Cyrib;Il12a;Gimap3;Trem2;Klrc2;Trp53bp1;Ccl2;Slamf1;Klrc1;Ptprc;Fcer1g;H2-D1;Ticam2;Cd226;Ulbp1;Cd40;Cd1d2;Itgam;Spi1;Sh2d1b1;Mavs;Hfe;H2-T24;Klrc3;Xcl1;Fbxo38;Nlrp3;Mill2
positive regulation of adaptive immune response	positive regulation of adaptive immune response;positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	H2-Q4;H2-T22;H2-Ab1;H2-M3;Msh2;Raet1d;Clec7a;Ccr2;H2-T23;Cd74;Raet1e;C3;Fcgr3;H2-Q6;H2-Q8;Cd274;Il18;Il12b;H2-T10;Tap2;Tfrc;H2-T26;Tgfb1;Eif2ak4;H2-M5;Rsad2;H2-Q1;H2-DMa;Skap1;Sash3;Gimap5;Il6;Slc11a1;Btk;Il1b;H2-Q7;Mr1;Tyk2;Cyrib;Il12a;Gimap3;Jak2;Trem2;Pla2g4a;Cd44;Trp53bp1;Slamf1;Ptprc;Clec4n;Fcer1g;H2-D1;Cd226;Ulbp1;Cd40;Cd1d2;Hfe;H2-T24;Xcl1;Fbxo38;Nlrp3;Mill2
regulation of tumor necrosis factor superfamily cytokine production	regulation of tumor necrosis factor superfamily cytokine production;tumor necrosis factor superfamily cytokine production;regulation of tumor necrosis factor production;tumor necrosis factor production	Gas6;H2-Q4;Adipoq;Setd4;H2-T22;Gstp3;Clec7a;Plcg2;Ccr2;H2-T23;Fcgr3;H2-Q6;Lilrb4b;Cd274;Ltf;Il18;Il12b;Sirpa;Stat3;H2-T10;Tmem106a;Cybb;Ptpn6;Cd84;Ptpn22;Tgfb1;Vsir;Trim30a;Syk;H2-M5;H2-Q1;Oas1g;Axl;Oas1a;Rasgrp1;Arfgef2;Sash3;Nlrc3;Tlr2;Lilra5;Cyba;Il6;Arhgef2;Tyrobp;Oas3;Btk;H2-Q7;App;Thbs1;Tnfrsf1a;Ptprj;Ifngr1;Tlr4;Jak2;Il10;Trem2;Ccr5;Csf1r;Ccr7;Oas1b;Il33;Elf4;Lbp;Cd47;Cd300ld;Ccl2;Spn;Slamf1;Ptprc;Mmp8;Fcer1g;Lrrk2;Oas2;Ghrl;H2-D1;Nod1;Lilrb4a;Cd14;Slamf9
immune response-regulating cell surface receptor signaling pathway	immune response-regulating cell surface receptor signaling pathway;immune response-activating cell surface receptor signaling pathway	Mbl2;H2-Q4;Pde4b;Laptm5;Clec7a;Plcg2;C3;Bcl2;Cmklr1;H2-Q6;Lilrb4b;Klhl6;Ltf;Pde4d;Nckap1l;Themis2;Usp12;Nfam1;Fyn;Cd300a;Dab2ip;Ptpn6;Cmtm3;Prkd2;Cd3e;Rftn1;Ptpn22;Syk;Cd8a;Lgals3;Ubash3a;Klrd1;H2-Q1;Nras;Oas1g;Txk;Oas1a;Skap1;Bcl2a1d;Klrk1;Tlr2;Ms4a1;Card11;Cyba;Tnip2;Tyrobp;Skint6;Ffar2;Prkch;Prkce;Btk;Rab7b;Elf1;Prkcb;H2-Q7;Lat2;Ezr;Dgkz;Ptprj;Lipa;Tlr4;Tec;Appl2;Trem2;Lcp2;Nr1d1;Ccr7;Klrc2;Oas1b;Lbp;Cd47;Clec4e;Cblb;Lck;Blnk;Zap70;Nmi;Klrc1;Ptprc;Blk;Fosl2;Clec4n;Fcer1g;H2-D1;Rapgef1;Tril;Ticam2;Lilrb4a;Cd14;Cd226;Gcsam;Cd40;Btla;Fcmr;Cd22;Btnl9;Myo1g;Cd19;Itgam;Sh2d1b1;Cd79a;Bmx;Pawr;Tcrb;Klrc3;Nfkb1;Pram1;Cd38;Ly96;Scimp;Gata3;Kcnn4;Tespa1;Lyn;Skint3;Pigr;Clec2i;C3ar1;Mef2c;Cd79b;Klri1;Lpxn;Fyb1;Nr4a3;Pik3ap1;Naglu;Thy1;Fpr2;Fcho1;C5ar2;Icosl
purine ribonucleotide biosynthetic process	purine ribonucleotide biosynthetic process;ribose phosphate biosynthetic process;nucleotide biosynthetic process;nucleoside phosphate biosynthetic process;ribonucleotide biosynthetic process;purine-containing compound biosynthetic process;purine nucleotide biosynthetic process	Adcy6;Ndufc1;Atp5po;Ndufa9;ND6;Ndufb2;Atp5mc1;Map2k1;Ppcs;Ndufs6;Ndufa13;Ndufs4;Acat1;Ndufb5;Acsl4;Atp5pd;Pdha1;Pid1;Ndufs7;Ndufa5;Guk1;ATP6;Ndufb7;Ndufb4;Ndufb6;Bcl2l1;ND4L;Ndufab1;Npr2;Acsl6;Pdhx;Mlycd;Atp5mf;Atp6-ps;Atp5f1e;Ndufs3;ND4;Ak3;Ndufa1;Pank3;Gart;ND5;Nme1;ND1;Papss1;Atp5pf;Ndufs8;ND3;Ndufs5;Ndufv2;Ndufa11;Ndufv3;Slc25a42;Ndufa3;Ndufa8;ND2;Ndufa12;Slc25a16;Adss2;Ndufb3;Hprt1;Adk;Ndufa10;Ndufb1;Acsl1;Ldhd;Nme2;Myc;Slc4a7;Ctps1;Dut;Aspdh;Mthfd2l;Uck1;Slc52a2;Ido2;Rrm2;Dtymk;Nadk2;Kynu;Kmo;Prpsap2;Rd3;Cmpk1;Flad1;Ak4;Mtap
mononuclear cell differentiation	mononuclear cell differentiation;lymphocyte differentiation	Gas6;Sema4a;Il34;Patz1;Il15;Enpp1;H2-Ab1;Pglyrp1;Tcf7;Lepr;Igtp;Laptm5;H2-Aa;Msh2;Plcg2;Ccr2;Cd74;Il7;Mmp14;Cd83;Bcl2;Pbx1;Tmem98;Ifi204;Lilrb4b;Il18;Egr1;Tox;Nckap1l;Il12b;Stat3;Gm36723;Irf8;Nfam1;Vav1;Tcra;Apcs;Ptpn6;Inpp5d;Dpp4;Cd3e;Ifi209;Fgl2;Ppp2r3c;Ifi205;Ptpn22;Flt3l;Ifi207;Mpzl2;Tgfb1;Vsir;Relb;Syk;Cd8a;Ncaph2;Ifi203;Rsad2;Ifi213;Egr3;Zfp609;Txk;Axl;H2-DMa;Ahr;Rasgrp1;Rnf41;Cd46;Sash3;Bcl2a1d;Il11ra1;Ikzf1;Rbpj;Gimap5;Slamf9;Ms4a1;Card11;Ctsl;Il6ra;Mndal;Batf3;Il6;Jak3;Prex1;Slamf8;Slamf6;Gpr68;Btk;Sh2b3;Kat7;Ly6d;Vegfa;Il1b;Ikzf3;Il7r;Pou2af1;Dock10;Zc3h8;Mr1;Ptprj;Lipa;Il12a;Clec4g;Prtn3;Ifi211;Gimap3;Psap;Il10;Trem2;Dock11;Ccr7;Dock2;Cd44;Dll4;Smad7;Lfng;Clec4e;Pirb;Lck;Mertk;Zap70;Spn;Slamf1;Dll1;Ptprc;Fanca;Fosl2;Ifi208;Fcer1g;Tnfrsf9;Polm;Ifi206;Sfrp1;Hdac7;Trpm2;Irf2bp2;Runx1;Lmbr1l;Lilrb4a;Aqp8;Pou2f2;Itgb6;Myb;Il27;Fasn;Tsc1;Srf;Cd19;Lyl1;Spi1;Fbxo7;Fes;Rpl22;Tnfsf9;Cd79a;Nlrp3;H2-Oa;Hmgb3;Mfng;Gpr183;Pknox1;Pik3r6;Gata3;Tcirg1;Tespa1;Stat4;Lyn;Flt3;Sh3rf1;Tnfsf13b;Hs1bp3;Mef2c;Cd79b;Csf1;Irf1;Cmtm7;Pax1;Notch2;Cd1d1;Hdac9;Tshr;Foxj1;Ly9;Ppp3cb;Itpkb
cellular response to molecule of bacterial origin	cellular response to molecule of bacterial origin;cellular response to lipopolysaccharide;cellular response to biotic stimulus	Pde4b;Trim30d;Trim12a;Irgm2;Igtp;Gbp2;Gbp3;Cxcl9;Plcg2;Trim12c;Mapk3;Sash1;Prkca;Cd274;Ltf;Cd86;Pde4d;Il12b;Sirpa;Irf8;Cxcl16;Mrc1;Dab2ip;Trim30c;Tnfrsf1b;Gch1;Cd84;Tut4;Ptpn22;Ogt;Trim30a;Gbp10;Vim;Gbp6;Axl;Ahr;Cd300lb;Trim5;Stat1;Klrk1;Tlr2;Serpine1;Il6;Tnip2;Cmpk2;Prkce;Gfi1;Cxcl10;Il1b;Pdcd4;Cyrib;Il12a;Gbp5;Tlr4;Jak2;Il10;Trem2;Nr1d1;Fcgr4;Lbp;Ccl2;Mmp8;Cd180;Ticam2;Lilrb4a;Akt1;Cd14;Cd68;Tifab;Nfkbil1;Spi1;Ly86;Nlrp3;Nfkb1;Cd36;Shpk;Ly96;Scimp;Lyn;Fcgr2b;Mef2c;Ang4;Esr2;Pycard;Eme1;Clec7a;Syk;Bcl2l11;Btk;Fbh1;Txnip;Notch2
positive regulation of cell killing	positive regulation of cell killing;positive regulation of leukocyte mediated cytotoxicity	H2-Q4;H2-T22;H2-M3;Raet1d;Clec7a;H2-T23;Raet1e;H2-Q6;Cadm1;H2-Q8;Il12b;H2-T10;Vav1;Tap2;Cd5l;H2-T26;Il18rap;Syk;H2-M5;Klrd1;H2-Q1;Rasgrp1;Gimap5;Klrk1;Tyrobp;Slamf6;H2-Q7;Mr1;Cyrib;Il12a;Gimap3;Ccr5;Klrc2;Ccl2;Klrc1;Ptprc;H2-D1;Cd226;Ulbp1;Cd1d2;Itgam;Spi1;Sh2d1b1;Hfe;H2-T24;Klrc3;Mill2
regulation of T cell activation	regulation of T cell activation;regulation of leukocyte cell-cell adhesion	H2-Q4;Ildr2;H2-T22;Il15;H2-Ab1;Tcf7;H2-Eb1;H2-DMb1;Laptm5;H2-Aa;Ccr2;H2-T23;Cd74;Vcam1;Il7;Cd83;Dlg1;Tnfrsf14;Casp3;Pde5a;Pla2g5;H2-Q6;Lilrb4b;Sirpb1c;Cd274;Il18;Coro1a;Ccl21a;Cd86;Tox;Nckap1l;Il12b;Sirpa;H2-T10;Cd300a;Tnfrsf1b;Ptpn6;Dpp4;Cd3e;Fgl2;Ptpn22;Tfrc;Efnb2;Gm5150;Flot2;Tgfb1;Vsir;Fgl1;Ccl5;Syk;Lgals3;H2-M5;H2-Q1;Egr3;Zfp609;H2-DMa;Rasgrp1;Cd46;Sash3;Cd37;Igfbp2;Gimap5;Card11;Ccdc88b;Il6;Jak3;Sh2b3;H2-DMb2;Il1b;H2-Q7;Vsig4;Il7r;Zc3h8;Tyk2;Cyrib;Il12a;Clec4g;H2-Ob;Gimap3;Jak2;Ephb6;Tsc2;Ccr7;Cd44;Sftpd;Cd47;Smad7;Nck2;Dlg5;Ccl2;Cblb;Lck;Itgal;Zap70;Spn;Slamf1;Ptprc;Icos;Fanca;Tnfrsf9;Runx1;H2-D1;H2-Eb2;Lilrb4a;Glmn;Aif1;Cd1d2;Btla;Il27;Adora2a;Hfe;Tnfsf9;Pawr;Tcrb;Xcl1;Nlrp3;H2-Oa;Slfn1;Il6st;Pik3r6;Gata3;Tespa1;Sh3rf1;Tnfsf13b;Clec2i;Irf1;Cd244a;Pycard;Cd1d1;Rac2;Foxj1;Itpkb;Sirpb1b;Cd209a;Thy1;Zc3h12d;Fcho1;Il2rg;Icosl;Cd24a;Prdm1;Ccl19;Igf2;Lax1;Mdk;H2-M2;Ambra1;Bcl10;Rc3h2;Pten;Itga4;Alox5;Itgb2;Mia3;Skap1;St3gal4;Ets1;Icam1;Akt1;Ccl21e;Sele;Selp;Nr4a3;Chst2;Gcnt1
regulation of vasculature development	regulation of vasculature development;regulation of angiogenesis	Ptn;Sema4a;Rtn4;Bmper;Agtr1a;Emp2;Ccr2;Anxa3;Spred1;Htatip2;C3;Sash1;Itgax;Vash1;Prkca;Optc;Flcn;Ctsh;Stat3;Pik3cd;Itgb3;Cybb;Ngp;Acvrl1;Alox5;Dab2ip;Prkd2;Agt;Efna3;Cysltr2;Brca1;Vegfb;Pik3cg;Aqp1;Itgb2;Tgfb1;Ccl5;Sp100;Lgals3;Kdr;Nras;Add1;Smoc2;Stat1;Plxnd1;Hk2;Ago2;Serpine1;Cdh5;Emc10;Tspan18;Sparc;Sh2b3;Vegfa;Pxn;Prkcb;Cxcl10;Il1b;Mapk7;Thbs1;Tnfrsf1a;Grn;Ets1;Il10;Jak1;Btg1;Akt3;Camp;Pkm;Pml;Cysltr1;Thbs2;Ccl2;Dll1;Emilin2;Foxj2;Tie1;Amot;Ppp1r16b;Ghrl;Sema6a;Runx1;Foxc2;Chi3l1;Atp2b4;Gab1;Jcad;Cd40;Cldn5
interleukin-6 production	interleukin-6 production;regulation of interleukin-6 production	Gas6;Setd4;Laptm5;Clec7a;Plcg2;Cd74;Arrb1;Lilrb4b;Il18;Nckap1l;Sirpa;Stat3;Tmem106a;Ptpn6;Inpp5d;Cd84;Tut4;Ptpn22;Tgfb1;Tslp;Trim30a;Il18rap;Syk;Tlr8;Nlrc3;Tlr2;Il6ra;Lilra5;Cyba;Il6;Mbp;Arhgef2;Tyrobp;Btk;Rab7b;Il1b;App;Tnfrsf1a;Pou2af1;Bank1;Tlr4;Il10;Trem2;Ccr5;Il17d;Il33;Elf4;Lbp;Cd47;Cd300ld;Afap1l2;Slamf1;Fcer1g;Prg4;Ghrl;Il17ra;Tlr7;Nod1;Ticam2;Lilrb4a;Pou2f2;Aif1;Ash1l;Il16;Mapk13;Mavs;Cd200r1;Crhr2;Tnfsf9;Il17rc;Cd36;Scimp;Flt3;Ifih1;Pycard;Il36g;P2rx7;Foxj1;Arrb2;C5ar2;Cd24a
activation of innate immune response	activation of innate immune response;innate immune response-activating signaling pathway;pattern recognition receptor signaling pathway	Esr1;Mbl2;Zbp1;Rtn4;Mapkapk3;Slc15a4;Trim30d;Trim12a;Irgm2;Igtp;Gbp2;Gbp3;Lacc1;Clec7a;Plcg2;Gbp7;Trim12c;Ifi204;Cd274;Aurkb;Ltf;Flot1;Gm12250;Sting1;Cd86;Irf7;Ddx60;Casp6;S100a8;Cd300a;Dab2ip;Trim30c;Ifi209;Rftn1;Ifi205;Ptpn22;S100a9;Ifi207;Eif2ak2;Trim30a;Nagk;Nop53;Syk;Ifi203;Klrd1;Rsad2;Ifi213;Tlr8;Oas1g;Oas1a;Cd300lf;Nlrc3;Trim5;Alpk1;Klrk1;Tlr2;Mndal;Tasl;Cyba;Tnip2;Tyrobp;Ffar2;Prkce;Oas3;Btk;Rab7b;Usp50;Gfi1;Slc15a3;App;Gbp5;Ifi211;Tlr4;Appl2;Trem2;Nr1d1;Klrc2;Oas1b;Pspc1;Trim25;Lbp;Peli3;Nlrc4;Clec4e;Nmi;Klrc1;Sin3a;Clec4n;Ifi208;Ifi206;Dhx58;Tlr7;Rps6ka3;Nod1;Tril;Ticam2;Sfpq;Akt1;Mefv;Cd14;Csnk1a1;Casp4;Tifab;Nono;Nfkbil1;Treml4;Mavs;Tlr11;Ptprs;Klrc3;Hcfc2;Nlrp3;Cd36;Ipo5;Ly96;Scimp;Lyn;Ifih1;Gramd4;Sec14l1;Klri1;Irf1;Tifa;Pycard;Nlrp1a;Pik3ap1;Naglu;Kcnj8;Aim2
positive regulation of mononuclear cell proliferation	positive regulation of mononuclear cell proliferation;positive regulation of leukocyte proliferation;positive regulation of lymphocyte proliferation	Prlr;H2-Q4;St6gal1;H2-T22;Il15;H2-DMb1;Ccr2;H2-T23;Cd74;Vcam1;Il7;Bcl2;H2-Q6;Cd274;Il18;Coro1a;Irs2;Cd86;Nckap1l;Il12b;H2-T10;Cd3e;Ptpn22;Tfrc;Flt3l;Ccl5;Syk;H2-M5;H2-Q1;Cd46;Sash3;Igfbp2;Card11;Ccdc88b;Il6;Jak3;Btk;H2-DMb2;Il1b;H2-Q7;Tyk2;Il12a;Tlr4;Jak2;Csf1r;Ccr7;Nck2;Itgal;Zap70;Spn;Slamf1;Ptprc;H2-D1;Aif1;Cd40;Cd1d2;Tnfsf9;Cd320;Xcl1;Gpr183;Cd38;Il6st;Bst1;Tnfsf13b;Mef2c;Csf1;Cd244a;Pycard;Cd1d1;Il34;Mapk3;Csf2rb2;Csf2ra;Csf2rb;Lyn;Rac2;Icosl;Cd24a;Ephb2;Ccl19
regulation of cell killing	regulation of cell killing;regulation of leukocyte mediated cytotoxicity	H2-Q4;H2-T22;H2-M3;Raet1d;Clec7a;H2-T23;Raet1e;H2-Q6;Cadm1;H2-Q8;Nckap1l;Il12b;H2-T10;Vav1;Tap2;Cd5l;Serpinb9;H2-T26;Tgfb1;Il18rap;Syk;H2-M5;Klrd1;H2-Q1;Rasgrp1;Gimap5;Klrk1;Tyrobp;Slamf6;H2-Q7;Il7r;Mr1;Cyrib;Il12a;Gimap3;Tap1;Ccr5;Klrc2;Klrb1f;Ccl2;Klrc1;Ptprc;H2-D1;Cd226;Ulbp1;Cd1d2;Itgam;Spi1;Sh2d1b1;Hfe;H2-T24;Klrc3;Mill2;Pik3r6;Klri1;Cd1d1;P2rx7;Ppp3cb;H2-Q9;Arrb2;Stap1;Igf2;H2-M2;Dnase1l3
epoxygenase P450 pathway	epoxygenase P450 pathway;arachidonic acid monooxygenase activity;arachidonic acid epoxygenase activity;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	Cyp2a4;Cyp2b9;Cyp2c69;Cyp2c40;Cyp2b10;Cyp2g1;Cyp2c68;Cyp2b13;Cyp2c39;Cyp2c38;Cyp2a22
peptidyl-tyrosine phosphorylation	peptidyl-tyrosine phosphorylation;peptidyl-tyrosine modification	Prlr;Adipoq;Il34;Il15;Clec7a;Plcg2;Cd74;Il7;Mapk3;Tnfrsf14;Sema4d;Prkca;Lilrb4b;Parp14;Pecam1;Il18;Il12b;Iqgap1;Itgb3;Hbegf;Fyn;Cd300a;Ptpn6;Cd3e;Agt;Ptpn22;Abi2;Vegfb;Hcls1;Itgb2;Tgfb1;Tslp;Ccl5;Syk;Epha7;Flt4;Kdr;Dyrk3;Pdgfb;Hck;Ddr1;Il6ra;Lilra5;Il6;Jak3;Ntf3;Arhgef2;Ttk;Prkce;Btk;Prkcd;Spink1;Vegfa;Pxn;Lonp1;App;Tnfrsf1a;Ddr2;Bank1;Ptprj;Abi3;Il12a;Tlr4;Jak2;Jak1;Trem2;Csf1r;Tspan9;Cd44;Icam1;Cblb;Lck;Zap70;Samsn1;Ptprc;Clk1;Mvp;Nedd9;Blk;Clec4n;Dvl2;Pibf1;Sfrp1;Ehd4;Alk;Lilrb4a;Cd40;Ros1;Sh2d1b1;Errfi1;Fes;Tcrb;Fgr;Cd36;Pdgfc;Gprc5b;Fam72a;Ctf1;Il6st;Epha4;Ggnbp2;Lyn;Bst1;Igf1r;Rap2b;Cass4;Irf1;Clk4
regulation of metal ion transport	regulation of metal ion transport;regulation of monoatomic ion transport	Hamp2;Cacng1;Nos1;Pde4b;Kcnc1;Ryr2;Agtr1a;Per1;Flna;Cxcl9;Plcg2;Jsrp1;Ubash3b;Bcl2;Dlg1;Hpca;Camk2d;Fxyd7;Coro1a;Dysf;Pde4d;Gja1;Nkain3;Itgb3;Cracr2b;Fyn;Kcnip4;Ank3;Trpv2;Ptpn6;Fxyd5;G6pdx;Rgs4;Trf;Cd84;Agt;Ptpn22;Ppp3cc;Pik3cg;Pcsk9;Ano6;Tgfb1;Ccl5;Lgals3;Gpr35;Ank2;Gpd1l;Wwp2;Ahr;Scn3b;Pdgfb;Gimap5;Slc8a1;Ms4a1;Serpine1;Lilra5;Cyba;Jak3;Tspan18;Stc1;Atp1b1;Prkce;Slc8b1;Akt2;Mllt6;Lcn2;Spink1;Kcnab1;Fkbp1b;Cxcl10;Dpp10;Ace;Ptpn3;Dmpk;Gnb2;Gimap3;Ikbkb;Trem2;Cacna1d;Pln;Akt3;Atp1a1;Pml;Icam1;Akap7;F2;Chp2;P2rx4;Nol3;Adcyap1r1;Vdr;Tmx1;Akt1;Atp2b4;Stac2;Selenon;Atp1a2;Gramd2a;Calm2;Il16;Diaph1;Cd19;Adora2a;Hfe;Crhr2;Prss8;Cacnb2;Nr3c2;Abcb1a;Prkca;Cd300a;Maob;Ctss;Chrm1;App;Tcaf2;Tcaf1;Shank3;Htr7
signaling receptor regulator activity	signaling receptor regulator activity;receptor ligand activity;signaling receptor activator activity	Hamp2;Gas6;Kng2;Tafa2;Ptn;Sema4a;Adipoq;Il34;Il15;Il1rn;Pglyrp1;Sema3g;Cxcl9;Ly6e;Il7;Ly6i;Sema4d;Msmp;Lilrb4b;Kng1;Wnt7b;Clec12a;Grem2;Ccl22;Gpihbp1;Il18;Alkbh1;Ccl21a;Cd86;Pde4d;Il12b;Ebi3;Ccl7;Hbegf;Cxcl16;S100a4;Cmtm8;Cmtm3;Retnlg;Dpp4;Tnfsf10;Agt;Flt3l;Ly6c2;Vegfb;Pcsk9;Tgfb1;Tslp;Ccl5;Epha7;Sema6d;Lgals3;a;Timp1;Wnt11;Pdgfb;Ccl9;Klk1b4;Ly6g2;Il6;Ntf3;Stc1;Prkce;Flrt3;Gdf15;Vegfa;Cxcl10;Il1b;App;Grn;Il12a;Nrg4;Il10;Il17d;Il33;Dll4;Hmgb2;Ly6a;Ccl2;Dll1;Dkk2;Ccl8;Ghrl;Sema6a;Sema4b;Lilrb4a;Metrnl;Clec11a;Il16;Lrpap1;Sectm1a;Il27;Sema3f;Bmp2;Ly6c1;Crhr2;Tnfsf9;Cd320;Ccl21e;Inhbb;Xcl1;Sema3a;Pdgfc;Hdgfl3;Ctf1;Dkkl1;Gpi1;Cklf;Tafa3;Tnfsf13b;Csf1;Cdnf;Ngf;Cmtm7;Metrn;Il36g;Ccl4;Pdgfd;Nampt;Insl6
purine nucleoside triphosphate metabolic process	purine nucleoside triphosphate metabolic process;ribonucleoside triphosphate metabolic process;purine ribonucleoside triphosphate metabolic process;nucleoside triphosphate metabolic process;ATP metabolic process	Ndufb9;Ndufa2;Pgam1;Ak2;Sdhb;Itpa;Igf1;Entpd7;Atp5f1c;Gapdhrt;Gtpbp1;Ak4;Ndufc1;Atp5po;Ndufa9;Efl1;Enpp3;ND6;Ndufb2;Atp6v1a;Atp5mc1;Ppp2ca;Map2k1;Ndufs6;Prkaca;Ndufa13;Ndufs4;Opa1;Tkfc;Ndufb5;Atp5pd;Pid1;Ndufs7;Ndufa5;Gck;Guk1;Mtch2;ATP6;Mlx;Ndufb7;Zbtb7a;Ndufb4;Ndufb6;Gapdh;Bcl2l1;Gale;ND4L;Zbtb20;Ndufab1;Prkaa2;Mpi;Ola1;Atp5mf;Atp6-ps;Ddit4;Atp5f1e;Ndufs3;Ogdh;Pfkfb1;ND4;Ak3;Gnai3;Ndufa1;ND5;Nme1;ND1;Atp5pf;Ndufs8;ND3;Tigar;Nudt5;Ndufs5;Ndufv2;Ndufa11;Ndufv3;Ndufa3;Ndufa8;ND2;Ndufa12;Ndufb3;Adk;Ndufa10;Ndufb1;Ldhd;Nme2;Myc;Gpd1;Slc25a13;Atp5mg;Cad;Ndufb11;Entpd4b;Ctps1;Uck1;Dut;Dctpp1;Dtymk
interleukin-10 production	interleukin-10 production;regulation of interleukin-10 production	Clec7a;Plcg2;Cd83;Lilrb4b;Cd274;Il12b;Stat3;G6pdx;Cd84;Vsir;Tslp;Syk;Isg15;Cd46;Sash3;Tlr2;Lilra5;Il6;Jak3;Tyrobp;Btk;Prkcd;Tlr4;Trem2;Cd47;Dll1;Pibf1;Fcer1g;Lilrb4a
proteinogenic amino acid catabolic process	proteinogenic amino acid catabolic process;L-amino acid catabolic process	Mat1a;Nos1;Agxt;Aldh4a1;Got1;Hpd;Gcat;Sds;Cbs;Qdpr;Gls;Tha1;Scly;Shmt1;Gls2;Ppat;Hgd
respiratory chain complex IV	respiratory chain complex IV;mitochondrial respiratory chain complex IV	Uqcrc2;Cox7a2;Cox7b;Cox4i2;Cox4i1;COX1;Uqcrfs1;Cox5b;COX2;Cox7c;Cox8a;Cox6c;COX3;Cox6b1;Cox6a1;Coa6
hypersensitivity	hypersensitivity;acute inflammatory response to antigenic stimulus;positive regulation of hypersensitivity;regulation of hypersensitivity;regulation of acute inflammatory response to antigenic stimulus;regulation of type IIa hypersensitivity;type IIa hypersensitivity;type II hypersensitivity;positive regulation of type IIa hypersensitivity;regulation of type II hypersensitivity;positive regulation of type II hypersensitivity;positive regulation of acute inflammatory response to antigenic stimulus;antibody-dependent cellular cytotoxicity;regulation of antibody-dependent cellular cytotoxicity;positive regulation of antibody-dependent cellular cytotoxicity;natural killer cell tolerance induction;positive regulation of CD8-positive, alpha-beta T cell proliferation;TRAIL production;regulation of TRAIL production;positive regulation of TRAIL production	H2-Q4;H2-T22;H2-T23;C3;Fcgr3;H2-Q6;H2-T10;H2-M5;H2-Q1;Btk;H2-Q7;Ephb6;Ccr7;Fcgr4;Spn;Fcer1g;H2-D1;Serpinb9;Icam1;Bdkrb2;Ptpn22
response to type II interferon	response to type II interferon;cellular response to type II interferon	H2-Ab1;H2-Eb1;Irgm2;Igtp;H2-Aa;Gbp2;Gbp3;Cd74;Gbp7;Tgtp1;Stx4a;Actg1;Dapk1;Parp14;Ccl22;Ccl21a;Il12b;Sirpa;Vamp3;Ciita;Irf8;Ccl7;Cxcl16;Mrc1;Gch1;Trim21;Ccl5;Sp100;Gbp10;Vim;Txk;Gbp6;Was;Evl;Ccl9;Stat1;Daxx;Tlr2;Gbp9;Slc11a1;Kif16b;Rab7b;Gbp4;Ifitm6;Stx11;H2-Q7;Cdc42ep4;Stxbp1;Nlrc5;Myo18a;Tyk2;Gbp5;Ifngr1;Tlr4;Jak2;Jak1;Cd47;Ccl2;Ccl8;Rab11fip5
regulation of natural killer cell proliferation	regulation of natural killer cell proliferation;positive regulation of natural killer cell proliferation	H2-Q4;H2-T22;Il15;H2-T23;H2-Q6;Il18;Il12b;H2-T10;Ptpn22;Flt3l;H2-M5;H2-Q1;H2-Q7;Tyk2;Jak2
cytokine production involved in immune response	cytokine production involved in immune response;regulation of cytokine production involved in immune response	Gas6;H2-Q4;Rtn4;H2-T22;Laptm5;Lacc1;Clec7a;Plcg2;Ccr2;H2-T23;Cd74;Dlg1;Tnfrsf14;H2-Q6;Lilrb4b;Il18;Il12b;H2-T10;Tnfrsf1b;Tgfb1;Vsir;Il18rap;Syk;H2-M5;Rsad2;H2-Q1;Axl;Rasgrp1;Sash3;Gimap5;Tlr2;Slamf9;Il6;Jak3;Slc11a1;Ffar2;Il1b;H2-Q7;Mr1;Il12a;Gimap3;Tlr4;Il10;Smad7;Slamf1;Fosl2;Fcer1g;Panx1;Tlr7;H2-D1;Nod1;Tril;Ticam2;Lilrb4a;Cd226;Ash1l;Casp4;Mavs;Hfe;Xcl1;Nlrp3;Cd36;Gprc5b;Scimp;Gata3
natural killer cell mediated immunity	natural killer cell mediated immunity;natural killer cell mediated cytotoxicity	H2-Q4;H2-T22;H2-M3;Raet1d;H2-T23;H2-Q6;Cadm1;Il18;Coro1a;Nkg7;Il12b;H2-T10;Vav1;Ptpn6;Dpp4;Tap2;Serpinb9;Rab27a;Tgfb1;Il18rap;H2-M5;Klrd1;H2-Q1;Rasgrp1;Gimap5;Klrk1;Rnf19b;Slamf6;Stx11;H2-Q7;Il12a;Gimap3;Tap1;Klrc2;Fcgr4;Klrb1f;Klrc1;H2-D1;Cd226;Ulbp1
