representative	grouped_terms	genes
lytic vacuole	lytic vacuole;lysosome	Slc11a1;Kptn;Chmp2b;Seh1l;Ada;Hyal2;Treml4;Pla2g5;Tsc2;Insr;Hyal1;Syt7;Laptm4a;H2-Eb2;Hck;Ctsd;Atxn3;Akr1b10;Vps33b;Cln5;Tmem192;Abcb6;Naga;Vps35;Vti1b;H2-DMb2;Gpc3;Slc36a4;Rnase6;Abcd1;Cd1d1;H2-M5;Tmem9;Mtor;Tab2;Abca5;Pip4p1;Mfsd12;Ramp3;Nkg7;Chmp4b;Bace1;Tinag;H2-DMa;Vopp1;Rps6kc1;Sgsh;Slco2a1;Glb1;Prcp;Ubxn6;Dram1;Ace;Trim23;Fyco1;Tmbim1;Rnf13;Spaar;Flcn;Anxa2;Man2b1;Ctsl;Acp3;Laptm4b;Pdgfrb;Pld3;Ap1s3;Mpeg1;Uba1;Tm6sf1;Snap23;Gns;Chmp1a;Nbr1;Cpq;Chmp6;Arrdc3;Lmbrd1;H2-T22;Sqstm1;Rab7b;Ggh;Rnf152;Ank3;Rab38;Rragb;Rab27a;Tmem106b;Stx3;Tsc1;Tnfaip3;Fuca2;Scarb1;Slc37a3;Prf1;Rragc;Vps33a;Cltc;Slc3a2;Rragd;Tlr7;Cd68;Plbd1;H2-Q6;Anxa11;Slc39a8;Cd1d2;Spag9;Tmem63a;Hgsnat;Chmp3;Snx1;H2-Aa;Tpcn2;Wdr81;Slc15a3;Mios;Ppt1;Wdr48;Snx2;Ncoa4;Chmp4c;Elapor1;Npc1;Hpse;Cd74;Ifitm1;Bcl10;Ctbs;Slc39a14;Snx6;Lgmn;Rnf19b;Atraid;Gaa;Calcrl;Borcs7;Ap1m1;H2-DMb1;H2-Ab1;Hexa;Itm2c;Marchf1;Ctsf;Gpr137b;Ctss;Naaa;Scarb2;Col6a1;H2-Eb1;Il1b;Ncstn;Rnaset2a;Ids;Napsa;Ocln;Grin2b;Pip4k2a;Plaat3;Asah1;Ctsb;Mfsd1;Ank2;Anxa6;Psap;Siae;Rnaset2b;App;Tinagl1;Grn;Snx14;Ctsh;Npc2;Lipa;Slc15a4;Sult1c2;Akr1b7;Ctso;Laptm5;H2-Q1;Sesn2;Serpinb1a;Man2b2;Abca3;Mt1;Nos1;Ctsc;Hexb
organic acid transmembrane transport	organic acid transmembrane transport;carboxylic acid transmembrane transport	Slc5a6;Slc29a4;Sfxn1;Kcnj10;Slc36a4;Slc25a13;Abcd1;Thbs1;Lrrc8c;Slc27a5;Slc7a3;Mfsd12;Ace2;Slc38a10;Itgb1;Slc38a4;Slc7a1;Slc1a2;Mpc2;Slc38a3;Slc38a1;Lrrc8d;Emb;Septin2;Slc1a4;Slc1a7;Acacb;Mpc1;Slc43a1;Slc25a11;Slc3a2;Slc7a11;Slc7a8;Rgs2;Slc25a32;Acsl5;Slc16a1;Epm2a;Slc27a1;Slc25a15;Slc38a2;Sfxn3;Sfxn2;Slc7a2;Slc43a2;Akt1;Slc6a6;Agt;Akt2;Slc25a22;Slc16a12;Slc16a9;Slc13a3;Rgs4;Slc15a4;Slc16a2;Cd36;Irs2;Slc16a7;Slc23a2;Abcb1a;Abcd2
myelination	myelination;ensheathment of neurons;axon ensheathment	Kcnj10;Jam3;Grb2;Cyfip1;Abcd1;Itgb4;Mtor;Ski;Eif2b5;Qki;Ptn;Prx;Gpm6b;Tenm4;Fyn;Mal;Zfp24;Rnf10;Ctnnb1;Mpz;Pten;Mpdz;Wasf3;Mapk1;Tspan2;Pmp22;Tgfb1;Gnpat;Slc25a46;Tsc1;Ckap5;Ppp3r1;Serinc5;Degs1;Rxra;Mios;Itgax;Hexa;Erbb3;Ngfr;Dag1;Col6a1;Trf;B4galt6;Hgf;Afg3l2;Ncstn;Akt1;Tnfrsf21;Akt2;Rxrg;Psap;Mapk3;Srebf2;Id4;Nab1;Dlg1;Ncmap;Mall;Tnfrsf1b;Lpin1;Ntrk2;Tmem98;Hycc1;Enpp1;Ndrg1;Ctsc;Hexb;Abcd2
mitochondrial proton-transporting ATP synthase complex	mitochondrial proton-transporting ATP synthase complex;proton-transporting ATP synthase complex;proton-transporting two-sector ATPase complex	Atp5mf;Atp5pd;Atp5pf;Atp5f1e;Atp5mc1;Atp5mk;Atp5mg;Atp5po;Atp6-ps;Atp5me;Atp5mj;ATP6;Atp5f1c;Atp5f1d;Atp6v1f;Atp6v1g1
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit	Mrps21;Aurkaip1;Mrps33;Mrps28;Mrps7;Mrps17;Mrps10;Mrps11;Mrps15;Mrps35;Mrps34;Mrpl42;mt-Rnr1;Mrps18b;Mrps25;Mrps24;Mrps14;Mrps26;Mrps5
mitochondrial intermembrane space	mitochondrial intermembrane space;organelle envelope lumen	Hsd3b5;Hsd3b2;Cycs;Timm9;Timm10b;Ndufa8;Timm23;Cox19;Coa6;Uqcc2;Ndufb7;Bloc1s1;Sod1;Park7;Rexo2;Chchd10;Timm10;Cox17;Sirt5;Prelid3b;Mix23;Hsd3b3;Ccs;Alpl;Timm13;Coa7;Coa4;Cmc4;Ptges;Cacybp;Sdhaf3;Ggnbp1
regulation of vasculature development	regulation of vasculature development;regulation of angiogenesis	Lgals3;Il10;Angptl7;Cd40;Ism1;Cd34;Ccr3;Amot;Glul;Pik3cb;Stab1;Sulf1;Fbln5;Wars2;Ptger4;Hmox1;Rapgef3;Klf4;Fgf2;Ccl5;Hyal1;Angpt2;Aggf1;Foxc2;Erap1;Epn2;Spry2;Pgk1;Sema6a;Plg;C5ar1;Pparg;Thbs1;Pml;Pdcd10;Qki;Ptn;Ccl2;Rhoj;Hk2;Thbs2;Plxnd1;Atp2b4;Prkcb;Pkm;Tspan18;Flcn;Col4a2;Ago1;Itgb1;Tnfrsf1a;Ctnnb1;Ecm1;Emilin2;Cysltr1;Alox5;Foxj2;Htatip2;Prkd2;Tgfb1;Adgra2;Sp100;Vash1;Sema5a;Emilin1;Pik3cd;Ddah1;Wnk1;Nras;Akt3;Acvrl1;Jup;Btg1;Chi3l1;Brca1;Ceacam1;Itgb8;Stat1;Cxcl12;Smoc2;C3ar1;Gab1;Wnt4;Sparc;Il1a;Optc;Fgf1;Adamts1;Cxcr3;Crhr2;Dcn;Itgb2;Ccbe1;Col4a3;Itgax;Ccr2;Cdh5;Ngfr;Cybb;Pxn;Il1b;Hgf;Gtf2i;Jak1;Anxa3;Cysltr2;Jcad;Gdf2;Stim1;Agt;Stat3;Pik3cg;Kdr;Serpine1;Add1;Emc10;Grn;Aqp1;Ctsh;Dab2ip;Prkca;Tjp1;Ago2;Sema4a;Ets1;Itgb3;Sash1;C3;Spred1;Agtr1a;Bmper;Emp2;Rtn4
circulatory system process	circulatory system process;blood circulation	Mtor;Ptp4a3;Pparg;Rap1gds1;Npy1r;Ptafr;Cdc42;Adamts16;Mef2a;Atp1b1;Gna13;Ramp3;Ace2;Glrx3;Calm2;Cyp2j5;Nampt;Crp;Htr7;Atp2b1;Prcp;Abr;Bmp10;Slc8a1;Ace;Npr3;Atp2b4;Met;Fyn;Itgb1;Bbs2;Arhgef12;Adora2a;Cysltr1;Adra2b;Cd38;Fkbp1b;Alox5;Ncf2;Hbegf;Hmgcr;Calm3;Itgb1bp1;Col1a2;Tgfb1;Smad7;Sp4;Zmpste24;Postn;Tbx20;Emilin1;Ddah1;Wnk1;Serpinf2;Zdhhc21;Gsn;Acvrl1;Slc22a1;Jup;Sod3;Kcnk6;Ceacam1;Vstm4;Lnpep;Adcy10;Tbxas1;C3ar1;Pde4d;Avpr1a;Ehd3;Cps1;Gna12;Snx5;Rgs2;Fga;Adra1a;Tnni1;Add3;Crhr2;Slc5a1;Pon1;Abcg3;Smtn;Nr3c1;Bdkrb2;F11r;Rhoa;F5;Gaa;Tgfbr3;Cdh5;Mmp2;Angpt1;Pde3a;Pde5a;Slc27a1;P2ry1;Slc22a5;Ccn2;Smad5;Agtrap;Dsc2;Ptger2;Fli1;Kat2b;Ocln;Bmp6;Akt1;Abat;Camk2d;Ednra;Heg1;Enpep;Agt;Atp1a1;Gch1;Ank2;Cbs;Ece1;Abcc9;Stk39;Gpd1l;Gucy1a1;Kcnj8;Kng2;Kdr;Dsg2;Epas1;App;Itga4;Gja1;Ahr;Rgs4;Dlg1;Dsp;Tcap;Prkca;Itga1;Tjp1;Slc16a2;Mfsd2a;Pde4b;Rbfox2;Scpep1;Flna;Adipoq;Cd36;Ar;Ryr2;Slc23a2;Itga9;Gas6;Agtr1a;Emp2;Abcb1a;Corin;Ncald;Nos1
protein-RNA complex organization	protein-RNA complex organization;protein-RNA complex assembly	Eif2s3y;Rps27l;Snrpd2;Mrpl20;Rpl24;Mrps7;Rpl38;Snrpd1;Rps6;Rps25;Snrpd3;Snrpf;Rps15;Hsp90aa1;Rpl10;Znhit3;Tssc4;Lsm2;Rps19;Luc7l;Ptges3;Kif5b;Prkdc;Celf2;mt-Rnr1;mt-Rnr2;Rpl13a;Brix1;Rps14;Rpsa;Rpl11;Snrpg;Mbnl1;Clp1;Ramac;Eral1;Mrto4;Rpf2;Rps28;Nufip1;Rpl5;Usp39;Srsf6;Khdc4;Ppan;Dicer1;Rpl6;Crnkl1;Rps6-ps4;Snrpe;Mdn1;Tarbp2;Traf7
retinoic acid 4-hydroxylase activity	retinoic acid 4-hydroxylase activity;estrogen 16-alpha-hydroxylase activity	Cyp3a13;Cyp2c29;Cyp2c37;Cyp2c38;Cyp3a16;Cyp2c39;Cyp3a41a;Cyp3a44;Cyp3a41b
organic anion transport	organic anion transport;carboxylic acid transport;organic acid transport	Slc4a8;Slc1a2;Slc25a25;Mpc2;Slc38a3;Slc38a1;Lrrc8d;Pla2r1;Emb;Septin2;Slc1a4;Slc1a7;Acacb;Slc22a1;Mpc1;Slc43a1;Slc25a11;Ceacam1;Slc3a2;Slco2b1;Adcy10;Acsl3;Slc39a8;Slc7a11;Plin2;Nfe2l1;Slc6a12;Pla2g4f;Rbp1;Avpr1a;Slc7a8;Rgs2;Fabp7;Il1a;Slc37a2;Slc25a32;Abcg3;Pla2g4a;Tnfrsf11a;Nr3c1;Bdkrb2;Cd47;Slc16a10;Acsl5;Slc4a9;Ank;Slc16a1;Ucp2;Epm2a;Crot;Slc27a1;Il1b;Apba1;Slc25a15;Slc2a9;Slc38a2;Sfxn3;Sfxn2;Slc10a5;Slc7a2;Dpysl2;Slc26a1;Pak1;Slc43a2;Lrp5;Akt1;Stxbp1;Grin2b;Abat;Slc6a6;Agt;Akt2;Rab3gap1;Kcnj8;Slc25a22;Psap;Slc16a12;Gja1;Slc16a9;Ces1g;Slc25a24;Slc13a3;Rgs4;Slc15a4;Ces1c;Slc16a2;Mfsd2a;Slc17a1;Cd36;Abcc4;Irs2;Slc16a7;Agxt;Slc23a2;Il1rn;Ntrk2;Slco1a4;Slc4a4;Abcb1a;Slc16a5;Slc22a29;Abcd2;Slc22a26;Slc22a27
purine ribonucleoside bisphosphate metabolic process	purine ribonucleoside bisphosphate metabolic process;3'-phosphoadenosine 5'-phosphosulfate metabolic process	Sult2a7;Papss2;Sult2a4;Enpp1;Sult2a6;Sult2a3;Sult2a5;Sult2a2;Sult2a1
GTPase regulator activity	GTPase regulator activity;nucleoside-triphosphatase regulator activity	Ect2;Depdc1a;Hps4;Arhgap17;Arhgap35;Dis3;Lrrk2;Rab3il1;Nf1;Rabgap1l;Acap1;Sipa1l1;Llgl2;Akap13;Gnb5;Prr5;Nucb1;Stxbp5l;Prex2;Arhgef2;Ric1;Rapgef6;Gdi2;Fgd6;Itsn1;Arhgap29;Rapgef3;Tbc1d24;Tbc1d9;Dennd4c;Tsc2;Gnaq;Dock7;Elmo1;Dennd5b;Agfg1;Plekhg3;Racgap1;Ccdc88a;Ralgapa2;Sos2;Ranbp2;Grb2;Arhgef7;Plekhg1;Rabgap1;Rap1gds1;Rasgrf2;Arhgef28;Arhgap11a;Elmod2;Eif2b5;Sirpa;Sh3bp1;Arhgap15;Dennd2b;Cyth1;Gipc1;Abr;Tns3;Rgs9;Rap1gap2;Flcn;Arhgef40;Arhgef12;Ocrl;Dennd1c;Prex1;Gbp5;Rgs3;Sh3bp4;Cyth4;Rapgef4;Wnt11;Rinl;Arhgap8;Hmgcr;Itgb1bp1;Dock11;Dock2;Arhgef10l;Syde1;Tbc1d8;Myo9a;Dnmbp;Arfgap2;Rgs8;Srgap3;Arhgap19;Tbc1d15;Vav1;Fgd3;Tbc1d2b;Arhgap31;Sbf2;Arhgef3;Srgap2;Chn2;Rasgrp3;Rgl1;Arhgef6;Tbc1d9b;Rgs2;Arhgef17;Rgs5;Rasgrp4;Iqgap1;Rin2;Adap1;Eps8l1;Dennd11;Nckap1l;Sh3bp5l;Garnl3;Rapgef1;Arhgap28;Sgsm2;Arhgap21;Iqsec1;Arhgap9;Tbc1d22a;Arhgap30;Agfg2;Arhgap25;Fgd1;Dennd2a;Tbc1d16;Arfgef1;Rasgrp1;Arhgap18;Arfgef2;Psd4;Rapgef5;Arhgdia;Tbc1d17;Spata13;Asap1;Rab3gap2;Rab3gap1;Wdr41;Arhgdib;Arhgap6;Dennd6a;Cyth3;Stard8;Plce1;Rgs4;Dab2ip;Arhgef37;Rasal1;Arap2;Gbp2;Arrb1;Tbc1d1;Rgs1;Sgsm1;Ralgps2;Sesn2;Rgs12;Usp6nl;Smap2;Rasa3;Rgs16;Rasgef1b;Mcf2
mononuclear cell proliferation	mononuclear cell proliferation;lymphocyte proliferation;leukocyte proliferation	Itgam;Xcl1;Cd28;Flt3;Lgals3;Slc4a2;Il10;Cd40;Icosl;Spn;Tyrobp;Cd24a;Cd44;Gpnmb;Satb1;Ebi3;Cd40lg;Ephb2;Kitl;Il2ra;Cd46;Vtcn1;Ccr7;Anxa1;Ptprc;Slc11a1;Inpp5d;Ada;Cdkn2a;Traf6;Bst1;Pla2g5;Il6;Tsc2;Ccl5;Pdcd1lg2;H2-DMb2;Dlg5;Sos2;H2-T23;Tyk2;Fcgr2b;Slfn2;Cd1d1;Cd244a;H2-M5;Elf4;Sash3;Coro1a;Cd6;Tnfrsf13b;Crp;Glmn;Itch;Itgal;Fyn;Psmb10;Tnfrsf9;Btk;Nck2;Ctnnb1;Foxj1;Pten;Slc7a1;Cd38;Fkbp1b;Tlr4;H2-T22;Hspd1;Ptpn22;Ikzf3;Tgfb1;Rc3h2;Slamf6;Cd86;Sh2d2a;Jak2;Dock2;Stat5b;Pnp;Cnn2;Csf1r;Azi2;Sftpd;Vsir;Card11;Rc3h1;Jak3;Ceacam1;Cd3e;Gm36723;Cxcl12;H2-Q6;Prkar1a;Cd1d2;Lilrb4b;Lyn;Wnt4;H2-Aa;Il1a;Cd274;Fadd;Cd180;Nckap1l;Itgb2;Cd74;Clec4g;Msn;Il6st;Ptpn6;Ccr2;Ephb6;H2-DMb1;Lgals9;Cd300a;Pde5a;Zc3h12d;Vsig4;Il1b;Il12b;Rasgrp1;Ncstn;Bcl2;Il15;H2-Q4;Tnfrsf21;Il7r;Tnfrsf14;Casp3;Gja1;Ahr;Zap70;Cblb;Dlg1;Lipa;Laptm5;Vcam1;H2-Q1;Irs2;Tnfrsf1b;Il7;St6gal1;Emp2;Prlr;Nf1;Csf2rb;Csf2rb2;Npr3;Junb;Il33;Mapk1;Bap1;Trem2;Mapk3;Il34
respiratory chain complex IV	respiratory chain complex IV;mitochondrial respiratory chain complex IV	Cox6c;Cox6b1;Cox5b;Cox6a1;Coa6;Cox7c;Cox4i1;Cox7b;Cox7a2;COX3;COX2;Cox8a;Uqcrfs1;COX1;Ndufa4
extracellular matrix organization	extracellular matrix organization;external encapsulating structure organization;extracellular structure organization	Gfap;Pdpn;Mmp12;Vwa1;Adamts15;Adamts9;Col1a1;Lox;Lamb2;Comp;Prdm5;Ero1a;Egflam;Col8a2;Nf1;Lgals3;Spint1;Loxl1;Angptl7;Col8a1;Ric1;Sulf1;Efemp2;Fbln5;Flot1;Axin2;Wt1;Adamts5;Mmp27;Il6;Mpv17;Vps33b;Fkbp10;Ecm2;Foxc2;Mkx;Myh11;Loxl4;Col3a1;Impg2;Plg;Antxr1;Pparg;Tnxb;Olfml2a;Mmp25;Col4a4;Pomt2;Adamts16;Lamc1;Gpm6b;Col28a1;Col5a2;Fktn;Col4a2;Anxa2;Itgb1;Colgalt1;Lama2;Tnfrsf1a;Matn4;Adamts12;Sulf2;Scara3;Smoc1;Thsd4;Crtap;Fscn1;Pmp22;Apbb1;Colq;Col1a2;Tgfb1;Foxf1;Lama1;Hspg2;Mmp14;Postn;Sema5a;Mpzl3;Emilin1;Lamb1;Serpinf2;Abi3bp;Col4a1;Slc39a8;Itga8;Smoc2;Ltbp4;Col18a1;Crispld2;Pxdn;Tnfrsf11b;Notch1;Adamts14;Col16a1;Col17a1;Optc;Ccdc80;Ntn4;Adamts1;Ddr2;Mmp3;Papln;Ddr1;Col4a3;Smad4;Tgfbr3;Mmp11;Mmp2;Ctss;Dag1;Col6a1;Pdgfra;Col4a5;Ccn2;Col14a1;Adamts3;Loxl2;Matn2;Agt;Itih1;Dpp4;Bmp2;Nid1;App;Mia3;Clasp2;Col5a1;Tgfbi;Adamts6;Adamts13;Ets1;Itgb3;Adamtsl1;Tnfrsf1b;Fn1
regulation of retinoic acid biosynthetic process	regulation of retinoic acid biosynthetic process;regulation of isoprenoid metabolic process;androsterone dehydrogenase activity;regulation of vitamin metabolic process;androstan-3-alpha,17-beta-diol dehydrogenase activity	Rdh16;Rdh1;Rdh19;Akr1c20;Rdh9;Rdh16f2;Hsd17b6;Snai2
carboxylic acid transmembrane transporter activity	carboxylic acid transmembrane transporter activity;organic acid transmembrane transporter activity	Slc38a4;Slc7a1;Slc1a2;Mpc2;Slc38a3;Slc38a1;Slc1a4;Slc1a7;Mpc1;Slc43a1;Slc25a11;Ceacam1;Slc3a2;Slco2b1;Slc7a11;Slc6a12;Slc7a8;Slc25a32;Slc16a10;Slc16a1;Ucp2;Slc27a1;Slc25a15;Slc38a2;Sfxn3;Slc10a5;Slc7a2;Slc26a1;Slc43a2;Grin2b;Slc6a6;Slc25a22;Slc16a12;Slc16a9;Slc13a3;Slc15a4;Slc16a2;Mfsd2a;Cd36;Abcc4;Grid1;Slc16a7;Slc23a2;Slco1a4;Abcb1a;Slc16a5;Slc22a29;Slc22a26;Slc22a27
sulfotransferase activity	sulfotransferase activity;transferase activity, transferring sulphur-containing groups	Hs6st1;Sult2a7;Chst9;Ndst1;Sult1c2;Ust;Sult1a1;Sult2a4;Sult3a2;Sult2a6;Sult2a3;Sult2a5;Sult3a1;Sult2a2;Sult2a1;Chst7;Uba6
diterpenoid metabolic process	diterpenoid metabolic process;terpenoid metabolic process;retinoid metabolic process	Adh1;Dhrs7l;Rbp1;Aldh8a1;Rdh11;Aldh3a2;Cyp3a13;Rdh16;Rdh1;Rdh19;Dhrs7;Hsd17b6;Akr1c20;Lipa;Bco1;Lrat;Rdh9;Cyp3a16;Rdh16f2;Cyp3a41a;Cyp3a44;Cyp3a41b;Fdft1;Hmgcs1
regulation of mononuclear cell proliferation	regulation of mononuclear cell proliferation;regulation of lymphocyte proliferation;regulation of leukocyte proliferation	Cd28;Lgals3;Slc4a2;Il10;Cd40;Icosl;Spn;Tyrobp;Cd24a;Cd44;Gpnmb;Cd40lg;Ephb2;Kitl;Il2ra;Cd46;Vtcn1;Ccr7;Anxa1;Ptprc;Inpp5d;Ada;Cdkn2a;Traf6;Bst1;Pla2g5;Il6;Tsc2;Ccl5;Pdcd1lg2;H2-DMb2;Dlg5;Sos2;H2-T23;Tyk2;Fcgr2b;Cd1d1;Cd244a;H2-M5;Sash3;Coro1a;Cd6;Tnfrsf13b;Crp;Glmn;Itch;Itgal;Tnfrsf9;Btk;Nck2;Ctnnb1;Foxj1;Pten;Slc7a1;Cd38;Tlr4;H2-T22;Ptpn22;Ikzf3;Tgfb1;Cd86;Jak2;Stat5b;Pnp;Cnn2;Csf1r;Sftpd;Vsir;Card11;Rc3h1;Jak3;Ceacam1;Cd3e;H2-Q6;Prkar1a;Cd1d2;Lilrb4b;Lyn;H2-Aa;Il1a;Cd274;Fadd;Nckap1l;Cd74;Clec4g;Il6st;Ptpn6;Ccr2;H2-DMb1;Lgals9;Cd300a;Pde5a;Zc3h12d;Vsig4;Il1b;Il12b;Bcl2;Il15;H2-Q4;Tnfrsf21;Tnfrsf14;Casp3;Ahr;Zap70;Cblb;Dlg1;Laptm5;Vcam1;H2-Q1;Irs2;Tnfrsf1b;Il7;St6gal1;Prlr;Xcl1;Nf1;Csf2rb;Csf2rb2;Il33;Mapk1;Mapk3;Il34
mononuclear cell differentiation	mononuclear cell differentiation;lymphocyte differentiation	Hdac9;Gimap5;Nfil3;Ifi203;Lck;Tgfbr2;Fzd9;Slamf8;Fcer1g;Sfrp1;Relb;Irf4;Cmtm7;Clec4d;Cd28;Il18r1;Gpr18;Flt3;Slc4a2;Il10;Tnfsf8;Spn;Cd24a;Bcl11b;Cd44;Itk;Satb1;Ifi214;Cd40lg;Egr3;Il2ra;Cd46;Ccr7;Anxa1;Med1;Ptger4;Ptprc;Hlx;Inpp5d;Ada;Cdkn2a;Traf6;Cebpg;Tcra;Itpkb;Il6;Ly9;Tespa1;Itm2a;Cyp26b1;Zfp36l1;Hmga1;Pbrm1;Pirb;Sos2;Ly6d;Il2rg;Cd1d1;Spi1;Mtor;Pparg;Rabl3;Sash3;Rnf41;Hectd1;Zfp35;Srf;Ikzf1;Ifi209;H2-DMa;Pou1f1;Pax1;Nrarp;Sp3;Clptm1;Nlrp3;Dtx1;Mndal;Ctsl;Itgb6;Tnfrsf9;Btk;Prex1;Cyld;Ctnnb1;Foxj1;Ifi208;Gata3;Notch2;Hmgb3;Ifi206;Vnn1;Ncaph2;Ptpn22;Prdm1;Ikzf3;Tgfb1;Rc3h2;Slamf6;Dock11;Smad7;Dock2;Mr1;Bcl2a1d;Mmp14;Gimap3;Stat5b;Pnp;Apcs;Gpr68;Tsc1;Tnfaip3;Lfng;Azi2;Pdp2;Vsir;Card11;Ifi207;Rc3h1;Jak3;Ifi213;Ifi211;Ncor1;Clec4e;Vav1;Txk;Smarcc1;Mertk;Itgb8;Irf8;Cd3e;Gm36723;Fas;Nfam1;Trem2;Pglyrp1;Rsad2;Ifi205;Lilrb4b;Lyn;Wnt4;H2-Aa;Il1a;Zfp609;Fadd;Axl;Nckap1l;Plcg2;Cd74;Rhoa;Clec4g;Ppp3cb;Pck1;Patz1;Ptpn6;Ccr2;H2-Ab1;Zfp36l2;Lgals9;Rbpj;Il1b;Il12b;Rasgrp1;Ppp2r3c;Mpzl2;Bcl2;Fgl2;Il15;Nfatc1;Hs1bp3;Ifi204;Stat3;Il7r;Zbtb16;Dpp4;Igtp;Kat7;Psap;Ahr;Zap70;Irf2bp2;Cd83;Lipa;Sema4a;Laptm5;Egr1;Il6ra;Lepr;Il7;Msh2;Gas6;Tcf7;Pbx1;Il34;Tmem98;Tox;Enpp1;Pou2af1;Fbxo7;Apc
positive regulation of angiogenesis	positive regulation of angiogenesis;positive regulation of vasculature development	Prkcb;Pkm;Itgb1;Tnfrsf1a;Ecm1;Emilin2;Cysltr1;Prkd2;Sema5a;Emilin1;Pik3cd;Ddah1;Wnk1;Nras;Akt3;Acvrl1;Jup;Btg1;Chi3l1;Brca1;Itgb8;Smoc2;C3ar1;Gab1;Il1a;Fgf1;Cxcr3;Itgb2;Ccbe1;Itgax;Cdh5;Cybb;Pxn;Il1b;Hgf;Jak1;Anxa3;Cysltr2;Jcad;Gdf2;Stim1;Stat3;Kdr;Serpine1;Add1;Emc10;Grn;Aqp1;Ctsh;Prkca;Tjp1;Ago2;Ets1;Itgb3;Sash1;C3;Agtr1a;Bmper;Emp2;Rtn4;Tgfb1;Cxcl12
steroid sulfotransferase activity	steroid sulfotransferase activity;3'-phosphoadenosine 5'-phosphosulfate binding;ethanol metabolic process;primary alcohol catabolic process;ethanol catabolic process	Sult2a7;Sult1a1;Sult2a4;Sult2a6;Sult2a3;Sult2a5;Sult2a2;Sult2a1;Akr1c20
chemotaxis	chemotaxis;taxis	Mapk1;Alox5;Ccl9;Cxcl16;Hbegf;Crkl;Prkd2;Ccl22;Igfals;Tgfb1;Adgra2;Plxna4;Il17rc;Dock2;Sema5a;Pik3cd;Gpr35;Wnk1;Csf1r;Stx3;Stap1;Cnr2;Mcu;Vav1;Slc8b1;Cmtm3;Cxcl12;Sema3g;Lsp1;Smoc2;Cyrib;C3ar1;Trem2;Gab1;Efnb2;Pde4d;Notch1;Ano6;Lyn;Ccl7;Nedd9;Fgf1;Cxcr3;Nckap1l;Itgb2;Sema4d;Cd74;Rhoa;Lect2;Lgmn;Ccr2;Ccl6;Mtus1;Sema3d;Mmp2;Lgals9;Angpt1;Wnt7b;Pdgfra;Il1b;Hgf;Snai2;Cmklr1;Slit3;Xcr1;Ednra;Cxcl9;Akt2;Lrtm1;Pik3cg;Stk39;Dpp4;Kdr;Serpine1;Robo2;Sema6d;Fcgr3;App;Mapk3;Nr4a1;Plxna3;Ntn1;Prkca;Itga1;Cttn;Lbp;Pde4b;F7;Sema4a;Itgb3;Vcam1;Camk1d;Fn1;Msmp;Itga9;Gas6;Agtr1a;St6gal1;Il34;Nrp2
response to lipopolysaccharide	response to lipopolysaccharide;response to molecule of bacterial origin	Cdc73;Tab2;Ptafr;Mrc1;Cd6;Sirpa;Tifab;Ccl2;Ppm1e;Zfp36;Abr;Ace;Hadhb;Nlrp3;Vim;Scimp;Cd14;Pdcd4;Btk;Nlrc3;Gbp5;Ttc39aos1;Ticam2;Ang4;Mapk1;Tlr4;Cxcl16;Ncf2;Ptpn22;Cd86;Jak2;Nr2c2;Stat5b;Gfi1;Prpf8;Tnfaip3;Stap1;Cnr2;Fcgr4;Scarb1;Cd300lb;Irf8;Cd68;Stat1;Ctr9;Trem2;Pde4d;Cps1;Lyn;Il1a;Cd274;Trim30a;Trim30c;Cd180;Axl;Tnfrsf11a;Plcg2;Rhoa;Ptgfr;Bcl10;Trim5;Lgals9;Gbp6;Trim12a;Mapkapk3;Col6a1;Il1b;Il12b;Ptger1;Trim12c;Ptger2;Bmp6;Akt1;Rps6ka3;Ednra;Gbp10;Cxcl9;Cd84;Gch1;Kcnj8;Serpine1;Igtp;Mapk3;Gbp3;Nr4a1;Dab2ip;Prkca;Gbp2;Lbp;Trim30d;Pde4b;Irgm2;Tut4;Cd36;Tnfrsf1b;Sash1;Nqo1;Nos1;Spi1;C5ar1;Cyrib;Tap2;Ahr;H2-M3
