representative	grouped_terms	genes
nucleocytoplasmic transport	nucleocytoplasmic transport;nuclear transport	Nedd4;Dusp16;Nolc1;Rangap1;Emd;Psen1;Adam10;Ran;Fyttd1;Kpna3;Kpna2;Egr2;Tnpo3;Setd2;Ufm1;Iws1;Mdfic;Nup54;Eif6;Eif4a3;Tnpo1;Abce1;Cse1l;Ubr5;Ywhae;Nsun2;Zic1;Alkbh5;Dhx9;Cdkn2a;Mapk1;Pttg1ip;Kpna2rt;Gle1;Atf2;Heatr3;Nup133;Anp32b;Axin1;Smurf1;Fam53c;Chp2;Thoc3;Ddx19a;Ddx19b;Khdrbs1;Nol6;Kpna1;Kpna6;Nmd3;Seh1l;Hhex;Epm2a;Ipo7;Nup50;Ppp3r1;Hspa9;Ncbp3;Nup155;Ltv1;Tpr;Chp1;Ppm1a;Chchd4;Pom121;Ranbp2;Hyal2;Sqstm1;Ptpn11;Nup58;Uhmk1;Rsrc1;Txnip;Rbm15b;Ipo8
acyl-CoA metabolic process	acyl-CoA metabolic process;thioester metabolic process	Pdk3;Acsm5;Pdhb;Dip2a;Acsm2;Ces1d;Suclg1;Acsl4;Oxsm;Acot8;Hmgcs1;Acot4;Acsl6;Acsm1;Pdha1;Vdac1;Acadsb;Pdhx;Acaa2;Acot9;Acot2;Sucla2;Mvk;Pdk4;Mmut;Ogdh;Acot3;Dld;Mlycd;Hsd17b4;Ehhadh;Hmgcl;Acat1;Hmgcs2;Acsl1;Acot1;Fitm2;Acot12
cellular response to peptide hormone stimulus	cellular response to peptide hormone stimulus;cellular response to peptide	Car2;Ywhag;Csrp3;Nck1;Ctsd;Ndel1;Pik3r1;Nr3c2;Prkcz;Akt1;Dnai1;Pten;Tns2;Rab8a;Trarg1;Pik3ca;Ide;Akt2;Adipor1;Sh2b2;Rab31;Sik2;Jak1;Foxo4;Ahsg;Foxc2;Ctnnb1;Nucks1;Rb1;Cpeb1;Il1b;Rangap1;Myo1c;Zfp106;Nono;Adrm1;Sp1;Rap1gds1;Kat2b;Irs1;Serpina12;Socs7;Ednra;Slc27a4;Insig2;Agtr1a;Ceacam1;Fer;Bcar1;Pxn;Nr4a1;Pdk4;Ncl;Hnrnpk;Ptpra;Sco1;Map3k7;Dennd4c;Mapk1;Prkar1a;Rac1;Wdtc1;Eprs1;Enpp1;Leprot;Sos1;Sgk1;Opa1;Pdpk1;Agtrap;Hmga1;Parp1;Slc25a33;Snx5;Pip4k2c;Eif4ebp2;Pparg;Nr4a2;Ptpn11;Crk;Lonp1;Mtor;Sorbs1;Smarcc1;Inhbb;Adipoq;Ngfr;App;Fcgr2b;Chmp5;Gja1;Psen1;Atp1a3;Tlr4;Vcam1;Lgmn
synaptic vesicle membrane	synaptic vesicle membrane;exocytic vesicle membrane;transport vesicle membrane	Calm2;Rab35;Clcn3;Dnajc5;Atp6ap2;Rab5b;Syt9;Mal2;Atp6v1e1;Syn2;Lamp1;Slc18a1;Tprg1l;Snap47;Dlg1;Rab14;Sypl1;Cltc;Clta;Rab7;Scamp1;Syt1;Atp6v1d;Stx12;Snap29;Gria2;Atp6v1a;Atp6v1c1;Slc9b2;Sypl2;Ap1m1;Pdcd6;Klhl12;Sec23a;Gosr2
rRNA metabolic process	rRNA metabolic process;rRNA processing	Utp20;Utp4;Ippk;Exosc1;Utp18;Mettl16;Dicer1;Nsun3;Mphosph10;Ythdf2;Rpf1;Ddx10;Eri1;Mrpl44;Utp14a;Tsr1;Bop1;Nvl;Ddx18;Nol10;Rps7;Exosc9;Ddx21;Ddx51;Rrp8;Ddx27;Frg1;Rpusd2;Rpp30;Dis3;Snu13;Kat2b;Krr1;Exosc2;Rcl1;Rpl7l1;Eif6;Dcaf13;Ncl;Esf1;Mak16;Naf1;Nol8;Wbp11;Tfb2m;Rrs1;Ddx56;Pa2g4;Cdkn2a;Trmt2b;Las1l;Dis3l;Wdr43;Spin1;Riok3;Fbl;Wdr12;Ftsj3;Exosc6;Nol9;Nifk;Nol6;Pes1;Rrp15;Pwp1;Nol11;Brix1;Ddx54;Utp6;Imp4;Wdr36;Dkc1;Nop53;Gtpbp4;Polr1f;Mtrex;Mtor
response to peptide hormone	response to peptide hormone;response to peptide	Rab10;Adora2b;Uso1;Tshr;Kcnq1;Map2k1;Eif2b2;Car2;Ywhag;Eif2b4;Csrp3;Nck1;Ctsd;Ndel1;Pik3r1;Nr3c2;Prkcz;Akt1;Dnai1;Capn1;Serpina1a;Pten;Tns2;Rab8a;Trarg1;Pik3ca;Ide;Akt2;Adipor1;Sh2b2;Cd2ap;Rab31;Sik2;Jak1;Foxo4;Ahsg;Stat1;Foxc2;Ctnnb1;Scap;Nucks1;Rb1;Cpeb1;Gatm;Il1b;Rangap1;Myo1c;Zfp106;Nono;Adrm1;Sp1;Rap1gds1;Serpina3f;Kat2b;Irs1;Serpina12;Socs7;Ednra;Egr2;Slc27a4;Insig2;Kcnj8;Agtr1a;Ceacam1;Serpina3n;Fer;Eif6;Bcar1;Serpina3m;Pxn;Nr4a1;Pdk4;Ncl;Hnrnpk;Ptpra;Sco1;Map3k7;Dennd4c;Mapk1;Prkar1a;Rac1;Wdtc1;Eprs1;Enpp1;Leprot;Sos1;Sgk1;Eif2b5;Opa1;Pdpk1;Agtrap;Hmga1;Ppara;Parp1;Slc25a33;Serpina3k;Snx5;Sesn2;Pip4k2c;Eif4ebp2;Pparg;Nr4a2;Ptpn11;Crk;Lonp1;Mtor;Hadha;Sorbs1;Smarcc1;Inhbb;Adipoq;Ano1;Ngfr;App;Fcgr2b;Chmp5;Gja1;Psen1;Atp1a3;Nlrp1a;Erbin;Tlr4;Vcam1;Lgmn;Kat7
muscle tissue morphogenesis	muscle tissue morphogenesis;cardiac muscle tissue morphogenesis;muscle organ morphogenesis	Eng;Egln1;Tgfb1;S1pr1;Fkbp1a;Rbpj;Foxc2;Ctnnb1;Smad7;Bmp10;Ankrd1;Zfpm1;Ednra;Vangl2;Pkp2;Fzd1;Bmp2;Dsp;Bmpr1a;Lrp6;Rxra;Smad4;Tnni1;Tgfbr1;Actc1;Gata4
lysosome organization	lysosome organization;lytic vacuole organization	Gaa;Chmp5;Grn;Ppt1;Mfsd8;Chmp7;Cln5;Cln6;Hook3;Irgm2;Ap3b1;Laptm4b;Creg1;Chmp4b;Atp6ap2;Laptm5;Lamp2;Pi4kb;Tmem106b;Lamp1;Mbtps1;Vps35;Hexb;Rab14;Arf1;Lipa;Chmp3;Chmp1b2;Rab7;Hook1;Washc5;Arl8b;Mtor
nucleotide biosynthetic process	nucleotide biosynthetic process;nucleoside phosphate biosynthetic process	ND6;Ndufb1;Ndufa12;Ndufa5;Ndufb7;Antkmt;Atp5f1e;Ndufa13;ND3;Pfas;Ndufa2;Ndufa11;Ppcdc;Atp5pd;Atp5mf;Ndufa6;Ndufb2;Atp5mc1;Dtymk;ND1;Ndufv3;Atp5pf;Uqcc3;Ndufc1;Ndufs8;Atp6-ps;Ndufs7;Naprt;Ndufs5;Tk1;Ndufv2;Atpsckmt;Aspdh;Guca1a;Ndufa1;Aprt;Ndufs6;Nmrk1;Ndufa3;G6pdx;Ndufb3;Haao;Guca1b;Ndufb10;ND2;Nme3;ND5;ATP6;Uck2;Acacb;ND4L;Prpsap2;Ak1;Ampd2;ND4;Cad;Papss1;Ndufa7;Atp5po;Adcy7;Flad1;Nme2;Ndufa8;Atp5me;Ndufb11;Sdhb;Uck1;Adcy1;Ido2;Nme6;Ndufa10;Atp5f1d;Prkn;Dhodh;Ndufb5;Acly;Nme1;Entpd8
epithelium migration	epithelium migration;tissue migration;epithelial cell migration	Sema5a;Epb41l5;Akt1;Daam2;Arhgap5;Pten;Pik3c2a;Jcad;Mmrn2;Pkn2;Dicer1;Adipor1;Ephb4;Srf;Atp5f1a;Grn;Foxc2;Scarb1;Mia3;Cdh5;Emc10;Emp2;Bmp10;Csnk2b;Gdf2;Fut1;Itgb3;Macir;Ppm1f;Adam9;Epha2;Sp1;Irs1;Pdcd6;Nus1;Ccbe1;Gfus;Vstm4;Ceacam1;Pdcd10;Enpp2;Vhl;Bmpr2;Arf6;Bcar1;Fgf1;Pxn;Nr4a1;Atp5f1b;Spred1;Lgmn;Sash1;Rtn4;Clec14a;Rac1;Nr2f2;Glul;Tgfbr2;Itgav;Pdpk1;Ctsh;Kdr;Flt4;Ets1;Jun;Arsb;Rhoa;Smad4;Hif1a;Pparg;Ptpn11;Plpp3;Itgb1;Coro1c;Epb41l4b;Tgfbr1;Mtor;Rin2;Serpine1;Aqp1
vascular associated smooth muscle cell proliferation	vascular associated smooth muscle cell proliferation;regulation of vascular associated smooth muscle cell proliferation	Gnai3;Hpgd;Agtr1a;Gna13;Spon2;Foxj2;Rgs5;Map3k7;Calcrl;Ldlrap1;Enpp1;Poldip2;Bmpr1a;Jun;Rhoa;Pparg;Adamts1;Gna12;Adipoq;Apln
cellular response to fibroblast growth factor stimulus	cellular response to fibroblast growth factor stimulus;response to fibroblast growth factor	Ctnnb1;Crkl;Zfp36l2;Nptn;Fgf1;Nr4a1;Ext2;Enpp1;Fgfrl1;Rab14;Kif16b;Sos1;Ndst1;Hyal2;Ptpn11;Itgb1;Klb;Fgf21;Apln;Elk1
aminoacyltransferase activity	aminoacyltransferase activity;ubiquitin-like protein transferase activity;ubiquitin-protein transferase activity	Dtx3l;Rnf141;Rnf13;Trim32;Ube3d;Prpf19;Trim37;Ubr3;Ttc3;Med17;Lnx2;Ube2l3;Mex3c;Ube2g1;Ube2w;Sumo2;Ube2q2;Itch;Rnf139;Fbxl14;Trim25;Fbxw11;Atg5;Nedd4;Dtx2;Klhl21;Rnf128;Rnf187;Cbl;Ube2h;Rnf14;Siah2;Cop1;Rlim;Cul4a;Ltn1;Trip12;Rnf26rt;Egr2;Skp1;Ubr7;Rnf170;Rspry1;Rc3h1;Cblb;Fancl;Ube2v1;Ubr5;Ube2d2a;Marchf8;Cdc42;Ube2e3;Rnf130;Shprh;Kctd10;Cdkn2a;Atg12;Ube2d3;Rmnd5a;Peli3;Wwp1;Ube2z;Peli2;Rnf11;Rnf26;Ube2j1;Znrf3;Pcgf3;Rc3h2;Smurf1;Fbxo30;Rnf149;Marchf5;Rnf138;Trim44;Cul3;Rnf217;Pja1;Arih1;Pja2;Traf6;Ube2e1;Dcst1;Rnf10;Ube3a;Pias2;Rnf2;Topors;Rnf19b;Ranbp2;Cbll1;Mgrn1;Gid4;Brap;Mib1;Rnf152;Ube3c;Rnf4;Amfr;Qpct;Hectd1;Marchf6;Rnf19a
NAD(P)H dehydrogenase (quinone) activity	NAD(P)H dehydrogenase (quinone) activity;NADH dehydrogenase (ubiquinone) activity;NADH dehydrogenase (quinone) activity;NADH dehydrogenase activity	ND6;Ndufb7;ND3;Ndufa2;ND1;Ndufs8;Ndufs7;Ndufv2;ND2;ND5;ND4L;ND4
ATP metabolic process	ATP metabolic process;ribonucleoside triphosphate metabolic process;nucleoside triphosphate metabolic process;purine ribonucleoside triphosphate metabolic process;purine nucleoside triphosphate metabolic process	Galt;ND6;Ndufb1;Pfkfb1;Ndufa12;Ndufa5;Ndufb7;Mlxipl;Antkmt;Atp5f1e;Ndufa13;ND3;Ndufa2;Ogt;Ndufa11;Nupr1;Atp5pd;Atp5mf;Ndufa6;Ndufb2;Atp5mc1;Sirt6;Ddit4;ND1;Ndufv3;Atp5pf;P2rx7;Uqcc3;Ndufc1;Ndufs8;Atp6-ps;Ndufs7;Gck;Ndufs5;Ndufv2;Atpsckmt;Hspa8;Ndufa1;Ndufs6;Ndufa3;Ndufb3;Ndufb10;ND2;Gale;Abcc6;ND5;Slc2a6;Prkag2;ATP6;ND4L;Igf1;Ak1;Ampd2;ND4;Ndufa7;Atp5po;Ndufa8;Atp5me;Ndufb11;Sdhb;Fis1;Ndufa10;Atp5f1d;Prkn;Zbtb20;Ndufb5;Rab23;Nme3;Uck2;Cad;Nme2;Uck1;Nme6;Nme1;Dtymk;Dctpp1
liver development	liver development;hepaticobiliary system development	Pik3ca;Sec63;Cd2ap;Smo;Man2a1;Cobl;Elk1;Atf7;Hes1;Sp1;Ceacam1;Arf6;Fgf1;Plau;Rtn4;Igf2r;Prkcsh;Cdkn2a;Ldha;Atf2;Foxa3;Tbx3;Hgf;Lipa;E2f8;Hhex;Cul3;Jun;Rb1cc1;Npc1;Gak;Zmpste24;Sp3;Tgfa;Acadm;Icmt;Ccnd1;Nipbl
regulation of ncRNA transcription	regulation of ncRNA transcription;ncRNA transcription	Nr3c1;Ncl;Yy1;Gnl3;Bmp2;Pwp1;Ppara;Ets1;Bmpr1a;Nol11;Larp7;Jun;Fos;Rest;Smad4;Hif1a;Nfatc3;Pparg;Nop53;Tgfbr1;Mtor;Apln;Cdkn2a;Spin1;Polr1f
antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent;antigen processing and presentation of peptide antigen via MHC class Ib;antigen processing and presentation of endogenous peptide antigen via MHC class Ib;antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway;antigen processing and presentation via MHC class Ib	H2-T10;H2-Q8;H2-M5;H2-T26;H2-Bl;H2-Q4;H2-K1;H2-Q1;H2-D1;H2-T22;Mill2;H2-M2;Raet1d;H2-Q10;H2-Q7;H2-Q9;B2m;Ap3d1
synaptic vesicle	synaptic vesicle;exocytic vesicle	Syt12;Wdr7;Ndel1;Cops5;Rab2a;Slc17a8;Cops4;Atp6v1b2;Rab5a;Vdac2;Rab8a;Clcn4;Ncstn;Tor1a;App;Atp6ap1;Vti1b;Ppt1;Atp6v0d1;Sh3glb1;Vdac1;Stxbp5;Lgi3;Psen1;Calm2;Adam10;Rab35;Septin2;Clcn3;Bace1;Dnajc5;Atp6ap2;Rab5b;Syt9;Mal2;Atp6v1e1;Syn2;Lamp1;Slc18a1;Tprg1l;Snap47;Aph1a;Dlg1;Rab14;Sypl1;Rab8b;Sptbn2;Cltc;Slc40a1;Clta;Rab7;Scamp1;Syt1;Atp6v1d;Stx12;Snap29;Mtmr2;Gria2;Atp6v1a;Atp6v1c1;Slc9b2;Sypl2;Nkd2;Rab6a;Rab3ip;Syt15
sequestering of calcium ion	sequestering of calcium ion;release of sequestered calcium ion into cytosol;negative regulation of sequestering of calcium ion;regulation of sequestering of calcium ion	Jsrp1;Bax;Htt;Cd19;Gp9;Coro1a;Itpr3;P2rx7;Ddit3;Thy1;Htr2c;Gp1bb;Plcb3;Trpm2;Ptprc;Cxcl11;Lime1;Plcb1;Abl1;Itpr1;Plcb2;Cherp;Diaph1;Pln;Ccl19-ps3;Ccl21a;Plcb4;Xcl1;Chd7;Ryr1;Nol3;Ptk2b;Gper1;Itpr2;Mtln;Dbi;Akap6;Ccl21b;Dmd;Lck;Ccl21e;Ngf;Tmem38b;Fcrl5
carboxylic acid transport	carboxylic acid transport;organic acid transport	Ctns;Lrrc8c;Acsl4;Slc38a4;Ces1c;Slc17a8;Slc1a6;Slc25a32;Slc22a1;Slc7a8;Slc26a1;Ucp2;Akt2;Stxbp1;Arl6ip1;Slc10a1;Kmo;Slc16a13;Kiss1r;Nfe2l1;Lypla1;Slc22a22;Tnfrsf11a;Slc3a2;Slco1a6;Gja1;Acsl6;Fabp7;Il1b;Slco1c1;Lrrc8a;Mfsd2a;Psen1;Fabp1;Slc16a9;Slc6a6;Slc13a3;Xk;Atp1a3;Nos2;Pla2g12a;Slc6a4;Septin2;Slc25a15;Slc43a2;Slc46a1;Slc27a4;Kcnj8;Slc17a5;Ceacam1;Slco1b2;Abat;Nr3c1;Ces1a;Eprs1;Il1a;Aqp9;Rbp7;Slco1a1;Slc16a1;Slc6a16;Epm2a;Psap;P2ry2;Slc38a10;Pparg;Pnpla8;Il1rn;Itgb1;Abcd3;Rab3gap1;Acsl1;Lrp5;Slc6a21;Abcb4;Slc23a2;Slc27a2;Abcd2;Slc25a13;Crot;Slc25a22;Slc16a2;Plin2
nucleoid	nucleoid;mitochondrial nucleoid	Dnaja3;Vdac1;Ddx28;Prorp;Fastkd2;Elac2;Lrrc59;Atp5f1b;Tfb2m;Grsf1;Tufm;Lrpprc;Tfam;Trmt10c;Poldip2;Hspa9;Acadvl;Lonp1;Hadhb;Hadha
response to starvation	response to starvation;cellular response to starvation	Ifi205;Rragb;Wipi2;Aoc1;Fads1;Nprl3;Mios;Suv39h1;Elapor1;Lrp11;Becn1;Ifi211;Ywhag;Hrk;Ywhaz;Rragc;Fas;Pik3c2a;Map1lc3b;Alb;Ripor1;Eif2a;Cpeb4;Nprl2;Sh3glb1;Cadps2;Wdr45;Atg5;Mfsd2a;Jmy;Rrp8;Rragd;Clec16a;Dsc2;Depdc5;Gabarapl2;Rraga;Wnt2b;Lars1;Angptl4;Kics2;Lamp2;Pdk4;Prkaa2;Atg4b;Wipi1;Mapk1;Atf2;Glul;Foxa3;Eif2ak1;Vps41;Foxk1;Pik3r4;Seh1l;Ppara;Jun;Sesn2;Gabarapl1;Klf10;Eif2s1;Atxn3;Ulk2;Acadm;Mtor;Rnf152;Mapk8;Stk24;Xpr1;Inhbb;Plin2
mitochondrial respiratory chain complex III	mitochondrial respiratory chain complex III;respiratory chain complex III	Uqcrq;Uqcr11;Uqcr10;Uqcc3;COX1;CYTB;Uqcrb
positive regulation of translation	positive regulation of translation;positive regulation of amide metabolic process	Eif4a3l2;Cpeb1;Syncrip;Ythdf1;Paip1;Sh3bgrl;Fastkd2;Trub2;Ptafr;Eif6;Abcf1;Niban1;Eif4a3;Dnajc3;Dhx9;Mapk1;Eef2;Upf3a;Eif2b5;Eif3d;Khdrbs1;Trmt10c;Ptbp1;Rxra;Ago2;Jmjd4;Eif4g2;Uhmk1;Csde1;Otud6b;Larp4;Eif4g1;Mtor;Ddx3x;Ifngr1;Sp1;Eed;Ccn1
peroxisomal membrane	peroxisomal membrane;microbody membrane	Trim37;Gnpat;Pex11b;Pex13;Nbr1;Pxmp4;Acox1;Rab8b;Pex19;Arf1;Pex3;Decr2;Pex11a;Pnpla8;Pex14;Abcd3;Acsl1;Dhrs4;Slc27a2;Abcd2
positive regulation of miRNA transcription	positive regulation of miRNA transcription;positive regulation of miRNA metabolic process	Nr3c1;Gnl3;Bmp2;Ets1;Bmpr1a;Jun;Fos;Smad4;Hif1a;Pparg;Tgfbr1;Apln
protein targeting to vacuole	protein targeting to vacuole;establishment of protein localization to vacuole	Sort1;Becn1;Clu;Mon1b;Vps53;M6pr;Snx16;Nedd4;Irgm2;Ap3b1;Laptm5;Ncoa4;Lamp2;Vps37a;Vps4a;Smurf1;Vps41;Pik3r4;Rab7;Sqstm1;Scarb2;Cacng7;Stam
regulation of miRNA metabolic process	regulation of miRNA metabolic process;miRNA metabolic process	Nr3c1;Rc3h1;Qki;Yy1;Gnl3;Rc3h2;Bmp2;Ppara;Ets1;Bmpr1a;Jun;Fos;Rest;Smad4;Hif1a;Nfatc3;Pparg;Tgfbr1;Apln;Snd1;Ago2
terpenoid metabolic process	terpenoid metabolic process;diterpenoid metabolic process	Prmt3;Rdh10;Akr1c6;Cyp26b1;Cyp3a16;Hmgcs1;Adh5;Cyp3a44;Cyp2e1;Rdh1;Adh4;Hsd17b6;Bco1;Akr1c14;Lipa;Sdr9c7;Aldh8a1;Aldh3a2;Lrat;Hmgcs2;Rdh19;Rdh9;Dhrs4;Retsat
response to transforming growth factor beta	response to transforming growth factor beta;cellular response to transforming growth factor beta stimulus	Amhr2;Onecut2;Epb41l5;Cdkn2b;Zfp703;Sap30l;Pals1;Pdgfd;Sin3a;Cd2ap;Wfikkn1;Peg10;Emilin1;Cdh5;Crkl;Smad7;Ankrd1;Zfp36l2;Itga8;Adam9;Twsg1;Fermt2;Hpgd;Dusp22;Pxn;Spred1;Nr3c1;Usp15;Rbbp7;Zyx;Map3k7;Yes1;Lgals9;Ldlrad4;Rbbp4;Usp9x;Strap;Glg1;Axin1;Zfyve9;Smurf1;Tgfbr2;Bmp2;Smad2;Ppara;Parp1;Bmpr1a;Jun;Smad5;Fos;Smad4;Ppm1a;Hyal2;Pparg;Snw1;Suds3;Crk;Tgfbr1;Stk16;Serpine1;Smad9
positive regulation of lymphocyte activation	positive regulation of lymphocyte activation;positive regulation of cell activation;positive regulation of leukocyte activation	Kmt5c;Syk;Tnfrsf13c;Flt3l;Pcid2;Mif;Selenok;Coro1a;Gas6;H2-Ob;Cd55;Rasal3;Ager;Prkdc;Pagr1a;Thy1;Hsp90aa1;Irf1;H2-T10;Il23a;Bcl6;Smarcd2;Nfkbiz;Ptprc;Runx3;Tfrc;Adam8;B2m;Rara;Shb;Actb;Shld1;Trp53bp1;Ap3d1;H2-M5;Abl1;Itgal;Gpam;Cd59a;Tyk2;Mmp14;Tnip2;H2-Oa;Vav3;Bcl2;Aif1;Ticam1;Nfatc2;Il10;Cd27;Ccdc88b;Lyst;Icosl;Il15;Igf1;Carmil2;Il12a;Tnfrsf4;Ccl21a;Il12rb1;Xcl1;H2-Q4;Socs1;Slc39a10;Gm5150;Il18;Inpp5d;Kmt5b;H2-K1;Gimap3;Tcf3;Ccl5;Spi1;Zbtb16;Nfkbid;Pms2;Cd55b;Egr3;Klhl25;Jak3;Nckap1l;Smarcd3;H2-Q1;Igf2;H2-D1;Socs5;Il1rl2;Ihh;Lck;Brd4;Arid2;Blm;Arid1b;Fcho1;H2-T22;Shh;Efnb2;Il4i1b;Lgals1;Cd5;Ptpn22;Zmiz1;Sh3kbp1;Gp9;Acta2;Gp1bb;Myb;Tlr6;Ptprj;Pear1;Pdgfb;Cftr;Pdgfrb
oxidoreductase activity, acting on the aldehyde or oxo group of donors	oxidoreductase activity, acting on the aldehyde or oxo group of donors;oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	Pdhb;Akr1b7;Aldh4a1;Aldh7a1;Akr1c6;Akr1c13;Adh5;Akr1c12;Pdha1;Pdhx;Aldh6a1;Akr1b8;Adh4;Aldh2;Aldh9a1;Akr1c14;Ogdh;Aox3;Dld;Aldh8a1;Hao1;Aldh3a2;Dhrs4;Aldh5a1
protein-cysteine S-palmitoyltransferase activity	protein-cysteine S-palmitoyltransferase activity;protein-cysteine S-acyltransferase activity;S-acyltransferase activity	Zdhhc2;Zdhhc21;Zdhhc4;Glul;Zdhhc3;Zdhhc9;Zdhhc6;Zdhhc5;Ykt6;Dlst
regulation of miRNA transcription	regulation of miRNA transcription;miRNA transcription	Yy1;Gnl3;Bmp2;Ppara;Ets1;Bmpr1a;Jun;Fos;Rest;Smad4;Hif1a;Nfatc3;Pparg;Tgfbr1;Apln
lipoprotein biosynthetic process	lipoprotein biosynthetic process;protein lipidation	Pigf;Zdhhc15;Golga7;Pigg;Pigs;Atg4c;Ugcg;Pigx;Pigt;Atg4a-ps;Wdr45;Atg5;Svip;Pigk;Irgm2;Pigq;Zdhhc2;Zdhhc21;Zdhhc4;Atg4b;Wipi1;Atg12;Pgap1;Glul;Zdhhc3;Lcat;Zdhhc9;Rb1cc1;Pigw;Mttp;Ppm1a;Zdhhc6;Zdhhc5;Rab3gap1;Apob
acyl-CoA dehydrogenase activity	acyl-CoA dehydrogenase activity;oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor	Acad9;Hibch;Acadsb;Acad8;Acads;Acadvl;Acadm;Acad11;Acadl
tetrapyrrole binding	tetrapyrrole binding;heme binding	Nos1;Pxdn;Cyp26c1;Cyp2c68;Cyp2j6;Tdo2;Thap4;Cyp4a12a;Cyp7b1;Hba-a1;Cyp1b1;Steap3;Steap1;Cyp2c23;Pgrmc2;Ptgis;Slc48a1;Cyp2d26;Cygb;Cyp2c37;Cyp2j8;Cyp2c69;Cybb;Cyp2a4;Tbxas1;Prdx1;Cyp8b1;Cyp2d9;Cyp4f14;Cyp2d40;Hebp2;Hbb-bt;Hmox2;Cyp26b1;Cyp4b1;Cyp3a16;Tpo;Steap4;Cyp2c40;Cyb5b;Cyp4v3;Flvcr2;Cyp2c29;Gucy1a1;Tcn2;Cyp39a1;Cyp2j5;Hccs;Cyp2u1;Nos2;Nr1d1;Cyp2e1;Cyp2g1;Cyp2r1;Cyp51;Cyp2c67;Sdhd;Cyp2d11;Mmachc;Mmut;Cyp20a1;Suox;Eif2ak1;Abcb6;Fech;Cyp4a10;Lmbrd1;Cyp4a14
endothelium development	endothelium development;endothelial cell differentiation	Dicer1;Cd2ap;Rbpj;Foxc2;Ctnnb1;Cul7;Cdh5;Csnk2b;Il1b;Gdf2;Tjp1;F11r;Ednra;Rapgef1;Zdhhc21;Ceacam1;Pdcd10;Apold1;Vhl;Bmpr2;Fgf1;Foxj2;Akap11;Nr2f2;S1pr3;Fzd1;Vezf1;Clic4;Kdr;Lipa;Slc40a1;Rdx;Rhoa;Smad4;Pbrm1;Tgfbr1;Bmp6
organic acid biosynthetic process	organic acid biosynthetic process;carboxylic acid biosynthetic process	Mthfd1;Acsm2;Aasdhppt;Ces1d;Fads2;Alox5;Cyp8b1;Akr1a1;Prmt3;Ces1c;Rdh10;Oxsm;Adi1;Akr1c6;Acsf3;Stard4;Acox2;Lipc;Erlin2;Kmo;Nanp;Scd3;Scap;Elovl2;Prkag1;Cyp39a1;Acsm1;Apoa4;Gatm;Il1b;Lipg;Elovl3;Srr;Nr1d1;Hsd17b12;Kat2b;Rdh1;Scd2;Lias;Insig2;Fmo1;Ceacam1;Got2;Eif6;Abat;Pdk4;Ces1a;Qki;Prkaa2;Sco1;Akr1c14;Ldha;Wdtc1;Gulo;Glul;Dcaf5;Cyp4a32;Ptges2;Abhd2;Sephs1;Mlycd;Lpgat1;Aldh8a1;Hao1;Decr2;Ptges3-ps;Mgll;Asah2;Ilvbl;Cyp4a31;Pnpla8;Dhfr;Acadvl;Abcd3;Rdh19;Cyp4a10;Acadl;Rdh9;Amacr;Slc27a2;Abcd2;Cyp4a14;Hacd3;Csad
cell-cell signaling by wnt	cell-cell signaling by wnt;Wnt signaling pathway	Daam2;Zfp703;Bicc1;Kremen1;Pten;Ptpru;Rab5a;Tmem237;Notum;Dact1;Nkd2;App;Rbpj;Calcoco1;Fzd5;Frat1;Ctnnb1;Ruvbl1;Csnk2b;Fbxw11;Usp47;Emd;Psen1;Tmem88;Ctnnd1;Gid8;Rnf14;Siah2;Tle1;Atp6ap2;Ilk;Wnk2;Fermt2;Ednra;Vangl2;Wnt2b;Rapgef1;Mdfic;Tpbgl;Vps4b;Vcp;Csnk2a1;Tbl1xr1;Prkaa2;Wwtr1;Ubr5;Rac1;Vps35;Klhl12;Spin1;Skic8;Enpp1;Crbn;Nrarp;Tmem170b;Fzd1;Znrf3;Axin1;Csnk1a1;Tcf7;Csnk2a2;Hbp1;Yap1;Tmem64;Scyl2;Ctr9;Bmp2;Kpna1;Rnf138;Cdc73;Hhex;Epm2a;Cul3;Cdh2;Lrp6;Fzd6;Smad4;Ppm1a;Plpp3;Ccnyl1;Ccny;Ddb1;Lrp5;Amfr;Ddx3x;Ccnd1;Scel
regulation of macrophage derived foam cell differentiation	regulation of macrophage derived foam cell differentiation;macrophage derived foam cell differentiation	Abca5;Itgb3;Agtr1a;Itgav;Hbp1;Ppara;Pparg;Apob;Adipoq;Stat1;Soat1
